name,age,year,total
Berge,18-40,2020,56
Berge,40-65,2020,87
Berge,65-100,2020,58
Bezas,0-18,2015,7
Bezas,18-40,2015,18
Bezas,40-65,2015,24
Bezas,65-100,2015,18
Bezas,0-18,2016,7
Bezas,18-40,2016,17
Bezas,40-65,2016,26
Bezas,65-100,2016,15
Bezas,0-18,2017,7
Bezas,18-40,2017,14
Bezas,40-65,2017,28
Bezas,65-100,2017,13
Bezas,0-18,2018,7
Bezas,18-40,2018,19
Bezas,40-65,2018,31
Bezas,65-100,2018,13
Bezas,0-18,2019,6
Bezas,18-40,2019,22
Bezas,40-65,2019,29
Bezas,65-100,2019,13
Bezas,0-18,2020,6
Bezas,18-40,2020,19
Bezas,40-65,2020,32
Bezas,65-100,2020,10
Blancas,0-18,2015,19
Blancas,18-40,2015,24
Blancas,40-65,2015,53
Blancas,65-100,2015,53
Blancas,0-18,2016,18
Blancas,18-40,2016,23
Blancas,40-65,2016,52
Blancas,65-100,2016,54
Blancas,0-18,2017,13
Blancas,18-40,2017,24
Blancas,40-65,2017,45
Blancas,65-100,2017,52
Blancas,0-18,2018,11
Blancas,18-40,2018,21
Blancas,40-65,2018,45
Blancas,65-100,2018,48
Blancas,0-18,2019,11
Blancas,18-40,2019,22
Blancas,40-65,2019,45
Blancas,65-100,2019,48
Blancas,0-18,2020,11
Blancas,18-40,2020,23
Blancas,40-65,2020,48
Blancas,65-100,2020,43
Blesa,0-18,2015,0
Blesa,18-40,2015,16
Blesa,40-65,2015,47
Blesa,65-100,2015,46
Blesa,0-18,2016,0
Blesa,18-40,2016,14
Blesa,40-65,2016,45
Blesa,65-100,2016,42
Blesa,0-18,2017,3
Blesa,18-40,2017,15
Blesa,40-65,2017,43
Blesa,65-100,2017,36
Blesa,0-18,2018,3
Blesa,18-40,2018,15
Blesa,40-65,2018,44
Blesa,65-100,2018,33
Blesa,0-18,2019,3
Blesa,18-40,2019,10
Blesa,40-65,2019,45
Blesa,65-100,2019,36
Blesa,0-18,2020,3
Blesa,18-40,2020,11
Blesa,40-65,2020,41
Blesa,65-100,2020,37
Bordón,0-18,2015,19
Bordón,18-40,2015,28
Bordón,40-65,2015,33
Bordón,65-100,2015,37
Bordón,0-18,2016,20
Bordón,18-40,2016,25
Bordón,40-65,2016,31
Bordón,65-100,2016,38
Bordón,0-18,2017,17
Bordón,18-40,2017,24
Bordón,40-65,2017,30
Bordón,65-100,2017,37
Bordón,0-18,2018,19
Bordón,18-40,2018,23
Bordón,40-65,2018,29
Bordón,65-100,2018,35
Bordón,0-18,2019,14
Bordón,18-40,2019,21
Bordón,40-65,2019,31
Bordón,65-100,2019,34
Bordón,0-18,2020,17
Bordón,18-40,2020,24
Bordón,40-65,2020,31
Bordón,65-100,2020,33
Bronchales,0-18,2015,46
Bronchales,18-40,2015,125
Bronchales,40-65,2015,156
Bronchales,65-100,2015,96
Bronchales,0-18,2016,42
Bronchales,18-40,2016,120
Bronchales,40-65,2016,161
Bronchales,65-100,2016,94
Bronchales,0-18,2017,49
Bronchales,18-40,2017,127
Bronchales,40-65,2017,167
Bronchales,65-100,2017,97
Bronchales,0-18,2018,46
Bronchales,18-40,2018,127
Bronchales,40-65,2018,178
Bronchales,65-100,2018,92
Bronchales,0-18,2019,47
Bronchales,18-40,2019,125
Bronchales,40-65,2019,169
Bronchales,65-100,2019,91
Bronchales,0-18,2020,49
Bronchales,18-40,2020,117
Bronchales,40-65,2020,164
Bronchales,65-100,2020,87
Bueña,0-18,2015,1
Bueña,18-40,2015,5
Bueña,40-65,2015,18
Bueña,65-100,2015,31
Bueña,0-18,2016,1
Bueña,18-40,2016,6
Bueña,40-65,2016,17
Bueña,65-100,2016,29
Bueña,0-18,2017,5
Bueña,18-40,2017,6
Bueña,40-65,2017,20
Bueña,65-100,2017,26
Bueña,0-18,2018,8
Bueña,18-40,2018,9
Bueña,40-65,2018,19
Bueña,65-100,2018,27
Bueña,0-18,2019,2
Bueña,18-40,2019,5
Bueña,40-65,2019,17
Bueña,65-100,2019,26
Bueña,0-18,2020,2
Bueña,18-40,2020,6
Bueña,40-65,2020,15
Bueña,65-100,2020,26
Burbáguena,0-18,2015,12
Burbáguena,18-40,2015,35
Burbáguena,40-65,2015,65
Burbáguena,65-100,2015,142
Burbáguena,0-18,2016,14
Burbáguena,18-40,2016,34
Burbáguena,40-65,2016,65
Burbáguena,65-100,2016,141
Burbáguena,0-18,2017,15
Burbáguena,18-40,2017,32
Burbáguena,40-65,2017,67
Burbáguena,65-100,2017,140
Burbáguena,0-18,2018,14
Burbáguena,18-40,2018,35
Burbáguena,40-65,2018,61
Burbáguena,65-100,2018,133
Burbáguena,0-18,2019,13
Burbáguena,18-40,2019,35
Burbáguena,40-65,2019,64
Burbáguena,65-100,2019,137
Burbáguena,0-18,2020,12
Burbáguena,18-40,2020,33
Burbáguena,40-65,2020,67
Burbáguena,65-100,2020,99
Cabra de Mora,0-18,2015,3
Cabra de Mora,18-40,2015,16
Cabra de Mora,40-65,2015,28
Cabra de Mora,65-100,2015,26
Cabra de Mora,0-18,2016,2
Cabra de Mora,18-40,2016,16
Cabra de Mora,40-65,2016,26
Cabra de Mora,65-100,2016,24
Cabra de Mora,0-18,2017,2
Cabra de Mora,18-40,2017,14
Cabra de Mora,40-65,2017,28
Cabra de Mora,65-100,2017,20
Cabra de Mora,0-18,2018,1
Cabra de Mora,18-40,2018,11
Cabra de Mora,40-65,2018,27
Cabra de Mora,65-100,2018,16
Cabra de Mora,0-18,2019,1
Cabra de Mora,18-40,2019,12
Cabra de Mora,40-65,2019,27
Cabra de Mora,65-100,2019,14
Cabra de Mora,0-18,2020,1
Cabra de Mora,18-40,2020,12
Cabra de Mora,40-65,2020,24
Cabra de Mora,65-100,2020,14
Calaceite,0-18,2015,132
Calaceite,18-40,2015,241
Calaceite,40-65,2015,355
Calaceite,65-100,2015,324
Calaceite,0-18,2016,135
Calaceite,18-40,2016,226
Calaceite,40-65,2016,353
Calaceite,65-100,2016,325
Calaceite,0-18,2017,133
Calaceite,18-40,2017,226
Calaceite,40-65,2017,346
Calaceite,65-100,2017,333
Calaceite,0-18,2018,130
Calaceite,18-40,2018,218
Calaceite,40-65,2018,340
Calaceite,65-100,2018,323
Calaceite,0-18,2019,129
Calaceite,18-40,2019,208
Calaceite,40-65,2019,330
Calaceite,65-100,2019,327
Calaceite,0-18,2020,133
Calaceite,18-40,2020,200
Calaceite,40-65,2020,323
Calaceite,65-100,2020,322
Calamocha,0-18,2015,828
Calamocha,18-40,2015,1231
Calamocha,40-65,2015,1473
Calamocha,65-100,2015,885
Calamocha,0-18,2016,820
Calamocha,18-40,2016,1185
Calamocha,40-65,2016,1497
Calamocha,65-100,2016,866
Calamocha,0-18,2017,825
Calamocha,18-40,2017,1148
Calamocha,40-65,2017,1518
Calamocha,65-100,2017,862
Calamocha,0-18,2018,821
Calamocha,18-40,2018,1114
Calamocha,40-65,2018,1523
Calamocha,65-100,2018,861
Calamocha,0-18,2019,809
Calamocha,18-40,2019,1116
Calamocha,40-65,2019,1550
Calamocha,65-100,2019,864
Calamocha,0-18,2020,841
Calamocha,18-40,2020,1138
Calamocha,40-65,2020,1577
Calamocha,65-100,2020,873
Calanda,0-18,2015,779
Calanda,18-40,2015,1371
Calanda,40-65,2015,1714
Calanda,65-100,2015,1152
Calanda,0-18,2016,772
Calanda,18-40,2016,1315
Calanda,40-65,2016,1730
Calanda,65-100,2016,1138
Calanda,0-18,2017,736
Calanda,18-40,2017,1239
Calanda,40-65,2017,1724
Calanda,65-100,2017,1111
Calanda,0-18,2018,710
Calanda,18-40,2018,1202
Calanda,40-65,2018,1724
Calanda,65-100,2018,1093
Calanda,0-18,2019,723
Calanda,18-40,2019,1228
Calanda,40-65,2019,1724
Calanda,65-100,2019,1073
Calanda,0-18,2020,750
Calanda,18-40,2020,1240
Calanda,40-65,2020,1729
Calanda,65-100,2020,1082
Calomarde,0-18,2015,1
Calomarde,18-40,2015,14
Calomarde,40-65,2015,36
Calomarde,65-100,2015,36
Calomarde,0-18,2016,0
Calomarde,18-40,2016,11
Calomarde,40-65,2016,33
Calomarde,65-100,2016,36
Calomarde,0-18,2017,0
Calomarde,18-40,2017,12
Calomarde,40-65,2017,33
Calomarde,65-100,2017,33
Calomarde,0-18,2018,0
Calomarde,18-40,2018,11
Calomarde,40-65,2018,33
Calomarde,65-100,2018,30
Calomarde,0-18,2019,1
Calomarde,18-40,2019,13
Calomarde,40-65,2019,31
Calomarde,65-100,2019,30
Calomarde,0-18,2020,1
Calomarde,18-40,2020,14
Calomarde,40-65,2020,29
Calomarde,65-100,2020,30
Camañas,0-18,2015,18
Camañas,18-40,2015,30
Camañas,40-65,2015,35
Camañas,65-100,2015,42
Camañas,0-18,2016,21
Camañas,18-40,2016,31
Camañas,40-65,2016,38
Camañas,65-100,2016,40
Camañas,0-18,2017,22
Camañas,18-40,2017,29
Camañas,40-65,2017,36
Camañas,65-100,2017,42
Camañas,0-18,2018,20
Camañas,18-40,2018,30
Camañas,40-65,2018,36
Camañas,65-100,2018,38
Camañas,0-18,2019,21
Camañas,18-40,2019,28
Camañas,40-65,2019,47
Camañas,65-100,2019,38
Camañas,0-18,2020,24
Camañas,18-40,2020,28
Camañas,40-65,2020,44
Camañas,65-100,2020,37
Camarena de la Sierra,0-18,2015,12
Camarena de la Sierra,18-40,2015,37
Camarena de la Sierra,40-65,2015,47
Camarena de la Sierra,65-100,2015,27
Camarena de la Sierra,0-18,2016,14
Camarena de la Sierra,18-40,2016,35
Camarena de la Sierra,40-65,2016,50
Camarena de la Sierra,65-100,2016,28
Camarena de la Sierra,0-18,2017,12
Camarena de la Sierra,18-40,2017,31
Camarena de la Sierra,40-65,2017,45
Camarena de la Sierra,65-100,2017,28
Camarena de la Sierra,0-18,2018,10
Camarena de la Sierra,18-40,2018,32
Camarena de la Sierra,40-65,2018,43
Camarena de la Sierra,65-100,2018,28
Camarena de la Sierra,0-18,2019,8
Camarena de la Sierra,18-40,2019,27
Camarena de la Sierra,40-65,2019,43
Camarena de la Sierra,65-100,2019,27
Camarena de la Sierra,0-18,2020,12
Camarena de la Sierra,18-40,2020,27
Camarena de la Sierra,40-65,2020,41
Camarena de la Sierra,65-100,2020,27
Camarillas,0-18,2015,15
Camarillas,18-40,2015,28
Camarillas,40-65,2015,32
Camarillas,65-100,2015,24
Camarillas,0-18,2016,12
Camarillas,18-40,2016,26
Camarillas,40-65,2016,29
Camarillas,65-100,2016,27
Camarillas,0-18,2017,11
Camarillas,18-40,2017,23
Camarillas,40-65,2017,27
Camarillas,65-100,2017,28
Camarillas,0-18,2018,10
Camarillas,18-40,2018,21
Camarillas,40-65,2018,27
Camarillas,65-100,2018,28
Camarillas,0-18,2019,12
Camarillas,18-40,2019,24
Camarillas,40-65,2019,41
Camarillas,65-100,2019,23
Camarillas,0-18,2020,11
Camarillas,18-40,2020,21
Camarillas,40-65,2020,38
Camarillas,65-100,2020,22
Caminreal,0-18,2015,82
Caminreal,18-40,2015,159
Caminreal,40-65,2015,206
Caminreal,65-100,2015,212
Caminreal,0-18,2016,76
Caminreal,18-40,2016,154
Caminreal,40-65,2016,206
Caminreal,65-100,2016,201
Caminreal,0-18,2017,73
Caminreal,18-40,2017,154
Caminreal,40-65,2017,193
Caminreal,65-100,2017,196
Caminreal,0-18,2018,76
Caminreal,18-40,2018,155
Caminreal,40-65,2018,198
Caminreal,65-100,2018,190
Caminreal,0-18,2019,82
Caminreal,18-40,2019,151
Caminreal,40-65,2019,199
Caminreal,65-100,2019,188
Caminreal,0-18,2020,87
Caminreal,18-40,2020,146
Caminreal,40-65,2020,203
Caminreal,65-100,2020,179
Cantavieja,0-18,2015,140
Cantavieja,18-40,2015,218
Cantavieja,40-65,2015,238
Cantavieja,65-100,2015,145
Cantavieja,0-18,2016,124
Cantavieja,18-40,2016,204
Cantavieja,40-65,2016,238
Cantavieja,65-100,2016,146
Cantavieja,0-18,2017,129
Cantavieja,18-40,2017,201
Cantavieja,40-65,2017,241
Cantavieja,65-100,2017,146
Cantavieja,0-18,2018,126
Cantavieja,18-40,2018,193
Cantavieja,40-65,2018,235
Cantavieja,65-100,2018,160
Cantavieja,0-18,2019,126
Cantavieja,18-40,2019,184
Cantavieja,40-65,2019,234
Cantavieja,65-100,2019,165
Cantavieja,0-18,2020,123
Cantavieja,18-40,2020,187
Cantavieja,40-65,2020,245
Cantavieja,65-100,2020,174
Cañada de Benatanduz,0-18,2015,1
Cañada de Benatanduz,18-40,2015,11
Cañada de Benatanduz,40-65,2015,14
Cañada de Benatanduz,65-100,2015,15
Cañada de Benatanduz,0-18,2016,1
Cañada de Benatanduz,18-40,2016,10
Cañada de Benatanduz,40-65,2016,15
Cañada de Benatanduz,65-100,2016,15
Cañada de Benatanduz,0-18,2017,1
Cañada de Benatanduz,18-40,2017,10
Cañada de Benatanduz,40-65,2017,16
Cañada de Benatanduz,65-100,2017,15
Cañada de Benatanduz,0-18,2018,0
Cañada de Benatanduz,18-40,2018,9
Cañada de Benatanduz,40-65,2018,15
Cañada de Benatanduz,65-100,2018,15
Cañada de Benatanduz,0-18,2019,0
Cañada de Benatanduz,18-40,2019,8
Cañada de Benatanduz,40-65,2019,14
Cañada de Benatanduz,65-100,2019,14
Cañada de Benatanduz,0-18,2020,1
Cañada de Benatanduz,18-40,2020,7
Cañada de Benatanduz,40-65,2020,12
Cañada de Benatanduz,65-100,2020,13
Cañada de Verich La,0-18,2015,19
Cañada de Verich La,18-40,2015,17
Cañada de Verich La,40-65,2015,33
Cañada de Verich La,65-100,2015,33
Cañada de Verich La,0-18,2016,18
Cañada de Verich La,18-40,2016,14
Cañada de Verich La,40-65,2016,32
Cañada de Verich La,65-100,2016,30
Cañada de Verich La,0-18,2017,13
Cañada de Verich La,18-40,2017,14
Cañada de Verich La,40-65,2017,31
Cañada de Verich La,65-100,2017,27
Cañada de Verich La,0-18,2018,14
Cañada de Verich La,18-40,2018,14
Cañada de Verich La,40-65,2018,33
Cañada de Verich La,65-100,2018,26
Cañada de Verich La,0-18,2019,13
Cañada de Verich La,18-40,2019,11
Cañada de Verich La,40-65,2019,37
Cañada de Verich La,65-100,2019,28
Cañada de Verich La,0-18,2020,11
Cañada de Verich La,18-40,2020,18
Cañada de Verich La,40-65,2020,34
Cañada de Verich La,65-100,2020,29
Cañada Vellida,0-18,2015,0
Cañada Vellida,18-40,2015,2
Cañada Vellida,40-65,2015,16
Cañada Vellida,65-100,2015,18
Cañada Vellida,0-18,2016,0
Cañada Vellida,18-40,2016,2
Cañada Vellida,40-65,2016,15
Cañada Vellida,65-100,2016,18
Cañada Vellida,0-18,2017,0
Cañada Vellida,18-40,2017,3
Cañada Vellida,40-65,2017,15
Cañada Vellida,65-100,2017,17
Cañada Vellida,0-18,2018,0
Cañada Vellida,18-40,2018,3
Cañada Vellida,40-65,2018,14
Cañada Vellida,65-100,2018,18
Cañada Vellida,0-18,2019,0
Cañada Vellida,18-40,2019,2
Cañada Vellida,40-65,2019,13
Cañada Vellida,65-100,2019,16
Cañada Vellida,0-18,2020,0
Cañada Vellida,18-40,2020,6
Cañada Vellida,40-65,2020,13
Cañada Vellida,65-100,2020,17
Cañizar del Olivar,0-18,2015,15
Cañizar del Olivar,18-40,2015,37
Cañizar del Olivar,40-65,2015,33
Cañizar del Olivar,65-100,2015,18
Cañizar del Olivar,0-18,2016,14
Cañizar del Olivar,18-40,2016,30
Cañizar del Olivar,40-65,2016,30
Cañizar del Olivar,65-100,2016,20
Cañizar del Olivar,0-18,2017,15
Cañizar del Olivar,18-40,2017,28
Cañizar del Olivar,40-65,2017,31
Cañizar del Olivar,65-100,2017,19
Cañizar del Olivar,0-18,2018,18
Cañizar del Olivar,18-40,2018,27
Cañizar del Olivar,40-65,2018,32
Cañizar del Olivar,65-100,2018,21
Cañizar del Olivar,0-18,2019,20
Cañizar del Olivar,18-40,2019,25
Cañizar del Olivar,40-65,2019,34
Cañizar del Olivar,65-100,2019,21
Cañizar del Olivar,0-18,2020,19
Cañizar del Olivar,18-40,2020,25
Cañizar del Olivar,40-65,2020,34
Cañizar del Olivar,65-100,2020,22
Cascante del Río,0-18,2015,3
Cascante del Río,18-40,2015,14
Cascante del Río,40-65,2015,28
Cascante del Río,65-100,2015,35
Cascante del Río,0-18,2016,2
Cascante del Río,18-40,2016,11
Cascante del Río,40-65,2016,21
Cascante del Río,65-100,2016,40
Cascante del Río,0-18,2017,3
Cascante del Río,18-40,2017,11
Cascante del Río,40-65,2017,25
Cascante del Río,65-100,2017,34
Cascante del Río,0-18,2018,3
Cascante del Río,18-40,2018,8
Cascante del Río,40-65,2018,27
Cascante del Río,65-100,2018,33
Cascante del Río,0-18,2019,3
Cascante del Río,18-40,2019,4
Cascante del Río,40-65,2019,29
Cascante del Río,65-100,2019,31
Cascante del Río,0-18,2020,4
Cascante del Río,18-40,2020,4
Cascante del Río,40-65,2020,25
Cascante del Río,65-100,2020,34
Castejón de Tornos,0-18,2015,1
Castejón de Tornos,18-40,2015,7
Castejón de Tornos,40-65,2015,21
Castejón de Tornos,65-100,2015,31
Castejón de Tornos,0-18,2016,2
Castejón de Tornos,18-40,2016,7
Castejón de Tornos,40-65,2016,21
Castejón de Tornos,65-100,2016,32
Castejón de Tornos,0-18,2017,1
Castejón de Tornos,18-40,2017,7
Castejón de Tornos,40-65,2017,19
Castejón de Tornos,65-100,2017,35
Castejón de Tornos,0-18,2018,1
Castejón de Tornos,18-40,2018,8
Castejón de Tornos,40-65,2018,17
Castejón de Tornos,65-100,2018,36
Castejón de Tornos,0-18,2019,2
Castejón de Tornos,18-40,2019,6
Castejón de Tornos,40-65,2019,18
Castejón de Tornos,65-100,2019,34
Castejón de Tornos,0-18,2020,2
Castejón de Tornos,18-40,2020,4
Castejón de Tornos,40-65,2020,19
Castejón de Tornos,65-100,2020,30
Castel de Cabra,0-18,2015,12
Castel de Cabra,18-40,2015,21
Castel de Cabra,40-65,2015,38
Castel de Cabra,65-100,2015,51
Castel de Cabra,0-18,2016,12
Castel de Cabra,18-40,2016,25
Castel de Cabra,40-65,2016,35
Castel de Cabra,65-100,2016,48
Castel de Cabra,0-18,2017,12
Castel de Cabra,18-40,2017,23
Castel de Cabra,40-65,2017,34
Castel de Cabra,65-100,2017,43
Castel de Cabra,0-18,2018,11
Castel de Cabra,18-40,2018,20
Castel de Cabra,40-65,2018,36
Castel de Cabra,65-100,2018,37
Castel de Cabra,0-18,2019,9
Castel de Cabra,18-40,2019,19
Castel de Cabra,40-65,2019,36
Castel de Cabra,65-100,2019,32
Castel de Cabra,0-18,2020,9
Castel de Cabra,18-40,2020,18
Castel de Cabra,40-65,2020,35
Castel de Cabra,65-100,2020,31
Castelnou,0-18,2015,20
Castelnou,18-40,2015,38
Castelnou,40-65,2015,48
Castelnou,65-100,2015,36
Castelnou,0-18,2016,21
Castelnou,18-40,2016,36
Castelnou,40-65,2016,48
Castelnou,65-100,2016,32
Castelnou,0-18,2017,26
Castelnou,18-40,2017,39
Castelnou,40-65,2017,50
Castelnou,65-100,2017,31
Castelnou,0-18,2018,31
Castelnou,18-40,2018,41
Castelnou,40-65,2018,55
Castelnou,65-100,2018,33
Castelnou,0-18,2019,21
Castelnou,18-40,2019,35
Castelnou,40-65,2019,50
Castelnou,65-100,2019,35
Castelnou,0-18,2020,21
Castelnou,18-40,2020,29
Castelnou,40-65,2020,51
Castelnou,65-100,2020,33
Castelserás,0-18,2015,147
Castelserás,18-40,2015,199
Castelserás,40-65,2015,258
Castelserás,65-100,2015,236
Castelserás,0-18,2016,144
Castelserás,18-40,2016,190
Castelserás,40-65,2016,260
Castelserás,65-100,2016,233
Castelserás,0-18,2017,142
Castelserás,18-40,2017,179
Castelserás,40-65,2017,272
Castelserás,65-100,2017,230
Castelserás,0-18,2018,154
Castelserás,18-40,2018,170
Castelserás,40-65,2018,288
Castelserás,65-100,2018,219
Castelserás,0-18,2019,150
Castelserás,18-40,2019,165
Castelserás,40-65,2019,275
Castelserás,65-100,2019,225
Castelserás,0-18,2020,145
Castelserás,18-40,2020,155
Castelserás,40-65,2020,281
Castelserás,65-100,2020,219
Castellar El,0-18,2015,2
Castellar El,18-40,2015,7
Castellar El,40-65,2015,25
Castellar El,65-100,2015,24
Castellar El,0-18,2016,3
Castellar El,18-40,2016,6
Castellar El,40-65,2016,24
Castellar El,65-100,2016,23
Castellar El,0-18,2017,2
Castellar El,18-40,2017,7
Castellar El,40-65,2017,22
Castellar El,65-100,2017,23
Castellar El,0-18,2018,1
Castellar El,18-40,2018,7
Castellar El,40-65,2018,21
Castellar El,65-100,2018,23
Castellar El,0-18,2019,2
Castellar El,18-40,2019,10
Castellar El,40-65,2019,23
Castellar El,65-100,2019,23
Castellar El,0-18,2020,0
Castellar El,18-40,2020,11
Castellar El,40-65,2020,23
Castellar El,65-100,2020,21
Castellote,0-18,2015,79
Castellote,18-40,2015,178
Castellote,40-65,2015,278
Castellote,65-100,2015,252
Castellote,0-18,2016,72
Castellote,18-40,2016,174
Castellote,40-65,2016,276
Castellote,65-100,2016,241
Castellote,0-18,2017,69
Castellote,18-40,2017,170
Castellote,40-65,2017,272
Castellote,65-100,2017,238
Castellote,0-18,2018,60
Castellote,18-40,2018,160
Castellote,40-65,2018,275
Castellote,65-100,2018,234
Castellote,0-18,2019,59
Castellote,18-40,2019,159
Castellote,40-65,2019,285
Castellote,65-100,2019,233
Castellote,0-18,2020,58
Castellote,18-40,2020,148
Castellote,40-65,2020,299
Castellote,65-100,2020,226
Cedrillas,0-18,2015,104
Cedrillas,18-40,2015,177
Cedrillas,40-65,2015,207
Cedrillas,65-100,2015,131
Cedrillas,0-18,2016,108
Cedrillas,18-40,2016,167
Cedrillas,40-65,2016,214
Cedrillas,65-100,2016,130
Cedrillas,0-18,2017,109
Cedrillas,18-40,2017,157
Cedrillas,40-65,2017,213
Cedrillas,65-100,2017,132
Cedrillas,0-18,2018,115
Cedrillas,18-40,2018,158
Cedrillas,40-65,2018,221
Cedrillas,65-100,2018,136
Cedrillas,0-18,2019,132
Cedrillas,18-40,2019,167
Cedrillas,40-65,2019,226
Cedrillas,65-100,2019,139
Cedrillas,0-18,2020,121
Cedrillas,18-40,2020,165
Cedrillas,40-65,2020,213
Cedrillas,65-100,2020,140
Celadas,0-18,2015,59
Celadas,18-40,2015,74
Celadas,40-65,2015,144
Celadas,65-100,2015,121
Celadas,0-18,2016,58
Celadas,18-40,2016,77
Celadas,40-65,2016,148
Celadas,65-100,2016,120
Celadas,0-18,2017,60
Celadas,18-40,2017,75
Celadas,40-65,2017,154
Celadas,65-100,2017,119
Celadas,0-18,2018,53
Celadas,18-40,2018,79
Celadas,40-65,2018,152
Celadas,65-100,2018,112
Celadas,0-18,2019,42
Celadas,18-40,2019,85
Celadas,40-65,2019,151
Celadas,65-100,2019,110
Celadas,0-18,2020,38
Celadas,18-40,2020,81
Celadas,40-65,2020,145
Celadas,65-100,2020,103
Cella,0-18,2015,397
Cella,18-40,2015,756
Cella,40-65,2015,917
Cella,65-100,2015,706
Cella,0-18,2016,381
Cella,18-40,2016,705
Cella,40-65,2016,894
Cella,65-100,2016,693
Cella,0-18,2017,371
Cella,18-40,2017,686
Cella,40-65,2017,886
Cella,65-100,2017,697
Cella,0-18,2018,372
Cella,18-40,2018,649
Cella,40-65,2018,888
Cella,65-100,2018,697
Cella,0-18,2019,386
Cella,18-40,2019,617
Cella,40-65,2019,875
Cella,65-100,2019,696
Cella,0-18,2020,379
Cella,18-40,2020,630
Cella,40-65,2020,862
Cella,65-100,2020,700
Cerollera La,0-18,2015,15
Cerollera La,18-40,2015,25
Cerollera La,40-65,2015,34
Cerollera La,65-100,2015,32
Cerollera La,0-18,2016,12
Cerollera La,18-40,2016,25
Cerollera La,40-65,2016,33
Cerollera La,65-100,2016,26
Cerollera La,0-18,2017,16
Cerollera La,18-40,2017,23
Cerollera La,40-65,2017,34
Cerollera La,65-100,2017,25
Cerollera La,0-18,2018,14
Cerollera La,18-40,2018,24
Cerollera La,40-65,2018,41
Cerollera La,65-100,2018,21
Cerollera La,0-18,2019,13
Cerollera La,18-40,2019,25
Cerollera La,40-65,2019,34
Cerollera La,65-100,2019,21
Cerollera La,0-18,2020,13
Cerollera La,18-40,2020,22
Cerollera La,40-65,2020,30
Cerollera La,65-100,2020,23
Codoñera La,0-18,2015,46
Codoñera La,18-40,2015,88
Codoñera La,40-65,2015,116
Codoñera La,65-100,2015,115
Codoñera La,0-18,2016,42
Codoñera La,18-40,2016,87
Codoñera La,40-65,2016,121
Codoñera La,65-100,2016,118
Codoñera La,0-18,2017,44
Codoñera La,18-40,2017,82
Codoñera La,40-65,2017,121
Codoñera La,65-100,2017,115
Codoñera La,0-18,2018,40
Codoñera La,18-40,2018,71
Codoñera La,40-65,2018,123
Codoñera La,65-100,2018,110
Codoñera La,0-18,2019,39
Codoñera La,18-40,2019,69
Codoñera La,40-65,2019,123
Codoñera La,65-100,2019,105
Codoñera La,0-18,2020,38
Codoñera La,18-40,2020,65
Codoñera La,40-65,2020,125
Codoñera La,65-100,2020,91
Corbalán,0-18,2015,15
Corbalán,18-40,2015,31
Corbalán,40-65,2015,40
Corbalán,65-100,2015,24
Corbalán,0-18,2016,16
Corbalán,18-40,2016,26
Corbalán,40-65,2016,44
Corbalán,65-100,2016,23
Corbalán,0-18,2017,17
Corbalán,18-40,2017,25
Corbalán,40-65,2017,44
Corbalán,65-100,2017,23
Corbalán,0-18,2018,18
Corbalán,18-40,2018,24
Corbalán,40-65,2018,45
Corbalán,65-100,2018,22
Corbalán,0-18,2019,15
Corbalán,18-40,2019,26
Corbalán,40-65,2019,47
Corbalán,65-100,2019,19
Corbalán,0-18,2020,16
Corbalán,18-40,2020,26
Corbalán,40-65,2020,49
Corbalán,65-100,2020,18
Cortes de Aragón,0-18,2015,2
Cortes de Aragón,18-40,2015,14
Cortes de Aragón,40-65,2015,26
Cortes de Aragón,65-100,2015,16
Cortes de Aragón,0-18,2016,5
Cortes de Aragón,18-40,2016,16
Cortes de Aragón,40-65,2016,26
Cortes de Aragón,65-100,2016,16
Cortes de Aragón,0-18,2017,3
Cortes de Aragón,18-40,2017,13
Cortes de Aragón,40-65,2017,26
Cortes de Aragón,65-100,2017,15
Cortes de Aragón,0-18,2018,4
Cortes de Aragón,18-40,2018,13
Cortes de Aragón,40-65,2018,27
Cortes de Aragón,65-100,2018,17
Cortes de Aragón,0-18,2019,5
Cortes de Aragón,18-40,2019,12
Cortes de Aragón,40-65,2019,26
Cortes de Aragón,65-100,2019,18
Cortes de Aragón,0-18,2020,4
Cortes de Aragón,18-40,2020,12
Cortes de Aragón,40-65,2020,26
Cortes de Aragón,65-100,2020,18
Cosa,0-18,2015,2
Cosa,18-40,2015,7
Cosa,40-65,2015,20
Cosa,65-100,2015,28
Cosa,0-18,2016,1
Cosa,18-40,2016,7
Cosa,40-65,2016,19
Cosa,65-100,2016,28
Cosa,0-18,2017,1
Cosa,18-40,2017,6
Cosa,40-65,2017,21
Cosa,65-100,2017,27
Cosa,0-18,2018,1
Cosa,18-40,2018,4
Cosa,40-65,2018,23
Cosa,65-100,2018,24
Cosa,0-18,2019,1
Cosa,18-40,2019,3
Cosa,40-65,2019,23
Cosa,65-100,2019,23
Cosa,0-18,2020,1
Cosa,18-40,2020,3
Cosa,40-65,2020,25
Cosa,65-100,2020,22
Cretas,0-18,2015,84
Cretas,18-40,2015,139
Cretas,40-65,2015,180
Cretas,65-100,2015,170
Cretas,0-18,2016,83
Cretas,18-40,2016,123
Cretas,40-65,2016,180
Cretas,65-100,2016,168
Cretas,0-18,2017,82
Cretas,18-40,2017,126
Cretas,40-65,2017,195
Cretas,65-100,2017,169
Cretas,0-18,2018,81
