cp,city,age,year,total
22047,Banastás,1 año,2017,2
22047,Banastás,2 años,2017,2
22047,Banastás,3 años,2017,0.0
22047,Banastás,4 años,2017,3
22047,Banastás,5 años,2017,2
22047,Banastás,6 años,2017,7
22047,Banastás,7 años,2017,4
22047,Banastás,8 años,2017,6
22047,Banastás,9 años,2017,3
22047,Banastás,10 años,2017,5
22047,Banastás,11 años,2017,1
22047,Banastás,12 años,2017,3
22047,Banastás,13 años,2017,2
22047,Banastás,14 años,2017,1
22047,Banastás,15 años,2017,5
22047,Banastás,16 años,2017,2
22047,Banastás,17 años,2017,3
22047,Banastás,18 años,2017,3
22048,Barbastro,0 años,2017,145
22048,Barbastro,1 año,2017,166
22048,Barbastro,2 años,2017,150
22048,Barbastro,3 años,2017,150
22048,Barbastro,4 años,2017,182
22048,Barbastro,5 años,2017,167
22048,Barbastro,6 años,2017,176
22048,Barbastro,7 años,2017,190
22048,Barbastro,8 años,2017,189
22048,Barbastro,9 años,2017,181
22048,Barbastro,10 años,2017,171
22048,Barbastro,11 años,2017,183
22048,Barbastro,12 años,2017,174
22048,Barbastro,13 años,2017,140
22048,Barbastro,14 años,2017,185
22048,Barbastro,15 años,2017,192
22048,Barbastro,16 años,2017,175
22048,Barbastro,17 años,2017,171
22048,Barbastro,18 años,2017,175
22049,Barbués,0 años,2017,0.0
22049,Barbués,1 año,2017,0.0
22049,Barbués,2 años,2017,0.0
22049,Barbués,3 años,2017,0.0
22049,Barbués,4 años,2017,0.0
22049,Barbués,5 años,2017,0.0
22049,Barbués,6 años,2017,0.0
22049,Barbués,7 años,2017,0.0
22049,Barbués,8 años,2017,0.0
22049,Barbués,9 años,2017,0.0
22049,Barbués,10 años,2017,0.0
22049,Barbués,11 años,2017,0.0
22049,Barbués,12 años,2017,0.0
22049,Barbués,13 años,2017,0.0
22049,Barbués,14 años,2017,1
22049,Barbués,15 años,2017,2
22049,Barbués,16 años,2017,1
22049,Barbués,17 años,2017,1
22049,Barbués,18 años,2017,0.0
22050,Barbuñales,0 años,2017,0.0
22050,Barbuñales,1 año,2017,0.0
22050,Barbuñales,2 años,2017,0.0
22050,Barbuñales,3 años,2017,0.0
22050,Barbuñales,4 años,2017,0.0
22050,Barbuñales,5 años,2017,0.0
22050,Barbuñales,6 años,2017,0.0
22050,Barbuñales,7 años,2017,0.0
22050,Barbuñales,8 años,2017,0.0
22050,Barbuñales,9 años,2017,0.0
22050,Barbuñales,10 años,2017,0.0
22050,Barbuñales,11 años,2017,0.0
22050,Barbuñales,12 años,2017,0.0
22050,Barbuñales,13 años,2017,0.0
22050,Barbuñales,14 años,2017,0.0
22050,Barbuñales,15 años,2017,1
22050,Barbuñales,16 años,2017,0.0
22050,Barbuñales,17 años,2017,1
22050,Barbuñales,18 años,2017,0.0
22051,Bárcabo,0 años,2017,0.0
22051,Bárcabo,1 año,2017,0.0
22051,Bárcabo,2 años,2017,0.0
22051,Bárcabo,3 años,2017,0.0
22051,Bárcabo,4 años,2017,0.0
22051,Bárcabo,5 años,2017,0.0
22051,Bárcabo,6 años,2017,0.0
22051,Bárcabo,7 años,2017,1
22051,Bárcabo,8 años,2017,0.0
22051,Bárcabo,9 años,2017,1
22051,Bárcabo,10 años,2017,0.0
22051,Bárcabo,11 años,2017,0.0
22051,Bárcabo,12 años,2017,0.0
22051,Bárcabo,13 años,2017,0.0
22051,Bárcabo,14 años,2017,0.0
22051,Bárcabo,15 años,2017,0.0
22051,Bárcabo,16 años,2017,0.0
22051,Bárcabo,17 años,2017,1
22051,Bárcabo,18 años,2017,0.0
22052,Belver de Cinca,0 años,2017,10
22052,Belver de Cinca,1 año,2017,13
22052,Belver de Cinca,2 años,2017,8
22052,Belver de Cinca,3 años,2017,7
22052,Belver de Cinca,4 años,2017,10
22052,Belver de Cinca,5 años,2017,12
22052,Belver de Cinca,6 años,2017,15
22052,Belver de Cinca,7 años,2017,9
22052,Belver de Cinca,8 años,2017,12
22052,Belver de Cinca,9 años,2017,10
22052,Belver de Cinca,10 años,2017,9
22052,Belver de Cinca,11 años,2017,11
22052,Belver de Cinca,12 años,2017,13
22052,Belver de Cinca,13 años,2017,16
22052,Belver de Cinca,14 años,2017,10
22052,Belver de Cinca,15 años,2017,8
22052,Belver de Cinca,16 años,2017,12
22052,Belver de Cinca,17 años,2017,6
22052,Belver de Cinca,18 años,2017,6
22053,Benabarre,0 años,2017,9
22053,Benabarre,1 año,2017,9
22053,Benabarre,2 años,2017,7
22053,Benabarre,3 años,2017,8
22053,Benabarre,4 años,2017,6
22053,Benabarre,5 años,2017,12
22053,Benabarre,6 años,2017,15
22053,Benabarre,7 años,2017,5
22053,Benabarre,8 años,2017,15
22053,Benabarre,9 años,2017,12
22053,Benabarre,10 años,2017,11
22053,Benabarre,11 años,2017,5
22053,Benabarre,12 años,2017,13
22053,Benabarre,13 años,2017,11
22053,Benabarre,14 años,2017,9
22053,Benabarre,15 años,2017,8
22053,Benabarre,16 años,2017,7
22053,Benabarre,17 años,2017,10
22053,Benabarre,18 años,2017,6
22054,Benasque,0 años,2017,22
22054,Benasque,1 año,2017,16
22054,Benasque,2 años,2017,11
22054,Benasque,3 años,2017,24
22054,Benasque,4 años,2017,16
22054,Benasque,5 años,2017,21
22054,Benasque,6 años,2017,21
22054,Benasque,7 años,2017,20
22054,Benasque,8 años,2017,27
22054,Benasque,9 años,2017,22
22054,Benasque,10 años,2017,17
22054,Benasque,11 años,2017,26
22054,Benasque,12 años,2017,27
22054,Benasque,13 años,2017,19
22054,Benasque,14 años,2017,14
22054,Benasque,15 años,2017,20
22054,Benasque,16 años,2017,21
22054,Benasque,17 años,2017,20
22054,Benasque,18 años,2017,18
22055,Berbegal,0 años,2017,2
22055,Berbegal,1 año,2017,0.0
22055,Berbegal,2 años,2017,0.0
22055,Berbegal,3 años,2017,0.0
22055,Berbegal,4 años,2017,0.0
22055,Berbegal,5 años,2017,4
22055,Berbegal,6 años,2017,1
22055,Berbegal,7 años,2017,1
22055,Berbegal,8 años,2017,4
22055,Berbegal,9 años,2017,0.0
22055,Berbegal,10 años,2017,2
22055,Berbegal,11 años,2017,0.0
22055,Berbegal,12 años,2017,3
22055,Berbegal,13 años,2017,2
22055,Berbegal,14 años,2017,4
22055,Berbegal,15 años,2017,2
22055,Berbegal,16 años,2017,2
22055,Berbegal,17 años,2017,1
22055,Berbegal,18 años,2017,0.0
22057,Bielsa,0 años,2017,3
22057,Bielsa,1 año,2017,5
22057,Bielsa,2 años,2017,5
22057,Bielsa,3 años,2017,0.0
22057,Bielsa,4 años,2017,2
22057,Bielsa,5 años,2017,1
22057,Bielsa,6 años,2017,3
22057,Bielsa,7 años,2017,0.0
22057,Bielsa,8 años,2017,3
22057,Bielsa,9 años,2017,6
22057,Bielsa,10 años,2017,4
22057,Bielsa,11 años,2017,5
22057,Bielsa,12 años,2017,2
22057,Bielsa,13 años,2017,7
22057,Bielsa,14 años,2017,2
22057,Bielsa,15 años,2017,8
22057,Bielsa,16 años,2017,4
22057,Bielsa,17 años,2017,3
22057,Bielsa,18 años,2017,6
22058,Bierge,0 años,2017,0.0
22058,Bierge,1 año,2017,1
22058,Bierge,2 años,2017,3
22058,Bierge,3 años,2017,0.0
22058,Bierge,4 años,2017,2
22058,Bierge,5 años,2017,2
22058,Bierge,6 años,2017,2
22058,Bierge,7 años,2017,2
22058,Bierge,8 años,2017,2
22058,Bierge,9 años,2017,0.0
22058,Bierge,10 años,2017,2
22058,Bierge,11 años,2017,4
22058,Bierge,12 años,2017,0.0
22058,Bierge,13 años,2017,1
22058,Bierge,14 años,2017,1
22058,Bierge,15 años,2017,2
22058,Bierge,16 años,2017,0.0
22058,Bierge,17 años,2017,1
22058,Bierge,18 años,2017,1
22059,Biescas,0 años,2017,10
22059,Biescas,1 año,2017,9
22059,Biescas,2 años,2017,12
22059,Biescas,3 años,2017,10
22059,Biescas,4 años,2017,15
22059,Biescas,5 años,2017,18
22059,Biescas,6 años,2017,9
22059,Biescas,7 años,2017,12
22059,Biescas,8 años,2017,11
22059,Biescas,9 años,2017,13
22059,Biescas,10 años,2017,15
22059,Biescas,11 años,2017,13
22059,Biescas,12 años,2017,15
22059,Biescas,13 años,2017,12
22059,Biescas,14 años,2017,13
22059,Biescas,15 años,2017,10
22059,Biescas,16 años,2017,10
22059,Biescas,17 años,2017,7
22059,Biescas,18 años,2017,14
22060,Binaced,0 años,2017,11
22060,Binaced,1 año,2017,16
22060,Binaced,2 años,2017,8
22060,Binaced,3 años,2017,6
22060,Binaced,4 años,2017,9
22060,Binaced,5 años,2017,13
22060,Binaced,6 años,2017,12
22060,Binaced,7 años,2017,11
22060,Binaced,8 años,2017,14
22060,Binaced,9 años,2017,16
22060,Binaced,10 años,2017,13
22060,Binaced,11 años,2017,8
22060,Binaced,12 años,2017,12
22060,Binaced,13 años,2017,13
22060,Binaced,14 años,2017,20
22060,Binaced,15 años,2017,12
22060,Binaced,16 años,2017,8
22060,Binaced,17 años,2017,14
22060,Binaced,18 años,2017,13
22061,Binéfar,0 años,2017,84
22061,Binéfar,1 año,2017,76
22061,Binéfar,2 años,2017,75
22061,Binéfar,3 años,2017,109
22061,Binéfar,4 años,2017,98
22061,Binéfar,5 años,2017,87
22061,Binéfar,6 años,2017,112
22061,Binéfar,7 años,2017,98
22061,Binéfar,8 años,2017,94
22061,Binéfar,9 años,2017,105
22061,Binéfar,10 años,2017,119
22061,Binéfar,11 años,2017,101
22061,Binéfar,12 años,2017,90
22061,Binéfar,13 años,2017,90
22061,Binéfar,14 años,2017,88
22061,Binéfar,15 años,2017,103
22061,Binéfar,16 años,2017,97
22061,Binéfar,17 años,2017,106
22061,Binéfar,18 años,2017,97
22062,Bisaurri,0 años,2017,0.0
22062,Bisaurri,1 año,2017,3
22062,Bisaurri,2 años,2017,1
22062,Bisaurri,3 años,2017,0.0
22062,Bisaurri,4 años,2017,1
22062,Bisaurri,5 años,2017,1
22062,Bisaurri,6 años,2017,1
22062,Bisaurri,7 años,2017,1
22062,Bisaurri,8 años,2017,0.0
22062,Bisaurri,9 años,2017,2
22062,Bisaurri,10 años,2017,1
22062,Bisaurri,11 años,2017,2
22062,Bisaurri,12 años,2017,0.0
22062,Bisaurri,13 años,2017,1
22062,Bisaurri,14 años,2017,0.0
22062,Bisaurri,15 años,2017,0.0
22062,Bisaurri,16 años,2017,2
22062,Bisaurri,17 años,2017,1
22062,Bisaurri,18 años,2017,0.0
22063,Biscarrués,0 años,2017,2
22063,Biscarrués,1 año,2017,0.0
22063,Biscarrués,2 años,2017,0.0
22063,Biscarrués,3 años,2017,1
22063,Biscarrués,4 años,2017,1
22063,Biscarrués,5 años,2017,1
22063,Biscarrués,6 años,2017,1
22063,Biscarrués,7 años,2017,1
22063,Biscarrués,8 años,2017,0.0
22063,Biscarrués,9 años,2017,0.0
22063,Biscarrués,10 años,2017,0.0
22063,Biscarrués,11 años,2017,3
22063,Biscarrués,12 años,2017,0.0
22063,Biscarrués,13 años,2017,0.0
22063,Biscarrués,14 años,2017,2
22063,Biscarrués,15 años,2017,0.0
22063,Biscarrués,16 años,2017,1
22063,Biscarrués,17 años,2017,1
22063,Biscarrués,18 años,2017,0.0
22064,Blecua y Torres,0 años,2017,0.0
22064,Blecua y Torres,1 año,2017,1
22064,Blecua y Torres,2 años,2017,1
22064,Blecua y Torres,3 años,2017,0.0
22064,Blecua y Torres,4 años,2017,0.0
22064,Blecua y Torres,5 años,2017,1
22064,Blecua y Torres,6 años,2017,0.0
22064,Blecua y Torres,7 años,2017,2
22064,Blecua y Torres,8 años,2017,0.0
22064,Blecua y Torres,9 años,2017,2
22064,Blecua y Torres,10 años,2017,1
22064,Blecua y Torres,11 años,2017,2
22064,Blecua y Torres,12 años,2017,1
22064,Blecua y Torres,13 años,2017,1
22064,Blecua y Torres,14 años,2017,3
22064,Blecua y Torres,15 años,2017,2
22064,Blecua y Torres,16 años,2017,2
22064,Blecua y Torres,17 años,2017,1
22064,Blecua y Torres,18 años,2017,3
22066,Boltaña,0 años,2017,5
22066,Boltaña,1 año,2017,9
22066,Boltaña,2 años,2017,13
22066,Boltaña,3 años,2017,7
22066,Boltaña,4 años,2017,9
22066,Boltaña,5 años,2017,10
22066,Boltaña,6 años,2017,8
22066,Boltaña,7 años,2017,9
22066,Boltaña,8 años,2017,9
22066,Boltaña,9 años,2017,8
22066,Boltaña,10 años,2017,6
22066,Boltaña,11 años,2017,8
22066,Boltaña,12 años,2017,11
22066,Boltaña,13 años,2017,9
22066,Boltaña,14 años,2017,5
22066,Boltaña,15 años,2017,11
22066,Boltaña,16 años,2017,8
22066,Boltaña,17 años,2017,4
22066,Boltaña,18 años,2017,7
22067,Bonansa,0 años,2017,0.0
22067,Bonansa,1 año,2017,1
22067,Bonansa,2 años,2017,0.0
22067,Bonansa,3 años,2017,0.0
22067,Bonansa,4 años,2017,0.0
22067,Bonansa,5 años,2017,2
22067,Bonansa,6 años,2017,2
22067,Bonansa,7 años,2017,0.0
22067,Bonansa,8 años,2017,0.0
22067,Bonansa,9 años,2017,0.0
22067,Bonansa,10 años,2017,0.0
22067,Bonansa,11 años,2017,0.0
22067,Bonansa,12 años,2017,1
22067,Bonansa,13 años,2017,0.0
22067,Bonansa,14 años,2017,2
22067,Bonansa,15 años,2017,0.0
22067,Bonansa,16 años,2017,1
22067,Bonansa,17 años,2017,3
22067,Bonansa,18 años,2017,0.0
22068,Borau,0 años,2017,0.0
22068,Borau,1 año,2017,0.0
22068,Borau,2 años,2017,1
22068,Borau,3 años,2017,1
22068,Borau,4 años,2017,0.0
22068,Borau,5 años,2017,1
22068,Borau,6 años,2017,1
22068,Borau,7 años,2017,0.0
22068,Borau,8 años,2017,0.0
22068,Borau,9 años,2017,0.0
22068,Borau,10 años,2017,0.0
22068,Borau,11 años,2017,0.0
22068,Borau,12 años,2017,0.0
22068,Borau,13 años,2017,0.0
22068,Borau,14 años,2017,0.0
22068,Borau,15 años,2017,0.0
22068,Borau,16 años,2017,1
22068,Borau,17 años,2017,0.0
22068,Borau,18 años,2017,0.0
22069,Broto,0 años,2017,6
22069,Broto,1 año,2017,2
22069,Broto,2 años,2017,5
22069,Broto,3 años,2017,3
22069,Broto,4 años,2017,3
22069,Broto,5 años,2017,5
22069,Broto,6 años,2017,5
22069,Broto,7 años,2017,2
22069,Broto,8 años,2017,5
22069,Broto,9 años,2017,1
22069,Broto,10 años,2017,5
22069,Broto,11 años,2017,3
22069,Broto,12 años,2017,5
22069,Broto,13 años,2017,2
22069,Broto,14 años,2017,4
22069,Broto,15 años,2017,12
22069,Broto,16 años,2017,5
22069,Broto,17 años,2017,10
22069,Broto,18 años,2017,6
22072,Caldearenas,0 años,2017,1
22072,Caldearenas,1 año,2017,3
22072,Caldearenas,2 años,2017,0.0
22072,Caldearenas,3 años,2017,1
22072,Caldearenas,4 años,2017,2
22072,Caldearenas,5 años,2017,1
22072,Caldearenas,6 años,2017,4
22072,Caldearenas,7 años,2017,1
22072,Caldearenas,8 años,2017,1
22072,Caldearenas,9 años,2017,3
22072,Caldearenas,10 años,2017,0.0
22072,Caldearenas,11 años,2017,0.0
22072,Caldearenas,12 años,2017,0.0
22072,Caldearenas,13 años,2017,0.0
22072,Caldearenas,14 años,2017,1
22072,Caldearenas,15 años,2017,2
22072,Caldearenas,16 años,2017,3
22072,Caldearenas,17 años,2017,0.0
22072,Caldearenas,18 años,2017,1
22074,Campo,0 años,2017,0.0
22074,Campo,1 año,2017,0.0
22074,Campo,2 años,2017,0.0
22074,Campo,3 años,2017,0.0
22074,Campo,4 años,2017,0.0
22074,Campo,5 años,2017,0.0
22074,Campo,6 años,2017,1
22074,Campo,7 años,2017,3
22074,Campo,8 años,2017,1
22074,Campo,9 años,2017,1
22074,Campo,10 años,2017,3
22074,Campo,11 años,2017,2
22074,Campo,12 años,2017,5
22074,Campo,13 años,2017,3
22074,Campo,14 años,2017,3
22074,Campo,15 años,2017,9
22074,Campo,16 años,2017,6
22074,Campo,17 años,2017,0.0
22074,Campo,18 años,2017,2
22075,Camporrélls,0 años,2017,2
22075,Camporrélls,1 año,2017,1
22075,Camporrélls,2 años,2017,0.0
22075,Camporrélls,3 años,2017,0.0
22075,Camporrélls,4 años,2017,0.0
22075,Camporrélls,5 años,2017,0.0
22075,Camporrélls,6 años,2017,0.0
22075,Camporrélls,7 años,2017,0.0
22075,Camporrélls,8 años,2017,0.0
22075,Camporrélls,9 años,2017,1
22075,Camporrélls,10 años,2017,0.0
22075,Camporrélls,11 años,2017,2
22075,Camporrélls,12 años,2017,1
22075,Camporrélls,13 años,2017,1
22075,Camporrélls,14 años,2017,0.0
22075,Camporrélls,15 años,2017,0.0
22075,Camporrélls,16 años,2017,1
22075,Camporrélls,17 años,2017,0.0
22075,Camporrélls,18 años,2017,0.0
22076,Canal de Berdún,0 años,2017,1
22076,Canal de Berdún,1 año,2017,1
22076,Canal de Berdún,2 años,2017,1
22076,Canal de Berdún,3 años,2017,0.0
22076,Canal de Berdún,4 años,2017,3
22076,Canal de Berdún,5 años,2017,3
22076,Canal de Berdún,6 años,2017,2
22076,Canal de Berdún,7 años,2017,3
22076,Canal de Berdún,8 años,2017,2
22076,Canal de Berdún,9 años,2017,1
22076,Canal de Berdún,10 años,2017,1
22076,Canal de Berdún,11 años,2017,4
22076,Canal de Berdún,12 años,2017,2
22076,Canal de Berdún,13 años,2017,3
22076,Canal de Berdún,14 años,2017,1
22076,Canal de Berdún,15 años,2017,1
22076,Canal de Berdún,16 años,2017,0.0
22076,Canal de Berdún,17 años,2017,3
22076,Canal de Berdún,18 años,2017,3
22077,Candasnos,0 años,2017,0.0
22077,Candasnos,1 año,2017,0.0
22077,Candasnos,2 años,2017,0.0
22077,Candasnos,3 años,2017,0.0
22077,Candasnos,4 años,2017,0.0
22077,Candasnos,5 años,2017,0.0
22077,Candasnos,6 años,2017,0.0
22077,Candasnos,7 años,2017,0.0
22077,Candasnos,8 años,2017,0.0
22077,Candasnos,9 años,2017,0.0
22077,Candasnos,10 años,2017,0.0
22077,Candasnos,11 años,2017,0.0
22077,Candasnos,12 años,2017,0.0
22077,Candasnos,13 años,2017,0.0
22077,Candasnos,14 años,2017,0.0
22077,Candasnos,15 años,2017,0.0
22077,Candasnos,16 años,2017,0.0
22077,Candasnos,17 años,2017,0.0
22077,Candasnos,18 años,2017,0.0
22078,Canfranc,0 años,2017,2
22078,Canfranc,1 año,2017,8
22078,Canfranc,2 años,2017,1
22078,Canfranc,3 años,2017,2
22078,Canfranc,4 años,2017,3
22078,Canfranc,5 años,2017,2
22078,Canfranc,6 años,2017,3
22078,Canfranc,7 años,2017,8
22078,Canfranc,8 años,2017,2
22078,Canfranc,9 años,2017,2
22078,Canfranc,10 años,2017,10
22078,Canfranc,11 años,2017,8
22078,Canfranc,12 años,2017,10
22078,Canfranc,13 años,2017,8
22078,Canfranc,14 años,2017,2
22078,Canfranc,15 años,2017,4
22078,Canfranc,16 años,2017,3
22078,Canfranc,17 años,2017,6
22078,Canfranc,18 años,2017,6
22079,Capdesaso,0 años,2017,2
22079,Capdesaso,1 año,2017,2
22079,Capdesaso,2 años,2017,0.0
22079,Capdesaso,3 años,2017,0.0
22079,Capdesaso,4 años,2017,0.0
22079,Capdesaso,5 años,2017,0.0
22079,Capdesaso,6 años,2017,0.0
22079,Capdesaso,7 años,2017,0.0
22079,Capdesaso,8 años,2017,1
22079,Capdesaso,9 años,2017,0.0
22079,Capdesaso,10 años,2017,1
22079,Capdesaso,11 años,2017,0.0
22079,Capdesaso,12 años,2017,3
22079,Capdesaso,13 años,2017,0.0
22079,Capdesaso,14 años,2017,1
22079,Capdesaso,15 años,2017,0.0
22079,Capdesaso,16 años,2017,0.0
22079,Capdesaso,17 años,2017,0.0
22079,Capdesaso,18 años,2017,0.0
22080,Capella,0 años,2017,2
22080,Capella,1 año,2017,1
22080,Capella,2 años,2017,2
22080,Capella,3 años,2017,4
22080,Capella,4 años,2017,2
22080,Capella,5 años,2017,3
22080,Capella,6 años,2017,2
22080,Capella,7 años,2017,5
22080,Capella,8 años,2017,3
22080,Capella,9 años,2017,2
22080,Capella,10 años,2017,1
22080,Capella,11 años,2017,2
22080,Capella,12 años,2017,0.0
22080,Capella,13 años,2017,2
22080,Capella,14 años,2017,1
22080,Capella,15 años,2017,4
22080,Capella,16 años,2017,3
22080,Capella,17 años,2017,4
22080,Capella,18 años,2017,0.0
22081,Casbas de Huesca,0 años,2017,1
22081,Casbas de Huesca,1 año,2017,1
22081,Casbas de Huesca,2 años,2017,1
22081,Casbas de Huesca,3 años,2017,0.0
22081,Casbas de Huesca,4 años,2017,0.0
22081,Casbas de Huesca,5 años,2017,0.0
22081,Casbas de Huesca,6 años,2017,0.0
22081,Casbas de Huesca,7 años,2017,0.0
22081,Casbas de Huesca,8 años,2017,2
22081,Casbas de Huesca,9 años,2017,1
22081,Casbas de Huesca,10 años,2017,1
22081,Casbas de Huesca,11 años,2017,3
22081,Casbas de Huesca,12 años,2017,1
22081,Casbas de Huesca,13 años,2017,3
22081,Casbas de Huesca,14 años,2017,0.0
22081,Casbas de Huesca,15 años,2017,1
22081,Casbas de Huesca,16 años,2017,1
22081,Casbas de Huesca,17 años,2017,1
22081,Casbas de Huesca,18 años,2017,1
22082,Castejón del Puente,0 años,2017,2
22082,Castejón del Puente,1 año,2017,0.0
22082,Castejón del Puente,2 años,2017,2
22082,Castejón del Puente,3 años,2017,0.0
22082,Castejón del Puente,4 años,2017,0.0
22082,Castejón del Puente,5 años,2017,2
22082,Castejón del Puente,6 años,2017,1
22082,Castejón del Puente,7 años,2017,0.0
22082,Castejón del Puente,8 años,2017,3
22082,Castejón del Puente,9 años,2017,1
22082,Castejón del Puente,10 años,2017,1
22082,Castejón del Puente,11 años,2017,1
22082,Castejón del Puente,12 años,2017,1
22082,Castejón del Puente,13 años,2017,1
22082,Castejón del Puente,14 años,2017,4
22082,Castejón del Puente,15 años,2017,4
22082,Castejón del Puente,16 años,2017,4
22082,Castejón del Puente,17 años,2017,2
22082,Castejón del Puente,18 años,2017,4
22083,Castejón de Monegros,0 años,2017,3
22083,Castejón de Monegros,1 año,2017,1
22083,Castejón de Monegros,2 años,2017,1
22083,Castejón de Monegros,3 años,2017,0.0
22083,Castejón de Monegros,4 años,2017,8
22083,Castejón de Monegros,5 años,2017,1
22083,Castejón de Monegros,6 años,2017,2
22083,Castejón de Monegros,7 años,2017,0.0
22083,Castejón de Monegros,8 años,2017,3
22083,Castejón de Monegros,9 años,2017,2
22083,Castejón de Monegros,10 años,2017,1
22083,Castejón de Monegros,11 años,2017,2
22083,Castejón de Monegros,12 años,2017,3
22083,Castejón de Monegros,13 años,2017,4
22083,Castejón de Monegros,14 años,2017,2
22083,Castejón de Monegros,15 años,2017,5
22083,Castejón de Monegros,16 años,2017,0.0
22083,Castejón de Monegros,17 años,2017,4
22083,Castejón de Monegros,18 años,2017,5
22084,Castejón de Sos,0 años,2017,3
22084,Castejón de Sos,1 año,2017,6
22084,Castejón de Sos,2 años,2017,4
22084,Castejón de Sos,3 años,2017,7
22084,Castejón de Sos,4 años,2017,11
22084,Castejón de Sos,5 años,2017,5
22084,Castejón de Sos,6 años,2017,8
22084,Castejón de Sos,7 años,2017,10
22084,Castejón de Sos,8 años,2017,7
22084,Castejón de Sos,9 años,2017,7
22084,Castejón de Sos,10 años,2017,9
22084,Castejón de Sos,11 años,2017,7
22084,Castejón de Sos,12 años,2017,11
22084,Castejón de Sos,13 años,2017,9
22084,Castejón de Sos,14 años,2017,11
22084,Castejón de Sos,15 años,2017,10
22084,Castejón de Sos,16 años,2017,8
22084,Castejón de Sos,17 años,2017,8
22084,Castejón de Sos,18 años,2017,5
22085,Castelflorite,0 años,2017,0.0
22085,Castelflorite,1 año,2017,0.0
22085,Castelflorite,2 años,2017,1
22085,Castelflorite,3 años,2017,0.0
22085,Castelflorite,4 años,2017,0.0
22085,Castelflorite,5 años,2017,0.0
22085,Castelflorite,6 años,2017,1
22085,Castelflorite,7 años,2017,0.0
22085,Castelflorite,8 años,2017,1
22085,Castelflorite,9 años,2017,0.0
22085,Castelflorite,10 años,2017,0.0
22085,Castelflorite,11 años,2017,0.0
22085,Castelflorite,12 años,2017,1
22085,Castelflorite,13 años,2017,0.0
22085,Castelflorite,14 años,2017,2
22085,Castelflorite,15 años,2017,0.0
22085,Castelflorite,16 años,2017,1
22085,Castelflorite,17 años,2017,0.0
22085,Castelflorite,18 años,2017,0.0
22086,Castiello de Jaca,0 años,2017,3
22086,Castiello de Jaca,1 año,2017,1
22086,Castiello de Jaca,2 años,2017,1
22086,Castiello de Jaca,3 años,2017,0.0
22086,Castiello de Jaca,4 años,2017,2
22086,Castiello de Jaca,5 años,2017,3
22086,Castiello de Jaca,6 años,2017,0.0
22086,Castiello de Jaca,7 años,2017,3
22086,Castiello de Jaca,8 años,2017,5
22086,Castiello de Jaca,9 años,2017,1
22086,Castiello de Jaca,10 años,2017,3
22086,Castiello de Jaca,11 años,2017,1
22086,Castiello de Jaca,12 años,2017,0.0
22086,Castiello de Jaca,13 años,2017,1
22086,Castiello de Jaca,14 años,2017,0.0
22086,Castiello de Jaca,15 años,2017,0.0
22086,Castiello de Jaca,16 años,2017,2
22086,Castiello de Jaca,17 años,2017,3
22086,Castiello de Jaca,18 años,2017,3
22087,Castigaleu,0 años,2017,1
22087,Castigaleu,1 año,2017,1
22087,Castigaleu,2 años,2017,0.0
22087,Castigaleu,3 años,2017,2
22087,Castigaleu,4 años,2017,1
22087,Castigaleu,5 años,2017,1
22087,Castigaleu,6 años,2017,0.0
22087,Castigaleu,7 años,2017,2
22087,Castigaleu,8 años,2017,0.0
22087,Castigaleu,9 años,2017,2
22087,Castigaleu,10 años,2017,1
22087,Castigaleu,11 años,2017,0.0
22087,Castigaleu,12 años,2017,0.0
22087,Castigaleu,13 años,2017,0.0
22087,Castigaleu,14 años,2017,0.0
22087,Castigaleu,15 años,2017,2
22087,Castigaleu,16 años,2017,0.0
22087,Castigaleu,17 años,2017,0.0
22087,Castigaleu,18 años,2017,2
22088,Castillazuelo,0 años,2017,0.0
22088,Castillazuelo,1 año,2017,0.0
22088,Castillazuelo,2 años,2017,0.0
22088,Castillazuelo,3 años,2017,0.0
22088,Castillazuelo,4 años,2017,0.0
22088,Castillazuelo,5 años,2017,2
22088,Castillazuelo,6 años,2017,1
22088,Castillazuelo,7 años,2017,1
22088,Castillazuelo,8 años,2017,0.0
22088,Castillazuelo,9 años,2017,1
22088,Castillazuelo,10 años,2017,2
22088,Castillazuelo,11 años,2017,4
22088,Castillazuelo,12 años,2017,1
22088,Castillazuelo,13 años,2017,3
22088,Castillazuelo,14 años,2017,0.0
22088,Castillazuelo,15 años,2017,4
22088,Castillazuelo,16 años,2017,1
22088,Castillazuelo,17 años,2017,2
22088,Castillazuelo,18 años,2017,0.0
22089,Castillonroy,0 años,2017,5
22089,Castillonroy,1 año,2017,1
22089,Castillonroy,2 años,2017,2
22089,Castillonroy,3 años,2017,0.0
22089,Castillonroy,4 años,2017,0.0
22089,Castillonroy,5 años,2017,1
22089,Castillonroy,6 años,2017,0.0
22089,Castillonroy,7 años,2017,1
22089,Castillonroy,8 años,2017,3
22089,Castillonroy,9 años,2017,2
22089,Castillonroy,10 años,2017,3
22089,Castillonroy,11 años,2017,2
22089,Castillonroy,12 años,2017,1
22089,Castillonroy,13 años,2017,1
22089,Castillonroy,14 años,2017,1
22089,Castillonroy,15 años,2017,3
22089,Castillonroy,16 años,2017,2
22089,Castillonroy,17 años,2017,2
22089,Castillonroy,18 años,2017,2
22090,Colungo,0 años,2017,1
22090,Colungo,1 año,2017,0.0
22090,Colungo,2 años,2017,0.0
22090,Colungo,3 años,2017,0.0
