name,age,year,total
Baldellou,18-40,2020,13
Baldellou,40-65,2020,21
Baldellou,65-100,2020,28
Ballobar,0-18,2015,112
Ballobar,18-40,2015,170
Ballobar,40-65,2015,296
Ballobar,65-100,2015,260
Ballobar,0-18,2016,110
Ballobar,18-40,2016,168
Ballobar,40-65,2016,294
Ballobar,65-100,2016,253
Ballobar,0-18,2017,115
Ballobar,18-40,2017,173
Ballobar,40-65,2017,292
Ballobar,65-100,2017,250
Ballobar,0-18,2018,113
Ballobar,18-40,2018,174
Ballobar,40-65,2018,287
Ballobar,65-100,2018,249
Ballobar,0-18,2019,110
Ballobar,18-40,2019,162
Ballobar,40-65,2019,293
Ballobar,65-100,2019,247
Ballobar,0-18,2020,122
Ballobar,18-40,2020,174
Ballobar,40-65,2020,282
Ballobar,65-100,2020,255
Banastás,0-18,2015,56
Banastás,18-40,2015,74
Banastás,40-65,2015,128
Banastás,65-100,2015,47
Banastás,0-18,2016,56
Banastás,18-40,2016,64
Banastás,40-65,2016,130
Banastás,65-100,2016,47
Banastás,0-18,2017,56
Banastás,18-40,2017,58
Banastás,40-65,2017,134
Banastás,65-100,2017,47
Banastás,0-18,2018,54
Banastás,18-40,2018,56
Banastás,40-65,2018,138
Banastás,65-100,2018,44
Banastás,0-18,2019,53
Banastás,18-40,2019,61
Banastás,40-65,2019,132
Banastás,65-100,2019,49
Banastás,0-18,2020,57
Banastás,18-40,2020,59
Banastás,40-65,2020,143
Banastás,65-100,2020,51
Barbastro,0-18,2015,3331
Barbastro,18-40,2015,4703
Barbastro,40-65,2015,5777
Barbastro,65-100,2015,3209
Barbastro,0-18,2016,3291
Barbastro,18-40,2016,4573
Barbastro,40-65,2016,5868
Barbastro,65-100,2016,3229
Barbastro,0-18,2017,3262
Barbastro,18-40,2017,4474
Barbastro,40-65,2017,5891
Barbastro,65-100,2017,3280
Barbastro,0-18,2018,3257
Barbastro,18-40,2018,4402
Barbastro,40-65,2018,6010
Barbastro,65-100,2018,3275
Barbastro,0-18,2019,3258
Barbastro,18-40,2019,4312
Barbastro,40-65,2019,6128
Barbastro,65-100,2019,3281
Barbastro,0-18,2020,3280
Barbastro,18-40,2020,4396
Barbastro,40-65,2020,6141
Barbastro,65-100,2020,3357
Barbués,0-18,2015,26
Barbués,18-40,2015,82
Barbués,40-65,2015,142
Barbués,65-100,2015,120
Barbués,0-18,2016,29
Barbués,18-40,2016,76
Barbués,40-65,2016,144
Barbués,65-100,2016,115
Barbués,0-18,2017,23
Barbués,18-40,2017,74
Barbués,40-65,2017,148
Barbués,65-100,2017,108
Barbués,0-18,2018,17
Barbués,18-40,2018,72
Barbués,40-65,2018,146
Barbués,65-100,2018,108
Barbués,0-18,2019,17
Barbués,18-40,2019,70
Barbués,40-65,2019,141
Barbués,65-100,2019,102
Barbués,0-18,2020,25
Barbués,18-40,2020,73
Barbués,40-65,2020,140
Barbués,65-100,2020,99
Barbuñales,0-18,2015,3
Barbuñales,18-40,2015,24
Barbuñales,40-65,2015,37
Barbuñales,65-100,2015,35
Barbuñales,0-18,2016,1
Barbuñales,18-40,2016,23
Barbuñales,40-65,2016,36
Barbuñales,65-100,2016,35
Barbuñales,0-18,2017,2
Barbuñales,18-40,2017,18
Barbuñales,40-65,2017,39
Barbuñales,65-100,2017,35
Barbuñales,0-18,2018,2
Barbuñales,18-40,2018,18
Barbuñales,40-65,2018,37
Barbuñales,65-100,2018,38
Barbuñales,0-18,2019,3
Barbuñales,18-40,2019,18
Barbuñales,40-65,2019,35
Barbuñales,65-100,2019,40
Barbuñales,0-18,2020,3
Barbuñales,18-40,2020,18
Barbuñales,40-65,2020,34
Barbuñales,65-100,2020,41
Bárcabo,0-18,2015,4
Bárcabo,18-40,2015,25
Bárcabo,40-65,2015,48
Bárcabo,65-100,2015,40
Bárcabo,0-18,2016,4
Bárcabo,18-40,2016,23
Bárcabo,40-65,2016,47
Bárcabo,65-100,2016,39
Bárcabo,0-18,2017,3
Bárcabo,18-40,2017,22
Bárcabo,40-65,2017,47
Bárcabo,65-100,2017,35
Bárcabo,0-18,2018,3
Bárcabo,18-40,2018,21
Bárcabo,40-65,2018,45
Bárcabo,65-100,2018,36
Bárcabo,0-18,2019,2
Bárcabo,18-40,2019,20
Bárcabo,40-65,2019,45
Bárcabo,65-100,2019,36
Bárcabo,0-18,2020,2
Bárcabo,18-40,2020,20
Bárcabo,40-65,2020,44
Bárcabo,65-100,2020,36
Belver de Cinca,0-18,2015,202
Belver de Cinca,18-40,2015,356
Belver de Cinca,40-65,2015,406
Belver de Cinca,65-100,2015,348
Belver de Cinca,0-18,2016,203
Belver de Cinca,18-40,2016,340
Belver de Cinca,40-65,2016,412
Belver de Cinca,65-100,2016,339
Belver de Cinca,0-18,2017,197
Belver de Cinca,18-40,2017,332
Belver de Cinca,40-65,2017,422
Belver de Cinca,65-100,2017,330
Belver de Cinca,0-18,2018,203
Belver de Cinca,18-40,2018,325
Belver de Cinca,40-65,2018,439
Belver de Cinca,65-100,2018,325
Belver de Cinca,0-18,2019,192
Belver de Cinca,18-40,2019,313
Belver de Cinca,40-65,2019,447
Belver de Cinca,65-100,2019,323
Belver de Cinca,0-18,2020,201
Belver de Cinca,18-40,2020,324
Belver de Cinca,40-65,2020,461
Belver de Cinca,65-100,2020,315
Benabarre,0-18,2015,175
Benabarre,18-40,2015,266
Benabarre,40-65,2015,387
Benabarre,65-100,2015,299
Benabarre,0-18,2016,175
Benabarre,18-40,2016,257
Benabarre,40-65,2016,379
Benabarre,65-100,2016,300
Benabarre,0-18,2017,178
Benabarre,18-40,2017,248
Benabarre,40-65,2017,393
Benabarre,65-100,2017,291
Benabarre,0-18,2018,178
Benabarre,18-40,2018,239
Benabarre,40-65,2018,383
Benabarre,65-100,2018,307
Benabarre,0-18,2019,185
Benabarre,18-40,2019,242
Benabarre,40-65,2019,387
Benabarre,65-100,2019,310
Benabarre,0-18,2020,193
Benabarre,18-40,2020,233
Benabarre,40-65,2020,406
Benabarre,65-100,2020,310
Benasque,0-18,2015,353
Benasque,18-40,2015,761
Benasque,40-65,2015,783
Benasque,65-100,2015,193
Benasque,0-18,2016,334
Benasque,18-40,2016,732
Benasque,40-65,2016,782
Benasque,65-100,2016,199
Benasque,0-18,2017,382
Benasque,18-40,2017,710
Benasque,40-65,2017,830
Benasque,65-100,2017,199
Benasque,0-18,2018,382
Benasque,18-40,2018,706
Benasque,40-65,2018,863
Benasque,65-100,2018,206
Benasque,0-18,2019,380
Benasque,18-40,2019,671
Benasque,40-65,2019,880
Benasque,65-100,2019,224
Benasque,0-18,2020,387
Benasque,18-40,2020,666
Benasque,40-65,2020,894
Benasque,65-100,2020,237
Berbegal,0-18,2015,33
Berbegal,18-40,2015,96
Berbegal,40-65,2015,149
Berbegal,65-100,2015,100
Berbegal,0-18,2016,26
Berbegal,18-40,2016,90
Berbegal,40-65,2016,148
Berbegal,65-100,2016,99
Berbegal,0-18,2017,28
Berbegal,18-40,2017,90
Berbegal,40-65,2017,143
Berbegal,65-100,2017,96
Berbegal,0-18,2018,27
Berbegal,18-40,2018,81
Berbegal,40-65,2018,146
Berbegal,65-100,2018,91
Berbegal,0-18,2019,28
Berbegal,18-40,2019,80
Berbegal,40-65,2019,142
Berbegal,65-100,2019,97
Berbegal,0-18,2020,24
Berbegal,18-40,2020,76
Berbegal,40-65,2020,137
Berbegal,65-100,2020,90
Bielsa,0-18,2015,72
Bielsa,18-40,2015,129
Bielsa,40-65,2015,183
Bielsa,65-100,2015,104
Bielsa,0-18,2016,69
Bielsa,18-40,2016,125
Bielsa,40-65,2016,179
Bielsa,65-100,2016,110
Bielsa,0-18,2017,69
Bielsa,18-40,2017,111
Bielsa,40-65,2017,186
Bielsa,65-100,2017,107
Bielsa,0-18,2018,68
Bielsa,18-40,2018,115
Bielsa,40-65,2018,185
Bielsa,65-100,2018,108
Bielsa,0-18,2019,64
Bielsa,18-40,2019,106
Bielsa,40-65,2019,175
Bielsa,65-100,2019,112
Bielsa,0-18,2020,60
Bielsa,18-40,2020,102
Bielsa,40-65,2020,174
Bielsa,65-100,2020,112
Bierge,0-18,2015,25
Bierge,18-40,2015,63
Bierge,40-65,2015,90
Bierge,65-100,2015,66
Bierge,0-18,2016,25
Bierge,18-40,2016,61
Bierge,40-65,2016,96
Bierge,65-100,2016,69
Bierge,0-18,2017,26
Bierge,18-40,2017,54
Bierge,40-65,2017,96
Bierge,65-100,2017,66
Bierge,0-18,2018,23
Bierge,18-40,2018,50
Bierge,40-65,2018,94
Bierge,65-100,2018,64
Bierge,0-18,2019,24
Bierge,18-40,2019,52
Bierge,40-65,2019,94
Bierge,65-100,2019,69
Bierge,0-18,2020,29
Bierge,18-40,2020,59
Bierge,40-65,2020,97
Bierge,65-100,2020,67
Biescas,0-18,2015,241
Biescas,18-40,2015,403
Biescas,40-65,2015,557
Biescas,65-100,2015,286
Biescas,0-18,2016,231
Biescas,18-40,2016,394
Biescas,40-65,2016,559
Biescas,65-100,2016,286
Biescas,0-18,2017,228
Biescas,18-40,2017,384
Biescas,40-65,2017,572
Biescas,65-100,2017,296
Biescas,0-18,2018,228
Biescas,18-40,2018,389
Biescas,40-65,2018,566
Biescas,65-100,2018,296
Biescas,0-18,2019,225
Biescas,18-40,2019,372
Biescas,40-65,2019,572
Biescas,65-100,2019,294
Biescas,0-18,2020,228
Biescas,18-40,2020,364
Biescas,40-65,2020,589
Biescas,65-100,2020,293
Binaced,0-18,2015,224
Binaced,18-40,2015,398
Binaced,40-65,2015,548
Binaced,65-100,2015,337
Binaced,0-18,2016,234
Binaced,18-40,2016,419
Binaced,40-65,2016,549
Binaced,65-100,2016,326
Binaced,0-18,2017,229
Binaced,18-40,2017,408
Binaced,40-65,2017,553
Binaced,65-100,2017,334
Binaced,0-18,2018,249
Binaced,18-40,2018,412
Binaced,40-65,2018,552
Binaced,65-100,2018,342
Binaced,0-18,2019,252
Binaced,18-40,2019,412
Binaced,40-65,2019,558
Binaced,65-100,2019,353
Binaced,0-18,2020,259
Binaced,18-40,2020,426
Binaced,40-65,2020,561
Binaced,65-100,2020,359
Binéfar,0-18,2015,1846
Binéfar,18-40,2015,2651
Binéfar,40-65,2015,3126
Binéfar,65-100,2015,1816
Binéfar,0-18,2016,1823
Binéfar,18-40,2016,2604
Binéfar,40-65,2016,3148
Binéfar,65-100,2016,1819
Binéfar,0-18,2017,1829
Binéfar,18-40,2017,2522
Binéfar,40-65,2017,3224
Binéfar,65-100,2017,1816
Binéfar,0-18,2018,1877
Binéfar,18-40,2018,2438
Binéfar,40-65,2018,3301
Binéfar,65-100,2018,1819
Binéfar,0-18,2019,1896
Binéfar,18-40,2019,2465
Binéfar,40-65,2019,3386
Binéfar,65-100,2019,1814
Binéfar,0-18,2020,1926
Binéfar,18-40,2020,2518
Binéfar,40-65,2020,3471
Binéfar,65-100,2020,1827
Bisaurri,0-18,2015,12
Bisaurri,18-40,2015,34
Bisaurri,40-65,2015,78
Bisaurri,65-100,2015,52
Bisaurri,0-18,2016,17
Bisaurri,18-40,2016,33
Bisaurri,40-65,2016,81
Bisaurri,65-100,2016,54
Bisaurri,0-18,2017,17
Bisaurri,18-40,2017,29
Bisaurri,40-65,2017,80
Bisaurri,65-100,2017,54
Bisaurri,0-18,2018,17
Bisaurri,18-40,2018,27
Bisaurri,40-65,2018,82
Bisaurri,65-100,2018,55
Bisaurri,0-18,2019,12
Bisaurri,18-40,2019,26
Bisaurri,40-65,2019,80
Bisaurri,65-100,2019,49
Bisaurri,0-18,2020,14
Bisaurri,18-40,2020,27
Bisaurri,40-65,2020,80
Bisaurri,65-100,2020,50
Biscarrués,0-18,2015,19
Biscarrués,18-40,2015,34
Biscarrués,40-65,2015,80
Biscarrués,65-100,2015,69
Biscarrués,0-18,2016,16
Biscarrués,18-40,2016,36
Biscarrués,40-65,2016,76
Biscarrués,65-100,2016,67
Biscarrués,0-18,2017,14
Biscarrués,18-40,2017,33
Biscarrués,40-65,2017,79
Biscarrués,65-100,2017,66
Biscarrués,0-18,2018,15
Biscarrués,18-40,2018,32
Biscarrués,40-65,2018,80
Biscarrués,65-100,2018,62
Biscarrués,0-18,2019,14
Biscarrués,18-40,2019,30
Biscarrués,40-65,2019,78
Biscarrués,65-100,2019,60
Biscarrués,0-18,2020,13
Biscarrués,18-40,2020,29
Biscarrués,40-65,2020,74
Biscarrués,65-100,2020,66
Blecua y Torres,0-18,2015,28
Blecua y Torres,18-40,2015,43
Blecua y Torres,40-65,2015,69
Blecua y Torres,65-100,2015,60
Blecua y Torres,0-18,2016,29
Blecua y Torres,18-40,2016,41
Blecua y Torres,40-65,2016,70
Blecua y Torres,65-100,2016,62
Blecua y Torres,0-18,2017,23
Blecua y Torres,18-40,2017,31
Blecua y Torres,40-65,2017,68
Blecua y Torres,65-100,2017,60
Blecua y Torres,0-18,2018,21
Blecua y Torres,18-40,2018,32
Blecua y Torres,40-65,2018,73
Blecua y Torres,65-100,2018,57
Blecua y Torres,0-18,2019,19
Blecua y Torres,18-40,2019,31
Blecua y Torres,40-65,2019,76
Blecua y Torres,65-100,2019,56
Blecua y Torres,0-18,2020,17
Blecua y Torres,18-40,2020,27
Blecua y Torres,40-65,2020,73
Blecua y Torres,65-100,2020,56
Boltaña,0-18,2015,164
Boltaña,18-40,2015,261
Boltaña,40-65,2015,386
Boltaña,65-100,2015,170
Boltaña,0-18,2016,163
Boltaña,18-40,2016,250
Boltaña,40-65,2016,383
Boltaña,65-100,2016,163
Boltaña,0-18,2017,156
Boltaña,18-40,2017,245
Boltaña,40-65,2017,382
Boltaña,65-100,2017,158
Boltaña,0-18,2018,168
Boltaña,18-40,2018,254
Boltaña,40-65,2018,404
Boltaña,65-100,2018,160
Boltaña,0-18,2019,174
Boltaña,18-40,2019,267
Boltaña,40-65,2019,413
Boltaña,65-100,2019,162
Boltaña,0-18,2020,177
Boltaña,18-40,2020,272
Boltaña,40-65,2020,424
Boltaña,65-100,2020,172
Bonansa,0-18,2015,12
Bonansa,18-40,2015,15
Bonansa,40-65,2015,37
Bonansa,65-100,2015,17
Bonansa,0-18,2016,12
Bonansa,18-40,2016,16
Bonansa,40-65,2016,37
Bonansa,65-100,2016,15
Bonansa,0-18,2017,12
Bonansa,18-40,2017,14
Bonansa,40-65,2017,36
Bonansa,65-100,2017,17
Bonansa,0-18,2018,13
Bonansa,18-40,2018,15
Bonansa,40-65,2018,39
Bonansa,65-100,2018,19
Bonansa,0-18,2019,12
Bonansa,18-40,2019,19
Bonansa,40-65,2019,35
Bonansa,65-100,2019,22
Bonansa,0-18,2020,12
Bonansa,18-40,2020,21
Bonansa,40-65,2020,35
Bonansa,65-100,2020,19
Borau,0-18,2015,10
Borau,18-40,2015,31
Borau,40-65,2015,33
Borau,65-100,2015,21
Borau,0-18,2016,9
Borau,18-40,2016,29
Borau,40-65,2016,34
Borau,65-100,2016,19
Borau,0-18,2017,5
Borau,18-40,2017,26
Borau,40-65,2017,31
Borau,65-100,2017,19
Borau,0-18,2018,5
Borau,18-40,2018,23
Borau,40-65,2018,33
Borau,65-100,2018,19
Borau,0-18,2019,4
Borau,18-40,2019,21
Borau,40-65,2019,32
Borau,65-100,2019,17
Borau,0-18,2020,4
Borau,18-40,2020,18
Borau,40-65,2020,32
Borau,65-100,2020,16
Broto,0-18,2015,73
Broto,18-40,2015,142
Broto,40-65,2015,210
Broto,65-100,2015,107
Broto,0-18,2016,75
Broto,18-40,2016,146
Broto,40-65,2016,210
Broto,65-100,2016,101
Broto,0-18,2017,89
Broto,18-40,2017,150
Broto,40-65,2017,214
Broto,65-100,2017,99
Broto,0-18,2018,82
Broto,18-40,2018,149
Broto,40-65,2018,202
Broto,65-100,2018,98
Broto,0-18,2019,72
Broto,18-40,2019,146
Broto,40-65,2019,207
Broto,65-100,2019,97
Broto,0-18,2020,73
Broto,18-40,2020,146
Broto,40-65,2020,221
Broto,65-100,2020,98
Caldearenas,0-18,2015,16
Caldearenas,18-40,2015,43
Caldearenas,40-65,2015,79
Caldearenas,65-100,2015,72
Caldearenas,0-18,2016,20
Caldearenas,18-40,2016,43
Caldearenas,40-65,2016,81
Caldearenas,65-100,2016,72
Caldearenas,0-18,2017,24
Caldearenas,18-40,2017,54
Caldearenas,40-65,2017,82
Caldearenas,65-100,2017,68
Caldearenas,0-18,2018,23
Caldearenas,18-40,2018,49
Caldearenas,40-65,2018,85
Caldearenas,65-100,2018,61
Caldearenas,0-18,2019,27
Caldearenas,18-40,2019,49
Caldearenas,40-65,2019,86
Caldearenas,65-100,2019,67
Caldearenas,0-18,2020,24
Caldearenas,18-40,2020,47
Caldearenas,40-65,2020,82
Caldearenas,65-100,2020,73
Campo,0-18,2015,71
Campo,18-40,2015,140
Campo,40-65,2015,199
Campo,65-100,2015,165
Campo,0-18,2016,53
Campo,18-40,2016,103
Campo,40-65,2016,189
Campo,65-100,2016,158
Campo,0-18,2017,48
Campo,18-40,2017,81
Campo,40-65,2017,190
Campo,65-100,2017,158
Campo,0-18,2018,43
Campo,18-40,2018,79
Campo,40-65,2018,183
Campo,65-100,2018,155
Campo,0-18,2019,36
Campo,18-40,2019,73
Campo,40-65,2019,167
Campo,65-100,2019,136
Campo,0-18,2020,71
Campo,18-40,2020,133
Campo,40-65,2020,211
Campo,65-100,2020,148
Camporrélls,0-18,2015,6
Camporrélls,18-40,2015,28
Camporrélls,40-65,2015,38
Camporrélls,65-100,2015,66
Camporrélls,0-18,2016,7
Camporrélls,18-40,2016,28
Camporrélls,40-65,2016,41
Camporrélls,65-100,2016,62
Camporrélls,0-18,2017,9
Camporrélls,18-40,2017,20
Camporrélls,40-65,2017,47
Camporrélls,65-100,2017,58
Camporrélls,0-18,2018,10
Camporrélls,18-40,2018,22
Camporrélls,40-65,2018,50
Camporrélls,65-100,2018,55
Camporrélls,0-18,2019,9
Camporrélls,18-40,2019,24
Camporrélls,40-65,2019,45
Camporrélls,65-100,2019,56
Camporrélls,0-18,2020,8
Camporrélls,18-40,2020,24
Camporrélls,40-65,2020,42
Camporrélls,65-100,2020,53
Canal de Berdún,0-18,2015,39
Canal de Berdún,18-40,2015,81
Canal de Berdún,40-65,2015,127
Canal de Berdún,65-100,2015,120
Canal de Berdún,0-18,2016,39
Canal de Berdún,18-40,2016,76
Canal de Berdún,40-65,2016,126
Canal de Berdún,65-100,2016,120
Canal de Berdún,0-18,2017,35
Canal de Berdún,18-40,2017,75
Canal de Berdún,40-65,2017,119
Canal de Berdún,65-100,2017,114
Canal de Berdún,0-18,2018,27
Canal de Berdún,18-40,2018,67
Canal de Berdún,40-65,2018,113
Canal de Berdún,65-100,2018,114
Canal de Berdún,0-18,2019,25
Canal de Berdún,18-40,2019,65
Canal de Berdún,40-65,2019,114
Canal de Berdún,65-100,2019,110
Canal de Berdún,0-18,2020,29
Canal de Berdún,18-40,2020,65
Canal de Berdún,40-65,2020,120
Canal de Berdún,65-100,2020,109
Candasnos,0-18,2015,1
Candasnos,18-40,2015,44
Candasnos,40-65,2015,143
Candasnos,65-100,2015,142
Candasnos,0-18,2016,0
Candasnos,18-40,2016,37
Candasnos,40-65,2016,137
Candasnos,65-100,2016,144
Candasnos,0-18,2017,0
Candasnos,18-40,2017,33
Candasnos,40-65,2017,138
Candasnos,65-100,2017,144
Candasnos,0-18,2018,0
Candasnos,18-40,2018,32
Candasnos,40-65,2018,137
Candasnos,65-100,2018,148
Candasnos,0-18,2019,50
Candasnos,18-40,2019,89
Candasnos,40-65,2019,186
Candasnos,65-100,2019,137
Candasnos,0-18,2020,46
Candasnos,18-40,2020,69
Candasnos,40-65,2020,165
Candasnos,65-100,2020,139
Canfranc,0-18,2015,79
Canfranc,18-40,2015,139
Canfranc,40-65,2015,253
Canfranc,65-100,2015,89
Canfranc,0-18,2016,83
Canfranc,18-40,2016,124
Canfranc,40-65,2016,254
Canfranc,65-100,2016,82
Canfranc,0-18,2017,90
Canfranc,18-40,2017,114
Canfranc,40-65,2017,257
Canfranc,65-100,2017,81
Canfranc,0-18,2018,83
Canfranc,18-40,2018,113
Canfranc,40-65,2018,254
Canfranc,65-100,2018,82
Canfranc,0-18,2019,83
Canfranc,18-40,2019,123
Canfranc,40-65,2019,252
Canfranc,65-100,2019,82
Canfranc,0-18,2020,95
Canfranc,18-40,2020,134
Canfranc,40-65,2020,246
Canfranc,65-100,2020,83
Capdesaso,0-18,2015,9
Capdesaso,18-40,2015,60
Capdesaso,40-65,2015,61
Capdesaso,65-100,2015,42
Capdesaso,0-18,2016,7
Capdesaso,18-40,2016,57
Capdesaso,40-65,2016,63
Capdesaso,65-100,2016,41
Capdesaso,0-18,2017,10
Capdesaso,18-40,2017,45
Capdesaso,40-65,2017,71
Capdesaso,65-100,2017,37
Capdesaso,0-18,2018,11
Capdesaso,18-40,2018,39
Capdesaso,40-65,2018,84
Capdesaso,65-100,2018,40
Capdesaso,0-18,2019,14
Capdesaso,18-40,2019,49
Capdesaso,40-65,2019,94
Capdesaso,65-100,2019,41
Capdesaso,0-18,2020,14
Capdesaso,18-40,2020,47
Capdesaso,40-65,2020,105
Capdesaso,65-100,2020,45
Capella,0-18,2015,44
Capella,18-40,2015,76
Capella,40-65,2015,136
Capella,65-100,2015,105
Capella,0-18,2016,45
Capella,18-40,2016,76
Capella,40-65,2016,135
Capella,65-100,2016,108
Capella,0-18,2017,43
Capella,18-40,2017,73
Capella,40-65,2017,135
Capella,65-100,2017,107
Capella,0-18,2018,47
Capella,18-40,2018,74
Capella,40-65,2018,127
Capella,65-100,2018,106
Capella,0-18,2019,44
Capella,18-40,2019,70
Capella,40-65,2019,130
Capella,65-100,2019,105
Capella,0-18,2020,43
Capella,18-40,2020,79
Capella,40-65,2020,131
Capella,65-100,2020,107
Casbas de Huesca,0-18,2015,19
Casbas de Huesca,18-40,2015,73
Casbas de Huesca,40-65,2015,103
Casbas de Huesca,65-100,2015,96
Casbas de Huesca,0-18,2016,20
Casbas de Huesca,18-40,2016,70
Casbas de Huesca,40-65,2016,107
Casbas de Huesca,65-100,2016,96
Casbas de Huesca,0-18,2017,18
Casbas de Huesca,18-40,2017,57
Casbas de Huesca,40-65,2017,109
Casbas de Huesca,65-100,2017,95
Casbas de Huesca,0-18,2018,18
Casbas de Huesca,18-40,2018,56
Casbas de Huesca,40-65,2018,103
Casbas de Huesca,65-100,2018,92
Casbas de Huesca,0-18,2019,17
Casbas de Huesca,18-40,2019,48
Casbas de Huesca,40-65,2019,114
Casbas de Huesca,65-100,2019,91
Casbas de Huesca,0-18,2020,17
Casbas de Huesca,18-40,2020,45
Casbas de Huesca,40-65,2020,114
Casbas de Huesca,65-100,2020,99
Castejón del Puente,0-18,2015,33
Castejón del Puente,18-40,2015,86
Castejón del Puente,40-65,2015,129
Castejón del Puente,65-100,2015,92
Castejón del Puente,0-18,2016,28
Castejón del Puente,18-40,2016,80
Castejón del Puente,40-65,2016,124
Castejón del Puente,65-100,2016,93
Castejón del Puente,0-18,2017,33
Castejón del Puente,18-40,2017,81
Castejón del Puente,40-65,2017,119
Castejón del Puente,65-100,2017,93
Castejón del Puente,0-18,2018,30
Castejón del Puente,18-40,2018,75
Castejón del Puente,40-65,2018,110
Castejón del Puente,65-100,2018,100
Castejón del Puente,0-18,2019,33
Castejón del Puente,18-40,2019,77
Castejón del Puente,40-65,2019,112
Castejón del Puente,65-100,2019,96
Castejón del Puente,0-18,2020,30
Castejón del Puente,18-40,2020,75
Castejón del Puente,40-65,2020,116
Castejón del Puente,65-100,2020,91
Castejón de Monegros,0-18,2015,57
Castejón de Monegros,18-40,2015,115
Castejón de Monegros,40-65,2015,210
Castejón de Monegros,65-100,2015,186
Castejón de Monegros,0-18,2016,53
Castejón de Monegros,18-40,2016,108
Castejón de Monegros,40-65,2016,199
Castejón de Monegros,65-100,2016,183
Castejón de Monegros,0-18,2017,47
Castejón de Monegros,18-40,2017,107
Castejón de Monegros,40-65,2017,192
Castejón de Monegros,65-100,2017,182
Castejón de Monegros,0-18,2018,49
Castejón de Monegros,18-40,2018,103
Castejón de Monegros,40-65,2018,191
Castejón de Monegros,65-100,2018,188
Castejón de Monegros,0-18,2019,46
Castejón de Monegros,18-40,2019,107
Castejón de Monegros,40-65,2019,182
Castejón de Monegros,65-100,2019,187
Castejón de Monegros,0-18,2020,42
Castejón de Monegros,18-40,2020,96
Castejón de Monegros,40-65,2020,182
Castejón de Monegros,65-100,2020,190
Castejón de Sos,0-18,2015,147
Castejón de Sos,18-40,2015,210
Castejón de Sos,40-65,2015,268
Castejón de Sos,65-100,2015,115
Castejón de Sos,0-18,2016,148
Castejón de Sos,18-40,2016,195
Castejón de Sos,40-65,2016,282
Castejón de Sos,65-100,2016,115
Castejón de Sos,0-18,2017,146
Castejón de Sos,18-40,2017,183
Castejón de Sos,40-65,2017,295
Castejón de Sos,65-100,2017,114
Castejón de Sos,0-18,2018,148
Castejón de Sos,18-40,2018,172
Castejón de Sos,40-65,2018,312
Castejón de Sos,65-100,2018,121
Castejón de Sos,0-18,2019,140
Castejón de Sos,18-40,2019,164
Castejón de Sos,40-65,2019,326
Castejón de Sos,65-100,2019,117
Castejón de Sos,0-18,2020,137
Castejón de Sos,18-40,2020,178
Castejón de Sos,40-65,2020,330
Castejón de Sos,65-100,2020,119
Castelflorite,0-18,2015,7
Castelflorite,18-40,2015,34
Castelflorite,40-65,2015,37
Castelflorite,65-100,2015,42
Castelflorite,0-18,2016,7
Castelflorite,18-40,2016,31
Castelflorite,40-65,2016,34
Castelflorite,65-100,2016,42
Castelflorite,0-18,2017,7
Castelflorite,18-40,2017,27
Castelflorite,40-65,2017,34
Castelflorite,65-100,2017,44
Castelflorite,0-18,2018,7
Castelflorite,18-40,2018,23
Castelflorite,40-65,2018,36
Castelflorite,65-100,2018,42
Castelflorite,0-18,2019,7
Castelflorite,18-40,2019,18
Castelflorite,40-65,2019,38
Castelflorite,65-100,2019,43
Castelflorite,0-18,2020,6
Castelflorite,18-40,2020,16
Castelflorite,40-65,2020,36
Castelflorite,65-100,2020,45
Castiello de Jaca,0-18,2015,31
Castiello de Jaca,18-40,2015,61
Castiello de Jaca,40-65,2015,116
Castiello de Jaca,65-100,2015,43
Castiello de Jaca,0-18,2016,36
Castiello de Jaca,18-40,2016,66
Castiello de Jaca,40-65,2016,112
Castiello de Jaca,65-100,2016,41
Castiello de Jaca,0-18,2017,32
Castiello de Jaca,18-40,2017,57
Castiello de Jaca,40-65,2017,112
Castiello de Jaca,65-100,2017,43
Castiello de Jaca,0-18,2018,39
Castiello de Jaca,18-40,2018,75
Castiello de Jaca,40-65,2018,110
Castiello de Jaca,65-100,2018,43
Castiello de Jaca,0-18,2019,28
Castiello de Jaca,18-40,2019,61
Castiello de Jaca,40-65,2019,113
Castiello de Jaca,65-100,2019,41
Castiello de Jaca,0-18,2020,25
Castiello de Jaca,18-40,2020,53
Castiello de Jaca,40-65,2020,106
Castiello de Jaca,65-100,2020,37
Castigaleu,0-18,2015,13
Castigaleu,18-40,2015,24
Castigaleu,40-65,2015,41
Castigaleu,65-100,2015,16
Castigaleu,0-18,2016,14
Castigaleu,18-40,2016,19
Castigaleu,40-65,2016,41
Castigaleu,65-100,2016,15
Castigaleu,0-18,2017,15
Castigaleu,18-40,2017,18
Castigaleu,40-65,2017,38
Castigaleu,65-100,2017,16
Castigaleu,0-18,2018,15
Castigaleu,18-40,2018,19
Castigaleu,40-65,2018,33
Castigaleu,65-100,2018,19
Castigaleu,0-18,2019,15
Castigaleu,18-40,2019,15
Castigaleu,40-65,2019,34
Castigaleu,65-100,2019,20
Castigaleu,0-18,2020,14
Castigaleu,18-40,2020,12
Castigaleu,40-65,2020,35
Castigaleu,65-100,2020,18
Castillazuelo,0-18,2015,22
Castillazuelo,18-40,2015,24
Castillazuelo,40-65,2015,61
