Sexo,Municipios,Edad (año a año),Periodo,Total
Total,44032 Bádenas,26 años,2017,0
Total,44032 Bádenas,27 años,2017,0
Total,44032 Bádenas,28 años,2017,0
Total,44032 Bádenas,29 años,2017,0
Total,44032 Bádenas,30 años,2017,0
Total,44032 Bádenas,31 años,2017,0
Total,44032 Bádenas,32 años,2017,0
Total,44032 Bádenas,33 años,2017,0
Total,44032 Bádenas,34 años,2017,1
Total,44032 Bádenas,35 años,2017,0
Total,44032 Bádenas,36 años,2017,0
Total,44032 Bádenas,37 años,2017,0
Total,44032 Bádenas,38 años,2017,0
Total,44032 Bádenas,39 años,2017,0
Total,44032 Bádenas,40 años,2017,1
Total,44033 Báguena,19 años,2017,1
Total,44033 Báguena,20 años,2017,3
Total,44033 Báguena,21 años,2017,3
Total,44033 Báguena,22 años,2017,0
Total,44033 Báguena,23 años,2017,1
Total,44033 Báguena,24 años,2017,1
Total,44033 Báguena,25 años,2017,0
Total,44033 Báguena,26 años,2017,2
Total,44033 Báguena,27 años,2017,5
Total,44033 Báguena,28 años,2017,3
Total,44033 Báguena,29 años,2017,3
Total,44033 Báguena,30 años,2017,1
Total,44033 Báguena,31 años,2017,4
Total,44033 Báguena,32 años,2017,3
Total,44033 Báguena,33 años,2017,1
Total,44033 Báguena,34 años,2017,0
Total,44033 Báguena,35 años,2017,3
Total,44033 Báguena,36 años,2017,4
Total,44033 Báguena,37 años,2017,4
Total,44033 Báguena,38 años,2017,3
Total,44033 Báguena,39 años,2017,4
Total,44033 Báguena,40 años,2017,3
Total,44034 Bañón,19 años,2017,0
Total,44034 Bañón,20 años,2017,2
Total,44034 Bañón,21 años,2017,0
Total,44034 Bañón,22 años,2017,1
Total,44034 Bañón,23 años,2017,1
Total,44034 Bañón,24 años,2017,0
Total,44034 Bañón,25 años,2017,0
Total,44034 Bañón,26 años,2017,1
Total,44034 Bañón,27 años,2017,0
Total,44034 Bañón,28 años,2017,1
Total,44034 Bañón,29 años,2017,0
Total,44034 Bañón,30 años,2017,2
Total,44034 Bañón,31 años,2017,0
Total,44034 Bañón,32 años,2017,0
Total,44034 Bañón,33 años,2017,1
Total,44034 Bañón,34 años,2017,1
Total,44034 Bañón,35 años,2017,1
Total,44034 Bañón,36 años,2017,0
Total,44034 Bañón,37 años,2017,2
Total,44034 Bañón,38 años,2017,0
Total,44034 Bañón,39 años,2017,0
Total,44034 Bañón,40 años,2017,3
Total,44035 Barrachina,19 años,2017,0
Total,44035 Barrachina,20 años,2017,3
Total,44035 Barrachina,21 años,2017,0
Total,44035 Barrachina,22 años,2017,0
Total,44035 Barrachina,23 años,2017,4
Total,44035 Barrachina,24 años,2017,2
Total,44035 Barrachina,25 años,2017,1
Total,44035 Barrachina,26 años,2017,0
Total,44035 Barrachina,27 años,2017,1
Total,44035 Barrachina,28 años,2017,1
Total,44035 Barrachina,29 años,2017,3
Total,44035 Barrachina,30 años,2017,1
Total,44035 Barrachina,31 años,2017,0
Total,44035 Barrachina,32 años,2017,1
Total,44035 Barrachina,33 años,2017,2
Total,44035 Barrachina,34 años,2017,1
Total,44035 Barrachina,35 años,2017,1
Total,44035 Barrachina,36 años,2017,0
Total,44035 Barrachina,37 años,2017,1
Total,44035 Barrachina,38 años,2017,1
Total,44035 Barrachina,39 años,2017,1
Total,44035 Barrachina,40 años,2017,1
Total,44036 Bea,19 años,2017,1
Total,44036 Bea,20 años,2017,0
Total,44036 Bea,21 años,2017,1
Total,44036 Bea,22 años,2017,0
Total,44036 Bea,23 años,2017,0
Total,44036 Bea,24 años,2017,0
Total,44036 Bea,25 años,2017,0
Total,44036 Bea,26 años,2017,0
Total,44036 Bea,27 años,2017,0
Total,44036 Bea,28 años,2017,0
Total,44036 Bea,29 años,2017,0
Total,44036 Bea,30 años,2017,0
Total,44036 Bea,31 años,2017,0
Total,44036 Bea,32 años,2017,0
Total,44036 Bea,33 años,2017,0
Total,44036 Bea,34 años,2017,0
Total,44036 Bea,35 años,2017,0
Total,44036 Bea,36 años,2017,0
Total,44036 Bea,37 años,2017,1
Total,44036 Bea,38 años,2017,0
Total,44036 Bea,39 años,2017,0
Total,44036 Bea,40 años,2017,0
Total,44037 Beceite,19 años,2017,2
Total,44037 Beceite,20 años,2017,9
Total,44037 Beceite,21 años,2017,6
Total,44037 Beceite,22 años,2017,6
Total,44037 Beceite,23 años,2017,7
Total,44037 Beceite,24 años,2017,6
Total,44037 Beceite,25 años,2017,4
Total,44037 Beceite,26 años,2017,5
Total,44037 Beceite,27 años,2017,4
Total,44037 Beceite,28 años,2017,4
Total,44037 Beceite,29 años,2017,3
Total,44037 Beceite,30 años,2017,1
Total,44037 Beceite,31 años,2017,6
Total,44037 Beceite,32 años,2017,4
Total,44037 Beceite,33 años,2017,4
Total,44037 Beceite,34 años,2017,5
Total,44037 Beceite,35 años,2017,3
Total,44037 Beceite,36 años,2017,7
Total,44037 Beceite,37 años,2017,6
Total,44037 Beceite,38 años,2017,5
Total,44037 Beceite,39 años,2017,10
Total,44037 Beceite,40 años,2017,8
Total,44039 Bello,19 años,2017,2
Total,44039 Bello,20 años,2017,0
Total,44039 Bello,21 años,2017,1
Total,44039 Bello,22 años,2017,0
Total,44039 Bello,23 años,2017,1
Total,44039 Bello,24 años,2017,0
Total,44039 Bello,25 años,2017,4
Total,44039 Bello,26 años,2017,2
Total,44039 Bello,27 años,2017,3
Total,44039 Bello,28 años,2017,1
Total,44039 Bello,29 años,2017,4
Total,44039 Bello,30 años,2017,1
Total,44039 Bello,31 años,2017,1
Total,44039 Bello,32 años,2017,1
Total,44039 Bello,33 años,2017,1
Total,44039 Bello,34 años,2017,3
Total,44039 Bello,35 años,2017,1
Total,44039 Bello,36 años,2017,2
Total,44039 Bello,37 años,2017,1
Total,44039 Bello,38 años,2017,0
Total,44039 Bello,39 años,2017,0
Total,44039 Bello,40 años,2017,2
Total,44038 Belmonte de San José,19 años,2017,1
Total,44038 Belmonte de San José,20 años,2017,1
Total,44038 Belmonte de San José,21 años,2017,0
Total,44038 Belmonte de San José,22 años,2017,0
Total,44038 Belmonte de San José,23 años,2017,2
Total,44038 Belmonte de San José,24 años,2017,0
Total,44038 Belmonte de San José,25 años,2017,2
Total,44038 Belmonte de San José,26 años,2017,0
Total,44038 Belmonte de San José,27 años,2017,1
Total,44038 Belmonte de San José,28 años,2017,0
Total,44038 Belmonte de San José,29 años,2017,0
Total,44038 Belmonte de San José,30 años,2017,1
Total,44038 Belmonte de San José,31 años,2017,1
Total,44038 Belmonte de San José,32 años,2017,0
Total,44038 Belmonte de San José,33 años,2017,1
Total,44038 Belmonte de San José,34 años,2017,0
Total,44038 Belmonte de San José,35 años,2017,1
Total,44038 Belmonte de San José,36 años,2017,2
Total,44038 Belmonte de San José,37 años,2017,2
Total,44038 Belmonte de San José,38 años,2017,3
Total,44038 Belmonte de San José,39 años,2017,1
Total,44038 Belmonte de San José,40 años,2017,0
Total,44040 Berge,19 años,2017,2
Total,44040 Berge,20 años,2017,1
Total,44040 Berge,21 años,2017,5
Total,44040 Berge,22 años,2017,4
Total,44040 Berge,23 años,2017,2
Total,44040 Berge,24 años,2017,2
Total,44040 Berge,25 años,2017,0
Total,44040 Berge,26 años,2017,3
Total,44040 Berge,27 años,2017,1
Total,44040 Berge,28 años,2017,3
Total,44040 Berge,29 años,2017,4
Total,44040 Berge,30 años,2017,1
Total,44040 Berge,31 años,2017,1
Total,44040 Berge,32 años,2017,1
Total,44040 Berge,33 años,2017,2
Total,44040 Berge,34 años,2017,3
Total,44040 Berge,35 años,2017,4
Total,44040 Berge,36 años,2017,5
Total,44040 Berge,37 años,2017,4
Total,44040 Berge,38 años,2017,7
Total,44040 Berge,39 años,2017,4
Total,44040 Berge,40 años,2017,2
Total,44041 Bezas,19 años,2017,0
Total,44041 Bezas,20 años,2017,0
Total,44041 Bezas,21 años,2017,0
Total,44041 Bezas,22 años,2017,0
Total,44041 Bezas,23 años,2017,0
Total,44041 Bezas,24 años,2017,0
Total,44041 Bezas,25 años,2017,0
Total,44041 Bezas,26 años,2017,3
Total,44041 Bezas,27 años,2017,1
Total,44041 Bezas,28 años,2017,1
Total,44041 Bezas,29 años,2017,0
Total,44041 Bezas,30 años,2017,0
Total,44041 Bezas,31 años,2017,3
Total,44041 Bezas,32 años,2017,0
Total,44041 Bezas,33 años,2017,0
Total,44041 Bezas,34 años,2017,1
Total,44041 Bezas,35 años,2017,2
Total,44041 Bezas,36 años,2017,1
Total,44041 Bezas,37 años,2017,1
Total,44041 Bezas,38 años,2017,0
Total,44041 Bezas,39 años,2017,0
Total,44041 Bezas,40 años,2017,1
Total,44042 Blancas,19 años,2017,2
Total,44042 Blancas,20 años,2017,0
Total,44042 Blancas,21 años,2017,3
Total,44042 Blancas,22 años,2017,1
Total,44042 Blancas,23 años,2017,1
Total,44042 Blancas,24 años,2017,2
Total,44042 Blancas,25 años,2017,1
Total,44042 Blancas,26 años,2017,2
Total,44042 Blancas,27 años,2017,1
Total,44042 Blancas,28 años,2017,1
Total,44042 Blancas,29 años,2017,1
Total,44042 Blancas,30 años,2017,1
Total,44042 Blancas,31 años,2017,1
Total,44042 Blancas,32 años,2017,1
Total,44042 Blancas,33 años,2017,0
Total,44042 Blancas,34 años,2017,1
Total,44042 Blancas,35 años,2017,1
Total,44042 Blancas,36 años,2017,0
Total,44042 Blancas,37 años,2017,0
Total,44042 Blancas,38 años,2017,3
Total,44042 Blancas,39 años,2017,0
Total,44042 Blancas,40 años,2017,1
Total,44043 Blesa,19 años,2017,0
Total,44043 Blesa,20 años,2017,0
Total,44043 Blesa,21 años,2017,0
Total,44043 Blesa,22 años,2017,1
Total,44043 Blesa,23 años,2017,0
Total,44043 Blesa,24 años,2017,0
Total,44043 Blesa,25 años,2017,0
Total,44043 Blesa,26 años,2017,4
Total,44043 Blesa,27 años,2017,0
Total,44043 Blesa,28 años,2017,0
Total,44043 Blesa,29 años,2017,1
Total,44043 Blesa,30 años,2017,0
Total,44043 Blesa,31 años,2017,1
Total,44043 Blesa,32 años,2017,2
Total,44043 Blesa,33 años,2017,1
Total,44043 Blesa,34 años,2017,0
Total,44043 Blesa,35 años,2017,0
Total,44043 Blesa,36 años,2017,0
Total,44043 Blesa,37 años,2017,1
Total,44043 Blesa,38 años,2017,0
Total,44043 Blesa,39 años,2017,4
Total,44043 Blesa,40 años,2017,0
Total,44044 Bordón,19 años,2017,2
Total,44044 Bordón,20 años,2017,0
Total,44044 Bordón,21 años,2017,0
Total,44044 Bordón,22 años,2017,1
Total,44044 Bordón,23 años,2017,0
Total,44044 Bordón,24 años,2017,1
Total,44044 Bordón,25 años,2017,0
Total,44044 Bordón,26 años,2017,0
Total,44044 Bordón,27 años,2017,1
Total,44044 Bordón,28 años,2017,1
Total,44044 Bordón,29 años,2017,3
Total,44044 Bordón,30 años,2017,1
Total,44044 Bordón,31 años,2017,1
Total,44044 Bordón,32 años,2017,0
Total,44044 Bordón,33 años,2017,2
Total,44044 Bordón,34 años,2017,0
Total,44044 Bordón,35 años,2017,1
Total,44044 Bordón,36 años,2017,0
Total,44044 Bordón,37 años,2017,3
Total,44044 Bordón,38 años,2017,2
Total,44044 Bordón,39 años,2017,2
Total,44044 Bordón,40 años,2017,3
Total,44045 Bronchales,19 años,2017,3
Total,44045 Bronchales,20 años,2017,3
Total,44045 Bronchales,21 años,2017,2
Total,44045 Bronchales,22 años,2017,6
Total,44045 Bronchales,23 años,2017,3
Total,44045 Bronchales,24 años,2017,6
Total,44045 Bronchales,25 años,2017,4
Total,44045 Bronchales,26 años,2017,5
Total,44045 Bronchales,27 años,2017,2
Total,44045 Bronchales,28 años,2017,5
Total,44045 Bronchales,29 años,2017,12
Total,44045 Bronchales,30 años,2017,10
Total,44045 Bronchales,31 años,2017,6
Total,44045 Bronchales,32 años,2017,7
Total,44045 Bronchales,33 años,2017,7
Total,44045 Bronchales,34 años,2017,9
Total,44045 Bronchales,35 años,2017,6
Total,44045 Bronchales,36 años,2017,4
Total,44045 Bronchales,37 años,2017,8
Total,44045 Bronchales,38 años,2017,8
Total,44045 Bronchales,39 años,2017,3
Total,44045 Bronchales,40 años,2017,8
Total,44046 Bueña,19 años,2017,0
Total,44046 Bueña,20 años,2017,0
Total,44046 Bueña,21 años,2017,0
Total,44046 Bueña,22 años,2017,0
Total,44046 Bueña,23 años,2017,0
Total,44046 Bueña,24 años,2017,0
Total,44046 Bueña,25 años,2017,0
Total,44046 Bueña,26 años,2017,0
Total,44046 Bueña,27 años,2017,0
Total,44046 Bueña,28 años,2017,0
Total,44046 Bueña,29 años,2017,0
Total,44046 Bueña,30 años,2017,0
Total,44046 Bueña,31 años,2017,0
Total,44046 Bueña,32 años,2017,1
Total,44046 Bueña,33 años,2017,0
Total,44046 Bueña,34 años,2017,1
Total,44046 Bueña,35 años,2017,0
Total,44046 Bueña,36 años,2017,1
Total,44046 Bueña,37 años,2017,3
Total,44046 Bueña,38 años,2017,0
Total,44046 Bueña,39 años,2017,0
Total,44046 Bueña,40 años,2017,0
Total,44047 Burbáguena,19 años,2017,0
Total,44047 Burbáguena,20 años,2017,0
Total,44047 Burbáguena,21 años,2017,0
Total,44047 Burbáguena,22 años,2017,2
Total,44047 Burbáguena,23 años,2017,0
Total,44047 Burbáguena,24 años,2017,0
Total,44047 Burbáguena,25 años,2017,0
Total,44047 Burbáguena,26 años,2017,3
Total,44047 Burbáguena,27 años,2017,0
Total,44047 Burbáguena,28 años,2017,4
Total,44047 Burbáguena,29 años,2017,2
Total,44047 Burbáguena,30 años,2017,5
Total,44047 Burbáguena,31 años,2017,2
Total,44047 Burbáguena,32 años,2017,1
Total,44047 Burbáguena,33 años,2017,0
Total,44047 Burbáguena,34 años,2017,2
Total,44047 Burbáguena,35 años,2017,1
Total,44047 Burbáguena,36 años,2017,4
Total,44047 Burbáguena,37 años,2017,2
Total,44047 Burbáguena,38 años,2017,1
Total,44047 Burbáguena,39 años,2017,3
Total,44047 Burbáguena,40 años,2017,0
Total,44048 Cabra de Mora,19 años,2017,0
Total,44048 Cabra de Mora,20 años,2017,1
Total,44048 Cabra de Mora,21 años,2017,1
Total,44048 Cabra de Mora,22 años,2017,0
Total,44048 Cabra de Mora,23 años,2017,3
Total,44048 Cabra de Mora,24 años,2017,1
Total,44048 Cabra de Mora,25 años,2017,1
Total,44048 Cabra de Mora,26 años,2017,2
Total,44048 Cabra de Mora,27 años,2017,0
Total,44048 Cabra de Mora,28 años,2017,2
Total,44048 Cabra de Mora,29 años,2017,0
Total,44048 Cabra de Mora,30 años,2017,0
Total,44048 Cabra de Mora,31 años,2017,0
Total,44048 Cabra de Mora,32 años,2017,0
Total,44048 Cabra de Mora,33 años,2017,0
Total,44048 Cabra de Mora,34 años,2017,0
Total,44048 Cabra de Mora,35 años,2017,0
Total,44048 Cabra de Mora,36 años,2017,1
Total,44048 Cabra de Mora,37 años,2017,0
Total,44048 Cabra de Mora,38 años,2017,0
Total,44048 Cabra de Mora,39 años,2017,1
Total,44048 Cabra de Mora,40 años,2017,1
Total,44049 Calaceite,19 años,2017,13
Total,44049 Calaceite,20 años,2017,8
Total,44049 Calaceite,21 años,2017,7
Total,44049 Calaceite,22 años,2017,11
Total,44049 Calaceite,23 años,2017,7
Total,44049 Calaceite,24 años,2017,11
Total,44049 Calaceite,25 años,2017,7
Total,44049 Calaceite,26 años,2017,8
Total,44049 Calaceite,27 años,2017,12
Total,44049 Calaceite,28 años,2017,17
Total,44049 Calaceite,29 años,2017,11
Total,44049 Calaceite,30 años,2017,10
Total,44049 Calaceite,31 años,2017,10
Total,44049 Calaceite,32 años,2017,8
Total,44049 Calaceite,33 años,2017,9
Total,44049 Calaceite,34 años,2017,10
Total,44049 Calaceite,35 años,2017,9
Total,44049 Calaceite,36 años,2017,10
Total,44049 Calaceite,37 años,2017,10
Total,44049 Calaceite,38 años,2017,14
Total,44049 Calaceite,39 años,2017,14
Total,44049 Calaceite,40 años,2017,10
Total,44050 Calamocha,19 años,2017,39
Total,44050 Calamocha,20 años,2017,43
Total,44050 Calamocha,21 años,2017,49
Total,44050 Calamocha,22 años,2017,50
Total,44050 Calamocha,23 años,2017,41
Total,44050 Calamocha,24 años,2017,42
Total,44050 Calamocha,25 años,2017,38
Total,44050 Calamocha,26 años,2017,46
Total,44050 Calamocha,27 años,2017,56
Total,44050 Calamocha,28 años,2017,45
Total,44050 Calamocha,29 años,2017,46
Total,44050 Calamocha,30 años,2017,51
Total,44050 Calamocha,31 años,2017,51
Total,44050 Calamocha,32 años,2017,52
Total,44050 Calamocha,33 años,2017,49
Total,44050 Calamocha,34 años,2017,57
Total,44050 Calamocha,35 años,2017,64
Total,44050 Calamocha,36 años,2017,60
Total,44050 Calamocha,37 años,2017,70
Total,44050 Calamocha,38 años,2017,75
Total,44050 Calamocha,39 años,2017,65
Total,44050 Calamocha,40 años,2017,59
Total,44051 Calanda,19 años,2017,35
Total,44051 Calanda,20 años,2017,37
Total,44051 Calanda,21 años,2017,42
Total,44051 Calanda,22 años,2017,28
Total,44051 Calanda,23 años,2017,36
Total,44051 Calanda,24 años,2017,47
Total,44051 Calanda,25 años,2017,42
Total,44051 Calanda,26 años,2017,45
Total,44051 Calanda,27 años,2017,45
Total,44051 Calanda,28 años,2017,39
Total,44051 Calanda,29 años,2017,63
Total,44051 Calanda,30 años,2017,44
Total,44051 Calanda,31 años,2017,36
Total,44051 Calanda,32 años,2017,53
Total,44051 Calanda,33 años,2017,48
Total,44051 Calanda,34 años,2017,49
Total,44051 Calanda,35 años,2017,65
Total,44051 Calanda,36 años,2017,58
Total,44051 Calanda,37 años,2017,50
Total,44051 Calanda,38 años,2017,59
Total,44051 Calanda,39 años,2017,45
Total,44051 Calanda,40 años,2017,44
Total,44052 Calomarde,19 años,2017,0
Total,44052 Calomarde,20 años,2017,0
Total,44052 Calomarde,21 años,2017,0
Total,44052 Calomarde,22 años,2017,1
Total,44052 Calomarde,23 años,2017,0
Total,44052 Calomarde,24 años,2017,1
Total,44052 Calomarde,25 años,2017,0
Total,44052 Calomarde,26 años,2017,1
Total,44052 Calomarde,27 años,2017,0
Total,44052 Calomarde,28 años,2017,3
Total,44052 Calomarde,29 años,2017,0
Total,44052 Calomarde,30 años,2017,2
Total,44052 Calomarde,31 años,2017,0
Total,44052 Calomarde,32 años,2017,0
Total,44052 Calomarde,33 años,2017,0
Total,44052 Calomarde,34 años,2017,1
Total,44052 Calomarde,35 años,2017,1
Total,44052 Calomarde,36 años,2017,0
Total,44052 Calomarde,37 años,2017,1
Total,44052 Calomarde,38 años,2017,0
Total,44052 Calomarde,39 años,2017,0
Total,44052 Calomarde,40 años,2017,1
Total,44053 Camañas,19 años,2017,0
Total,44053 Camañas,20 años,2017,2
Total,44053 Camañas,21 años,2017,0
Total,44053 Camañas,22 años,2017,1
Total,44053 Camañas,23 años,2017,1
Total,44053 Camañas,24 años,2017,1
Total,44053 Camañas,25 años,2017,0
Total,44053 Camañas,26 años,2017,0
Total,44053 Camañas,27 años,2017,0
Total,44053 Camañas,28 años,2017,1
Total,44053 Camañas,29 años,2017,2
Total,44053 Camañas,30 años,2017,1
Total,44053 Camañas,31 años,2017,2
Total,44053 Camañas,32 años,2017,0
Total,44053 Camañas,33 años,2017,2
Total,44053 Camañas,34 años,2017,2
Total,44053 Camañas,35 años,2017,3
Total,44053 Camañas,36 años,2017,1
Total,44053 Camañas,37 años,2017,2
Total,44053 Camañas,38 años,2017,2
Total,44053 Camañas,39 años,2017,5
Total,44053 Camañas,40 años,2017,1
Total,44054 Camarena de la Sierra,19 años,2017,0
Total,44054 Camarena de la Sierra,20 años,2017,1
Total,44054 Camarena de la Sierra,21 años,2017,0
Total,44054 Camarena de la Sierra,22 años,2017,0
Total,44054 Camarena de la Sierra,23 años,2017,1
Total,44054 Camarena de la Sierra,24 años,2017,2
Total,44054 Camarena de la Sierra,25 años,2017,2
Total,44054 Camarena de la Sierra,26 años,2017,2
Total,44054 Camarena de la Sierra,27 años,2017,2
Total,44054 Camarena de la Sierra,28 años,2017,2
Total,44054 Camarena de la Sierra,29 años,2017,0
Total,44054 Camarena de la Sierra,30 años,2017,1
Total,44054 Camarena de la Sierra,31 años,2017,0
Total,44054 Camarena de la Sierra,32 años,2017,0
Total,44054 Camarena de la Sierra,33 años,2017,3
Total,44054 Camarena de la Sierra,34 años,2017,3
Total,44054 Camarena de la Sierra,35 años,2017,3
Total,44054 Camarena de la Sierra,36 años,2017,1
Total,44054 Camarena de la Sierra,37 años,2017,3
Total,44054 Camarena de la Sierra,38 años,2017,2
Total,44054 Camarena de la Sierra,39 años,2017,3
Total,44054 Camarena de la Sierra,40 años,2017,0
Total,44055 Camarillas,19 años,2017,0
