Sexo,Municipios,Edad (año a año),Periodo,Total
Total,50239 Santed,67 años,2020,1
Total,50239 Santed,68 años,2020,2
Total,50239 Santed,69 años,2020,0
Total,50239 Santed,70 años,2020,1
Total,50239 Santed,71 años,2020,0
Total,50239 Santed,72 años,2020,3
Total,50239 Santed,73 años,2020,0
Total,50239 Santed,74 años,2020,1
Total,50239 Santed,75 años,2020,3
Total,50239 Santed,76 años,2020,0
Total,50239 Santed,77 años,2020,0
Total,50239 Santed,78 años,2020,0
Total,50239 Santed,79 años,2020,3
Total,50239 Santed,80 años,2020,0
Total,50239 Santed,81 años,2020,0
Total,50239 Santed,82 años,2020,1
Total,50239 Santed,83 años,2020,2
Total,50239 Santed,84 años,2020,1
Total,50239 Santed,85 años,2020,0
Total,50239 Santed,86 años,2020,0
Total,50239 Santed,87 años,2020,3
Total,50239 Santed,88 años,2020,0
Total,50239 Santed,89 años,2020,1
Total,50239 Santed,90 años,2020,0
Total,50239 Santed,91 años,2020,0
Total,50239 Santed,92 años,2020,0
Total,50239 Santed,93 años,2020,0
Total,50239 Santed,94 años,2020,1
Total,50239 Santed,95 años,2020,0
Total,50239 Santed,96 años,2020,0
Total,50239 Santed,97 años,2020,0
Total,50239 Santed,98 años,2020,0
Total,50239 Santed,99 años,2020,0
Total,50239 Santed,100 y más años,2020,0
Total,50240 Sástago,66 años,2020,18
Total,50240 Sástago,67 años,2020,18
Total,50240 Sástago,68 años,2020,18
Total,50240 Sástago,69 años,2020,17
Total,50240 Sástago,70 años,2020,20
Total,50240 Sástago,71 años,2020,11
Total,50240 Sástago,72 años,2020,15
Total,50240 Sástago,73 años,2020,13
Total,50240 Sástago,74 años,2020,18
Total,50240 Sástago,75 años,2020,11
Total,50240 Sástago,76 años,2020,14
Total,50240 Sástago,77 años,2020,13
Total,50240 Sástago,78 años,2020,9
Total,50240 Sástago,79 años,2020,15
Total,50240 Sástago,80 años,2020,4
Total,50240 Sástago,81 años,2020,18
Total,50240 Sástago,82 años,2020,14
Total,50240 Sástago,83 años,2020,14
Total,50240 Sástago,84 años,2020,12
Total,50240 Sástago,85 años,2020,9
Total,50240 Sástago,86 años,2020,18
Total,50240 Sástago,87 años,2020,21
Total,50240 Sástago,88 años,2020,11
Total,50240 Sástago,89 años,2020,10
Total,50240 Sástago,90 años,2020,9
Total,50240 Sástago,91 años,2020,2
Total,50240 Sástago,92 años,2020,5
Total,50240 Sástago,93 años,2020,4
Total,50240 Sástago,94 años,2020,4
Total,50240 Sástago,95 años,2020,1
Total,50240 Sástago,96 años,2020,3
Total,50240 Sástago,97 años,2020,0
Total,50240 Sástago,98 años,2020,3
Total,50240 Sástago,99 años,2020,1
Total,50240 Sástago,100 y más años,2020,13
Total,50242 Sediles,66 años,2020,0
Total,50242 Sediles,67 años,2020,1
Total,50242 Sediles,68 años,2020,0
Total,50242 Sediles,69 años,2020,3
Total,50242 Sediles,70 años,2020,3
Total,50242 Sediles,71 años,2020,0
Total,50242 Sediles,72 años,2020,5
Total,50242 Sediles,73 años,2020,2
Total,50242 Sediles,74 años,2020,3
Total,50242 Sediles,75 años,2020,1
Total,50242 Sediles,76 años,2020,0
Total,50242 Sediles,77 años,2020,1
Total,50242 Sediles,78 años,2020,2
Total,50242 Sediles,79 años,2020,4
Total,50242 Sediles,80 años,2020,2
Total,50242 Sediles,81 años,2020,4
Total,50242 Sediles,82 años,2020,2
Total,50242 Sediles,83 años,2020,2
Total,50242 Sediles,84 años,2020,1
Total,50242 Sediles,85 años,2020,1
Total,50242 Sediles,86 años,2020,1
Total,50242 Sediles,87 años,2020,0
Total,50242 Sediles,88 años,2020,0
Total,50242 Sediles,89 años,2020,2
Total,50242 Sediles,90 años,2020,1
Total,50242 Sediles,91 años,2020,1
Total,50242 Sediles,92 años,2020,0
Total,50242 Sediles,93 años,2020,0
Total,50242 Sediles,94 años,2020,0
Total,50242 Sediles,95 años,2020,0
Total,50242 Sediles,96 años,2020,0
Total,50242 Sediles,97 años,2020,0
Total,50242 Sediles,98 años,2020,0
Total,50242 Sediles,99 años,2020,0
Total,50242 Sediles,100 y más años,2020,0
Total,50243 Sestrica,66 años,2020,4
Total,50243 Sestrica,67 años,2020,9
Total,50243 Sestrica,68 años,2020,3
Total,50243 Sestrica,69 años,2020,1
Total,50243 Sestrica,70 años,2020,3
Total,50243 Sestrica,71 años,2020,2
Total,50243 Sestrica,72 años,2020,4
Total,50243 Sestrica,73 años,2020,3
Total,50243 Sestrica,74 años,2020,3
Total,50243 Sestrica,75 años,2020,3
Total,50243 Sestrica,76 años,2020,4
Total,50243 Sestrica,77 años,2020,14
Total,50243 Sestrica,78 años,2020,6
Total,50243 Sestrica,79 años,2020,3
Total,50243 Sestrica,80 años,2020,5
Total,50243 Sestrica,81 años,2020,7
Total,50243 Sestrica,82 años,2020,4
Total,50243 Sestrica,83 años,2020,4
Total,50243 Sestrica,84 años,2020,6
Total,50243 Sestrica,85 años,2020,3
Total,50243 Sestrica,86 años,2020,5
Total,50243 Sestrica,87 años,2020,4
Total,50243 Sestrica,88 años,2020,1
Total,50243 Sestrica,89 años,2020,0
Total,50243 Sestrica,90 años,2020,4
Total,50243 Sestrica,91 años,2020,3
Total,50243 Sestrica,92 años,2020,2
Total,50243 Sestrica,93 años,2020,1
Total,50243 Sestrica,94 años,2020,0
Total,50243 Sestrica,95 años,2020,0
Total,50243 Sestrica,96 años,2020,0
Total,50243 Sestrica,97 años,2020,1
Total,50243 Sestrica,98 años,2020,0
Total,50243 Sestrica,99 años,2020,0
Total,50243 Sestrica,100 y más años,2020,0
Total,50244 Sierra de Luna,66 años,2020,1
Total,50244 Sierra de Luna,67 años,2020,0
Total,50244 Sierra de Luna,68 años,2020,1
Total,50244 Sierra de Luna,69 años,2020,1
Total,50244 Sierra de Luna,70 años,2020,6
Total,50244 Sierra de Luna,71 años,2020,3
Total,50244 Sierra de Luna,72 años,2020,4
Total,50244 Sierra de Luna,73 años,2020,3
Total,50244 Sierra de Luna,74 años,2020,2
Total,50244 Sierra de Luna,75 años,2020,4
Total,50244 Sierra de Luna,76 años,2020,0
Total,50244 Sierra de Luna,77 años,2020,4
Total,50244 Sierra de Luna,78 años,2020,4
Total,50244 Sierra de Luna,79 años,2020,2
Total,50244 Sierra de Luna,80 años,2020,2
Total,50244 Sierra de Luna,81 años,2020,3
Total,50244 Sierra de Luna,82 años,2020,4
Total,50244 Sierra de Luna,83 años,2020,3
Total,50244 Sierra de Luna,84 años,2020,3
Total,50244 Sierra de Luna,85 años,2020,1
Total,50244 Sierra de Luna,86 años,2020,3
Total,50244 Sierra de Luna,87 años,2020,5
Total,50244 Sierra de Luna,88 años,2020,4
Total,50244 Sierra de Luna,89 años,2020,6
Total,50244 Sierra de Luna,90 años,2020,0
Total,50244 Sierra de Luna,91 años,2020,2
Total,50244 Sierra de Luna,92 años,2020,2
Total,50244 Sierra de Luna,93 años,2020,0
Total,50244 Sierra de Luna,94 años,2020,0
Total,50244 Sierra de Luna,95 años,2020,1
Total,50244 Sierra de Luna,96 años,2020,1
Total,50244 Sierra de Luna,97 años,2020,0
Total,50244 Sierra de Luna,98 años,2020,0
Total,50244 Sierra de Luna,99 años,2020,0
Total,50244 Sierra de Luna,100 y más años,2020,2
Total,50245 Sigüés,66 años,2020,0
Total,50245 Sigüés,67 años,2020,1
Total,50245 Sigüés,68 años,2020,1
Total,50245 Sigüés,69 años,2020,2
Total,50245 Sigüés,70 años,2020,2
Total,50245 Sigüés,71 años,2020,2
Total,50245 Sigüés,72 años,2020,2
Total,50245 Sigüés,73 años,2020,1
Total,50245 Sigüés,74 años,2020,0
Total,50245 Sigüés,75 años,2020,0
Total,50245 Sigüés,76 años,2020,0
Total,50245 Sigüés,77 años,2020,2
Total,50245 Sigüés,78 años,2020,1
Total,50245 Sigüés,79 años,2020,1
Total,50245 Sigüés,80 años,2020,0
Total,50245 Sigüés,81 años,2020,1
Total,50245 Sigüés,82 años,2020,0
Total,50245 Sigüés,83 años,2020,3
Total,50245 Sigüés,84 años,2020,1
Total,50245 Sigüés,85 años,2020,2
Total,50245 Sigüés,86 años,2020,1
Total,50245 Sigüés,87 años,2020,1
Total,50245 Sigüés,88 años,2020,1
Total,50245 Sigüés,89 años,2020,3
Total,50245 Sigüés,90 años,2020,2
Total,50245 Sigüés,91 años,2020,1
Total,50245 Sigüés,92 años,2020,0
Total,50245 Sigüés,93 años,2020,0
Total,50245 Sigüés,94 años,2020,1
Total,50245 Sigüés,95 años,2020,0
Total,50245 Sigüés,96 años,2020,0
Total,50245 Sigüés,97 años,2020,0
Total,50245 Sigüés,98 años,2020,0
Total,50245 Sigüés,99 años,2020,1
Total,50245 Sigüés,100 y más años,2020,0
Total,50246 Sisamón,66 años,2020,0
Total,50246 Sisamón,67 años,2020,0
Total,50246 Sisamón,68 años,2020,0
Total,50246 Sisamón,69 años,2020,0
Total,50246 Sisamón,70 años,2020,0
Total,50246 Sisamón,71 años,2020,0
Total,50246 Sisamón,72 años,2020,0
Total,50246 Sisamón,73 años,2020,1
Total,50246 Sisamón,74 años,2020,1
Total,50246 Sisamón,75 años,2020,0
Total,50246 Sisamón,76 años,2020,0
Total,50246 Sisamón,77 años,2020,0
Total,50246 Sisamón,78 años,2020,0
Total,50246 Sisamón,79 años,2020,0
Total,50246 Sisamón,80 años,2020,1
Total,50246 Sisamón,81 años,2020,0
Total,50246 Sisamón,82 años,2020,0
Total,50246 Sisamón,83 años,2020,0
Total,50246 Sisamón,84 años,2020,1
Total,50246 Sisamón,85 años,2020,1
Total,50246 Sisamón,86 años,2020,1
Total,50246 Sisamón,87 años,2020,1
Total,50246 Sisamón,88 años,2020,1
Total,50246 Sisamón,89 años,2020,0
Total,50246 Sisamón,90 años,2020,1
Total,50246 Sisamón,91 años,2020,0
Total,50246 Sisamón,92 años,2020,1
Total,50246 Sisamón,93 años,2020,0
Total,50246 Sisamón,94 años,2020,0
Total,50246 Sisamón,95 años,2020,0
Total,50246 Sisamón,96 años,2020,1
Total,50246 Sisamón,97 años,2020,1
Total,50246 Sisamón,98 años,2020,0
Total,50246 Sisamón,99 años,2020,0
Total,50246 Sisamón,100 y más años,2020,0
Total,50247 Sobradiel,66 años,2020,12
Total,50247 Sobradiel,67 años,2020,6
Total,50247 Sobradiel,68 años,2020,13
Total,50247 Sobradiel,69 años,2020,7
Total,50247 Sobradiel,70 años,2020,7
Total,50247 Sobradiel,71 años,2020,12
Total,50247 Sobradiel,72 años,2020,8
Total,50247 Sobradiel,73 años,2020,4
Total,50247 Sobradiel,74 años,2020,10
Total,50247 Sobradiel,75 años,2020,3
Total,50247 Sobradiel,76 años,2020,11
Total,50247 Sobradiel,77 años,2020,7
Total,50247 Sobradiel,78 años,2020,7
Total,50247 Sobradiel,79 años,2020,7
Total,50247 Sobradiel,80 años,2020,4
Total,50247 Sobradiel,81 años,2020,6
Total,50247 Sobradiel,82 años,2020,7
Total,50247 Sobradiel,83 años,2020,10
Total,50247 Sobradiel,84 años,2020,5
Total,50247 Sobradiel,85 años,2020,4
Total,50247 Sobradiel,86 años,2020,8
Total,50247 Sobradiel,87 años,2020,2
Total,50247 Sobradiel,88 años,2020,8
Total,50247 Sobradiel,89 años,2020,1
Total,50247 Sobradiel,90 años,2020,7
Total,50247 Sobradiel,91 años,2020,5
Total,50247 Sobradiel,92 años,2020,4
Total,50247 Sobradiel,93 años,2020,1
Total,50247 Sobradiel,94 años,2020,6
Total,50247 Sobradiel,95 años,2020,3
Total,50247 Sobradiel,96 años,2020,1
Total,50247 Sobradiel,97 años,2020,4
Total,50247 Sobradiel,98 años,2020,2
Total,50247 Sobradiel,99 años,2020,0
Total,50247 Sobradiel,100 y más años,2020,1
Total,50248 Sos del Rey Católico,66 años,2020,9
Total,50248 Sos del Rey Católico,67 años,2020,8
Total,50248 Sos del Rey Católico,68 años,2020,10
Total,50248 Sos del Rey Católico,69 años,2020,6
Total,50248 Sos del Rey Católico,70 años,2020,7
Total,50248 Sos del Rey Católico,71 años,2020,12
Total,50248 Sos del Rey Católico,72 años,2020,7
Total,50248 Sos del Rey Católico,73 años,2020,7
Total,50248 Sos del Rey Católico,74 años,2020,4
Total,50248 Sos del Rey Católico,75 años,2020,11
Total,50248 Sos del Rey Católico,76 años,2020,8
Total,50248 Sos del Rey Católico,77 años,2020,5
Total,50248 Sos del Rey Católico,78 años,2020,7
Total,50248 Sos del Rey Católico,79 años,2020,7
Total,50248 Sos del Rey Católico,80 años,2020,4
Total,50248 Sos del Rey Católico,81 años,2020,6
Total,50248 Sos del Rey Católico,82 años,2020,4
Total,50248 Sos del Rey Católico,83 años,2020,14
Total,50248 Sos del Rey Católico,84 años,2020,13
Total,50248 Sos del Rey Católico,85 años,2020,5
Total,50248 Sos del Rey Católico,86 años,2020,6
Total,50248 Sos del Rey Católico,87 años,2020,5
Total,50248 Sos del Rey Católico,88 años,2020,2
Total,50248 Sos del Rey Católico,89 años,2020,4
Total,50248 Sos del Rey Católico,90 años,2020,2
Total,50248 Sos del Rey Católico,91 años,2020,6
Total,50248 Sos del Rey Católico,92 años,2020,3
Total,50248 Sos del Rey Católico,93 años,2020,1
Total,50248 Sos del Rey Católico,94 años,2020,1
Total,50248 Sos del Rey Católico,95 años,2020,3
Total,50248 Sos del Rey Católico,96 años,2020,2
Total,50248 Sos del Rey Católico,97 años,2020,2
Total,50248 Sos del Rey Católico,98 años,2020,2
Total,50248 Sos del Rey Católico,99 años,2020,0
Total,50248 Sos del Rey Católico,100 y más años,2020,0
Total,50249 Tabuenca,66 años,2020,4
Total,50249 Tabuenca,67 años,2020,0
Total,50249 Tabuenca,68 años,2020,1
Total,50249 Tabuenca,69 años,2020,5
Total,50249 Tabuenca,70 años,2020,5
Total,50249 Tabuenca,71 años,2020,7
Total,50249 Tabuenca,72 años,2020,7
Total,50249 Tabuenca,73 años,2020,10
Total,50249 Tabuenca,74 años,2020,4
Total,50249 Tabuenca,75 años,2020,2
Total,50249 Tabuenca,76 años,2020,5
Total,50249 Tabuenca,77 años,2020,8
Total,50249 Tabuenca,78 años,2020,6
Total,50249 Tabuenca,79 años,2020,5
Total,50249 Tabuenca,80 años,2020,3
Total,50249 Tabuenca,81 años,2020,6
Total,50249 Tabuenca,82 años,2020,4
Total,50249 Tabuenca,83 años,2020,7
Total,50249 Tabuenca,84 años,2020,2
Total,50249 Tabuenca,85 años,2020,7
Total,50249 Tabuenca,86 años,2020,1
Total,50249 Tabuenca,87 años,2020,6
Total,50249 Tabuenca,88 años,2020,3
Total,50249 Tabuenca,89 años,2020,3
Total,50249 Tabuenca,90 años,2020,0
Total,50249 Tabuenca,91 años,2020,2
Total,50249 Tabuenca,92 años,2020,1
Total,50249 Tabuenca,93 años,2020,1
Total,50249 Tabuenca,94 años,2020,0
Total,50249 Tabuenca,95 años,2020,0
Total,50249 Tabuenca,96 años,2020,1
Total,50249 Tabuenca,97 años,2020,0
Total,50249 Tabuenca,98 años,2020,0
Total,50249 Tabuenca,99 años,2020,0
Total,50249 Tabuenca,100 y más años,2020,1
Total,50250 Talamantes,66 años,2020,0
Total,50250 Talamantes,67 años,2020,0
Total,50250 Talamantes,68 años,2020,3
Total,50250 Talamantes,69 años,2020,0
Total,50250 Talamantes,70 años,2020,0
Total,50250 Talamantes,71 años,2020,0
Total,50250 Talamantes,72 años,2020,2
Total,50250 Talamantes,73 años,2020,0
Total,50250 Talamantes,74 años,2020,0
Total,50250 Talamantes,75 años,2020,1
Total,50250 Talamantes,76 años,2020,0
Total,50250 Talamantes,77 años,2020,0
Total,50250 Talamantes,78 años,2020,2
Total,50250 Talamantes,79 años,2020,0
Total,50250 Talamantes,80 años,2020,0
Total,50250 Talamantes,81 años,2020,1
Total,50250 Talamantes,82 años,2020,1
Total,50250 Talamantes,83 años,2020,0
Total,50250 Talamantes,84 años,2020,0
Total,50250 Talamantes,85 años,2020,0
Total,50250 Talamantes,86 años,2020,0
Total,50250 Talamantes,87 años,2020,1
Total,50250 Talamantes,88 años,2020,0
Total,50250 Talamantes,89 años,2020,0
Total,50250 Talamantes,90 años,2020,0
Total,50250 Talamantes,91 años,2020,0
Total,50250 Talamantes,92 años,2020,0
Total,50250 Talamantes,93 años,2020,0
Total,50250 Talamantes,94 años,2020,0
Total,50250 Talamantes,95 años,2020,0
Total,50250 Talamantes,96 años,2020,1
Total,50250 Talamantes,97 años,2020,0
Total,50250 Talamantes,98 años,2020,0
Total,50250 Talamantes,99 años,2020,0
Total,50250 Talamantes,100 y más años,2020,0
Total,50251 Tarazona,66 años,2020,106
Total,50251 Tarazona,67 años,2020,95
Total,50251 Tarazona,68 años,2020,98
Total,50251 Tarazona,69 años,2020,95
Total,50251 Tarazona,70 años,2020,118
Total,50251 Tarazona,71 años,2020,121
Total,50251 Tarazona,72 años,2020,104
Total,50251 Tarazona,73 años,2020,111
Total,50251 Tarazona,74 años,2020,112
Total,50251 Tarazona,75 años,2020,125
Total,50251 Tarazona,76 años,2020,96
Total,50251 Tarazona,77 años,2020,94
Total,50251 Tarazona,78 años,2020,71
Total,50251 Tarazona,79 años,2020,102
Total,50251 Tarazona,80 años,2020,69
Total,50251 Tarazona,81 años,2020,72
Total,50251 Tarazona,82 años,2020,72
Total,50251 Tarazona,83 años,2020,93
Total,50251 Tarazona,84 años,2020,94
Total,50251 Tarazona,85 años,2020,72
Total,50251 Tarazona,86 años,2020,73
Total,50251 Tarazona,87 años,2020,57
Total,50251 Tarazona,88 años,2020,46
Total,50251 Tarazona,89 años,2020,58
Total,50251 Tarazona,90 años,2020,33
Total,50251 Tarazona,91 años,2020,33
Total,50251 Tarazona,92 años,2020,22
Total,50251 Tarazona,93 años,2020,11
Total,50251 Tarazona,94 años,2020,18
Total,50251 Tarazona,95 años,2020,13
Total,50251 Tarazona,96 años,2020,9
Total,50251 Tarazona,97 años,2020,4
Total,50251 Tarazona,98 años,2020,4
Total,50251 Tarazona,99 años,2020,8
Total,50251 Tarazona,100 y más años,2020,8
Total,50252 Tauste,66 años,2020,77
Total,50252 Tauste,67 años,2020,61
Total,50252 Tauste,68 años,2020,69
Total,50252 Tauste,69 años,2020,51
Total,50252 Tauste,70 años,2020,61
Total,50252 Tauste,71 años,2020,80
Total,50252 Tauste,72 años,2020,69
Total,50252 Tauste,73 años,2020,64
Total,50252 Tauste,74 años,2020,64
Total,50252 Tauste,75 años,2020,58
Total,50252 Tauste,76 años,2020,61
Total,50252 Tauste,77 años,2020,50
Total,50252 Tauste,78 años,2020,50
Total,50252 Tauste,79 años,2020,57
Total,50252 Tauste,80 años,2020,41
Total,50252 Tauste,81 años,2020,43
Total,50252 Tauste,82 años,2020,34
Total,50252 Tauste,83 años,2020,55
Total,50252 Tauste,84 años,2020,54
Total,50252 Tauste,85 años,2020,60
Total,50252 Tauste,86 años,2020,43
Total,50252 Tauste,87 años,2020,46
Total,50252 Tauste,88 años,2020,38
Total,50252 Tauste,89 años,2020,27
Total,50252 Tauste,90 años,2020,32
Total,50252 Tauste,91 años,2020,24
Total,50252 Tauste,92 años,2020,18
Total,50252 Tauste,93 años,2020,15
Total,50252 Tauste,94 años,2020,11
Total,50252 Tauste,95 años,2020,11
Total,50252 Tauste,96 años,2020,7
Total,50252 Tauste,97 años,2020,2
Total,50252 Tauste,98 años,2020,3
Total,50252 Tauste,99 años,2020,1
Total,50252 Tauste,100 y más años,2020,2
Total,50253 Terrer,66 años,2020,5
Total,50253 Terrer,67 años,2020,5
Total,50253 Terrer,68 años,2020,5
Total,50253 Terrer,69 años,2020,7
Total,50253 Terrer,70 años,2020,4
Total,50253 Terrer,71 años,2020,5
Total,50253 Terrer,72 años,2020,9
Total,50253 Terrer,73 años,2020,5
Total,50253 Terrer,74 años,2020,8
Total,50253 Terrer,75 años,2020,4
Total,50253 Terrer,76 años,2020,9
Total,50253 Terrer,77 años,2020,5
Total,50253 Terrer,78 años,2020,12
Total,50253 Terrer,79 años,2020,7
Total,50253 Terrer,80 años,2020,4
Total,50253 Terrer,81 años,2020,3
Total,50253 Terrer,82 años,2020,4
Total,50253 Terrer,83 años,2020,6
Total,50253 Terrer,84 años,2020,3
Total,50253 Terrer,85 años,2020,4
Total,50253 Terrer,86 años,2020,6
Total,50253 Terrer,87 años,2020,1
Total,50253 Terrer,88 años,2020,5
Total,50253 Terrer,89 años,2020,3
Total,50253 Terrer,90 años,2020,1
Total,50253 Terrer,91 años,2020,4
Total,50253 Terrer,92 años,2020,2
Total,50253 Terrer,93 años,2020,2
Total,50253 Terrer,94 años,2020,0
Total,50253 Terrer,95 años,2020,1
Total,50253 Terrer,96 años,2020,0
Total,50253 Terrer,97 años,2020,0
Total,50253 Terrer,98 años,2020,2
Total,50253 Terrer,99 años,2020,0
Total,50253 Terrer,100 y más años,2020,0
Total,50254 Tierga,66 años,2020,3
Total,50254 Tierga,67 años,2020,2
Total,50254 Tierga,68 años,2020,2
Total,50254 Tierga,69 años,2020,1
Total,50254 Tierga,70 años,2020,3
Total,50254 Tierga,71 años,2020,4
Total,50254 Tierga,72 años,2020,2
Total,50254 Tierga,73 años,2020,4
Total,50254 Tierga,74 años,2020,1
Total,50254 Tierga,75 años,2020,4
Total,50254 Tierga,76 años,2020,3
Total,50254 Tierga,77 años,2020,1
Total,50254 Tierga,78 años,2020,1
Total,50254 Tierga,79 años,2020,3
Total,50254 Tierga,80 años,2020,1
Total,50254 Tierga,81 años,2020,1
Total,50254 Tierga,82 años,2020,4
Total,50254 Tierga,83 años,2020,2
Total,50254 Tierga,84 años,2020,2
Total,50254 Tierga,85 años,2020,2
Total,50254 Tierga,86 años,2020,2
Total,50254 Tierga,87 años,2020,0
Total,50254 Tierga,88 años,2020,3
Total,50254 Tierga,89 años,2020,1
Total,50254 Tierga,90 años,2020,1
Total,50254 Tierga,91 años,2020,2
Total,50254 Tierga,92 años,2020,0
Total,50254 Tierga,93 años,2020,0
Total,50254 Tierga,94 años,2020,0
Total,50254 Tierga,95 años,2020,1
Total,50254 Tierga,96 años,2020,1
Total,50254 Tierga,97 años,2020,1
Total,50254 Tierga,98 años,2020,0
Total,50254 Tierga,99 años,2020,0
Total,50254 Tierga,100 y más años,2020,0
Total,50255 Tobed,66 años,2020,6
Total,50255 Tobed,67 años,2020,1
Total,50255 Tobed,68 años,2020,0
Total,50255 Tobed,69 años,2020,4
Total,50255 Tobed,70 años,2020,3
Total,50255 Tobed,71 años,2020,5
Total,50255 Tobed,72 años,2020,0
Total,50255 Tobed,73 años,2020,1
Total,50255 Tobed,74 años,2020,4
Total,50255 Tobed,75 años,2020,2
Total,50255 Tobed,76 años,2020,5
Total,50255 Tobed,77 años,2020,3
Total,50255 Tobed,78 años,2020,4
Total,50255 Tobed,79 años,2020,4
Total,50255 Tobed,80 años,2020,4
Total,50255 Tobed,81 años,2020,3
Total,50255 Tobed,82 años,2020,2
Total,50255 Tobed,83 años,2020,8
Total,50255 Tobed,84 años,2020,5
Total,50255 Tobed,85 años,2020,4
Total,50255 Tobed,86 años,2020,2
Total,50255 Tobed,87 años,2020,2
Total,50255 Tobed,88 años,2020,4
Total,50255 Tobed,89 años,2020,1
Total,50255 Tobed,90 años,2020,1
Total,50255 Tobed,91 años,2020,1
Total,50255 Tobed,92 años,2020,0
Total,50255 Tobed,93 años,2020,2
Total,50255 Tobed,94 años,2020,1
Total,50255 Tobed,95 años,2020,1
Total,50255 Tobed,96 años,2020,1
Total,50255 Tobed,97 años,2020,1
Total,50255 Tobed,98 años,2020,1
Total,50255 Tobed,99 años,2020,0
Total,50255 Tobed,100 y más años,2020,0
Total,50256 Torralba de los Frailes,66 años,2020,0
Total,50256 Torralba de los Frailes,67 años,2020,3
Total,50256 Torralba de los Frailes,68 años,2020,1
Total,50256 Torralba de los Frailes,69 años,2020,1
Total,50256 Torralba de los Frailes,70 años,2020,3
Total,50256 Torralba de los Frailes,71 años,2020,2
Total,50256 Torralba de los Frailes,72 años,2020,0
Total,50256 Torralba de los Frailes,73 años,2020,4
Total,50256 Torralba de los Frailes,74 años,2020,1
Total,50256 Torralba de los Frailes,75 años,2020,2
Total,50256 Torralba de los Frailes,76 años,2020,1
Total,50256 Torralba de los Frailes,77 años,2020,2
Total,50256 Torralba de los Frailes,78 años,2020,0
Total,50256 Torralba de los Frailes,79 años,2020,1
Total,50256 Torralba de los Frailes,80 años,2020,3
Total,50256 Torralba de los Frailes,81 años,2020,1
Total,50256 Torralba de los Frailes,82 años,2020,2
Total,50256 Torralba de los Frailes,83 años,2020,1
Total,50256 Torralba de los Frailes,84 años,2020,2
Total,50256 Torralba de los Frailes,85 años,2020,0
Total,50256 Torralba de los Frailes,86 años,2020,1
Total,50256 Torralba de los Frailes,87 años,2020,1
Total,50256 Torralba de los Frailes,88 años,2020,0
Total,50256 Torralba de los Frailes,89 años,2020,0
Total,50256 Torralba de los Frailes,90 años,2020,1
Total,50256 Torralba de los Frailes,91 años,2020,1
Total,50256 Torralba de los Frailes,92 años,2020,1
Total,50256 Torralba de los Frailes,93 años,2020,0
Total,50256 Torralba de los Frailes,94 años,2020,0
Total,50256 Torralba de los Frailes,95 años,2020,0
Total,50256 Torralba de los Frailes,96 años,2020,0
Total,50256 Torralba de los Frailes,97 años,2020,0
Total,50256 Torralba de los Frailes,98 años,2020,0
Total,50256 Torralba de los Frailes,99 años,2020,0
Total,50256 Torralba de los Frailes,100 y más años,2020,0
Total,50257 Torralba de Ribota,66 años,2020,0
Total,50257 Torralba de Ribota,67 años,2020,3
Total,50257 Torralba de Ribota,68 años,2020,1
Total,50257 Torralba de Ribota,69 años,2020,2
Total,50257 Torralba de Ribota,70 años,2020,1
Total,50257 Torralba de Ribota,71 años,2020,3
Total,50257 Torralba de Ribota,72 años,2020,1
Total,50257 Torralba de Ribota,73 años,2020,1
Total,50257 Torralba de Ribota,74 años,2020,4
Total,50257 Torralba de Ribota,75 años,2020,4
Total,50257 Torralba de Ribota,76 años,2020,2
Total,50257 Torralba de Ribota,77 años,2020,5
Total,50257 Torralba de Ribota,78 años,2020,5
Total,50257 Torralba de Ribota,79 años,2020,1
Total,50257 Torralba de Ribota,80 años,2020,0
Total,50257 Torralba de Ribota,81 años,2020,2
Total,50257 Torralba de Ribota,82 años,2020,3
Total,50257 Torralba de Ribota,83 años,2020,5
Total,50257 Torralba de Ribota,84 años,2020,3
Total,50257 Torralba de Ribota,85 años,2020,1
Total,50257 Torralba de Ribota,86 años,2020,2
Total,50257 Torralba de Ribota,87 años,2020,2
Total,50257 Torralba de Ribota,88 años,2020,1
Total,50257 Torralba de Ribota,89 años,2020,5
Total,50257 Torralba de Ribota,90 años,2020,6
Total,50257 Torralba de Ribota,91 años,2020,2
Total,50257 Torralba de Ribota,92 años,2020,2
Total,50257 Torralba de Ribota,93 años,2020,2
Total,50257 Torralba de Ribota,94 años,2020,1
Total,50257 Torralba de Ribota,95 años,2020,0
Total,50257 Torralba de Ribota,96 años,2020,1
Total,50257 Torralba de Ribota,97 años,2020,1
Total,50257 Torralba de Ribota,98 años,2020,0
Total,50257 Torralba de Ribota,99 años,2020,0
Total,50257 Torralba de Ribota,100 y más años,2020,1
Total,50258 Torralbilla,66 años,2020,2
Total,50258 Torralbilla,67 años,2020,1
Total,50258 Torralbilla,68 años,2020,1
Total,50258 Torralbilla,69 años,2020,1
Total,50258 Torralbilla,70 años,2020,1
Total,50258 Torralbilla,71 años,2020,2
Total,50258 Torralbilla,72 años,2020,1
Total,50258 Torralbilla,73 años,2020,0
Total,50258 Torralbilla,74 años,2020,0
Total,50258 Torralbilla,75 años,2020,0
Total,50258 Torralbilla,76 años,2020,1
Total,50258 Torralbilla,77 años,2020,2
Total,50258 Torralbilla,78 años,2020,0
Total,50258 Torralbilla,79 años,2020,2
Total,50258 Torralbilla,80 años,2020,1
