year,province,cp,cities,nacidos,defunciones,saldo
2006,Zaragoza,50183,Munébrega,1,6,-5
2006,Zaragoza,50185,Murillo de Gállego,5,1,4
2006,Zaragoza,50186,Navardún,0,2,-2
2006,Zaragoza,50187,Nigüella,1,1,0
2006,Zaragoza,50188,Nombrevilla,0,1,-1
2006,Zaragoza,50189,Nonaspe,5,16,-11
2006,Zaragoza,50190,Novallas,6,11,-5
2006,Zaragoza,50191,Novillas,4,9,-5
2006,Zaragoza,50193,Nuez de Ebro,8,4,4
2006,Zaragoza,50192,Nuévalos,3,2,1
2006,Zaragoza,50195,Orcajo,0,1,-1
2006,Zaragoza,50196,Orera,0,6,-6
2006,Zaragoza,50197,Orés,1,4,-3
2006,Zaragoza,50199,Osera de Ebro,2,19,-17
2006,Zaragoza,50200,Paniza,3,10,-7
2006,Zaragoza,50201,Paracuellos de Jiloca,3,9,-6
2006,Zaragoza,50202,Paracuellos de la Ribera,1,5,-4
2006,Zaragoza,50203,Pastriz,15,7,8
2006,Zaragoza,50204,Pedrola,40,36,4
2006,Zaragoza,50205,Pedrosas (Las),0,2,-2
2006,Zaragoza,50206,Perdiguera,7,7,0
2006,Zaragoza,50207,Piedratajada,0,1,-1
2006,Zaragoza,50208,Pina de Ebro,21,32,-11
2006,Zaragoza,50209,Pinseque,38,44,-6
2006,Zaragoza,50210,Pintanos (Los),0,1,-1
2006,Zaragoza,50211,Plasencia de Jalón,3,8,-5
2006,Zaragoza,50212,Pleitas,0,1,-1
2006,Zaragoza,50213,Plenas,2,3,-1
2006,Zaragoza,50214,Pomer,0,2,-2
2006,Zaragoza,50216,Pozuelo de Aragón,2,2,0
2006,Zaragoza,50217,Pradilla de Ebro,2,5,-3
2006,Zaragoza,50218,Puebla de Albortón,1,2,-1
2006,Zaragoza,50219,Puebla de Alfindén (La),104,35,69
2006,Zaragoza,50222,Quinto,19,17,2
2006,Zaragoza,50223,Remolinos,12,20,-8
2006,Zaragoza,50224,Retascón,0,2,-2
2006,Zaragoza,50225,Ricla,34,36,-2
2006,Zaragoza,50227,Romanos,0,5,-5
2006,Zaragoza,50228,Rueda de Jalón,0,4,-4
2006,Zaragoza,50229,Ruesca,0,4,-4
2006,Zaragoza,50231,Salillas de Jalón,0,4,-4
2006,Zaragoza,50232,Salvatierra de Esca,1,3,-2
2006,Zaragoza,50234,San Martín de la Virgen de Moncayo,2,8,-6
2006,Zaragoza,50235,San Mateo de Gállego,23,25,-2
2006,Zaragoza,50236,Santa Cruz de Grío,0,4,-4
2006,Zaragoza,50238,Santa Eulalia de Gállego,0,2,-2
2006,Zaragoza,50239,Santed,1,2,-1
2006,Zaragoza,50241,Saviñán,8,13,-5
2006,Zaragoza,50242,Sediles,2,2,0
2006,Zaragoza,50243,Sestrica,1,5,-4
2006,Zaragoza,50244,Sierra de Luna,3,2,1
2006,Zaragoza,50245,Sigüés,1,3,-2
2006,Zaragoza,50246,Sisamón,0,1,-1
2006,Zaragoza,50247,Sobradiel,9,8,1
2006,Zaragoza,50248,Sos del Rey Católico,3,6,-3
2006,Zaragoza,50230,Sádaba,10,28,-18
2006,Zaragoza,50240,Sástago,2,6,-4
2006,Zaragoza,50249,Tabuenca,1,8,-7
2006,Zaragoza,50250,Talamantes,0,1,-1
2006,Zaragoza,50251,Tarazona,97,114,-17
2006,Zaragoza,50252,Tauste,74,79,-5
2006,Zaragoza,50253,Terrer,0,11,-11
2006,Zaragoza,50254,Tierga,1,3,-2
2006,Zaragoza,50255,Tobed,1,5,-4
2006,Zaragoza,50256,Torralba de los Frailes,0,1,-1
2006,Zaragoza,50257,Torralba de Ribota,1,0,1
2006,Zaragoza,50260,Torrelapaja,0,1,-1
2006,Zaragoza,50261,Torrellas,0,4,-4
2006,Zaragoza,50262,Torres de Berrellén,15,12,3
2006,Zaragoza,50263,Torrijo de la Cañada,1,8,-7
2006,Zaragoza,50264,Tosos,1,3,-2
2006,Zaragoza,50265,Trasmoz,0,3,-3
2006,Zaragoza,50266,Trasobares,0,4,-4
2006,Zaragoza,50267,Uncastillo,3,15,-12
2006,Zaragoza,50268,Undués de Lerda,0,0,0
2006,Zaragoza,50269,Urrea de Jalón,3,7,-4
2006,Zaragoza,50271,Used,1,2,-1
2006,Zaragoza,50272,Utebo,266,57,209
2006,Zaragoza,50274,Val de San Martín,1,0,1
2006,Zaragoza,50275,Valmadrid,0,1,-1
2006,Zaragoza,50276,Valpalmas,0,3,-3
2006,Zaragoza,50277,Valtorres,0,1,-1
2006,Zaragoza,50278,Velilla de Ebro,0,7,-7
2006,Zaragoza,50279,Velilla de Jiloca,0,3,-3
2006,Zaragoza,50280,Vera de Moncayo,1,3,-2
2006,Zaragoza,50281,Vierlas,0,1,-1
2006,Zaragoza,50283,Villadoz,0,1,-1
2006,Zaragoza,50284,Villafeliche,0,5,-5
2006,Zaragoza,50285,Villafranca de Ebro,6,13,-7
2006,Zaragoza,50286,Villalba de Perejil,0,2,-2
2006,Zaragoza,50287,Villalengua,3,7,-4
2006,Zaragoza,50903,Villamayor de Gállego,0,11,-11
2006,Zaragoza,50288,Villanueva de Gállego,62,39,23
2006,Zaragoza,50290,Villanueva de Huerva,2,6,-4
2006,Zaragoza,50289,Villanueva de Jiloca,0,2,-2
2006,Zaragoza,50292,Villarreal de Huerva,0,2,-2
2006,Zaragoza,50293,Villarroya de la Sierra,2,15,-13
2006,Zaragoza,50282,Vilueña (La),0,1,-1
2006,Zaragoza,50296,Zaida (La),1,6,-5
2006,Zaragoza,50297,Zaragoza,6708,5817,891
2006,Zaragoza,50298,Zuera,64,58,6
2006,Zaragoza,50099,Épila,54,59,-5
2005,Zaragoza,50001,Abanto,0,4,-4
2005,Zaragoza,50002,Acered,0,2,-2
2005,Zaragoza,50004,Aguarón,6,23,-17
2005,Zaragoza,50005,Aguilón,1,1,0
2005,Zaragoza,50003,Agón,0,4,-4
2005,Zaragoza,50006,Ainzón,6,18,-12
2005,Zaragoza,50008,Alagón,47,88,-41
2005,Zaragoza,50009,Alarba,1,3,-2
2005,Zaragoza,50010,Alberite de San Juan,1,1,0
2005,Zaragoza,50011,Albeta,1,3,-2
2005,Zaragoza,50013,Alcalá de Ebro,4,9,-5
2005,Zaragoza,50014,Alcalá de Moncayo,0,3,-3
2005,Zaragoza,50015,Alconchel de Ariza,0,1,-1
2005,Zaragoza,50016,Aldehuela de Liestos,0,1,-1
2005,Zaragoza,50017,Alfajarín,16,25,-9
2005,Zaragoza,50018,Alfamén,7,14,-7
2005,Zaragoza,50019,Alforque,0,1,-1
2005,Zaragoza,50020,Alhama de Aragón,6,17,-11
2005,Zaragoza,50021,Almochuel,0,2,-2
2005,Zaragoza,50022,Almolda (La),1,11,-10
2005,Zaragoza,50023,Almonacid de la Cuba,2,6,-4
2005,Zaragoza,50024,Almonacid de la Sierra,1,22,-21
2005,Zaragoza,50025,Almunia de Doña Godina (La),76,74,2
2005,Zaragoza,50026,Alpartir,4,10,-6
2005,Zaragoza,50027,Ambel,0,4,-4
2005,Zaragoza,50028,Anento,1,0,1
2005,Zaragoza,50029,Aniñón,4,10,-6
2005,Zaragoza,50031,Aranda de Moncayo,0,2,-2
2005,Zaragoza,50033,Ardisa,0,4,-4
2005,Zaragoza,50034,Ariza,12,25,-13
2005,Zaragoza,50035,Artieda,0,1,-1
2005,Zaragoza,50032,Arándiga,1,7,-6
2005,Zaragoza,50036,Asín,0,3,-3
2005,Zaragoza,50037,Atea,0,2,-2
2005,Zaragoza,50038,Ateca,15,25,-10
2005,Zaragoza,50039,Azuara,1,11,-10
2005,Zaragoza,50030,Añón de Moncayo,1,6,-5
2005,Zaragoza,50040,Badules,0,1,-1
2005,Zaragoza,50044,Bardallur,0,4,-4
2005,Zaragoza,50045,Belchite,6,28,-22
2005,Zaragoza,50046,Belmonte de Gracián,0,4,-4
2005,Zaragoza,50047,Berdejo,0,0,0
2005,Zaragoza,50901,Biel,0,5,-5
2005,Zaragoza,50050,Bijuesca,0,1,-1
2005,Zaragoza,50051,Biota,5,18,-13
2005,Zaragoza,50052,Bisimbre,0,3,-3
2005,Zaragoza,50053,Boquiñeni,2,11,-9
2005,Zaragoza,50054,Bordalba,0,1,-1
2005,Zaragoza,50055,Borja,44,68,-24
2005,Zaragoza,50056,Botorrita,5,3,2
2005,Zaragoza,50057,Brea de Aragón,14,15,-1
2005,Zaragoza,50058,Bubierca,0,1,-1
2005,Zaragoza,50059,Bujaraloz,10,11,-1
2005,Zaragoza,50060,Bulbuente,2,3,-1
2005,Zaragoza,50061,Bureta,0,8,-8
2005,Zaragoza,50062,Burgo de Ebro (El),25,12,13
2005,Zaragoza,50063,Buste (El),0,1,-1
2005,Zaragoza,50043,Bárboles,2,5,-3
2005,Zaragoza,50064,Cabañas de Ebro,3,3,0
2005,Zaragoza,50066,Cadrete,37,17,20
2005,Zaragoza,50067,Calatayud,173,228,-55
2005,Zaragoza,50068,Calatorao,39,40,-1
2005,Zaragoza,50069,Calcena,0,1,-1
2005,Zaragoza,50070,Calmarza,0,2,-2
2005,Zaragoza,50071,Campillo de Aragón,1,3,-2
2005,Zaragoza,50072,Carenas,0,3,-3
2005,Zaragoza,50073,Cariñena,30,39,-9
2005,Zaragoza,50074,Caspe,77,113,-36
2005,Zaragoza,50075,Castejón de Alarba,0,1,-1
2005,Zaragoza,50076,Castejón de las Armas,0,1,-1
2005,Zaragoza,50078,Castiliscar,0,4,-4
2005,Zaragoza,50079,Cervera de la Cañada,1,3,-2
2005,Zaragoza,50081,Cetina,6,9,-3
2005,Zaragoza,50092,Chiprana,1,7,-6
2005,Zaragoza,50093,Chodes,1,2,-1
2005,Zaragoza,50082,Cimballa,0,2,-2
2005,Zaragoza,50083,Cinco Olivas,0,0,0
2005,Zaragoza,50084,Clarés de Ribota,0,2,-2
2005,Zaragoza,50085,Codo,1,8,-7
2005,Zaragoza,50086,Codos,0,7,-7
2005,Zaragoza,50087,Contamina,0,2,-2
2005,Zaragoza,50088,Cosuenda,3,9,-6
2005,Zaragoza,50089,Cuarte de Huerva,63,24,39
2005,Zaragoza,50090,Cubel,0,0,0
2005,Zaragoza,50091,Cuerlas (Las),0,4,-4
2005,Zaragoza,50094,Daroca,15,31,-16
2005,Zaragoza,50095,Ejea de los Caballeros,153,183,-30
2005,Zaragoza,50096,Embid de Ariza,0,1,-1
2005,Zaragoza,50098,Encinacorba,2,2,0
2005,Zaragoza,50100,Erla,4,6,-2
2005,Zaragoza,50101,Escatrón,7,16,-9
2005,Zaragoza,50102,Fabara,6,18,-12
2005,Zaragoza,50104,Farlete,5,4,1
2005,Zaragoza,50106,Fayos (Los),1,3,-2
2005,Zaragoza,50105,Fayón,2,4,-2
2005,Zaragoza,50107,Figueruelas,14,15,-1
2005,Zaragoza,50110,Frasno (El),1,10,-9
2005,Zaragoza,50111,Fréscano,0,3,-3
2005,Zaragoza,50113,Fuendejalón,7,7,0
2005,Zaragoza,50114,Fuendetodos,0,2,-2
2005,Zaragoza,50115,Fuentes de Ebro,34,37,-3
2005,Zaragoza,50116,Fuentes de Jiloca,0,6,-6
2005,Zaragoza,50117,Gallocanta,0,3,-3
2005,Zaragoza,50118,Gallur,18,23,-5
2005,Zaragoza,50119,Gelsa,6,22,-16
2005,Zaragoza,50120,Godojos,0,2,-2
2005,Zaragoza,50121,Gotor,4,2,2
2005,Zaragoza,50123,Grisén,6,10,-4
2005,Zaragoza,50124,Herrera de los Navarros,3,10,-7
2005,Zaragoza,50125,Ibdes,4,12,-8
2005,Zaragoza,50126,Illueca,22,20,2
2005,Zaragoza,50128,Isuerre,0,1,-1
2005,Zaragoza,50129,Jaraba,3,1,2
2005,Zaragoza,50130,Jarque de Moncayo,0,2,-2
2005,Zaragoza,50131,Jaulín,0,3,-3
2005,Zaragoza,50132,Joyosa (La),16,7,9
2005,Zaragoza,50134,Langa del Castillo,0,2,-2
2005,Zaragoza,50135,Layana,0,0,0
2005,Zaragoza,50138,Lechón,0,1,-1
2005,Zaragoza,50137,Leciñena,9,12,-3
2005,Zaragoza,50139,Letux,2,10,-8
2005,Zaragoza,50140,Litago,1,5,-4
2005,Zaragoza,50141,Lituénigo,0,2,-2
2005,Zaragoza,50142,Lobera de Onsella,0,2,-2
2005,Zaragoza,50143,Longares,1,12,-11
2005,Zaragoza,50146,Lucena de Jalón,0,8,-8
2005,Zaragoza,50147,Luceni,9,12,-3
2005,Zaragoza,50148,Luesia,1,11,-10
2005,Zaragoza,50150,Lumpiaque,7,17,-10
2005,Zaragoza,50151,Luna,5,18,-13
2005,Zaragoza,50136,Lécera,3,16,-13
2005,Zaragoza,50152,Maella,5,17,-12
2005,Zaragoza,50153,Magallón,6,13,-7
2005,Zaragoza,50154,Mainar,0,3,-3
2005,Zaragoza,50155,Malanquilla,0,0,0
2005,Zaragoza,50156,Maleján,2,6,-4
2005,Zaragoza,50160,Mallén,16,36,-20
2005,Zaragoza,50159,Maluenda,6,16,-10
2005,Zaragoza,50157,Malón,2,6,-4
2005,Zaragoza,50161,Manchones,0,1,-1
2005,Zaragoza,50162,Mara,0,2,-2
2005,Zaragoza,50902,Marracos,0,1,-1
2005,Zaragoza,50163,María de Huerva,64,20,44
2005,Zaragoza,50164,Mediana de Aragón,3,10,-7
2005,Zaragoza,50165,Mequinenza,16,29,-13
2005,Zaragoza,50166,Mesones de Isuela,0,6,-6
2005,Zaragoza,50167,Mezalocha,0,3,-3
2005,Zaragoza,50169,Miedes de Aragón,3,8,-5
2005,Zaragoza,50170,Monegrillo,1,5,-4
2005,Zaragoza,50171,Moneva,0,1,-1
2005,Zaragoza,50172,Monreal de Ariza,0,2,-2
2005,Zaragoza,50173,Monterde,0,3,-3
2005,Zaragoza,50174,Montón,0,3,-3
2005,Zaragoza,50175,Morata de Jalón,6,32,-26
2005,Zaragoza,50176,Morata de Jiloca,0,6,-6
2005,Zaragoza,50178,Moros,0,8,-8
2005,Zaragoza,50177,Morés,6,7,-1
2005,Zaragoza,50179,Moyuela,1,6,-5
2005,Zaragoza,50180,Mozota,0,0,0
2005,Zaragoza,50181,Muel,7,20,-13
2005,Zaragoza,50182,Muela (La),33,18,15
2005,Zaragoza,50183,Munébrega,3,6,-3
2005,Zaragoza,50184,Murero,0,1,-1
2005,Zaragoza,50185,Murillo de Gállego,2,5,-3
2005,Zaragoza,50186,Navardún,0,1,-1
2005,Zaragoza,50187,Nigüella,0,1,-1
2005,Zaragoza,50189,Nonaspe,11,10,1
2005,Zaragoza,50190,Novallas,5,17,-12
2005,Zaragoza,50191,Novillas,3,9,-6
2005,Zaragoza,50193,Nuez de Ebro,7,8,-1
2005,Zaragoza,50192,Nuévalos,2,0,2
2005,Zaragoza,50194,Olvés,0,2,-2
2005,Zaragoza,50196,Orera,1,2,-1
2005,Zaragoza,50197,Orés,0,4,-4
2005,Zaragoza,50198,Oseja,1,0,1
2005,Zaragoza,50199,Osera de Ebro,3,19,-16
2005,Zaragoza,50200,Paniza,2,7,-5
2005,Zaragoza,50201,Paracuellos de Jiloca,6,8,-2
2005,Zaragoza,50202,Paracuellos de la Ribera,0,8,-8
2005,Zaragoza,50203,Pastriz,10,11,-1
2005,Zaragoza,50204,Pedrola,40,40,0
2005,Zaragoza,50205,Pedrosas (Las),0,1,-1
2005,Zaragoza,50206,Perdiguera,6,8,-2
2005,Zaragoza,50207,Piedratajada,1,1,0
2005,Zaragoza,50208,Pina de Ebro,27,19,8
2005,Zaragoza,50209,Pinseque,33,63,-30
2005,Zaragoza,50211,Plasencia de Jalón,2,4,-2
2005,Zaragoza,50213,Plenas,1,1,0
2005,Zaragoza,50214,Pomer,0,1,-1
2005,Zaragoza,50216,Pozuelo de Aragón,1,4,-3
2005,Zaragoza,50217,Pradilla de Ebro,2,8,-6
2005,Zaragoza,50218,Puebla de Albortón,1,1,0
2005,Zaragoza,50219,Puebla de Alfindén (La),104,29,75
2005,Zaragoza,50220,Puendeluna,0,1,-1
2005,Zaragoza,50222,Quinto,24,20,4
2005,Zaragoza,50223,Remolinos,7,15,-8
2005,Zaragoza,50225,Ricla,20,17,3
2005,Zaragoza,50227,Romanos,0,1,-1
2005,Zaragoza,50228,Rueda de Jalón,2,1,1
2005,Zaragoza,50231,Salillas de Jalón,2,8,-6
2005,Zaragoza,50232,Salvatierra de Esca,0,3,-3
2005,Zaragoza,50234,San Martín de la Virgen de Moncayo,1,3,-2
2005,Zaragoza,50235,San Mateo de Gállego,20,21,-1
2005,Zaragoza,50236,Santa Cruz de Grío,0,2,-2
2005,Zaragoza,50237,Santa Cruz de Moncayo,1,4,-3
2005,Zaragoza,50238,Santa Eulalia de Gállego,0,3,-3
2005,Zaragoza,50239,Santed,0,2,-2
2005,Zaragoza,50241,Saviñán,2,15,-13
2005,Zaragoza,50242,Sediles,1,3,-2
2005,Zaragoza,50243,Sestrica,5,6,-1
2005,Zaragoza,50244,Sierra de Luna,1,2,-1
2005,Zaragoza,50245,Sigüés,0,4,-4
2005,Zaragoza,50246,Sisamón,0,1,-1
2005,Zaragoza,50247,Sobradiel,12,14,-2
2005,Zaragoza,50248,Sos del Rey Católico,3,6,-3
2005,Zaragoza,50230,Sádaba,10,31,-21
2005,Zaragoza,50240,Sástago,1,9,-8
2005,Zaragoza,50249,Tabuenca,1,7,-6
2005,Zaragoza,50250,Talamantes,0,1,-1
2005,Zaragoza,50251,Tarazona,101,127,-26
2005,Zaragoza,50252,Tauste,70,90,-20
2005,Zaragoza,50253,Terrer,0,6,-6
2005,Zaragoza,50254,Tierga,0,6,-6
2005,Zaragoza,50255,Tobed,1,5,-4
2005,Zaragoza,50256,Torralba de los Frailes,0,2,-2
2005,Zaragoza,50257,Torralba de Ribota,0,3,-3
2005,Zaragoza,50258,Torralbilla,0,1,-1
2005,Zaragoza,50259,Torrehermosa,0,3,-3
2005,Zaragoza,50260,Torrelapaja,0,1,-1
2005,Zaragoza,50261,Torrellas,1,9,-8
2005,Zaragoza,50262,Torres de Berrellén,8,18,-10
2005,Zaragoza,50263,Torrijo de la Cañada,0,9,-9
2005,Zaragoza,50264,Tosos,0,2,-2
2005,Zaragoza,50265,Trasmoz,0,1,-1
2005,Zaragoza,50266,Trasobares,0,5,-5
2005,Zaragoza,50267,Uncastillo,6,14,-8
2005,Zaragoza,50268,Undués de Lerda,0,2,-2
2005,Zaragoza,50269,Urrea de Jalón,1,3,-2
2005,Zaragoza,50270,Urriés,0,1,-1
2005,Zaragoza,50271,Used,2,4,-2
2005,Zaragoza,50272,Utebo,197,75,122
2005,Zaragoza,50273,Valdehorna,0,1,-1
2005,Zaragoza,50276,Valpalmas,0,1,-1
2005,Zaragoza,50277,Valtorres,1,2,-1
2005,Zaragoza,50278,Velilla de Ebro,1,3,-2
2005,Zaragoza,50279,Velilla de Jiloca,0,1,-1
2005,Zaragoza,50280,Vera de Moncayo,2,11,-9
2005,Zaragoza,50281,Vierlas,0,2,-2
2005,Zaragoza,50283,Villadoz,1,0,1
2005,Zaragoza,50284,Villafeliche,0,3,-3
2005,Zaragoza,50285,Villafranca de Ebro,6,18,-12
2005,Zaragoza,50286,Villalba de Perejil,0,2,-2
2005,Zaragoza,50287,Villalengua,0,9,-9
2005,Zaragoza,50288,Villanueva de Gállego,48,31,17
2005,Zaragoza,50290,Villanueva de Huerva,1,5,-4
2005,Zaragoza,50289,Villanueva de Jiloca,0,0,0
2005,Zaragoza,50291,Villar de los Navarros,0,1,-1
2005,Zaragoza,50292,Villarreal de Huerva,1,4,-3
2005,Zaragoza,50293,Villarroya de la Sierra,2,17,-15
2005,Zaragoza,50282,Vilueña (La),0,4,-4
2005,Zaragoza,50295,Vistabella,0,1,-1
2005,Zaragoza,50296,Zaida (La),4,8,-4
2005,Zaragoza,50297,Zaragoza,6454,6173,281
2005,Zaragoza,50298,Zuera,51,68,-17
2005,Zaragoza,50099,Épila,52,48,4
2004,Zaragoza,50001,Abanto,0,5,-5
2004,Zaragoza,50002,Acered,0,4,-4
2004,Zaragoza,50004,Aguarón,0,18,-18
2004,Zaragoza,50005,Aguilón,2,1,1
2004,Zaragoza,50003,Agón,1,4,-3
2004,Zaragoza,50006,Ainzón,8,19,-11
2004,Zaragoza,50007,Aladrén,1,0,1
2004,Zaragoza,50008,Alagón,61,68,-7
2004,Zaragoza,50009,Alarba,4,3,1
2004,Zaragoza,50010,Alberite de San Juan,0,2,-2
2004,Zaragoza,50011,Albeta,0,3,-3
2004,Zaragoza,50013,Alcalá de Ebro,1,5,-4
2004,Zaragoza,50015,Alconchel de Ariza,1,4,-3
2004,Zaragoza,50016,Aldehuela de Liestos,0,1,-1
2004,Zaragoza,50017,Alfajarín,15,13,2
2004,Zaragoza,50018,Alfamén,12,19,-7
2004,Zaragoza,50019,Alforque,1,1,0
2004,Zaragoza,50020,Alhama de Aragón,7,15,-8
2004,Zaragoza,50021,Almochuel,0,1,-1
2004,Zaragoza,50022,Almolda (La),0,7,-7
2004,Zaragoza,50023,Almonacid de la Cuba,2,5,-3
2004,Zaragoza,50024,Almonacid de la Sierra,4,19,-15
2004,Zaragoza,50025,Almunia de Doña Godina (La),83,74,9
2004,Zaragoza,50026,Alpartir,2,11,-9
2004,Zaragoza,50027,Ambel,4,7,-3
2004,Zaragoza,50028,Anento,1,0,1
2004,Zaragoza,50029,Aniñón,3,9,-6
2004,Zaragoza,50031,Aranda de Moncayo,0,7,-7
2004,Zaragoza,50033,Ardisa,0,1,-1
2004,Zaragoza,50034,Ariza,10,18,-8
2004,Zaragoza,50035,Artieda,1,0,1
2004,Zaragoza,50032,Arándiga,2,7,-5
2004,Zaragoza,50037,Atea,0,3,-3
2004,Zaragoza,50038,Ateca,12,28,-16
2004,Zaragoza,50039,Azuara,1,8,-7
2004,Zaragoza,50030,Añón de Moncayo,0,7,-7
2004,Zaragoza,50040,Badules,0,2,-2
2004,Zaragoza,50042,Balconchán,0,2,-2
2004,Zaragoza,50044,Bardallur,1,3,-2
2004,Zaragoza,50045,Belchite,13,19,-6
2004,Zaragoza,50046,Belmonte de Gracián,1,8,-7
2004,Zaragoza,50047,Berdejo,1,0,1
2004,Zaragoza,50048,Berrueco,0,3,-3
2004,Zaragoza,50901,Biel,0,4,-4
2004,Zaragoza,50051,Biota,8,14,-6
2004,Zaragoza,50052,Bisimbre,0,3,-3
2004,Zaragoza,50053,Boquiñeni,1,7,-6
2004,Zaragoza,50055,Borja,51,64,-13
2004,Zaragoza,50056,Botorrita,0,3,-3
2004,Zaragoza,50057,Brea de Aragón,10,16,-6
2004,Zaragoza,50058,Bubierca,0,2,-2
2004,Zaragoza,50059,Bujaraloz,11,11,0
2004,Zaragoza,50060,Bulbuente,2,4,-2
2004,Zaragoza,50061,Bureta,1,9,-8
2004,Zaragoza,50062,Burgo de Ebro (El),15,17,-2
2004,Zaragoza,50063,Buste (El),1,3,-2
2004,Zaragoza,50043,Bárboles,0,6,-6
2004,Zaragoza,50064,Cabañas de Ebro,4,6,-2
2004,Zaragoza,50065,Cabolafuente,0,1,-1
2004,Zaragoza,50066,Cadrete,36,10,26
2004,Zaragoza,50067,Calatayud,179,214,-35
2004,Zaragoza,50068,Calatorao,20,35,-15
2004,Zaragoza,50069,Calcena,0,1,-1
2004,Zaragoza,50070,Calmarza,1,3,-2
2004,Zaragoza,50071,Campillo de Aragón,2,3,-1
2004,Zaragoza,50072,Carenas,1,4,-3
2004,Zaragoza,50073,Cariñena,28,30,-2
2004,Zaragoza,50074,Caspe,83,101,-18
2004,Zaragoza,50075,Castejón de Alarba,0,3,-3
2004,Zaragoza,50076,Castejón de las Armas,0,1,-1
2004,Zaragoza,50077,Castejón de Valdejasa,0,10,-10
2004,Zaragoza,50078,Castiliscar,0,10,-10
2004,Zaragoza,50079,Cervera de la Cañada,1,2,-1
2004,Zaragoza,50080,Cerveruela,1,0,1
2004,Zaragoza,50081,Cetina,2,9,-7
2004,Zaragoza,50092,Chiprana,4,1,3
2004,Zaragoza,50093,Chodes,0,1,-1
2004,Zaragoza,50083,Cinco Olivas,0,1,-1
2004,Zaragoza,50084,Clarés de Ribota,1,1,0
2004,Zaragoza,50085,Codo,1,5,-4
2004,Zaragoza,50086,Codos,0,5,-5
2004,Zaragoza,50087,Contamina,0,1,-1
2004,Zaragoza,50088,Cosuenda,1,6,-5
2004,Zaragoza,50089,Cuarte de Huerva,49,21,28
2004,Zaragoza,50090,Cubel,2,3,-1
2004,Zaragoza,50091,Cuerlas (Las),0,1,-1
2004,Zaragoza,50094,Daroca,15,36,-21
2004,Zaragoza,50095,Ejea de los Caballeros,137,168,-31
2004,Zaragoza,50098,Encinacorba,0,4,-4
2004,Zaragoza,50100,Erla,0,6,-6
2004,Zaragoza,50101,Escatrón,5,19,-14
2004,Zaragoza,50102,Fabara,5,18,-13
2004,Zaragoza,50104,Farlete,3,3,0
2004,Zaragoza,50106,Fayos (Los),0,2,-2
2004,Zaragoza,50105,Fayón,3,9,-6
2004,Zaragoza,50107,Figueruelas,10,18,-8
2004,Zaragoza,50109,Frago (El),0,3,-3
2004,Zaragoza,50110,Frasno (El),0,10,-10
2004,Zaragoza,50111,Fréscano,1,2,-1
2004,Zaragoza,50113,Fuendejalón,5,17,-12
2004,Zaragoza,50114,Fuendetodos,0,5,-5
2004,Zaragoza,50115,Fuentes de Ebro,39,38,1
2004,Zaragoza,50116,Fuentes de Jiloca,0,4,-4
2004,Zaragoza,50117,Gallocanta,0,2,-2
2004,Zaragoza,50118,Gallur,24,44,-20
2004,Zaragoza,50119,Gelsa,8,17,-9
2004,Zaragoza,50121,Gotor,2,5,-3
2004,Zaragoza,50122,Grisel,0,1,-1
2004,Zaragoza,50123,Grisén,2,6,-4
2004,Zaragoza,50124,Herrera de los Navarros,4,13,-9
2004,Zaragoza,50125,Ibdes,4,10,-6
2004,Zaragoza,50126,Illueca,29,29,0
2004,Zaragoza,50128,Isuerre,1,1,0
2004,Zaragoza,50129,Jaraba,1,4,-3
2004,Zaragoza,50130,Jarque de Moncayo,1,7,-6
2004,Zaragoza,50131,Jaulín,2,4,-2
2004,Zaragoza,50132,Joyosa (La),10,6,4
2004,Zaragoza,50133,Lagata,1,1,0
2004,Zaragoza,50134,Langa del Castillo,0,1,-1
2004,Zaragoza,50135,Layana,1,0,1
2004,Zaragoza,50137,Leciñena,12,10,2
2004,Zaragoza,50139,Letux,3,8,-5
2004,Zaragoza,50140,Litago,0,3,-3
2004,Zaragoza,50141,Lituénigo,1,3,-2
2004,Zaragoza,50142,Lobera de Onsella,1,0,1
2004,Zaragoza,50143,Longares,6,15,-9
2004,Zaragoza,50146,Lucena de Jalón,2,1,1
2004,Zaragoza,50147,Luceni,4,14,-10
2004,Zaragoza,50148,Luesia,3,3,0
2004,Zaragoza,50150,Lumpiaque,8,12,-4
2004,Zaragoza,50151,Luna,3,15,-12
2004,Zaragoza,50136,Lécera,2,11,-9
2004,Zaragoza,50152,Maella,15,32,-17
2004,Zaragoza,50153,Magallón,7,18,-11
2004,Zaragoza,50154,Mainar,2,1,1
2004,Zaragoza,50155,Malanquilla,0,2,-2
2004,Zaragoza,50156,Maleján,1,6,-5
2004,Zaragoza,50160,Mallén,17,37,-20
2004,Zaragoza,50159,Maluenda,7,18,-11
2004,Zaragoza,50157,Malón,4,6,-2
2004,Zaragoza,50161,Manchones,1,4,-3
2004,Zaragoza,50162,Mara,1,3,-2
2004,Zaragoza,50902,Marracos,0,1,-1
2004,Zaragoza,50163,María de Huerva,43,18,25
2004,Zaragoza,50164,Mediana de Aragón,1,10,-9
2004,Zaragoza,50165,Mequinenza,15,41,-26
2004,Zaragoza,50166,Mesones de Isuela,0,5,-5
2004,Zaragoza,50167,Mezalocha,0,6,-6
2004,Zaragoza,50169,Miedes de Aragón,2,11,-9
2004,Zaragoza,50170,Monegrillo,5,3,2
