year,cp,name,population,superficie
1981,50219,La Puebla de Alfindén,1383,17.03
1981,50220,Puendeluna,60,9.88
1981,50221,Purujosa,11,35.43
1981,50222,Quinto,2367,118.26
1981,50223,Remolinos,1473,18.51
1981,50224,Retascón,98,25.16
1981,50225,Ricla,2294,90.67
1981,50227,Romanos,192,19.53
1981,50228,Rueda de Jalón,447,107.37
1981,50229,Ruesca,114,11.63
1981,50230,Sádaba,2034,129.55
1981,50231,Salillas de Jalón,495,2.51
1981,50232,Salvatierra de Esca,377,81.24
1981,50233,Samper del Salz,92,11.49
1981,50234,San Martín de la Virgen de Moncayo,332,5.42
1981,50235,San Mateo de Gállego,1847,71.62
1981,50236,Santa Cruz de Grío,280,19.51
1981,50237,Santa Cruz de Moncayo,112,19.51
1981,50238,Santa Eulalia de Gállego,155,80.97
1981,50239,Santed,117,17.81
1981,50240,Sástago,1803,300.98
1981,50241,Sabiñán,1253,15.52
1981,50242,Sediles,141,11.71
1981,50243,Sestrica,606,40.88
1981,50244,Sierra de Luna,385,43.39
1981,50245,Sigüés,254,101.77
1981,50246,Sisamón,155,41.55
1981,50247,Sobradiel,582,12.06
1981,50248,Sos del Rey Católico,1070,216.62
1981,50249,Tabuenca,621,85.72
1981,50250,Talamantes,81,46.94
1981,50251,Tarazona,10993,244.01
1981,50252,Tauste,7240,405.23
1981,50253,Terrer,923,33.75
1981,50254,Tierga,329,66.13
1981,50255,Tobed,393,32.39
1981,50256,Torralba de los Frailes,151,40.39
1981,50257,Torralba de Ribota,296,40.39
1981,50258,Torralbilla,99,25.86
1981,50259,Torrehermosa,151,21.13
1981,50260,Torrelapaja,92,15.68
1981,50261,Torrellas,422,2.53
1981,50262,Torres de Berrellén,1528,53.81
1981,50263,Torrijo de la Cañada,616,74.57
1981,50264,Tosos,327,68.65
1981,50265,Trasmoz,105,18.26
1981,50266,Trasobares,363,71.76
1981,50267,Uncastillo,999,230.87
1981,50268,Undués de Lerda,51,42.99
1981,50269,Urrea de Jalón,428,25.64
1981,50270,Urriés,101,37.27
1981,50271,Used,534,85.29
1981,50272,Utebo,5673,17.72
1981,50273,Valdehorna,108,7.95
1981,50274,Val de San Martín,83,25.66
1981,50275,Valmadrid,89,50.57
1981,50276,Valpalmas,276,39.79
1981,50277,Valtorres,173,3.29
1981,50278,Velilla de Ebro,341,59.79
1981,50279,Velilla de Jiloca,209,10
1981,50280,Vera de Moncayo,624,27.66
1981,50281,Vierlas,138,2.67
1981,50282,La Vilueña,162,8.61
1981,50283,Villadoz,135,17.18
1981,50284,Villafeliche,349,22
1981,50285,Villafranca de Ebro,725,63.64
1981,50286,Villalba de Perejil,106,13.33
1981,50287,Villalengua,612,40.16
1981,50288,Villanueva de Gállego,2360,75.99
1981,50289,Villanueva de Jiloca,173,75.99
1981,50290,Villanueva de Huerva,817,75.99
1981,50291,Villar de los Navarros,314,49
1981,50292,Villarreal de Huerva,215,27.13
1981,50293,Villarroya de la Sierra,1000,91
1981,50294,Villarroya del Campo,109,91
1981,50295,Vistabella,67,21.82
1981,50296,La Zaida,739,17.27
1981,50297,Zaragoza,569830,973.78
1981,50298,Zuera,5168,332.25
1981,50901,Biel,284,130.73
1981,50902,Marracos,142,16.92
1981,50903,Villamayor de Gállego,2025,89.36
1991,50001,Abanto,221,63.84
1991,50002,Acered,325,30
1991,50003,Agón,229,18.52
1991,50004,Aguarón,759,36.62
1991,50005,Aguilón,267,59.45
1991,50006,Ainzón,1226,40.46
1991,50007,Aladrén,44,21.06
1991,50008,Alagón,5522,24.22
1991,50009,Alarba,173,19
1991,50010,Alberite de San Juan,116,11.23
1991,50011,Albeta,140,2.65
1991,50012,Alborge,123,4.84
1991,50013,Alcalá de Ebro,348,9.87
1991,50014,Alcalá de Moncayo,166,13.76
1991,50015,Alconchel de Ariza,188,34.85
1991,50016,Aldehuela de Liestos,81,38.04
1991,50017,Alfajarín,1458,137.57
1991,50018,Alfamén,1299,102.04
1991,50019,Alforque,91,10.62
1991,50020,Alhama de Aragón,1206,31.14
1991,50021,Almochuel,53,32
1991,50022,La Almolda,764,131.33
1991,50023,Almonacid de la Cuba,381,55.21
1991,50024,Almonacid de la Sierra,839,55.21
1991,50025,La Almunia de Doña Godina,5061,56.65
1991,50026,Alpartir,633,32.54
1991,50027,Ambel,421,61
1991,50028,Anento,104,21.52
1991,50029,Aniñón,946,52.46
1991,50030,Añón de Moncayo,345,64.19
1991,50031,Aranda de Moncayo,266,91
1991,50032,Arándiga,577,50.22
1991,50033,Ardisa,79,27.28
1991,50034,Ariza,1375,103.08
1991,50035,Artieda,105,13.57
1991,50036,Asín,115,18.47
1991,50037,Atea,277,34.67
1991,50038,Ateca,2145,84.71
1991,50039,Azuara,830,165.81
1991,50040,Badules,120,20.09
1991,50041,Bagüés,16,30.72
1991,50042,Balconchán,34,19
1991,50043,Bárboles,355,15.68
1991,50044,Bardallur,333,27.34
1991,50045,Belchite,1680,273.68
1991,50046,Belmonte de Gracián,354,43.68
1991,50047,Berdejo,37,19.39
1991,50048,Berrueco,43,19
1991,50050,Bijuesca,138,57.08
1991,50051,Biota,1306,128
1991,50052,Bisimbre,146,11.22
1991,50053,Boquiñeni,1063,18.87
1991,50054,Bordalba,108,41.58
1991,50055,Borja,4060,107.29
1991,50056,Botorrita,465,19.81
1991,50057,Brea de Aragón,2044,13.38
1991,50058,Bubierca,123,29.54
1991,50059,Bujaraloz,1074,120.92
1991,50060,Bulbuente,274,25.44
1991,50061,Bureta,342,11.91
1991,50062,El Burgo de Ebro,1223,24.86
1991,50063,El Buste,137,7.61
1991,50064,Cabañas de Ebro,561,8.53
1991,50065,Cabolafuente,101,39.24
1991,50066,Cadrete,917,11.86
1991,50067,Calatayud,17432,154.25
1991,50068,Calatorao,2626,48.15
1991,50069,Calcena,105,64.74
1991,50070,Calmarza,132,28.15
1991,50071,Campillo de Aragón,223,36.86
1991,50072,Carenas,247,31.22
1991,50073,Cariñena,2877,82.51
1991,50074,Caspe,8029,503.15
1991,50075,Castejón de Alarba,141,17.56
1991,50076,Castejón de las Armas,155,17.56
1991,50077,Castejón de Valdejasa,397,17.56
1991,50078,Castiliscar,469,40.68
1991,50079,Cervera de la Cañada,375,29.22
1991,50080,Cerveruela,4,23.49
1991,50081,Cetina,807,78.76
1991,50082,Cimballa,143,31.95
1991,50083,Cinco Olivas,157,2.25
1991,50084,Clarés de Ribota,123,18
1991,50085,Codo,325,11.36
1991,50086,Codos,329,62.69
1991,50087,Contamina,64,14.02
1991,50088,Cosuenda,449,31.68
1991,50089,Cuarte de Huerva,1353,8.95
1991,50090,Cubel,267,58.62
1991,50091,Las Cuerlas,104,32.58
1991,50092,Chiprana,430,38.98
1991,50093,Chodes,151,15.97
1991,50094,Daroca,2351,52.05
1991,50095,Ejea de los Caballeros,15337,609.92
1991,50096,Embid de Ariza,81,41.26
1991,50098,Encinacorba,336,36.74
1991,50099,Épila,3816,194.32
1991,50100,Erla,547,18.96
1991,50101,Escatrón,1366,94.64
1991,50102,Fabara,1344,101.63
1991,50104,Farlete,496,104.12
1991,50105,Fayón,439,67.19
1991,50106,Los Fayos,174,3.88
1991,50107,Figueruelas,870,16.99
1991,50108,Fombuena,13,26.37
1991,50109,El Frago,123,33.76
1991,50110,El Frasno,657,48.64
1991,50111,Fréscano,275,18.41
1991,50113,Fuendejalón,985,75.83
1991,50114,Fuendetodos,166,62
1991,50115,Fuentes de Ebro,3801,141.73
1991,50116,Fuentes de Jiloca,413,27.35
1991,50117,Gallocanta,192,29.71
1991,50118,Gallur,3066,41.71
1991,50119,Gelsa,1366,72.04
1991,50120,Godojos,83,16.77
1991,50121,Gotor,390,15.52
1991,50122,Grisel,59,14.51
1991,50123,Grisén,485,4.75
1991,50124,Herrera de los Navarros,710,105.01
1991,50125,Ibdes,583,56.31
1991,50126,Illueca,3149,24.86
1991,50128,Isuerre,63,20.05
1991,50129,Jaraba,334,42.81
1991,50130,Jarque de Moncayo,616,43
1991,50131,Jaulín,303,46.05
1991,50132,La Joyosa,345,6.52
1991,50133,Lagata,159,23.65
1991,50134,Langa del Castillo,200,50.13
1991,50135,Layana,192,3.69
1991,50136,Lécera,1009,109
1991,50137,Leciñena,1476,178.59
1991,50138,Lechón,63,17.46
1991,50139,Letux,486,30.15
1991,50140,Litago,189,15
1991,50141,Lituénigo,125,11.38
1991,50142,Lobera de Onsella,62,32.18
1991,50143,Longares,865,45.96
1991,50144,Longás,35,49.23
1991,50146,Lucena de Jalón,306,10.31
1991,50147,Luceni,1089,27.08
1991,50148,Luesia,462,126.83
1991,50149,Luesma,29,29
1991,50150,Lumpiaque,1004,29.55
1991,50151,Luna,1002,308.92
1991,50152,Maella,2180,174.88
1991,50153,Magallón,1365,78.61
1991,50154,Mainar,184,34.02
1991,50155,Malanquilla,136,36.63
1991,50156,Maleján,313,0.08
1991,50157,Malón,532,5.66
1991,50159,Maluenda,1072,40.09
1991,50160,Mallén,3018,37.42
1991,50161,Manchones,168,26.83
1991,50162,Mara,245,21.09
1991,50163,María de Huerva,810,108.09
1991,50164,Mediana de Aragón,549,90.57
1991,50165,Mequinenza,2757,307.45
1991,50166,Mesones de Isuela,440,48.55
1991,50167,Mezalocha,341,60.64
1991,50168,Mianos,41,14.82
1991,50169,Miedes de Aragón,579,55.38
1991,50170,Monegrillo,567,183.16
1991,50171,Moneva,110,61
1991,50172,Monreal de Ariza,347,62.06
1991,50173,Monterde,202,55.94
1991,50174,Montón,166,17.59
1991,50175,Morata de Jalón,1744,45.87
1991,50176,Morata de Jiloca,373,23.09
1991,50177,Morés,543,21.46
1991,50178,Moros,626,53
1991,50179,Moyuela,424,42.76
1991,50180,Mozota,124,8.68
1991,50181,Muel,1196,79.17
1991,50182,La Muela,1006,143.49
1991,50183,Munébrega,524,40.99
1991,50184,Murero,169,18.25
1991,50185,Murillo de Gállego,150,54.71
1991,50186,Navardún,89,24
1991,50187,Nigüella,138,30.42
1991,50188,Nombrevilla,33,17.56
1991,50189,Nonaspe,1132,111.45
1991,50190,Novallas,793,11
1991,50191,Novillas,737,25.28
1991,50192,Nuévalos,287,41.84
1991,50193,Nuez de Ebro,526,8.21
1991,50194,Olvés,196,20.18
1991,50195,Orcajo,53,28.45
1991,50196,Orera,178,19.82
1991,50197,Orés,135,54.52
1991,50198,Oseja,30,12
1991,50199,Osera de Ebro,346,24.56
1991,50200,Paniza,770,47.31
1991,50201,Paracuellos de Jiloca,559,32
1991,50202,Paracuellos de la Ribera,351,32
1991,50203,Pastriz,752,16.52
1991,50204,Pedrola,2460,113.74
1991,50205,Las Pedrosas,114,18.26
1991,50206,Perdiguera,480,109.77
1991,50207,Piedratajada,137,22.66
1991,50208,Pina de Ebro,2188,309.17
1991,50209,Pinseque,1363,16.09
1991,50210,Los Pintanos,83,79.64
1991,50211,Plasencia de Jalón,385,34.77
1991,50212,Pleitas,81,2.14
1991,50213,Plenas,185,37.95
1991,50214,Pomer,25,33.11
1991,50215,Pozuel de Ariza,32,22.63
1991,50216,Pozuelo de Aragón,374,32.11
1991,50217,Pradilla de Ebro,699,25.45
1991,50218,Puebla de Albortón,155,76.31
1991,50219,La Puebla de Alfindén,1463,17.03
1991,50220,Puendeluna,65,9.88
1991,50221,Purujosa,35,35.43
1991,50222,Quinto,2196,118.26
1991,50223,Remolinos,1281,18.51
1991,50224,Retascón,80,25.16
1991,50225,Ricla,2056,90.67
1991,50227,Romanos,157,19.53
1991,50228,Rueda de Jalón,369,107.37
1991,50229,Ruesca,87,11.63
1991,50230,Sádaba,1881,129.55
1991,50231,Salillas de Jalón,406,2.51
1991,50232,Salvatierra de Esca,324,81.24
1991,50233,Samper del Salz,107,11.49
1991,50234,San Martín de la Virgen de Moncayo,314,5.42
1991,50235,San Mateo de Gállego,1845,71.62
1991,50236,Santa Cruz de Grío,238,19.51
1991,50237,Santa Cruz de Moncayo,102,19.51
1991,50238,Santa Eulalia de Gállego,126,80.97
1991,50239,Santed,84,17.81
1991,50240,Sástago,1674,300.98
1991,50241,Sabiñán,1056,15.52
1991,50242,Sediles,105,11.71
1991,50243,Sestrica,559,40.88
1991,50244,Sierra de Luna,332,43.39
1991,50245,Sigüés,196,101.77
1991,50246,Sisamón,106,41.55
1991,50247,Sobradiel,598,12.06
1991,50248,Sos del Rey Católico,940,216.62
1991,50249,Tabuenca,547,85.72
1991,50250,Talamantes,64,46.94
1991,50251,Tarazona,10557,244.01
1991,50252,Tauste,7035,405.23
1991,50253,Terrer,726,33.75
1991,50254,Tierga,292,66.13
1991,50255,Tobed,303,32.39
1991,50256,Torralba de los Frailes,131,40.39
1991,50257,Torralba de Ribota,251,40.39
1991,50258,Torralbilla,80,25.86
1991,50259,Torrehermosa,131,21.13
1991,50260,Torrelapaja,58,15.68
1991,50261,Torrellas,347,2.53
1991,50262,Torres de Berrellén,1436,53.81
1991,50263,Torrijo de la Cañada,488,74.57
1991,50264,Tosos,258,68.65
1991,50265,Trasmoz,80,18.26
1991,50266,Trasobares,297,71.76
1991,50267,Uncastillo,961,230.87
1991,50268,Undués de Lerda,47,42.99
1991,50269,Urrea de Jalón,381,25.64
1991,50270,Urriés,78,37.27
1991,50271,Used,453,85.29
1991,50272,Utebo,7671,17.72
1991,50273,Valdehorna,82,7.95
1991,50274,Val de San Martín,70,25.66
1991,50275,Valmadrid,77,50.57
1991,50276,Valpalmas,234,39.79
1991,50277,Valtorres,126,3.29
1991,50278,Velilla de Ebro,290,59.79
1991,50279,Velilla de Jiloca,153,10
1991,50280,Vera de Moncayo,498,27.66
1991,50281,Vierlas,102,2.67
1991,50282,La Vilueña,117,8.61
1991,50283,Villadoz,95,17.18
1991,50284,Villafeliche,259,22
1991,50285,Villafranca de Ebro,670,63.64
1991,50286,Villalba de Perejil,104,13.33
1991,50287,Villalengua,500,40.16
1991,50288,Villanueva de Gállego,2483,75.99
1991,50289,Villanueva de Jiloca,115,75.99
1991,50290,Villanueva de Huerva,678,75.99
1991,50291,Villar de los Navarros,199,49
1991,50292,Villarreal de Huerva,214,27.13
1991,50293,Villarroya de la Sierra,816,91
1991,50294,Villarroya del Campo,76,91
1991,50295,Vistabella,34,21.82
1991,50296,La Zaida,653,17.27
1991,50297,Zaragoza,592548,973.78
1991,50298,Zuera,5294,332.25
1991,50901,Biel,226,130.73
1991,50902,Marracos,94,16.92
1991,50903,Villamayor de Gállego,1846,89.36
2001,50001,Abanto,167,63.84
2001,50002,Acered,259,30
2001,50003,Agón,186,18.52
2001,50004,Aguarón,751,36.62
2001,50005,Aguilón,287,59.45
2001,50006,Ainzón,1235,40.46
2001,50007,Aladrén,77,21.06
2001,50008,Alagón,5620,24.22
2001,50009,Alarba,153,19
2001,50010,Alberite de San Juan,95,11.23
2001,50011,Albeta,120,2.65
2001,50012,Alborge,135,4.84
2001,50013,Alcalá de Ebro,295,9.87
2001,50014,Alcalá de Moncayo,127,13.76
2001,50015,Alconchel de Ariza,126,34.85
2001,50016,Aldehuela de Liestos,37,38.04
2001,50017,Alfajarín,1548,137.57
2001,50018,Alfamén,1402,102.04
2001,50019,Alforque,82,10.62
2001,50020,Alhama de Aragón,1145,31.14
2001,50021,Almochuel,50,32
2001,50022,La Almolda,673,131.33
2001,50023,Almonacid de la Cuba,325,55.21
2001,50024,Almonacid de la Sierra,881,55.21
2001,50025,La Almunia de Doña Godina,5715,56.65
2001,50026,Alpartir,609,32.54
2001,50027,Ambel,339,61
2001,50028,Anento,116,21.52
2001,50029,Aniñón,855,52.46
2001,50030,Añón de Moncayo,288,64.19
2001,50031,Aranda de Moncayo,229,91
2001,50032,Arándiga,466,50.22
2001,50033,Ardisa,74,27.28
2001,50034,Ariza,1237,103.08
2001,50035,Artieda,103,13.57
2001,50036,Asín,100,18.47
2001,50037,Atea,206,34.67
2001,50038,Ateca,2012,84.71
2001,50039,Azuara,667,165.81
2001,50040,Badules,112,20.09
2001,50041,Bagüés,39,30.72
2001,50042,Balconchán,28,19
2001,50043,Bárboles,315,15.68
2001,50044,Bardallur,284,27.34
2001,50045,Belchite,1612,273.68
2001,50046,Belmonte de Gracián,246,43.68
2001,50047,Berdejo,53,19.39
2001,50048,Berrueco,37,19
2001,50050,Bijuesca,133,57.08
2001,50051,Biota,1200,128
2001,50052,Bisimbre,124,11.22
2001,50053,Boquiñeni,990,18.87
2001,50054,Bordalba,82,41.58
2001,50055,Borja,4295,107.29
2001,50056,Botorrita,482,19.81
2001,50057,Brea de Aragón,1999,13.38
2001,50058,Bubierca,97,29.54
2001,50059,Bujaraloz,1019,120.92
2001,50060,Bulbuente,246,25.44
2001,50061,Bureta,313,11.91
2001,50062,El Burgo de Ebro,1628,24.86
2001,50063,El Buste,104,7.61
2001,50064,Cabañas de Ebro,544,8.53
2001,50065,Cabolafuente,54,39.24
2001,50066,Cadrete,1784,11.86
2001,50067,Calatayud,18019,154.25
2001,50068,Calatorao,2852,48.15
2001,50069,Calcena,99,64.74
2001,50070,Calmarza,87,28.15
2001,50071,Campillo de Aragón,182,36.86
2001,50072,Carenas,197,31.22
2001,50073,Cariñena,3196,82.51
2001,50074,Caspe,7896,503.15
2001,50075,Castejón de Alarba,103,17.56
2001,50076,Castejón de las Armas,117,17.56
2001,50077,Castejón de Valdejasa,324,17.56
2001,50078,Castiliscar,403,40.68
2001,50079,Cervera de la Cañada,332,29.22
2001,50080,Cerveruela,25,23.49
2001,50081,Cetina,739,78.76
2001,50082,Cimballa,143,31.95
2001,50083,Cinco Olivas,132,2.25
2001,50084,Clarés de Ribota,111,18
2001,50085,Codo,259,11.36
2001,50086,Codos,279,62.69
2001,50087,Contamina,52,14.02
2001,50088,Cosuenda,410,31.68
2001,50089,Cuarte de Huerva,1922,8.95
2001,50090,Cubel,210,58.62
2001,50091,Las Cuerlas,90,32.58
2001,50092,Chiprana,403,38.98
2001,50093,Chodes,117,15.97
2001,50094,Daroca,2212,52.05
2001,50095,Ejea de los Caballeros,16048,609.92
2001,50096,Embid de Ariza,70,41.26
2001,50098,Encinacorba,300,36.74
2001,50099,Épila,4087,194.32
2001,50100,Erla,451,18.96
2001,50101,Escatrón,1111,94.64
2001,50102,Fabara,1230,101.63
2001,50104,Farlete,444,104.12
2001,50105,Fayón,396,67.19
2001,50106,Los Fayos,174,3.88
2001,50107,Figueruelas,1058,16.99
2001,50108,Fombuena,15,26.37
2001,50109,El Frago,132,33.76
2001,50110,El Frasno,547,48.64
2001,50111,Fréscano,248,18.41
2001,50113,Fuendejalón,871,75.83
2001,50114,Fuendetodos,176,62
2001,50115,Fuentes de Ebro,3887,141.73
2001,50116,Fuentes de Jiloca,326,27.35
2001,50117,Gallocanta,157,29.71
2001,50118,Gallur,2900,41.71
2001,50119,Gelsa,1220,72.04
2001,50120,Godojos,75,16.77
2001,50121,Gotor,400,15.52
2001,50122,Grisel,55,14.51
2001,50123,Grisén,470,4.75
2001,50124,Herrera de los Navarros,599,105.01
2001,50125,Ibdes,523,56.31
2001,50126,Illueca,3284,24.86
2001,50128,Isuerre,57,20.05
2001,50129,Jaraba,316,42.81
2001,50130,Jarque de Moncayo,541,43
2001,50131,Jaulín,292,46.05
2001,50132,La Joyosa,430,6.52
2001,50133,Lagata,157,23.65
2001,50134,Langa del Castillo,177,50.13
2001,50135,Layana,137,3.69
2001,50136,Lécera,817,109
2001,50137,Leciñena,1292,178.59
2001,50138,Lechón,59,17.46
2001,50139,Letux,463,30.15
2001,50140,Litago,172,15
2001,50141,Lituénigo,116,11.38
2001,50142,Lobera de Onsella,54,32.18
2001,50143,Longares,911,45.96
2001,50144,Longás,44,49.23
2001,50146,Lucena de Jalón,235,10.31
2001,50147,Luceni,1034,27.08
2001,50148,Luesia,413,126.83
2001,50149,Luesma,32,29
2001,50150,Lumpiaque,917,29.55
2001,50151,Luna,897,308.92
2001,50152,Maella,2056,174.88
2001,50153,Magallón,1177,78.61
2001,50154,Mainar,170,34.02
2001,50155,Malanquilla,150,36.63
2001,50156,Maleján,294,0.08
2001,50157,Malón,436,5.66
2001,50159,Maluenda,993,40.09
2001,50160,Mallén,3109,37.42
2001,50161,Manchones,145,26.83
2001,50162,Mara,202,21.09
2001,50163,María de Huerva,1531,108.09
2001,50164,Mediana de Aragón,485,90.57
2001,50165,Mequinenza,2486,307.45
2001,50166,Mesones de Isuela,350,48.55
2001,50167,Mezalocha,283,60.64
2001,50168,Mianos,47,14.82
2001,50169,Miedes de Aragón,513,55.38
2001,50170,Monegrillo,524,183.16
2001,50171,Moneva,160,61
2001,50172,Monreal de Ariza,303,62.06
2001,50173,Monterde,212,55.94
2001,50174,Montón,126,17.59
2001,50175,Morata de Jalón,1471,45.87
2001,50176,Morata de Jiloca,300,23.09
2001,50177,Morés,459,21.46
2001,50178,Moros,488,53
2001,50179,Moyuela,326,42.76
2001,50180,Mozota,114,8.68
2001,50181,Muel,1108,79.17
2001,50182,La Muela,1773,143.49
2001,50183,Munébrega,449,40.99
2001,50184,Murero,142,18.25
2001,50185,Murillo de Gállego,150,54.71
2001,50186,Navardún,55,24
2001,50187,Nigüella,98,30.42
2001,50188,Nombrevilla,53,17.56
2001,50189,Nonaspe,1024,111.45
2001,50190,Novallas,775,11
2001,50191,Novillas,673,25.28
2001,50192,Nuévalos,332,41.84
2001,50193,Nuez de Ebro,581,8.21
2001,50194,Olvés,147,20.18
2001,50195,Orcajo,50,28.45
2001,50196,Orera,117,19.82
2001,50197,Orés,112,54.52
2001,50198,Oseja,52,12
2001,50199,Osera de Ebro,357,24.56
2001,50200,Paniza,702,47.31
2001,50201,Paracuellos de Jiloca,494,32
2001,50202,Paracuellos de la Ribera,255,32
2001,50203,Pastriz,1083,16.52
2001,50204,Pedrola,2812,113.74
2001,50205,Las Pedrosas,103,18.26
2001,50206,Perdiguera,519,109.77
2001,50207,Piedratajada,151,22.66
2001,50208,Pina de Ebro,2233,309.17
2001,50209,Pinseque,1819,16.09
2001,50210,Los Pintanos,87,79.64
2001,50211,Plasencia de Jalón,370,34.77
2001,50212,Pleitas,61,2.14
2001,50213,Plenas,159,37.95
2001,50214,Pomer,35,33.11
2001,50215,Pozuel de Ariza,16,22.63
2001,50216,Pozuelo de Aragón,337,32.11
2001,50217,Pradilla de Ebro,628,25.45
2001,50218,Puebla de Albortón,138,76.31
2001,50219,La Puebla de Alfindén,2296,17.03
2001,50220,Puendeluna,58,9.88
2001,50221,Purujosa,47,35.43
2001,50222,Quinto,2064,118.26
2001,50223,Remolinos,1228,18.51
2001,50224,Retascón,81,25.16
2001,50225,Ricla,2306,90.67
2001,50227,Romanos,133,19.53
2001,50228,Rueda de Jalón,359,107.37
2001,50229,Ruesca,86,11.63
2001,50230,Sádaba,1722,129.55
2001,50231,Salillas de Jalón,352,2.51
2001,50232,Salvatierra de Esca,269,81.24
2001,50233,Samper del Salz,147,11.49
2001,50234,San Martín de la Virgen de Moncayo,296,5.42
2001,50235,San Mateo de Gállego,2212,71.62
2001,50236,Santa Cruz de Grío,212,19.51
2001,50237,Santa Cruz de Moncayo,120,19.51
2001,50238,Santa Eulalia de Gállego,131,80.97
2001,50239,Santed,72,17.81
2001,50240,Sástago,1389,300.98
2001,50241,Sabiñán,921,15.52
2001,50242,Sediles,102,11.71
2001,50243,Sestrica,475,40.88
2001,50244,Sierra de Luna,243,43.39
2001,50245,Sigüés,176,101.77
2001,50246,Sisamón,69,41.55
2001,50247,Sobradiel,708,12.06
2001,50248,Sos del Rey Católico,738,216.62
2001,50249,Tabuenca,460,85.72
2001,50250,Talamantes,59,46.94
2001,50251,Tarazona,10580,244.01
2001,50252,Tauste,7043,405.23
2001,50253,Terrer,601,33.75
2001,50254,Tierga,244,66.13
2001,50255,Tobed,251,32.39
2001,50256,Torralba de los Frailes,96,40.39
2001,50257,Torralba de Ribota,190,40.39
2001,50258,Torralbilla,78,25.86
2001,50259,Torrehermosa,113,21.13
2001,50260,Torrelapaja,42,15.68
2001,50261,Torrellas,313,2.53
2001,50262,Torres de Berrellén,1374,53.81
2001,50263,Torrijo de la Cañada,343,74.57
2001,50264,Tosos,192,68.65
2001,50265,Trasmoz,61,18.26
2001,50266,Trasobares,212,71.76
2001,50267,Uncastillo,883,230.87
2001,50268,Undués de Lerda,48,42.99
2001,50269,Urrea de Jalón,325,25.64
2001,50270,Urriés,75,37.27
2001,50271,Used,364,85.29
2001,50272,Utebo,11896,17.72
2001,50273,Valdehorna,61,7.95
2001,50274,Val de San Martín,84,25.66
2001,50275,Valmadrid,74,50.57
2001,50276,Valpalmas,176,39.79
2001,50277,Valtorres,88,3.29
2001,50278,Velilla de Ebro,261,59.79
2001,50279,Velilla de Jiloca,118,10
2001,50280,Vera de Moncayo,448,27.66
2001,50281,Vierlas,103,2.67
2001,50282,La Vilueña,92,8.61
2001,50283,Villadoz,85,17.18
2001,50284,Villafeliche,241,22
2001,50285,Villafranca de Ebro,677,63.64
2001,50286,Villalba de Perejil,115,13.33
2001,50287,Villalengua,414,40.16
2001,50288,Villanueva de Gállego,3426,75.99
2001,50289,Villanueva de Jiloca,91,75.99
2001,50290,Villanueva de Huerva,588,75.99
2001,50291,Villar de los Navarros,139,49
2001,50292,Villarreal de Huerva,178,27.13
2001,50293,Villarroya de la Sierra,660,91
2001,50294,Villarroya del Campo,74,91
2001,50295,Vistabella,36,21.82
2001,50296,La Zaida,584,17.27
2001,50297,Zaragoza,612472,973.78
2001,50298,Zuera,5640,332.25
2001,50901,Biel,230,130.73
2001,50902,Marracos,112,16.92
2001,50903,Villamayor de Gállego,2433,89.36
2011,50001,Abanto,124,63.84
2011,50002,Acered,240,30
2011,50003,Agón,167,18.52
2011,50004,Aguarón,838,36.62
2011,50005,Aguilón,259,59.45
2011,50006,Ainzón,1207,40.46
2011,50007,Aladrén,60,21.06
2011,50008,Alagón,7153,24.22
2011,50009,Alarba,159,19
2011,50010,Alberite de San Juan,94,11.23
2011,50011,Albeta,149,2.65
2011,50012,Alborge,120,4.84
2011,50013,Alcalá de Ebro,285,9.87
2011,50014,Alcalá de Moncayo,190,13.76
2011,50015,Alconchel de Ariza,90,34.85
2011,50016,Aldehuela de Liestos,52,38.04
2011,50017,Alfajarín,2257,137.57
2011,50018,Alfamén,1574,102.04
2011,50019,Alforque,86,10.62
2011,50020,Alhama de Aragón,1163,31.14
2011,50021,Almochuel,42,32
2011,50022,La Almolda,607,131.33
2011,50023,Almonacid de la Cuba,268,55.21
2011,50024,Almonacid de la Sierra,789,55.21
2011,50025,La Almunia de Doña Godina,7818,56.65
2011,50026,Alpartir,570,32.54
2011,50027,Ambel,285,61
2011,50028,Anento,128,21.52
2011,50029,Aniñón,799,52.46
2011,50030,Añón de Moncayo,216,64.19
2011,50031,Aranda de Moncayo,197,91
2011,50032,Arándiga,392,50.22
2011,50033,Ardisa,85,27.28
2011,50034,Ariza,1246,103.08
2011,50035,Artieda,91,13.57
2011,50036,Asín,111,18.47
2011,50037,Atea,151,34.67
2011,50038,Ateca,2069,84.71
2011,50039,Azuara,683,165.81
2011,50040,Badules,104,20.09
2011,50041,Bagüés,23,30.72
2011,50042,Balconchán,15,19
2011,50043,Bárboles,324,15.68
2011,50044,Bardallur,319,27.34
2011,50045,Belchite,1637,273.68
2011,50046,Belmonte de Gracián,238,43.68
2011,50047,Berdejo,69,19.39
2011,50048,Berrueco,45,19
2011,50050,Bijuesca,110,57.08
2011,50051,Biota,1078,128
2011,50052,Bisimbre,101,11.22
2011,50053,Boquiñeni,961,18.87
2011,50054,Bordalba,72,41.58
2011,50055,Borja,5039,107.29
2011,50056,Botorrita,524,19.81
2011,50057,Brea de Aragón,1799,13.38
2011,50058,Bubierca,86,29.54
2011,50059,Bujaraloz,1052,120.92
2011,50060,Bulbuente,235,25.44
2011,50061,Bureta,274,11.91
2011,50062,El Burgo de Ebro,2356,24.86
