year,cp,population,name,
2014,50037,155,Atea
2014,50038,2019,Ateca
2014,50039,630,Azuara
2014,50040,97,Badules
2014,50041,15,Bagüés
2014,50042,12,Balconchán
2014,50043,317,Bárboles
2014,50044,297,Bardallur
2014,50045,1589,Belchite
2014,50046,221,Belmonte de Gracián
2014,50047,55,Berdejo
2014,50048,38,Berrueco
2014,50901,157,Bijuesca
2014,50050,105,Biota
2014,50051,1022,Bisimbre
2014,50052,97,Boquiñeni
2014,50053,896,Bordalba
2014,50054,64,Borja
2014,50055,4931,Botorrita
2014,50056,506,Brea de Aragón
2014,50057,1734,Bubierca
2014,50058,76,Bujaraloz
2014,50059,1021,Bulbuente
2014,50060,239,Bureta
2014,50061,258,El Burgo de Ebro
2014,50062,2381,El Buste
2014,50063,68,Cabañas de Ebro
2014,50064,536,Cabolafuente
2014,50065,39,Cadrete
2014,50066,3538,Calatayud
2014,50067,20658,Calatorao
2014,50068,2895,Calcena
2014,50069,78,Calmarza
2014,50070,76,Campillo de Aragón
2014,50071,153,Carenas
2014,50072,175,Cariñena
2014,50073,3457,Caspe
2014,50074,9927,Castejón de Alarba
2014,50075,84,Castejón de las Armas
2014,50076,105,Castejón de Valdejasa
2014,50077,237,Castiliscar
2014,50078,292,Cervera de la Cañada
2014,50079,316,Cerveruela
2014,50080,37,Cetina
2014,50081,666,Cimballa
2014,50092,514,Cinco Olivas
2014,50093,135,Clarés de Ribota
2014,50082,114,Codo
2014,50083,108,Codos
2014,50084,77,Contamina
2014,50085,204,Cosuenda
2014,50086,199,Cuarte de Huerva
2014,50087,39,Cubel
2014,50088,377,Las Cuerlas
2014,50089,11589,Chiprana
2014,50090,184,Chodes
2014,50091,51,Daroca
2014,50094,2193,Ejea de los Caballeros
2014,50095,16870,Embid de Ariza
2014,50096,49,Encinacorba
2014,50098,235,Épila
2014,50099,4593,Erla
2014,50100,375,Escatrón
2014,50101,1113,Fabara
2014,50102,1231,Farlete
2014,50104,407,Fayón
2014,50105,348,Los Fayos
2014,50106,153,Figueruelas
2014,50107,1263,Fombuena
2014,50108,54,El Frago
2014,50109,104,El Frasno
2014,50110,439,Fréscano
2014,50111,207,Fuendejalón
2014,50113,859,Fuendetodos
2014,50114,153,Fuentes de Ebro
2014,50115,4643,Fuentes de Jiloca
2014,50116,243,Gallocanta
2014,50117,158,Gallur
2014,50118,2779,Gelsa
2014,50119,1122,Godojos
2014,50120,36,Gotor
2014,50121,347,Grisel
2014,50122,67,Grisén
2014,50123,636,Herrera de los Navarros
2014,50124,565,Ibdes
2014,50125,483,Illueca
2014,50126,3159,Isuerre
2014,50128,33,Jaraba
2014,50129,329,Jarque de Moncayo
2014,50130,501,Jaulín
2014,50131,268,La Joyosa
2014,50132,1007,Lagata
2014,50133,133,Langa del Castillo
2014,50134,136,Layana
2014,50135,119,Lécera
2014,50136,730,Leciñena
2014,50138,53,Lechón
2014,50137,1234,Letux
2014,50139,379,Litago
2014,50140,174,Lituénigo
2014,50141,126,Lobera de Onsella
2014,50142,42,Longares
2014,50143,898,Longás
2014,50144,35,Lucena de Jalón
2014,50146,252,Luceni
2014,50147,1014,Luesia
2014,50148,307,Luesma
2014,50149,47,Lumpiaque
2014,50150,916,Luna
2014,50151,776,Maella
2014,50152,1958,Magallón
2014,50153,1183,Mainar
2014,50154,162,Malanquilla
2014,50155,112,Maleján
2014,50156,300,Malón
2014,50160,3399,Maluenda
2014,50157,364,Mallén
2014,50159,1080,Manchones
2014,50161,116,Mara
2014,50162,178,María de Huerva
2014,50163,5359,Mediana de Aragón
2014,50902,97,Mequinenza
2014,50164,473,Mesones de Isuela
2014,50165,2393,Mezalocha
2014,50166,295,Mianos
2014,50167,241,Miedes de Aragón
2014,50168,30,Monegrillo
2014,50169,464,Moneva
2014,50170,440,Monreal de Ariza
2014,50171,111,Monterde
2014,50172,233,Montón
2014,50173,168,Morata de Jalón
2014,50174,114,Morata de Jiloca
2014,50175,1209,Morés
2014,50176,236,Moros
2014,50177,379,Moyuela
2014,50178,406,Mozota
2014,50179,265,Muel
2014,50180,121,La Muela
2014,50181,1375,Munébrega
2014,50182,4948,Murero
2014,50183,420,Murillo de Gállego
2014,50184,133,Navardún
2014,50185,183,Nigüella
2014,50186,43,Nombrevilla
2014,50187,80,Nonaspe
2014,50188,37,Novallas
2014,50189,1016,Novillas
2014,50190,931,Nuévalos
2014,50191,586,Nuez de Ebro
2014,50192,332,Olvés
2014,50193,843,Orcajo
2014,50194,106,Orera
2014,50195,57,Orés
2014,50196,131,Oseja
2014,50197,110,Osera de Ebro
2014,50198,48,Paniza
2014,50199,424,Paracuellos de Jiloca
2014,50200,729,Paracuellos de la Ribera
2014,50201,568,Pastriz
2014,50202,175,Pedrola
2014,50203,1310,Pedrosas Las
2014,50204,3622,Perdiguera
2014,50205,110,Piedratajada
2014,50206,613,Pina de Ebro
2014,50207,113,Pinseque
2014,50208,2567,Los Pintanos
2014,50209,3625,Plasencia de Jalón
2014,50210,44,Pleitas
2014,50211,370,Plenas
2014,50212,43,Pomer
2014,50213,120,Pozuel de Ariza
2014,50214,34,Pozuelo de Aragón
2014,50215,23,Pradilla de Ebro
2014,50216,299,Puebla de Albortón
2014,50217,584,La Puebla de Alfindén
2014,50218,127,Puendeluna
2014,50219,5864,Purujosa
2014,50220,51,Quinto
2014,50221,39,Remolinos
2014,50222,2055,Retascón
2014,50223,1149,Ricla
2014,50224,75,Romanos
2014,50225,3203,Rueda de Jalón
2014,50227,107,Ruesca
2014,50228,344,Sádaba
2014,50229,73,Salillas de Jalón
2014,50241,755,Salvatierra de Esca
2014,50230,1460,Samper del Salz
2014,50231,324,San Martín de la Virgen de Moncayo
2014,50232,211,San Mateo de Gállego
2014,50233,106,Santa Cruz de Grío
2014,50234,281,Santa Cruz de Moncayo
2014,50235,3093,Santa Eulalia de Gállego
2014,50236,133,Santed
2014,50237,137,Sástago
2014,50238,127,Sabiñán
2014,50239,66,Sediles
2014,50240,1221,Sestrica
2014,50242,110,Sierra de Luna
2014,50243,413,Sigüés
2014,50244,273,Sisamón
2014,50245,105,Sobradiel
2014,50246,38,Sos del Rey Católico
2014,50247,1083,Tabuenca
2014,50248,629,Talamantes
2014,50249,369,Tarazona
2014,50250,59,Tauste
2014,50251,10864,Terrer
2014,50252,7027,Tierga
2014,50253,532,Tobed
2014,50254,197,Torralba de los Frailes
2014,50255,230,Torralba de Ribota
2014,50256,88,Torralbilla
2014,50257,189,Torrehermosa
2014,50258,57,Torrelapaja
2014,50259,71,Torrellas
2014,50260,35,Torres de Berrellén
2014,50261,275,Torrijo de la Cañada
2014,50262,1492,Tosos
2014,50263,251,Trasmoz
2014,50264,208,Trasobares
2014,50265,75,Uncastillo
2014,50266,137,Undués de Lerda
2014,50267,688,Urrea de Jalón
2014,50268,56,Urriés
2014,50269,398,Used
2014,50270,38,Utebo
2014,50271,294,Valdehorna
2014,50272,18429,Val de San Martín
2014,50274,71,Valmadrid
2014,50273,27,Valpalmas
2014,50275,141,Valtorres
2014,50276,144,Velilla de Ebro
2014,50277,87,Velilla de Jiloca
2014,50278,241,Vera de Moncayo
2014,50279,128,Vierlas
2014,50280,392,La Vilueña
2014,50281,105,Villadoz
2014,50283,94,Villafeliche
2014,50284,200,Villafranca de Ebro
2014,50285,820,Villalba de Perejil
2014,50286,102,Villalengua
2014,50287,360,Villanueva de Gállego
2014,50903,2820,Villanueva de Jiloca
2014,50288,4616,Villanueva de Huerva
2014,50290,511,Villar de los Navarros
2014,50289,52,Villarreal de Huerva
2014,50291,111,Villarroya de la Sierra
2014,50292,241,Villarroya del Campo
2014,50293,521,Vistabella
2014,50294,83,La Zaida
2014,50282,106,Zaragoza
2014,50295,47,Zuera
2014,50296,481,Biel
2014,50297,666058,Marracos
2014,50298,7742,Villamayor de Gállego
2015,50001,113,Abanto
2015,50002,217,Acered
2015,50003,155,Agón
2015,50004,724,Aguarón
2015,50005,254,Aguilón
2015,50006,1143,Ainzón
2015,50007,52,Aladrén
2015,50008,7014,Alagón
2015,50009,152,Alarba
2015,50010,84,Alberite de San Juan
2015,50011,145,Albeta
2015,50012,121,Alborge
2015,50013,279,Alcalá de Ebro
2015,50014,186,Alcalá de Moncayo
2015,50015,80,Alconchel de Ariza
2015,50016,57,Aldehuela de Liestos
2015,50017,2266,Alfajarín
2015,50018,1466,Alfamén
2015,50019,64,Alforque
2015,50020,1077,Alhama de Aragón
2015,50021,34,Almochuel
2015,50022,593,La Almolda
2015,50023,255,Almonacid de la Cuba
2015,50024,731,Almonacid de la Sierra
2015,50025,7680,La Almunia de Doña Godina
2015,50026,564,Alpartir
2015,50027,256,Ambel
2015,50028,105,Anento
2015,50029,761,Aniñón
2015,50030,206,Añón de Moncayo
2015,50031,187,Aranda de Moncayo
2015,50032,340,Arándiga
2015,50033,74,Ardisa
2015,50034,1196,Ariza
2015,50035,81,Artieda
2015,50036,104,Asín
2015,50037,112,Atea
2015,50038,1968,Ateca
2015,50039,606,Azuara
2015,50040,95,Badules
2015,50041,13,Bagüés
2015,50042,13,Balconchán
2015,50043,340,Bárboles
2015,50044,282,Bardallur
2015,50045,1562,Belchite
2015,50046,211,Belmonte de Gracián
2015,50047,53,Berdejo
2015,50048,37,Berrueco
2015,50901,148,Bijuesca
2015,50050,100,Biota
2015,50051,1002,Bisimbre
2015,50052,97,Boquiñeni
2015,50053,871,Bordalba
2015,50054,62,Borja
2015,50055,4930,Botorrita
2015,50056,484,Brea de Aragón
2015,50057,1719,Bubierca
2015,50058,76,Bujaraloz
2015,50059,1008,Bulbuente
2015,50060,236,Bureta
2015,50061,253,El Burgo de Ebro
2015,50062,2348,El Buste
2015,50063,66,Cabañas de Ebro
2015,50064,527,Cabolafuente
2015,50065,38,Cadrete
2015,50066,3602,Calatayud
2015,50067,19724,Calatorao
2015,50068,2864,Calcena
2015,50069,79,Calmarza
2015,50070,77,Campillo de Aragón
2015,50071,141,Carenas
2015,50072,172,Cariñena
2015,50073,3389,Caspe
2015,50074,9867,Castejón de Alarba
2015,50075,95,Castejón de las Armas
2015,50076,101,Castejón de Valdejasa
2015,50077,228,Castiliscar
2015,50078,280,Cervera de la Cañada
2015,50079,311,Cerveruela
2015,50080,33,Cetina
2015,50081,645,Cimballa
2015,50092,498,Cinco Olivas
2015,50093,132,Clarés de Ribota
2015,50082,113,Codo
2015,50083,113,Codos
2015,50084,80,Contamina
2015,50085,194,Cosuenda
2015,50086,185,Cuarte de Huerva
2015,50087,36,Cubel
2015,50088,396,Las Cuerlas
2015,50089,12141,Chiprana
2015,50090,189,Chodes
2015,50091,50,Daroca
2015,50094,2113,Ejea de los Caballeros
2015,50095,16754,Embid de Ariza
2015,50096,47,Encinacorba
2015,50098,222,Épila
2015,50099,4545,Erla
2015,50100,371,Escatrón
2015,50101,1084,Fabara
2015,50102,1227,Farlete
2015,50104,414,Fayón
2015,50105,355,Los Fayos
2015,50106,151,Figueruelas
2015,50107,1229,Fombuena
2015,50108,51,El Frago
2015,50109,104,El Frasno
2015,50110,415,Fréscano
2015,50111,205,Fuendejalón
2015,50113,833,Fuendetodos
2015,50114,144,Fuentes de Ebro
2015,50115,4594,Fuentes de Jiloca
2015,50116,219,Gallocanta
2015,50117,160,Gallur
2015,50118,2695,Gelsa
2015,50119,1087,Godojos
2015,50120,35,Gotor
2015,50121,334,Grisel
2015,50122,74,Grisén
2015,50123,656,Herrera de los Navarros
2015,50124,550,Ibdes
2015,50125,455,Illueca
2015,50126,3139,Isuerre
2015,50128,35,Jaraba
2015,50129,324,Jarque de Moncayo
2015,50130,473,Jaulín
2015,50131,260,La Joyosa
2015,50132,1042,Lagata
2015,50133,124,Langa del Castillo
2015,50134,137,Layana
2015,50135,114,Lécera
2015,50136,729,Leciñena
2015,50138,56,Lechón
2015,50137,1220,Letux
2015,50139,359,Litago
2015,50140,174,Lituénigo
2015,50141,123,Lobera de Onsella
2015,50142,42,Longares
2015,50143,847,Longás
2015,50144,36,Lucena de Jalón
2015,50146,242,Luceni
2015,50147,1006,Luesia
2015,50148,334,Luesma
2015,50149,43,Lumpiaque
2015,50150,886,Luna
2015,50151,756,Maella
2015,50152,1953,Magallón
2015,50153,1174,Mainar
2015,50154,152,Malanquilla
2015,50155,113,Maleján
2015,50156,267,Malón
2015,50160,3292,Maluenda
2015,50157,359,Mallén
2015,50159,1034,Manchones
2015,50161,130,Mara
2015,50162,182,María de Huerva
2015,50163,5425,Mediana de Aragón
2015,50902,94,Mequinenza
2015,50164,457,Mesones de Isuela
2015,50165,2311,Mezalocha
2015,50166,291,Mianos
2015,50167,235,Miedes de Aragón
2015,50168,31,Monegrillo
2015,50169,479,Moneva
2015,50170,431,Monreal de Ariza
2015,50171,112,Monterde
2015,50172,222,Montón
2015,50173,278,Morata de Jalón
2015,50174,105,Morata de Jiloca
2015,50175,1204,Morés
2015,50176,256,Moros
2015,50177,362,Moyuela
2015,50178,397,Mozota
2015,50179,280,Muel
2015,50180,121,La Muela
2015,50181,1335,Munébrega
2015,50182,4980,Murero
2015,50183,405,Murillo de Gállego
2015,50184,131,Navardún
2015,50185,166,Nigüella
2015,50186,41,Nombrevilla
2015,50187,78,Nonaspe
2015,50188,34,Novallas
2015,50189,1008,Novillas
2015,50190,913,Nuévalos
2015,50191,578,Nuez de Ebro
2015,50192,327,Olvés
2015,50193,826,Orcajo
2015,50194,117,Orera
2015,50195,56,Orés
2015,50196,127,Oseja
2015,50197,112,Osera de Ebro
2015,50198,61,Paniza
2015,50199,407,Paracuellos de Jiloca
2015,50200,691,Paracuellos de la Ribera
2015,50201,590,Pastriz
2015,50202,168,Pedrola
2015,50203,1280,Pedrosas Las
2015,50204,3560,Perdiguera
2015,50205,107,Piedratajada
2015,50206,597,Pina de Ebro
2015,50207,114,Pinseque
2015,50208,2535,Los Pintanos
2015,50209,3606,Plasencia de Jalón
2015,50210,44,Pleitas
2015,50211,342,Plenas
2015,50212,45,Pomer
2015,50213,111,Pozuel de Ariza
2015,50214,32,Pozuelo de Aragón
2015,50215,24,Pradilla de Ebro
2015,50216,288,Puebla de Albortón
2015,50217,560,La Puebla de Alfindén
2015,50218,124,Puendeluna
2015,50219,5948,Purujosa
2015,50220,51,Quinto
2015,50221,37,Remolinos
2015,50222,2020,Retascón
2015,50223,1143,Ricla
2015,50224,79,Romanos
2015,50225,3122,Rueda de Jalón
2015,50227,111,Ruesca
2015,50228,332,Sádaba
2015,50229,73,Salillas de Jalón
2015,50241,743,Salvatierra de Esca
2015,50230,1404,Samper del Salz
2015,50231,324,San Martín de la Virgen de Moncayo
2015,50232,215,San Mateo de Gállego
2015,50233,123,Santa Cruz de Grío
2015,50234,279,Santa Cruz de Moncayo
2015,50235,3051,Santa Eulalia de Gállego
2015,50236,135,Santed
2015,50237,136,Sástago
2015,50238,110,Sabiñán
2015,50239,66,Sediles
2015,50240,1217,Sestrica
2015,50242,105,Sierra de Luna
2015,50243,402,Sigüés
2015,50244,267,Sisamón
2015,50245,103,Sobradiel
2015,50246,36,Sos del Rey Católico
2015,50247,1077,Tabuenca
2015,50248,614,Talamantes
2015,50249,352,Tarazona
2015,50250,58,Tauste
2015,50251,10759,Terrer
2015,50252,6941,Tierga
2015,50253,520,Tobed
2015,50254,200,Torralba de los Frailes
2015,50255,243,Torralba de Ribota
2015,50256,86,Torralbilla
2015,50257,186,Torrehermosa
2015,50258,63,Torrelapaja
2015,50259,69,Torrellas
2015,50260,35,Torres de Berrellén
2015,50261,269,Torrijo de la Cañada
2015,50262,1491,Tosos
2015,50263,245,Trasmoz
2015,50264,205,Trasobares
2015,50265,79,Uncastillo
2015,50266,128,Undués de Lerda
2015,50267,684,Urrea de Jalón
2015,50268,61,Urriés
2015,50269,398,Used
2015,50270,37,Utebo
2015,50271,288,Valdehorna
2015,50272,18430,Val de San Martín
2015,50274,70,Valmadrid
2015,50273,30,Valpalmas
2015,50275,128,Valtorres
2015,50276,142,Velilla de Ebro
2015,50277,66,Velilla de Jiloca
2015,50278,250,Vera de Moncayo
2015,50279,120,Vierlas
2015,50280,388,La Vilueña
2015,50281,96,Villadoz
2015,50283,90,Villafeliche
2015,50284,195,Villafranca de Ebro
2015,50285,836,Villalba de Perejil
2015,50286,98,Villalengua
2015,50287,348,Villanueva de Gállego
2015,50903,2793,Villanueva de Jiloca
2015,50288,4614,Villanueva de Huerva
2015,50290,491,Villar de los Navarros
2015,50289,57,Villarreal de Huerva
2015,50291,113,Villarroya de la Sierra
2015,50292,247,Villarroya del Campo
2015,50293,503,Vistabella
2015,50294,80,La Zaida
2015,50282,111,Zaragoza
2015,50295,45,Zuera
2015,50296,473,Biel
2015,50297,664953,Marracos
2015,50298,7820,Villamayor de Gállego
2016,50001,106,Abanto
2016,50002,223,Acered
2016,50003,155,Agón
2016,50004,686,Aguarón
2016,50005,247,Aguilón
2016,50006,1136,Ainzón
2016,50007,48,Aladrén
2016,50008,7045,Alagón
2016,50009,137,Alarba
2016,50010,80,Alberite de San Juan
2016,50011,139,Albeta
2016,50012,111,Alborge
2016,50013,263,Alcalá de Ebro
2016,50014,175,Alcalá de Moncayo
2016,50015,76,Alconchel de Ariza
2016,50016,53,Aldehuela de Liestos
2016,50017,2298,Alfajarín
2016,50018,1466,Alfamén
2016,50019,58,Alforque
2016,50020,1034,Alhama de Aragón
2016,50021,31,Almochuel
2016,50022,581,La Almolda
2016,50023,261,Almonacid de la Cuba
2016,50024,703,Almonacid de la Sierra
2016,50025,7692,La Almunia de Doña Godina
2016,50026,547,Alpartir
2016,50027,256,Ambel
2016,50028,101,Anento
2016,50029,740,Aniñón
2016,50030,197,Añón de Moncayo
2016,50031,186,Aranda de Moncayo
2016,50032,317,Arándiga
2016,50033,72,Ardisa
2016,50034,1139,Ariza
2016,50035,79,Artieda
2016,50036,106,Asín
2016,50037,131,Atea
2016,50038,1856,Ateca
2016,50039,576,Azuara
2016,50040,88,Badules
2016,50041,12,Bagüés
2016,50042,14,Balconchán
2016,50043,326,Bárboles
2016,50044,272,Bardallur
2016,50045,1559,Belchite
2016,50046,211,Belmonte de Gracián
2016,50047,52,Berdejo
2016,50048,35,Berrueco
2016,50901,143,Bijuesca
2016,50050,99,Biota
2016,50051,971,Bisimbre
2016,50052,102,Boquiñeni
2016,50053,852,Bordalba
2016,50054,59,Borja
2016,50055,4955,Botorrita
2016,50056,489,Brea de Aragón
2016,50057,1694,Bubierca
2016,50058,69,Bujaraloz
2016,50059,996,Bulbuente
2016,50060,227,Bureta
2016,50061,237,El Burgo de Ebro
2016,50062,2383,El Buste
2016,50063,64,Cabañas de Ebro
2016,50064,508,Cabolafuente
2016,50065,35,Cadrete
2016,50066,3655,Calatayud
2016,50067,20191,Calatorao
2016,50068,2829,Calcena
2016,50069,72,Calmarza
2016,50070,71,Campillo de Aragón
2016,50071,142,Carenas
2016,50072,172,Cariñena
2016,50073,3384,Caspe
2016,50074,9538,Castejón de Alarba
2016,50075,85,Castejón de las Armas
2016,50076,91,Castejón de Valdejasa
2016,50077,226,Castiliscar
2016,50078,264,Cervera de la Cañada
2016,50079,305,Cerveruela
2016,50080,34,Cetina
2016,50081,615,Cimballa
2016,50092,483,Cinco Olivas
2016,50093,125,Clarés de Ribota
2016,50082,109,Codo
2016,50083,110,Codos
2016,50084,80,Contamina
2016,50085,182,Cosuenda
2016,50086,226,Cuarte de Huerva
2016,50087,35,Cubel
2016,50088,384,Las Cuerlas
2016,50089,12581,Chiprana
2016,50090,175,Chodes
2016,50091,44,Daroca
2016,50094,2087,Ejea de los Caballeros
2016,50095,16541,Embid de Ariza
2016,50096,41,Encinacorba
2016,50098,205,Épila
2016,50099,4452,Erla
2016,50100,364,Escatrón
2016,50101,1069,Fabara
2016,50102,1184,Farlete
2016,50104,404,Fayón
2016,50105,354,Los Fayos
2016,50106,147,Figueruelas
2016,50107,1218,Fombuena
2016,50108,54,El Frago
2016,50109,101,El Frasno
2016,50110,399,Fréscano
2016,50111,201,Fuendejalón
2016,50113,786,Fuendetodos
2016,50114,126,Fuentes de Ebro
2016,50115,4566,Fuentes de Jiloca
2016,50116,269,Gallocanta
2016,50117,152,Gallur
2016,50118,2630,Gelsa
2016,50119,1098,Godojos
2016,50120,53,Gotor
2016,50121,326,Grisel
2016,50122,71,Grisén
2016,50123,622,Herrera de los Navarros
2016,50124,536,Ibdes
2016,50125,429,Illueca
2016,50126,3109,Isuerre
2016,50128,32,Jaraba
2016,50129,315,Jarque de Moncayo
2016,50130,457,Jaulín
2016,50131,254,La Joyosa
2016,50132,1032,Lagata
2016,50133,126,Langa del Castillo
2016,50134,134,Layana
2016,50135,101,Lécera
2016,50136,726,Leciñena
2016,50138,51,Lechón
2016,50137,1215,Letux
2016,50139,350,Litago
2016,50140,171,Lituénigo
2016,50141,118,Lobera de Onsella
2016,50142,32,Longares
2016,50143,789,Longás
2016,50144,35,Lucena de Jalón
2016,50146,229,Luceni
2016,50147,989,Luesia
2016,50148,322,Luesma
2016,50149,35,Lumpiaque
2016,50150,867,Luna
2016,50151,733,Maella
2016,50152,1970,Magallón
2016,50153,1157,Mainar
2016,50154,147,Malanquilla
2016,50155,107,Maleján
2016,50156,254,Malón
2016,50160,3187,Maluenda
2016,50157,351,Mallén
2016,50159,989,Manchones
2016,50161,120,Mara
2016,50162,191,María de Huerva
2016,50163,5550,Mediana de Aragón
2016,50902,91,Mequinenza
2016,50164,443,Mesones de Isuela
2016,50165,2316,Mezalocha
2016,50166,286,Mianos
2016,50167,254,Miedes de Aragón
2016,50168,28,Monegrillo
2016,50169,467,Moneva
2016,50170,418,Monreal de Ariza
2016,50171,111,Monterde
2016,50172,214,Montón
2016,50173,198,Morata de Jalón
2016,50174,103,Morata de Jiloca
2016,50175,1177,Morés
2016,50176,272,Moros
2016,50177,349,Moyuela
2016,50178,383,Mozota
2016,50179,265,Muel
2016,50180,124,La Muela
2016,50181,1312,Munébrega
2016,50182,5090,Murero
2016,50183,410,Murillo de Gállego
2016,50184,129,Navardún
2016,50185,168,Nigüella
2016,50186,42,Nombrevilla
2016,50187,76,Nonaspe
2016,50188,32,Novallas
2016,50189,992,Novillas
2016,50190,871,Nuévalos
2016,50191,560,Nuez de Ebro
2016,50192,335,Olvés
2016,50193,840,Orcajo
2016,50194,120,Orera
2016,50195,58,Orés
2016,50196,122,Oseja
2016,50197,108,Osera de Ebro
2016,50198,60,Paniza
2016,50199,403,Paracuellos de Jiloca
2016,50200,673,Paracuellos de la Ribera
2016,50201,591,Pastriz
2016,50202,162,Pedrola
2016,50203,1302,Pedrosas Las
2016,50204,3450,Perdiguera
2016,50205,107,Piedratajada
2016,50206,603,Pina de Ebro
2016,50207,112,Pinseque
2016,50208,2443,Los Pintanos
2016,50209,3726,Plasencia de Jalón
2016,50210,43,Pleitas
2016,50211,320,Plenas
2016,50212,44,Pomer
2016,50213,105,Pozuel de Ariza
2016,50214,33,Pozuelo de Aragón
2016,50215,24,Pradilla de Ebro
2016,50216,282,Puebla de Albortón
2016,50217,548,La Puebla de Alfindén
2016,50218,118,Puendeluna
2016,50219,6028,Purujosa
2016,50220,44,Quinto
2016,50221,38,Remolinos
2016,50222,1996,Retascón
2016,50223,1113,Ricla
2016,50224,76,Romanos
2016,50225,3027,Rueda de Jalón
2016,50227,127,Ruesca
2016,50228,328,Sádaba
2016,50229,73,Salillas de Jalón
2016,50241,722,Salvatierra de Esca
2016,50230,1366,Samper del Salz
2016,50231,304,San Martín de la Virgen de Moncayo
2016,50232,208,San Mateo de Gállego
2016,50233,117,Santa Cruz de Grío
2016,50234,286,Santa Cruz de Moncayo
2016,50235,3060,Santa Eulalia de Gállego
2016,50236,123,Santed
2016,50237,130,Sástago
2016,50238,102,Sabiñán
2016,50239,62,Sediles
2016,50240,1183,Sestrica
2016,50242,102,Sierra de Luna
2016,50243,391,Sigüés
2016,50244,262,Sisamón
2016,50245,93,Sobradiel
2016,50246,35,Sos del Rey Católico
2016,50247,1079,Tabuenca
2016,50248,605,Talamantes
2016,50249,343,Tarazona
2016,50250,55,Tauste
2016,50251,10713,Terrer
2016,50252,6933,Tierga
2016,50253,497,Tobed
2016,50254,197,Torralba de los Frailes
2016,50255,225,Torralba de Ribota
2016,50256,87,Torralbilla
2016,50257,188,Torrehermosa
2016,50258,58,Torrelapaja
2016,50259,67,Torrellas
2016,50260,33,Torres de Berrellén
2016,50261,248,Torrijo de la Cañada
2016,50262,1477,Tosos
2016,50263,231,Trasmoz
2016,50264,195,Trasobares
2016,50265,96,Uncastillo
2016,50266,126,Undués de Lerda
2016,50267,668,Urrea de Jalón
2016,50268,58,Urriés
2016,50269,404,Used
2016,50270,40,Utebo
2016,50271,267,Valdehorna
2016,50272,18466,Val de San Martín
2016,50274,70,Valmadrid
2016,50273,28,Valpalmas
2016,50275,122,Valtorres
2016,50276,147,Velilla de Ebro
2016,50277,73,Velilla de Jiloca
2016,50278,231,Vera de Moncayo
2016,50279,114,Vierlas
2016,50280,383,La Vilueña
2016,50281,85,Villadoz
2016,50283,82,Villafeliche
2016,50284,184,Villafranca de Ebro
2016,50285,829,Villalba de Perejil
2016,50286,99,Villalengua
2016,50287,336,Villanueva de Gállego
2016,50903,2753,Villanueva de Jiloca
2016,50288,4678,Villanueva de Huerva
2016,50290,473,Villar de los Navarros
2016,50289,57,Villarreal de Huerva
2016,50291,110,Villarroya de la Sierra
2016,50292,242,Villarroya del Campo
2016,50293,478,Vistabella
2016,50294,76,La Zaida
2016,50282,100,Zaragoza
2016,50295,48,Zuera
2016,50296,461,Biel
2016,50297,661108,Marracos
2016,50298,7978,Villamayor de Gállego
2017,50001,98,Abanto
2017,50002,171,Acered
2017,50003,146,Agón
2017,50004,684,Aguarón
2017,50005,238,Aguilón
2017,50006,1095,Ainzón
2017,50007,47,Aladrén
2017,50008,7025,Alagón
2017,50009,144,Alarba
2017,50010,77,Alberite de San Juan
2017,50011,134,Albeta
2017,50012,105,Alborge
2017,50013,270,Alcalá de Ebro
2017,50014,152,Alcalá de Moncayo
2017,50015,70,Alconchel de Ariza
2017,50016,53,Aldehuela de Liestos
2017,50017,2288,Alfajarín
2017,50018,1460,Alfamén
2017,50019,57,Alforque
2017,50020,1053,Alhama de Aragón
2017,50021,30,Almochuel
2017,50022,562,La Almolda
2017,50023,260,Almonacid de la Cuba
2017,50024,701,Almonacid de la Sierra
2017,50025,7660,La Almunia de Doña Godina
2017,50026,546,Alpartir
2017,50027,254,Ambel
2017,50028,93,Anento
2017,50029,723,Aniñón
2017,50030,200,Añón de Moncayo
2017,50031,174,Aranda de Moncayo
2017,50032,308,Arándiga
2017,50033,72,Ardisa
2017,50034,1133,Ariza
2017,50035,75,Artieda
2017,50036,102,Asín
2017,50037,145,Atea
2017,50038,1825,Ateca
2017,50039,551,Azuara
2017,50040,87,Badules
2017,50041,11,Bagüés
2017,50042,16,Balconchán
2017,50043,312,Bárboles
2017,50044,258,Bardallur
2017,50045,1526,Belchite
2017,50046,206,Belmonte de Gracián
2017,50047,51,Berdejo
2017,50048,33,Berrueco
2017,50901,133,Bijuesca
2017,50050,99,Biota
2017,50051,959,Bisimbre
2017,50052,99,Boquiñeni
2017,50053,844,Bordalba
2017,50054,58,Borja
2017,50055,4946,Botorrita
2017,50056,506,Brea de Aragón
2017,50057,1682,Bubierca
2017,50058,66,Bujaraloz
2017,50059,1001,Bulbuente
2017,50060,218,Bureta
2017,50061,222,El Burgo de Ebro
2017,50062,2431,El Buste
2017,50063,68,Cabañas de Ebro
2017,50064,501,Cabolafuente
2017,50065,34,Cadrete
2017,50066,3749,Calatayud
2017,50067,20173,Calatorao
2017,50068,2845,Calcena
2017,50069,75,Calmarza
2017,50070,64,Campillo de Aragón
2017,50071,155,Carenas
2017,50072,174,Cariñena
2017,50073,3339,Caspe
2017,50074,9491,Castejón de Alarba
