year,name,cp,nacidos,defunciones,saldo
2000,Zaragoza,Alpartir (50026),6,9,-3
2000,Zaragoza,Ambel (50027),3,7,-4
2000,Zaragoza,Aniñón (50029),7,17,-10
2000,Zaragoza,Aranda de Moncayo (50031),1,,1
2000,Zaragoza,Ariza (50034),4,23,-19
2000,Zaragoza,Artieda (50035),1,1,0
2000,Zaragoza,Arándiga (50032),1,11,-10
2000,Zaragoza,Atea (50037),0,1,-1
2000,Zaragoza,Ateca (50038),11,29,-18
2000,Zaragoza,Azuara (50039),2,14,-12
2000,Zaragoza,Añón de Moncayo (50030),0,1,-1
2000,Zaragoza,Badules (50040),0,1,-1
2000,Zaragoza,Balconchán (50042),0,1,-1
2000,Zaragoza,Bardallur (50044),2,5,-3
2000,Zaragoza,Belchite (50045),15,21,-6
2000,Zaragoza,Belmonte de Gracián (50046),0,1,-1
2000,Zaragoza,Berdejo (50047),0,1,-1
2000,Zaragoza,Berrueco (50048),1,,1
2000,Zaragoza,Biel (50901),1,5,-4
2000,Zaragoza,Bijuesca (50050),0,1,-1
2000,Zaragoza,Biota (50051),13,17,-4
2000,Zaragoza,Bisimbre (50052),0,2,-2
2000,Zaragoza,Boquiñeni (50053),3,13,-10
2000,Zaragoza,Bordalba (50054),1,1,0
2000,Zaragoza,Borja (50055),35,60,-25
2000,Zaragoza,Botorrita (50056),1,6,-5
2000,Zaragoza,Brea de Aragón (50057),19,23,-4
2000,Zaragoza,Bubierca (50058),0,2,-2
2000,Zaragoza,Bujaraloz (50059),13,10,3
2000,Zaragoza,Bulbuente (50060),1,4,-3
2000,Zaragoza,Bureta (50061),1,3,-2
2000,Zaragoza,Burgo de Ebro (El) (50062),12,12,0
2000,Zaragoza,Bárboles (50043),3,7,-4
2000,Zaragoza,Cabañas de Ebro (50064),1,6,-5
2000,Zaragoza,Cabolafuente (50065),0,1,-1
2000,Zaragoza,Cadrete (50066),14,14,0
2000,Zaragoza,Calatayud (50067),164,227,-63
2000,Zaragoza,Calatorao (50068),31,31,0
2000,Zaragoza,Calmarza (50070),0,1,-1
2000,Zaragoza,Campillo de Aragón (50071),1,2,-1
2000,Zaragoza,Carenas (50072),1,3,-2
2000,Zaragoza,Cariñena (50073),32,21,11
2000,Zaragoza,Caspe (50074),56,103,-47
2000,Zaragoza,Castejón de Alarba (50075),0,2,-2
2000,Zaragoza,Castejón de las Armas (50076),1,3,-2
2000,Zaragoza,Castejón de Valdejasa (50077),0,10,-10
2000,Zaragoza,Castiliscar (50078),0,6,-6
2000,Zaragoza,Cervera de la Cañada (50079),0,3,-3
2000,Zaragoza,Cetina (50081),5,19,-14
2000,Zaragoza,Chiprana (50092),1,4,-3
2000,Zaragoza,Chodes (50093),0,3,-3
2000,Zaragoza,Cimballa (50082),0,6,-6
2000,Zaragoza,Cinco Olivas (50083),0,3,-3
2000,Zaragoza,Clarés de Ribota (50084),0,1,-1
2000,Zaragoza,Codo (50085),1,4,-3
2000,Zaragoza,Codos (50086),0,7,-7
2000,Zaragoza,Contamina (50087),0,1,-1
2000,Zaragoza,Cosuenda (50088),0,6,-6
2000,Zaragoza,Cuarte de Huerva (50089),25,21,4
2000,Zaragoza,Cubel (50090),1,2,-1
2000,Zaragoza,Cuerlas (Las) (50091),0,2,-2
2000,Zaragoza,Daroca (50094),17,31,-14
2000,Zaragoza,Ejea de los Caballeros (50095),124,139,-15
2000,Zaragoza,Embid de Ariza (50096),0,3,-3
2000,Zaragoza,Encinacorba (50098),2,4,-2
2000,Zaragoza,Erla (50100),3,8,-5
2000,Zaragoza,Escatrón (50101),4,11,-7
2000,Zaragoza,Fabara (50102),7,18,-11
2000,Zaragoza,Farlete (50104),2,4,-2
2000,Zaragoza,Fayos (Los) (50106),0,4,-4
2000,Zaragoza,Fayón (50105),1,4,-3
2000,Zaragoza,Figueruelas (50107),7,19,-12
2000,Zaragoza,Frago (El) (50109),0,1,-1
2000,Zaragoza,Frasno (El) (50110),1,6,-5
2000,Zaragoza,Fréscano (50111),2,3,-1
2000,Zaragoza,Fuendejalón (50113),2,10,-8
2000,Zaragoza,Fuendetodos (50114),1,2,-1
2000,Zaragoza,Fuentes de Ebro (50115),38,41,-3
2000,Zaragoza,Fuentes de Jiloca (50116),0,2,-2
2000,Zaragoza,Gallocanta (50117),1,5,-4
2000,Zaragoza,Gallur (50118),27,32,-5
2000,Zaragoza,Gelsa (50119),7,20,-13
2000,Zaragoza,Gotor (50121),7,3,4
2000,Zaragoza,Grisén (50123),3,4,-1
2000,Zaragoza,Herrera de los Navarros (50124),6,8,-2
2000,Zaragoza,Ibdes (50125),4,5,-1
2000,Zaragoza,Illueca (50126),32,25,7
2000,Zaragoza,Isuerre (50128),0,,0
2000,Zaragoza,Jaraba (50129),0,2,-2
2000,Zaragoza,Jarque de Moncayo (50130),6,5,1
2000,Zaragoza,Jaulín (50131),1,5,-4
2000,Zaragoza,Joyosa (La) (50132),3,10,-7
2000,Zaragoza,Lagata (50133),0,6,-6
2000,Zaragoza,Langa del Castillo (50134),0,2,-2
2000,Zaragoza,Layana (50135),1,3,-2
2000,Zaragoza,Lechón (50138),1,,1
2000,Zaragoza,Leciñena (50137),7,12,-5
2000,Zaragoza,Letux (50139),0,5,-5
2000,Zaragoza,Lituénigo (50141),0,3,-3
2000,Zaragoza,Lobera de Onsella (50142),0,3,-3
2000,Zaragoza,Longares (50143),6,13,-7
2000,Zaragoza,Longás (50144),0,1,-1
2000,Zaragoza,Lucena de Jalón (50146),0,3,-3
2000,Zaragoza,Luceni (50147),5,9,-4
2000,Zaragoza,Luesia (50148),2,15,-13
2000,Zaragoza,Luesma (50149),0,1,-1
2000,Zaragoza,Lumpiaque (50150),9,11,-2
2000,Zaragoza,Luna (50151),1,12,-11
2000,Zaragoza,Lécera (50136),0,11,-11
2000,Zaragoza,Maella (50152),16,22,-6
2000,Zaragoza,Magallón (50153),11,24,-13
2000,Zaragoza,Mainar (50154),0,2,-2
2000,Zaragoza,Malanquilla (50155),0,1,-1
2000,Zaragoza,Maleján (50156),1,1,0
2000,Zaragoza,Mallén (50160),17,17,0
2000,Zaragoza,Maluenda (50159),4,18,-14
2000,Zaragoza,Malón (50157),3,3,0
2000,Zaragoza,Manchones (50161),2,3,-1
2000,Zaragoza,Mara (50162),1,4,-3
2000,Zaragoza,Marracos (50902),1,4,-3
2000,Zaragoza,María de Huerva (50163),11,17,-6
2000,Zaragoza,Mediana de Aragón (50164),1,10,-9
2000,Zaragoza,Mequinenza (50165),26,39,-13
2000,Zaragoza,Mesones de Isuela (50166),1,7,-6
2000,Zaragoza,Mezalocha (50167),0,3,-3
2000,Zaragoza,Miedes de Aragón (50169),4,7,-3
2000,Zaragoza,Monegrillo (50170),1,7,-6
2000,Zaragoza,Monreal de Ariza (50172),0,6,-6
2000,Zaragoza,Monterde (50173),2,5,-3
2000,Zaragoza,Morata de Jalón (50175),6,17,-11
2000,Zaragoza,Morata de Jiloca (50176),0,6,-6
2000,Zaragoza,Moros (50178),9,11,-2
2000,Zaragoza,Morés (50177),4,6,-2
2000,Zaragoza,Moyuela (50179),0,5,-5
2000,Zaragoza,Mozota (50180),1,1,0
2000,Zaragoza,Muel (50181),10,14,-4
2000,Zaragoza,Muela (La) (50182),9,11,-2
2000,Zaragoza,Munébrega (50183),3,6,-3
2000,Zaragoza,Murero (50184),0,1,-1
2000,Zaragoza,Murillo de Gállego (50185),0,2,-2
2000,Zaragoza,Navardún (50186),0,1,-1
2000,Zaragoza,Nigüella (50187),0,1,-1
2000,Zaragoza,Nonaspe (50189),7,20,-13
2000,Zaragoza,Novallas (50190),6,8,-2
2000,Zaragoza,Novillas (50191),3,12,-9
2000,Zaragoza,Nuez de Ebro (50193),6,4,2
2000,Zaragoza,Nuévalos (50192),2,3,-1
2000,Zaragoza,Olvés (50194),1,2,-1
2000,Zaragoza,Orcajo (50195),0,1,-1
2000,Zaragoza,Orera (50196),0,3,-3
2000,Zaragoza,Orés (50197),0,2,-2
2000,Zaragoza,Osera de Ebro (50199),2,8,-6
2000,Zaragoza,Paniza (50200),4,11,-7
2000,Zaragoza,Paracuellos de Jiloca (50201),3,10,-7
2000,Zaragoza,Paracuellos de la Ribera (50202),0,8,-8
2000,Zaragoza,Pastriz (50203),14,13,1
2000,Zaragoza,Pedrola (50204),22,23,-1
2000,Zaragoza,Pedrosas (Las) (50205),0,1,-1
2000,Zaragoza,Perdiguera (50206),7,8,-1
2000,Zaragoza,Piedratajada (50207),2,1,1
2000,Zaragoza,Pina de Ebro (50208),23,17,6
2000,Zaragoza,Pinseque (50209),14,54,-40
2000,Zaragoza,Pintanos (Los) (50210),0,1,-1
2000,Zaragoza,Plasencia de Jalón (50211),4,8,-4
2000,Zaragoza,Pleitas (50212),0,1,-1
2000,Zaragoza,Plenas (50213),0,1,-1
2000,Zaragoza,Pozuelo de Aragón (50216),1,5,-4
2000,Zaragoza,Pradilla de Ebro (50217),3,8,-5
2000,Zaragoza,Puebla de Albortón (50218),1,,1
2000,Zaragoza,Puebla de Alfindén (La) (50219),18,15,3
2000,Zaragoza,Quinto (50222),13,19,-6
2000,Zaragoza,Remolinos (50223),15,12,3
2000,Zaragoza,Retascón (50224),0,1,-1
2000,Zaragoza,Ricla (50225),15,18,-3
2000,Zaragoza,Romanos (50227),0,3,-3
2000,Zaragoza,Rueda de Jalón (50228),1,3,-2
2000,Zaragoza,Ruesca (50229),0,1,-1
2000,Zaragoza,Salillas de Jalón (50231),0,3,-3
2000,Zaragoza,Salvatierra de Esca (50232),4,5,-1
2000,Zaragoza,San Martín de la Virgen de Moncayo (50234),0,2,-2
2000,Zaragoza,San Mateo de Gállego (50235),19,32,-13
2000,Zaragoza,Santa Cruz de Grío (50236),0,4,-4
2000,Zaragoza,Santa Cruz de Moncayo (50237),2,3,-1
2000,Zaragoza,Santa Eulalia de Gállego (50238),0,3,-3
2000,Zaragoza,Santed (50239),1,,1
2000,Zaragoza,Saviñán (50241),0,5,-5
2000,Zaragoza,Sediles (50242),0,2,-2
2000,Zaragoza,Sestrica (50243),5,12,-7
2000,Zaragoza,Sierra de Luna (50244),2,1,1
2000,Zaragoza,Sigüés (50245),1,1,0
2000,Zaragoza,Sobradiel (50247),8,6,2
2000,Zaragoza,Sos del Rey Católico (50248),5,7,-2
2000,Zaragoza,Sádaba (50230),12,14,-2
2000,Zaragoza,Sástago (50240),0,12,-12
2000,Zaragoza,Tabuenca (50249),2,9,-7
2000,Zaragoza,Talamantes (50250),1,1,0
2000,Zaragoza,Tarazona (50251),86,120,-34
2000,Zaragoza,Tauste (50252),44,91,-47
2000,Zaragoza,Terrer (50253),2,7,-5
2000,Zaragoza,Tierga (50254),1,5,-4
2000,Zaragoza,Tobed (50255),2,2,0
2000,Zaragoza,Torralba de Ribota (50257),0,3,-3
2000,Zaragoza,Torralbilla (50258),0,1,-1
2000,Zaragoza,Torrehermosa (50259),0,2,-2
2000,Zaragoza,Torrelapaja (50260),0,2,-2
2000,Zaragoza,Torrellas (50261),0,3,-3
2000,Zaragoza,Torres de Berrellén (50262),8,15,-7
2000,Zaragoza,Torrijo de la Cañada (50263),1,8,-7
2000,Zaragoza,Tosos (50264),0,1,-1
2000,Zaragoza,Trasmoz (50265),0,1,-1
2000,Zaragoza,Trasobares (50266),2,4,-2
2000,Zaragoza,Uncastillo (50267),5,19,-14
2000,Zaragoza,Urrea de Jalón (50269),3,8,-5
2000,Zaragoza,Urriés (50270),0,1,-1
2000,Zaragoza,Used (50271),4,5,-1
2000,Zaragoza,Utebo (50272),115,59,56
2000,Zaragoza,Val de San Martín (50274),0,,0
2000,Zaragoza,Valdehorna (50273),0,1,-1
2000,Zaragoza,Valmadrid (50275),1,1,0
2000,Zaragoza,Valpalmas (50276),0,4,-4
2000,Zaragoza,Valtorres (50277),0,2,-2
2000,Zaragoza,Velilla de Ebro (50278),0,6,-6
2000,Zaragoza,Velilla de Jiloca (50279),0,1,-1
2000,Zaragoza,Vera de Moncayo (50280),1,6,-5
2000,Zaragoza,Vierlas (50281),1,4,-3
2000,Zaragoza,Villadoz (50283),0,1,-1
2000,Zaragoza,Villafeliche (50284),1,7,-6
2000,Zaragoza,Villafranca de Ebro (50285),5,8,-3
2000,Zaragoza,Villalba de Perejil (50286),0,2,-2
2000,Zaragoza,Villalengua (50287),3,2,1
2000,Zaragoza,Villanueva de Gállego (50288),40,45,-5
2000,Zaragoza,Villanueva de Huerva (50290),3,5,-2
2000,Zaragoza,Villanueva de Jiloca (50289),0,2,-2
2000,Zaragoza,Villar de los Navarros (50291),0,1,-1
2000,Zaragoza,Villarreal de Huerva (50292),2,,2
2000,Zaragoza,Villarroya de la Sierra (50293),1,19,-18
2000,Zaragoza,Villarroya del Campo (50294),0,1,-1
2000,Zaragoza,Vilueña (La) (50282),0,2,-2
2000,Zaragoza,Vistabella (50295),0,1,-1
2000,Zaragoza,Zaida (La) (50296),4,8,-4
2000,Zaragoza,Zaragoza (50297),5464,5619,-155
2000,Zaragoza,Zuera (50298),54,60,-6
2000,Zaragoza,Épila (50099),37,52,-15
1999,Zaragoza,Abanto (50001),0,3,-3
1999,Zaragoza,Acered (50002),1,3,-2
1999,Zaragoza,Aguarón (50004),3,20,-17
1999,Zaragoza,Aguilón (50005),0,7,-7
1999,Zaragoza,Agón (50003),1,2,-1
1999,Zaragoza,Ainzón (50006),13,18,-5
1999,Zaragoza,Aladrén (50007),0,1,-1
1999,Zaragoza,Alagón (50008),34,93,-59
1999,Zaragoza,Alarba (50009),2,,2
1999,Zaragoza,Alberite de San Juan (50010),0,1,-1
1999,Zaragoza,Albeta (50011),0,2,-2
1999,Zaragoza,Alborge (50012),1,2,-1
1999,Zaragoza,Alcalá de Ebro (50013),0,8,-8
1999,Zaragoza,Alconchel de Ariza (50015),0,2,-2
1999,Zaragoza,Aldehuela de Liestos (50016),0,2,-2
1999,Zaragoza,Alfajarín (50017),8,17,-9
1999,Zaragoza,Alfamén (50018),8,12,-4
1999,Zaragoza,Alforque (50019),0,3,-3
1999,Zaragoza,Alhama de Aragón (50020),9,24,-15
1999,Zaragoza,Almochuel (50021),0,1,-1
1999,Zaragoza,Almolda (La) (50022),3,10,-7
1999,Zaragoza,Almonacid de la Cuba (50023),1,10,-9
1999,Zaragoza,Almonacid de la Sierra (50024),8,18,-10
1999,Zaragoza,Almunia de Doña Godina (La) (50025),69,55,14
1999,Zaragoza,Alpartir (50026),3,8,-5
1999,Zaragoza,Ambel (50027),0,4,-4
1999,Zaragoza,Anento (50028),0,1,-1
1999,Zaragoza,Aniñón (50029),6,14,-8
1999,Zaragoza,Aranda de Moncayo (50031),1,5,-4
1999,Zaragoza,Ariza (50034),10,23,-13
1999,Zaragoza,Artieda (50035),0,2,-2
1999,Zaragoza,Arándiga (50032),1,9,-8
1999,Zaragoza,Asín (50036),0,4,-4
1999,Zaragoza,Atea (50037),0,5,-5
1999,Zaragoza,Ateca (50038),13,18,-5
1999,Zaragoza,Azuara (50039),4,9,-5
1999,Zaragoza,Añón de Moncayo (50030),2,2,0
1999,Zaragoza,Badules (50040),0,2,-2
1999,Zaragoza,Balconchán (50042),0,1,-1
1999,Zaragoza,Bardallur (50044),1,9,-8
1999,Zaragoza,Belchite (50045),14,17,-3
1999,Zaragoza,Belmonte de Gracián (50046),0,5,-5
1999,Zaragoza,Berdejo (50047),0,2,-2
1999,Zaragoza,Berrueco (50048),0,3,-3
1999,Zaragoza,Biel (50901),0,2,-2
1999,Zaragoza,Bijuesca (50050),1,4,-3
1999,Zaragoza,Biota (50051),9,26,-17
1999,Zaragoza,Bisimbre (50052),0,1,-1
1999,Zaragoza,Boquiñeni (50053),6,16,-10
1999,Zaragoza,Borja (50055),27,81,-54
1999,Zaragoza,Botorrita (50056),2,5,-3
1999,Zaragoza,Brea de Aragón (50057),13,16,-3
1999,Zaragoza,Bubierca (50058),0,3,-3
1999,Zaragoza,Bujaraloz (50059),6,15,-9
1999,Zaragoza,Bulbuente (50060),3,5,-2
1999,Zaragoza,Bureta (50061),0,8,-8
1999,Zaragoza,Burgo de Ebro (El) (50062),7,17,-10
1999,Zaragoza,Buste (El) (50063),0,1,-1
1999,Zaragoza,Bárboles (50043),1,8,-7
1999,Zaragoza,Cabañas de Ebro (50064),6,6,0
1999,Zaragoza,Cabolafuente (50065),0,1,-1
1999,Zaragoza,Cadrete (50066),14,16,-2
1999,Zaragoza,Calatayud (50067),142,209,-67
1999,Zaragoza,Calatorao (50068),25,29,-4
1999,Zaragoza,Calcena (50069),1,3,-2
1999,Zaragoza,Calmarza (50070),0,2,-2
1999,Zaragoza,Campillo de Aragón (50071),1,3,-2
1999,Zaragoza,Carenas (50072),0,3,-3
1999,Zaragoza,Cariñena (50073),20,25,-5
1999,Zaragoza,Caspe (50074),70,115,-45
1999,Zaragoza,Castejón de Alarba (50075),0,3,-3
1999,Zaragoza,Castejón de las Armas (50076),0,1,-1
1999,Zaragoza,Castejón de Valdejasa (50077),0,3,-3
1999,Zaragoza,Castiliscar (50078),3,4,-1
1999,Zaragoza,Cervera de la Cañada (50079),1,6,-5
1999,Zaragoza,Cetina (50081),4,8,-4
1999,Zaragoza,Chiprana (50092),4,6,-2
1999,Zaragoza,Chodes (50093),0,4,-4
1999,Zaragoza,Cimballa (50082),0,2,-2
1999,Zaragoza,Cinco Olivas (50083),0,1,-1
1999,Zaragoza,Clarés de Ribota (50084),0,1,-1
1999,Zaragoza,Codo (50085),1,5,-4
1999,Zaragoza,Codos (50086),1,5,-4
1999,Zaragoza,Contamina (50087),0,1,-1
1999,Zaragoza,Cosuenda (50088),0,7,-7
1999,Zaragoza,Cuarte de Huerva (50089),24,28,-4
1999,Zaragoza,Cubel (50090),0,3,-3
1999,Zaragoza,Cuerlas (Las) (50091),0,2,-2
1999,Zaragoza,Daroca (50094),15,25,-10
1999,Zaragoza,Ejea de los Caballeros (50095),121,172,-51
1999,Zaragoza,Encinacorba (50098),3,4,-1
1999,Zaragoza,Erla (50100),2,5,-3
1999,Zaragoza,Escatrón (50101),4,21,-17
1999,Zaragoza,Fabara (50102),8,21,-13
1999,Zaragoza,Farlete (50104),3,7,-4
1999,Zaragoza,Fayos (Los) (50106),0,2,-2
1999,Zaragoza,Fayón (50105),0,4,-4
1999,Zaragoza,Figueruelas (50107),10,10,0
1999,Zaragoza,Frago (El) (50109),1,1,0
1999,Zaragoza,Frasno (El) (50110),3,8,-5
1999,Zaragoza,Fréscano (50111),2,1,1
1999,Zaragoza,Fuendejalón (50113),5,14,-9
1999,Zaragoza,Fuendetodos (50114),0,4,-4
1999,Zaragoza,Fuentes de Ebro (50115),38,37,1
1999,Zaragoza,Fuentes de Jiloca (50116),4,3,1
1999,Zaragoza,Gallocanta (50117),0,4,-4
1999,Zaragoza,Gallur (50118),13,36,-23
1999,Zaragoza,Gelsa (50119),8,19,-11
1999,Zaragoza,Gotor (50121),5,5,0
1999,Zaragoza,Grisel (50122),0,1,-1
1999,Zaragoza,Grisén (50123),0,6,-6
1999,Zaragoza,Herrera de los Navarros (50124),6,15,-9
1999,Zaragoza,Ibdes (50125),3,8,-5
1999,Zaragoza,Illueca (50126),25,31,-6
1999,Zaragoza,Isuerre (50128),0,1,-1
1999,Zaragoza,Jaraba (50129),0,7,-7
1999,Zaragoza,Jarque de Moncayo (50130),4,13,-9
1999,Zaragoza,Jaulín (50131),1,4,-3
1999,Zaragoza,Joyosa (La) (50132),3,8,-5
1999,Zaragoza,Lagata (50133),0,4,-4
1999,Zaragoza,Langa del Castillo (50134),0,1,-1
1999,Zaragoza,Layana (50135),0,1,-1
1999,Zaragoza,Leciñena (50137),6,18,-12
1999,Zaragoza,Letux (50139),2,5,-3
1999,Zaragoza,Lituénigo (50141),0,3,-3
1999,Zaragoza,Lobera de Onsella (50142),0,1,-1
1999,Zaragoza,Longares (50143),8,12,-4
1999,Zaragoza,Lucena de Jalón (50146),0,5,-5
1999,Zaragoza,Luceni (50147),2,11,-9
1999,Zaragoza,Luesia (50148),2,4,-2
1999,Zaragoza,Luesma (50149),0,,0
1999,Zaragoza,Lumpiaque (50150),3,9,-6
1999,Zaragoza,Luna (50151),4,21,-17
1999,Zaragoza,Lécera (50136),6,12,-6
1999,Zaragoza,Maella (50152),14,26,-12
1999,Zaragoza,Magallón (50153),7,14,-7
1999,Zaragoza,Mainar (50154),0,3,-3
1999,Zaragoza,Malanquilla (50155),0,1,-1
1999,Zaragoza,Maleján (50156),1,7,-6
1999,Zaragoza,Mallén (50160),22,47,-25
1999,Zaragoza,Maluenda (50159),7,15,-8
1999,Zaragoza,Malón (50157),4,6,-2
1999,Zaragoza,Manchones (50161),1,2,-1
1999,Zaragoza,Mara (50162),2,4,-2
1999,Zaragoza,Marracos (50902),0,1,-1
1999,Zaragoza,María de Huerva (50163),9,25,-16
1999,Zaragoza,Mediana de Aragón (50164),2,8,-6
1999,Zaragoza,Mequinenza (50165),24,36,-12
1999,Zaragoza,Mesones de Isuela (50166),1,4,-3
1999,Zaragoza,Mezalocha (50167),0,5,-5
1999,Zaragoza,Mianos (50168),1,,1
1999,Zaragoza,Miedes de Aragón (50169),2,6,-4
1999,Zaragoza,Monegrillo (50170),4,10,-6
1999,Zaragoza,Moneva (50171),0,1,-1
1999,Zaragoza,Monreal de Ariza (50172),2,3,-1
1999,Zaragoza,Monterde (50173),0,10,-10
1999,Zaragoza,Morata de Jalón (50175),5,26,-21
1999,Zaragoza,Morata de Jiloca (50176),0,9,-9
1999,Zaragoza,Moros (50178),3,9,-6
1999,Zaragoza,Morés (50177),1,9,-8
1999,Zaragoza,Moyuela (50179),0,6,-6
1999,Zaragoza,Muel (50181),6,13,-7
1999,Zaragoza,Muela (La) (50182),11,9,2
1999,Zaragoza,Munébrega (50183),2,8,-6
1999,Zaragoza,Murero (50184),0,3,-3
1999,Zaragoza,Murillo de Gállego (50185),0,2,-2
1999,Zaragoza,Navardún (50186),0,1,-1
1999,Zaragoza,Nigüella (50187),0,2,-2
1999,Zaragoza,Nombrevilla (50188),0,1,-1
1999,Zaragoza,Nonaspe (50189),11,24,-13
1999,Zaragoza,Novallas (50190),3,12,-9
1999,Zaragoza,Novillas (50191),4,8,-4
1999,Zaragoza,Nuez de Ebro (50193),3,2,1
1999,Zaragoza,Nuévalos (50192),7,2,5
1999,Zaragoza,Olvés (50194),0,3,-3
1999,Zaragoza,Orera (50196),1,,1
1999,Zaragoza,Orés (50197),0,2,-2
1999,Zaragoza,Osera de Ebro (50199),3,14,-11
1999,Zaragoza,Paniza (50200),2,17,-15
1999,Zaragoza,Paracuellos de Jiloca (50201),3,10,-7
1999,Zaragoza,Paracuellos de la Ribera (50202),0,4,-4
1999,Zaragoza,Pastriz (50203),5,13,-8
1999,Zaragoza,Pedrola (50204),26,36,-10
1999,Zaragoza,Pedrosas (Las) (50205),0,1,-1
1999,Zaragoza,Perdiguera (50206),3,3,0
1999,Zaragoza,Piedratajada (50207),1,4,-3
1999,Zaragoza,Pina de Ebro (50208),26,27,-1
1999,Zaragoza,Pinseque (50209),23,50,-27
1999,Zaragoza,Pintanos (Los) (50210),0,1,-1
1999,Zaragoza,Plasencia de Jalón (50211),2,6,-4
1999,Zaragoza,Pleitas (50212),0,2,-2
1999,Zaragoza,Plenas (50213),0,4,-4
1999,Zaragoza,Pozuelo de Aragón (50216),0,7,-7
1999,Zaragoza,Pradilla de Ebro (50217),0,8,-8
1999,Zaragoza,Puebla de Albortón (50218),0,2,-2
1999,Zaragoza,Puebla de Alfindén (La) (50219),13,17,-4
1999,Zaragoza,Puendeluna (50220),0,1,-1
1999,Zaragoza,Quinto (50222),13,28,-15
1999,Zaragoza,Remolinos (50223),8,17,-9
1999,Zaragoza,Ricla (50225),23,24,-1
1999,Zaragoza,Romanos (50227),0,1,-1
1999,Zaragoza,Rueda de Jalón (50228),0,7,-7
1999,Zaragoza,Ruesca (50229),0,2,-2
1999,Zaragoza,Salillas de Jalón (50231),1,4,-3
1999,Zaragoza,Salvatierra de Esca (50232),4,1,3
1999,Zaragoza,Samper del Salz (50233),0,1,-1
1999,Zaragoza,San Martín de la Virgen de Moncayo (50234),2,5,-3
1999,Zaragoza,San Mateo de Gállego (50235),22,24,-2
1999,Zaragoza,Santa Cruz de Grío (50236),0,6,-6
1999,Zaragoza,Santa Cruz de Moncayo (50237),0,1,-1
1999,Zaragoza,Santa Eulalia de Gállego (50238),1,3,-2
1999,Zaragoza,Saviñán (50241),1,12,-11
1999,Zaragoza,Sediles (50242),1,2,-1
1999,Zaragoza,Sestrica (50243),3,10,-7
1999,Zaragoza,Sierra de Luna (50244),1,7,-6
1999,Zaragoza,Sigüés (50245),0,2,-2
1999,Zaragoza,Sisamón (50246),0,2,-2
1999,Zaragoza,Sobradiel (50247),3,11,-8
1999,Zaragoza,Sos del Rey Católico (50248),6,15,-9
1999,Zaragoza,Sádaba (50230),11,25,-14
1999,Zaragoza,Sástago (50240),2,19,-17
1999,Zaragoza,Tabuenca (50249),3,9,-6
1999,Zaragoza,Tarazona (50251),60,140,-80
1999,Zaragoza,Tauste (50252),61,96,-35
1999,Zaragoza,Terrer (50253),1,17,-16
1999,Zaragoza,Tierga (50254),4,5,-1
1999,Zaragoza,Tobed (50255),2,5,-3
1999,Zaragoza,Torralba de los Frailes (50256),0,1,-1
1999,Zaragoza,Torralba de Ribota (50257),0,2,-2
1999,Zaragoza,Torrehermosa (50259),0,1,-1
1999,Zaragoza,Torrelapaja (50260),2,1,1
1999,Zaragoza,Torrellas (50261),4,7,-3
1999,Zaragoza,Torres de Berrellén (50262),4,17,-13
1999,Zaragoza,Torrijo de la Cañada (50263),0,10,-10
1999,Zaragoza,Tosos (50264),1,4,-3
1999,Zaragoza,Trasmoz (50265),0,3,-3
1999,Zaragoza,Trasobares (50266),0,5,-5
1999,Zaragoza,Uncastillo (50267),5,11,-6
1999,Zaragoza,Urrea de Jalón (50269),0,8,-8
1999,Zaragoza,Urriés (50270),0,2,-2
1999,Zaragoza,Used (50271),1,5,-4
1999,Zaragoza,Utebo (50272),131,57,74
1999,Zaragoza,Valmadrid (50275),0,3,-3
1999,Zaragoza,Valpalmas (50276),2,4,-2
1999,Zaragoza,Velilla de Ebro (50278),1,4,-3
1999,Zaragoza,Velilla de Jiloca (50279),1,,1
1999,Zaragoza,Vera de Moncayo (50280),1,9,-8
1999,Zaragoza,Vierlas (50281),2,1,1
1999,Zaragoza,Villadoz (50283),0,2,-2
1999,Zaragoza,Villafeliche (50284),0,5,-5
1999,Zaragoza,Villafranca de Ebro (50285),5,8,-3
1999,Zaragoza,Villalba de Perejil (50286),0,2,-2
1999,Zaragoza,Villalengua (50287),2,7,-5
1999,Zaragoza,Villanueva de Gállego (50288),35,32,3
1999,Zaragoza,Villanueva de Huerva (50290),2,6,-4
1999,Zaragoza,Villanueva de Jiloca (50289),0,1,-1
1999,Zaragoza,Villar de los Navarros (50291),0,4,-4
1999,Zaragoza,Villarreal de Huerva (50292),0,2,-2
1999,Zaragoza,Villarroya de la Sierra (50293),2,8,-6
1999,Zaragoza,Vilueña (La) (50282),0,4,-4
1999,Zaragoza,Vistabella (50295),0,1,-1
1999,Zaragoza,Zaida (La) (50296),1,7,-6
1999,Zaragoza,Zaragoza (50297),5296,5892,-596
1999,Zaragoza,Zuera (50298),54,58,-4
1999,Zaragoza,Épila (50099),54,58,-4
1998,Zaragoza,Abanto (50001),0,5,-5
1998,Zaragoza,Acered (50002),0,5,-5
1998,Zaragoza,Aguarón (50004),3,6,-3
1998,Zaragoza,Aguilón (50005),1,1,0
1998,Zaragoza,Agón (50003),2,4,-2
1998,Zaragoza,Ainzón (50006),10,15,-5
1998,Zaragoza,Aladrén (50007),0,2,-2
1998,Zaragoza,Alagón (50008),34,60,-26
1998,Zaragoza,Alarba (50009),0,1,-1
