cp,nombre,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
50072,Carenas,2,4,4,7,2,1,2,6,1,5,2,6,3,4,2,2,3,2,1,1,3,6,1,1,1,1,0,0,0,1,1,0,0,1,0,0
50073,Cariñena,40,32,38,34,27,28,26,23,28,32,22,27,23,22,26,26,12,23,11,25,18,17,19,19,13,12,10,4,7,9,4,4,4,2,0,0
50074,Caspe,104,92,86,100,112,90,77,90,84,86,57,65,79,33,43,81,73,59,54,69,57,38,40,35,36,29,31,22,24,12,10,3,6,1,0,3
50075,Castejón de Alarba,0,0,1,3,1,0,0,0,0,3,1,2,1,3,3,1,1,2,4,1,2,2,3,2,0,2,0,1,0,0,0,2,0,0,0,0
50076,Castejón de las Armas,4,1,3,4,3,2,3,0,0,0,0,2,2,0,1,1,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
50077,Castejón de Valdejasa,3,3,3,2,4,5,8,1,5,4,3,2,2,2,5,5,2,1,4,6,3,2,4,7,2,1,1,2,1,1,1,0,0,0,0,0
50078,Castiliscar,4,8,5,1,3,6,3,1,6,5,4,5,4,6,5,10,3,4,1,2,5,5,5,4,1,0,1,0,3,0,0,0,0,0,1,0
50079,Cervera de la Cañada,1,1,6,4,3,7,4,8,4,5,5,6,1,7,4,4,4,5,7,2,3,2,4,1,2,1,2,1,1,0,0,0,1,0,0,0
50080,Cerveruela,2,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50081,Cetina,5,6,8,8,8,4,6,8,4,8,3,9,6,6,7,3,11,9,15,5,9,10,10,8,7,2,4,2,3,4,1,0,1,0,0,0
50092,Chiprana,3,2,2,2,10,8,3,3,9,6,6,4,2,7,5,3,7,3,6,9,3,4,4,2,1,3,1,1,1,0,1,1,0,0,0,0
50093,Chodes,1,2,4,1,0,1,3,1,1,1,4,0,1,3,1,0,3,2,1,1,1,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0
50082,Cimballa,1,1,0,1,2,4,0,0,1,2,2,1,0,1,0,0,2,0,2,3,3,2,3,2,2,1,0,0,0,2,1,1,0,0,0,0
50083,Cinco Olivas,1,0,0,2,0,1,1,1,1,1,2,1,2,1,1,1,1,0,2,0,1,2,1,0,2,0,0,0,0,1,0,2,0,0,0,0
50084,Clarés de Ribota,1,2,0,1,1,2,2,0,1,1,1,1,2,2,2,0,2,0,1,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0
50085,Codo,3,2,1,1,4,3,6,1,2,4,3,2,6,1,5,3,1,7,9,4,3,3,0,2,1,0,2,1,1,0,0,0,0,0,0,0
50086,Codos,2,4,1,3,5,3,2,2,2,2,4,2,3,0,4,5,2,2,6,5,4,2,5,2,1,1,3,3,0,1,1,0,0,1,0,0
50087,Contamina,1,0,0,0,0,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
50088,Cosuenda,12,7,5,3,2,6,4,8,4,3,4,2,8,3,2,4,6,4,3,4,5,3,3,4,0,5,2,0,5,0,1,3,0,0,0,0
50089,Cuarte de Huerva,64,58,49,64,57,46,25,33,32,29,18,19,30,20,15,19,13,15,18,20,10,8,8,5,11,9,3,0,5,2,2,0,1,0,0,0
50090,Cubel,0,5,2,0,1,2,3,6,1,4,4,3,3,2,3,1,1,4,4,4,3,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0
50091,Cuerlas Las,0,0,0,3,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,2,0,1,0,1,0,1,0,2,0,0,0,0,0
50094,Daroca,23,18,20,22,20,13,22,16,18,16,24,18,25,18,15,19,15,27,27,19,20,31,24,16,21,14,10,7,11,6,5,2,3,1,3,0
50095,Ejea de los Caballeros,208,180,158,142,173,146,127,154,139,129,127,94,111,91,89,107,123,100,94,117,112,91,69,65,63,56,35,29,18,25,11,7,5,0,5,4
50096,Embid de Ariza,0,0,1,2,1,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,1,2,0,0,0,0,0,2,1,0,0,0,0,0
50098,Encinacorba,2,5,2,4,3,4,1,0,2,2,1,0,5,3,2,4,4,1,8,4,1,3,2,3,6,0,0,0,1,0,2,0,1,0,0,0
50099,Épila,49,31,36,42,47,35,38,41,35,35,32,24,41,22,35,23,32,33,21,32,32,21,26,20,14,10,8,11,8,1,4,4,2,2,2,2
50100,Erla,3,4,5,4,8,5,11,5,3,9,6,5,2,4,2,3,4,8,2,1,8,3,2,4,2,0,1,2,2,1,1,0,1,1,0,0
50101,Escatrón,12,11,9,17,13,10,10,12,10,5,11,7,12,5,15,9,11,7,11,16,12,7,6,4,6,11,4,5,2,1,2,2,1,0,0,0
50102,Fabara,14,13,8,20,20,15,10,15,5,10,20,8,9,9,14,17,17,12,24,7,11,6,8,13,5,6,6,4,2,5,1,2,0,0,2,0
50104,Farlete,11,5,6,5,11,3,9,11,3,8,1,4,11,1,1,3,7,6,1,3,6,4,4,4,2,3,1,0,0,0,1,0,0,1,0,1
50105,Fayón,7,6,7,9,8,5,7,6,4,3,1,3,4,1,6,4,3,4,2,4,2,0,3,3,0,5,4,0,2,1,1,0,1,0,0,1
50106,Fayos Los,1,0,6,1,4,3,1,1,2,2,4,4,1,2,1,0,2,5,2,1,4,5,3,1,4,2,1,2,1,1,0,0,1,0,0,0
50107,Figueruelas,12,9,21,12,5,6,14,6,11,10,11,6,5,9,4,7,9,8,6,3,5,6,7,9,3,4,2,1,1,2,2,0,0,0,0,1
50108,Fombuena,0,1,0,0,2,1,1,1,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
50109,Frago El,2,1,2,1,2,2,0,1,0,1,2,0,1,0,2,1,2,1,1,1,1,3,2,1,0,1,1,0,1,0,0,1,0,0,0,0
50110,Frasno El,5,7,9,2,5,6,4,7,7,8,6,7,8,1,3,1,6,2,5,7,3,9,5,6,1,5,2,4,1,1,1,0,0,0,0,1
50111,Fréscano,6,1,3,0,2,1,2,5,4,2,2,3,3,1,2,5,3,0,1,3,1,3,0,2,0,0,1,1,1,0,0,0,0,0,0,0
50113,Fuendejalón,8,6,9,9,9,7,14,17,13,19,15,15,9,2,9,6,7,5,5,7,0,4,3,7,3,2,1,2,0,2,1,1,0,1,0,0
50114,Fuendetodos,0,2,2,1,2,2,2,0,2,3,1,2,1,1,0,0,2,1,2,2,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0
50115,Fuentes de Ebro,48,32,40,43,47,47,48,43,45,44,33,36,29,19,30,29,26,45,23,21,34,16,16,16,13,14,5,6,3,2,4,2,1,0,1,0
50116,Fuentes de Jiloca,4,4,3,2,4,2,4,1,4,2,7,5,10,3,4,3,3,4,5,3,3,0,5,1,2,1,1,0,1,1,1,0,0,0,0,2
50117,Gallocanta,0,1,2,0,4,4,1,4,1,3,2,2,1,3,1,1,4,4,1,5,2,3,2,1,1,2,0,0,1,0,0,0,0,0,0,0
50118,Gallur,38,38,31,23,28,27,34,31,20,21,28,16,28,27,25,17,22,27,21,24,24,17,17,13,9,13,4,5,10,1,2,3,1,3,0,2
50119,Gelsa,15,15,7,7,10,13,4,16,12,10,19,13,9,5,16,15,13,14,14,13,13,12,5,10,10,5,8,4,3,0,1,1,0,0,0,2
50120,Godojos,1,0,0,0,1,0,2,2,0,0,1,1,0,1,1,1,1,0,1,1,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
50121,Gotor,3,1,3,2,6,6,5,5,7,5,3,6,4,9,6,4,5,4,4,3,5,3,3,4,5,1,2,1,0,0,1,0,1,0,1,1
50122,Grisel,0,0,1,0,4,0,0,0,2,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50123,Grisén,11,6,6,7,1,2,5,4,1,8,2,2,0,2,2,5,2,4,5,7,7,5,4,5,5,0,2,3,0,3,0,1,0,1,0,0
50124,Herrera de los Navarros,5,8,7,10,2,6,2,4,2,5,6,6,6,6,4,6,3,11,6,8,8,8,7,6,11,4,3,2,6,1,1,0,0,0,0,0
50125,Ibdes,5,6,3,6,10,5,5,8,8,2,4,8,4,5,3,3,6,5,3,5,2,8,7,6,3,3,3,3,3,1,3,0,0,0,0,0
50126,Illueca,34,36,21,31,31,29,38,28,26,23,23,19,18,18,21,22,24,19,21,16,18,24,21,14,12,6,8,6,4,3,6,3,2,0,0,2
50128,Isuerre,0,0,2,2,1,0,0,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
50129,Jaraba,1,2,2,3,7,1,3,8,2,2,2,2,2,2,4,4,3,2,1,2,4,3,2,0,0,1,2,2,1,0,0,0,1,0,0,1
50130,Jarque,4,4,2,5,2,2,5,6,5,7,6,9,6,2,5,1,9,2,6,5,11,4,2,4,2,4,2,0,1,0,1,0,0,0,0,0
50131,Jaulín,0,1,7,0,4,4,4,2,4,4,4,2,5,5,3,3,6,4,2,3,3,4,5,2,0,1,3,3,4,3,0,3,1,0,0,0
50132,Joyosa La,10,8,8,7,7,8,2,11,5,2,8,6,1,3,2,3,7,7,3,6,4,0,2,3,4,2,4,4,2,3,2,0,0,0,1,1
50133,Lagata,3,1,2,1,3,3,1,0,2,1,1,2,1,2,0,2,2,0,4,1,2,0,4,2,0,0,3,0,2,0,1,0,0,0,0,0
50134,Langa del Castillo,1,4,1,3,2,7,0,2,5,5,3,0,3,0,0,4,1,4,4,3,1,1,0,1,3,2,1,2,1,0,0,0,0,0,0,0
50135,Layana,1,0,0,2,0,2,2,1,3,0,5,3,3,3,0,1,0,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
50136,Lécera,6,7,10,6,6,3,9,10,5,7,14,4,7,1,6,11,15,11,9,8,8,12,9,8,5,4,3,8,5,0,2,1,3,1,0,1
50138,Lechón,0,0,3,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,2,1,2,0,0,0,2,1,0,0,0,0,0,0,0
50137,Leciñena,14,9,14,13,21,18,11,25,17,18,14,19,14,7,6,16,13,19,12,9,16,13,10,14,6,6,4,5,3,1,5,1,2,2,0,2
