cp,municipio,year,population
50176,Morata de Jiloca,2019,302
50176,Morata de Jiloca,2018,282
50176,Morata de Jiloca,2017,282
50176,Morata de Jiloca,2016,272
50176,Morata de Jiloca,2015,256
50176,Morata de Jiloca,2014,236
50176,Morata de Jiloca,2013,232
50176,Morata de Jiloca,2012,280
50176,Morata de Jiloca,2011,286
50176,Morata de Jiloca,2010,301
50177,Morés,2020,321
50177,Morés,2019,323
50177,Morés,2018,334
50177,Morés,2017,335
50177,Morés,2016,349
50177,Morés,2015,362
50177,Morés,2014,379
50177,Morés,2013,393
50177,Morés,2012,402
50177,Morés,2011,422
50177,Morés,2010,437
50178,Moros,2020,319
50178,Moros,2019,343
50178,Moros,2018,362
50178,Moros,2017,364
50178,Moros,2016,383
50178,Moros,2015,397
50178,Moros,2014,406
50178,Moros,2013,434
50178,Moros,2012,441
50178,Moros,2011,449
50178,Moros,2010,469
50179,Moyuela,2020,265
50179,Moyuela,2019,280
50179,Moyuela,2018,245
50179,Moyuela,2017,258
50179,Moyuela,2016,265
50179,Moyuela,2015,280
50179,Moyuela,2014,265
50179,Moyuela,2013,280
50179,Moyuela,2012,278
50179,Moyuela,2011,258
50179,Moyuela,2010,260
50180,Mozota,2020,120
50180,Mozota,2019,122
50180,Mozota,2018,130
50180,Mozota,2017,136
50180,Mozota,2016,124
50180,Mozota,2015,121
50180,Mozota,2014,121
50180,Mozota,2013,117
50180,Mozota,2012,107
50180,Mozota,2011,113
50180,Mozota,2010,114
50181,Muel,2020,1401
50181,Muel,2019,1378
50181,Muel,2018,1333
50181,Muel,2017,1324
50181,Muel,2016,1312
50181,Muel,2015,1335
50181,Muel,2014,1375
50181,Muel,2013,1377
50181,Muel,2012,1379
50181,Muel,2011,1434
50181,Muel,2010,1385
50182,Muela,La,2020,5894
50182,Muela,La,2019,5784
50182,Muela,La,2018,5479
50182,Muela,La,2017,5238
50182,Muela,La,2016,5090
50182,Muela,La,2015,4980
50182,Muela,La,2014,4948
50182,Muela,La,2013,5015
50182,Muela,La,2012,5062
50182,Muela,La,2011,5213
50182,Muela,La,2010,5166
50183,Munébrega,2020,363
50183,Munébrega,2019,371
50183,Munébrega,2018,385
50183,Munébrega,2017,403
50183,Munébrega,2016,410
50183,Munébrega,2015,405
50183,Munébrega,2014,420
50183,Munébrega,2013,462
50183,Munébrega,2012,470
50183,Munébrega,2011,467
50183,Munébrega,2010,488
50184,Murero,2020,96
50184,Murero,2019,98
50184,Murero,2018,107
50184,Murero,2017,119
50184,Murero,2016,129
50184,Murero,2015,131
50184,Murero,2014,133
50184,Murero,2013,135
50184,Murero,2012,140
50184,Murero,2011,148
50184,Murero,2010,146
50185,Murillo de Gállego,2020,191
50185,Murillo de Gállego,2019,183
50185,Murillo de Gállego,2018,174
50185,Murillo de Gállego,2017,175
50185,Murillo de Gállego,2016,168
50185,Murillo de Gállego,2015,166
50185,Murillo de Gállego,2014,183
50185,Murillo de Gállego,2013,189
50185,Murillo de Gállego,2012,202
50185,Murillo de Gállego,2011,194
50185,Murillo de Gállego,2010,189
50186,Navardún,2020,36
50186,Navardún,2019,38
50186,Navardún,2018,40
50186,Navardún,2017,41
50186,Navardún,2016,42
50186,Navardún,2015,41
50186,Navardún,2014,43
50186,Navardún,2013,45
50186,Navardún,2012,47
50186,Navardún,2011,48
50186,Navardún,2010,50
50187,Nigüella,2020,61
50187,Nigüella,2019,62
50187,Nigüella,2018,66
50187,Nigüella,2017,69
50187,Nigüella,2016,76
50187,Nigüella,2015,78
50187,Nigüella,2014,80
50187,Nigüella,2013,75
50187,Nigüella,2012,74
50187,Nigüella,2011,79
50187,Nigüella,2010,81
50188,Nombrevilla,2020,31
50188,Nombrevilla,2019,31
50188,Nombrevilla,2018,29
50188,Nombrevilla,2017,31
50188,Nombrevilla,2016,32
50188,Nombrevilla,2015,34
50188,Nombrevilla,2014,37
50188,Nombrevilla,2013,34
50188,Nombrevilla,2012,35
50188,Nombrevilla,2011,38
50188,Nombrevilla,2010,35
50189,Nonaspe,2020,978
50189,Nonaspe,2019,961
50189,Nonaspe,2018,962
50189,Nonaspe,2017,964
50189,Nonaspe,2016,992
50189,Nonaspe,2015,1008
50189,Nonaspe,2014,1016
50189,Nonaspe,2013,1038
50189,Nonaspe,2012,1064
50189,Nonaspe,2011,1054
50189,Nonaspe,2010,1061
50190,Novallas,2020,825
50190,Novallas,2019,830
50190,Novallas,2018,850
50190,Novallas,2017,838
50190,Novallas,2016,871
50190,Novallas,2015,913
50190,Novallas,2014,931
50190,Novallas,2013,947
50190,Novallas,2012,948
50190,Novallas,2011,949
50190,Novallas,2010,919
50191,Novillas,2020,517
50191,Novillas,2019,532
50191,Novillas,2018,540
50191,Novillas,2017,546
50191,Novillas,2016,560
50191,Novillas,2015,578
50191,Novillas,2014,586
50191,Novillas,2013,594
50191,Novillas,2012,602
50191,Novillas,2011,603
50191,Novillas,2010,626
50192,Nuévalos,2020,285
50192,Nuévalos,2019,310
50192,Nuévalos,2018,325
50192,Nuévalos,2017,332
50192,Nuévalos,2016,335
50192,Nuévalos,2015,327
50192,Nuévalos,2014,332
50192,Nuévalos,2013,348
50192,Nuévalos,2012,350
50192,Nuévalos,2011,355
50192,Nuévalos,2010,356
50193,Nuez de Ebro,2020,838
50193,Nuez de Ebro,2019,837
50193,Nuez de Ebro,2018,827
50193,Nuez de Ebro,2017,838
50193,Nuez de Ebro,2016,840
50193,Nuez de Ebro,2015,826
50193,Nuez de Ebro,2014,843
50193,Nuez de Ebro,2013,863
50193,Nuez de Ebro,2012,843
50193,Nuez de Ebro,2011,837
50193,Nuez de Ebro,2010,801
50194,Olvés,2020,110
50194,Olvés,2019,104
50194,Olvés,2018,106
50194,Olvés,2017,104
50194,Olvés,2016,120
50194,Olvés,2015,117
50194,Olvés,2014,106
50194,Olvés,2013,109
50194,Olvés,2012,117
50194,Olvés,2011,119
50194,Olvés,2010,115
50195,Orcajo,2020,55
50195,Orcajo,2019,58
50195,Orcajo,2018,59
50195,Orcajo,2017,57
50195,Orcajo,2016,58
50195,Orcajo,2015,56
50195,Orcajo,2014,57
50195,Orcajo,2013,45
50195,Orcajo,2012,47
50195,Orcajo,2011,43
50195,Orcajo,2010,33
50196,Orera,2020,111
50196,Orera,2019,114
50196,Orera,2018,118
50196,Orera,2017,120
50196,Orera,2016,122
50196,Orera,2015,127
50196,Orera,2014,131
50196,Orera,2013,133
50196,Orera,2012,135
50196,Orera,2011,136
50196,Orera,2010,129
50197,Orés,2020,109
50197,Orés,2019,114
50197,Orés,2018,104
50197,Orés,2017,106
50197,Orés,2016,108
50197,Orés,2015,112
50197,Orés,2014,110
50197,Orés,2013,104
50197,Orés,2012,103
50197,Orés,2011,107
50197,Orés,2010,101
50198,Oseja,2020,47
50198,Oseja,2019,53
50198,Oseja,2018,52
50198,Oseja,2017,55
50198,Oseja,2016,60
50198,Oseja,2015,61
50198,Oseja,2014,48
50198,Oseja,2013,44
50198,Oseja,2012,48
50198,Oseja,2011,54
50198,Oseja,2010,55
50199,Osera de Ebro,2020,383
50199,Osera de Ebro,2019,386
50199,Osera de Ebro,2018,395
50199,Osera de Ebro,2017,396
50199,Osera de Ebro,2016,403
50199,Osera de Ebro,2015,407
50199,Osera de Ebro,2014,424
50199,Osera de Ebro,2013,447
50199,Osera de Ebro,2012,449
50199,Osera de Ebro,2011,462
50199,Osera de Ebro,2010,473
50200,Paniza,2020,619
50200,Paniza,2019,609
50200,Paniza,2018,634
50200,Paniza,2017,650
50200,Paniza,2016,673
50200,Paniza,2015,691
50200,Paniza,2014,729
50200,Paniza,2013,754
50200,Paniza,2012,758
50200,Paniza,2011,766
50200,Paniza,2010,759
50201,Paracuellos de Jiloca,2020,573
50201,Paracuellos de Jiloca,2019,592
50201,Paracuellos de Jiloca,2018,601
50201,Paracuellos de Jiloca,2017,583
50201,Paracuellos de Jiloca,2016,591
50201,Paracuellos de Jiloca,2015,590
50201,Paracuellos de Jiloca,2014,568
50201,Paracuellos de Jiloca,2013,567
50201,Paracuellos de Jiloca,2012,587
50201,Paracuellos de Jiloca,2011,590
50201,Paracuellos de Jiloca,2010,576
50202,Paracuellos de la Ribera,2020,136
50202,Paracuellos de la Ribera,2019,143
50202,Paracuellos de la Ribera,2018,158
50202,Paracuellos de la Ribera,2017,171
50202,Paracuellos de la Ribera,2016,162
50202,Paracuellos de la Ribera,2015,168
50202,Paracuellos de la Ribera,2014,175
50202,Paracuellos de la Ribera,2013,172
50202,Paracuellos de la Ribera,2012,172
50202,Paracuellos de la Ribera,2011,187
50202,Paracuellos de la Ribera,2010,194
50203,Pastriz,2020,1300
50203,Pastriz,2019,1297
50203,Pastriz,2018,1293
50203,Pastriz,2017,1314
50203,Pastriz,2016,1302
50203,Pastriz,2015,1280
50203,Pastriz,2014,1310
50203,Pastriz,2013,1317
50203,Pastriz,2012,1364
50203,Pastriz,2011,1351
50203,Pastriz,2010,1384
50204,Pedrola,2020,3587
50204,Pedrola,2019,3568
50204,Pedrola,2018,3509
50204,Pedrola,2017,3453
50204,Pedrola,2016,3450
50204,Pedrola,2015,3560
50204,Pedrola,2014,3622
50204,Pedrola,2013,3680
50204,Pedrola,2012,3780
50204,Pedrola,2011,3769
50204,Pedrola,2010,3721
50205,Pedrosas,Las,2020,86
50205,Pedrosas,Las,2019,87
50205,Pedrosas,Las,2018,90
50205,Pedrosas,Las,2017,106
50205,Pedrosas,Las,2016,107
50205,Pedrosas,Las,2015,107
50205,Pedrosas,Las,2014,110
50205,Pedrosas,Las,2013,111
50205,Pedrosas,Las,2012,116
50205,Pedrosas,Las,2011,117
50205,Pedrosas,Las,2010,121
50206,Perdiguera,2020,572
50206,Perdiguera,2019,572
50206,Perdiguera,2018,577
50206,Perdiguera,2017,596
50206,Perdiguera,2016,603
50206,Perdiguera,2015,597
50206,Perdiguera,2014,613
50206,Perdiguera,2013,616
50206,Perdiguera,2012,645
50206,Perdiguera,2011,651
50206,Perdiguera,2010,664
50207,Piedratajada,2020,87
50207,Piedratajada,2019,95
50207,Piedratajada,2018,97
50207,Piedratajada,2017,110
50207,Piedratajada,2016,112
50207,Piedratajada,2015,114
50207,Piedratajada,2014,113
50207,Piedratajada,2013,126
50207,Piedratajada,2012,130
50207,Piedratajada,2011,147
50207,Piedratajada,2010,150
50208,Pina de Ebro,2020,2391
50208,Pina de Ebro,2019,2362
50208,Pina de Ebro,2018,2373
50208,Pina de Ebro,2017,2435
50208,Pina de Ebro,2016,2443
50208,Pina de Ebro,2015,2535
50208,Pina de Ebro,2014,2567
50208,Pina de Ebro,2013,2615
50208,Pina de Ebro,2012,2635
50208,Pina de Ebro,2011,2626
50208,Pina de Ebro,2010,2655
50209,Pinseque,2020,4070
50209,Pinseque,2019,3973
50209,Pinseque,2018,3908
50209,Pinseque,2017,3850
50209,Pinseque,2016,3726
50209,Pinseque,2015,3606
50209,Pinseque,2014,3625
50209,Pinseque,2013,3687
50209,Pinseque,2012,3676
50209,Pinseque,2011,3579
50209,Pinseque,2010,3481
50210,Pintanos,Los,2020,39
50210,Pintanos,Los,2019,37
50210,Pintanos,Los,2018,37
50210,Pintanos,Los,2017,37
50210,Pintanos,Los,2016,43
50210,Pintanos,Los,2015,44
50210,Pintanos,Los,2014,44
50210,Pintanos,Los,2013,48
50210,Pintanos,Los,2012,45
50210,Pintanos,Los,2011,45
50210,Pintanos,Los,2010,38
50211,Plasencia de Jalón,2020,308
50211,Plasencia de Jalón,2019,306
50211,Plasencia de Jalón,2018,303
50211,Plasencia de Jalón,2017,315
50211,Plasencia de Jalón,2016,320
50211,Plasencia de Jalón,2015,342
50211,Plasencia de Jalón,2014,370
50211,Plasencia de Jalón,2013,374
50211,Plasencia de Jalón,2012,386
50211,Plasencia de Jalón,2011,389
50211,Plasencia de Jalón,2010,404
50212,Pleitas,2020,33
50212,Pleitas,2019,34
50212,Pleitas,2018,36
50212,Pleitas,2017,41
50212,Pleitas,2016,44
50212,Pleitas,2015,45
50212,Pleitas,2014,43
50212,Pleitas,2013,45
50212,Pleitas,2012,52
50212,Pleitas,2011,53
50212,Pleitas,2010,48
50213,Plenas,2020,98
50213,Plenas,2019,106
50213,Plenas,2018,101
50213,Plenas,2017,102
50213,Plenas,2016,105
50213,Plenas,2015,111
50213,Plenas,2014,120
50213,Plenas,2013,128
50213,Plenas,2012,131
50213,Plenas,2011,135
50213,Plenas,2010,132
50214,Pomer,2020,21
50214,Pomer,2019,22
50214,Pomer,2018,22
50214,Pomer,2017,27
50214,Pomer,2016,33
50214,Pomer,2015,32
50214,Pomer,2014,34
50214,Pomer,2013,33
50214,Pomer,2012,35
50214,Pomer,2011,36
50214,Pomer,2010,37
50215,Pozuel de Ariza,2020,21
50215,Pozuel de Ariza,2019,21
50215,Pozuel de Ariza,2018,21
50215,Pozuel de Ariza,2017,23
50215,Pozuel de Ariza,2016,24
50215,Pozuel de Ariza,2015,24
50215,Pozuel de Ariza,2014,23
50215,Pozuel de Ariza,2013,22
50215,Pozuel de Ariza,2012,22
50215,Pozuel de Ariza,2011,21
50215,Pozuel de Ariza,2010,20
50216,Pozuelo de Aragón,2020,282
50216,Pozuelo de Aragón,2019,296
50216,Pozuelo de Aragón,2018,284
50216,Pozuelo de Aragón,2017,281
50216,Pozuelo de Aragón,2016,282
50216,Pozuelo de Aragón,2015,288
50216,Pozuelo de Aragón,2014,299
50216,Pozuelo de Aragón,2013,318
50216,Pozuelo de Aragón,2012,327
50216,Pozuelo de Aragón,2011,340
50216,Pozuelo de Aragón,2010,342
50217,Pradilla de Ebro,2020,540
50217,Pradilla de Ebro,2019,563
50217,Pradilla de Ebro,2018,574
50217,Pradilla de Ebro,2017,562
50217,Pradilla de Ebro,2016,548
50217,Pradilla de Ebro,2015,560
50217,Pradilla de Ebro,2014,584
50217,Pradilla de Ebro,2013,624
50217,Pradilla de Ebro,2012,627
50217,Pradilla de Ebro,2011,619
50217,Pradilla de Ebro,2010,618
50218,Puebla de Albortón,2020,120
50218,Puebla de Albortón,2019,118
50218,Puebla de Albortón,2018,120
50218,Puebla de Albortón,2017,122
50218,Puebla de Albortón,2016,118
50218,Puebla de Albortón,2015,124
50218,Puebla de Albortón,2014,127
50218,Puebla de Albortón,2013,125
50218,Puebla de Albortón,2012,128
50218,Puebla de Albortón,2011,120
50218,Puebla de Albortón,2010,125
50219,Puebla de Alfindén,La,2020,6358
50219,Puebla de Alfindén,La,2019,6303
50219,Puebla de Alfindén,La,2018,6173
50219,Puebla de Alfindén,La,2017,6109
50219,Puebla de Alfindén,La,2016,6028
50219,Puebla de Alfindén,La,2015,5948
50219,Puebla de Alfindén,La,2014,5864
50219,Puebla de Alfindén,La,2013,5784
50219,Puebla de Alfindén,La,2012,5603
50219,Puebla de Alfindén,La,2011,5433
50219,Puebla de Alfindén,La,2010,5250
50220,Puendeluna,2020,48
50220,Puendeluna,2019,44
50220,Puendeluna,2018,44
50220,Puendeluna,2017,46
50220,Puendeluna,2016,44
50220,Puendeluna,2015,51
50220,Puendeluna,2014,51
50220,Puendeluna,2013,55
50220,Puendeluna,2012,63
50220,Puendeluna,2011,62
50220,Puendeluna,2010,65
50221,Purujosa,2020,32
50221,Purujosa,2019,35
50221,Purujosa,2018,36
50221,Purujosa,2017,37
50221,Purujosa,2016,38
50221,Purujosa,2015,37
50221,Purujosa,2014,39
50221,Purujosa,2013,39
50221,Purujosa,2012,40
50221,Purujosa,2011,43
50221,Purujosa,2010,44
50222,Quinto,2020,1949
50222,Quinto,2019,1939
50222,Quinto,2018,1948
50222,Quinto,2017,1960
50222,Quinto,2016,1996
50222,Quinto,2015,2020
50222,Quinto,2014,2055
50222,Quinto,2013,2085
50222,Quinto,2012,2077
50222,Quinto,2011,2105
50222,Quinto,2010,2111
50223,Remolinos,2020,1074
50223,Remolinos,2019,1086
50223,Remolinos,2018,1081
50223,Remolinos,2017,1088
50223,Remolinos,2016,1113
50223,Remolinos,2015,1143
50223,Remolinos,2014,1149
50223,Remolinos,2013,1144
50223,Remolinos,2012,1153
50223,Remolinos,2011,1183
50223,Remolinos,2010,1199
50224,Retascón,2020,62
50224,Retascón,2019,67
50224,Retascón,2018,74
50224,Retascón,2017,73
50224,Retascón,2016,76
50224,Retascón,2015,79
50224,Retascón,2014,75
50224,Retascón,2013,70
50224,Retascón,2012,70
50224,Retascón,2011,76
50224,Retascón,2010,79
50225,Ricla,2020,2869
50225,Ricla,2019,2847
50225,Ricla,2018,2815
50225,Ricla,2017,2894
50225,Ricla,2016,3027
50225,Ricla,2015,3122
50225,Ricla,2014,3203
50225,Ricla,2013,3225
50225,Ricla,2012,3188
50225,Ricla,2011,3065
50225,Ricla,2010,3568
50227,Romanos,2020,125
50227,Romanos,2019,128
50227,Romanos,2018,119
50227,Romanos,2017,119
50227,Romanos,2016,127
50227,Romanos,2015,111
50227,Romanos,2014,107
50227,Romanos,2013,114
50227,Romanos,2012,121
50227,Romanos,2011,123
50227,Romanos,2010,113
50228,Rueda de Jalón,2020,312
50228,Rueda de Jalón,2019,310
50228,Rueda de Jalón,2018,325
50228,Rueda de Jalón,2017,316
50228,Rueda de Jalón,2016,328
50228,Rueda de Jalón,2015,332
50228,Rueda de Jalón,2014,344
50228,Rueda de Jalón,2013,343
50228,Rueda de Jalón,2012,345
50228,Rueda de Jalón,2011,350
50228,Rueda de Jalón,2010,353
50229,Ruesca,2020,76
50229,Ruesca,2019,78
50229,Ruesca,2018,72
50229,Ruesca,2017,72
50229,Ruesca,2016,73
50229,Ruesca,2015,73
50229,Ruesca,2014,73
50229,Ruesca,2013,76
50229,Ruesca,2012,75
50229,Ruesca,2011,80
50229,Ruesca,2010,75
50241,Sabiñán,2020,722
50241,Sabiñán,2019,723
50241,Sabiñán,2018,691
50241,Sabiñán,2017,699
50241,Sabiñán,2016,722
50241,Sabiñán,2015,743
50241,Sabiñán,2014,755
50241,Sabiñán,2013,770
50241,Sabiñán,2012,749
50241,Sabiñán,2011,747
50241,Sabiñán,2010,793
50230,Sádaba,2020,1311
50230,Sádaba,2019,1324
50230,Sádaba,2018,1324
50230,Sádaba,2017,1347
50230,Sádaba,2016,1366
50230,Sádaba,2015,1404
50230,Sádaba,2014,1460
50230,Sádaba,2013,1506
50230,Sádaba,2012,1577
50230,Sádaba,2011,1643
50230,Sádaba,2010,1671
50231,Salillas de Jalón,2020,321
50231,Salillas de Jalón,2019,315
50231,Salillas de Jalón,2018,304
50231,Salillas de Jalón,2017,305
50231,Salillas de Jalón,2016,304
50231,Salillas de Jalón,2015,324
50231,Salillas de Jalón,2014,324
50231,Salillas de Jalón,2013,337
50231,Salillas de Jalón,2012,373
50231,Salillas de Jalón,2011,383
50231,Salillas de Jalón,2010,375
50232,Salvatierra de Esca,2020,207
50232,Salvatierra de Esca,2019,199
50232,Salvatierra de Esca,2018,198
50232,Salvatierra de Esca,2017,212
50232,Salvatierra de Esca,2016,208
50232,Salvatierra de Esca,2015,215
50232,Salvatierra de Esca,2014,211
50232,Salvatierra de Esca,2013,211
50232,Salvatierra de Esca,2012,210
50232,Salvatierra de Esca,2011,226
50232,Salvatierra de Esca,2010,235
50233,Samper del Salz,2020,100
50233,Samper del Salz,2019,110
50233,Samper del Salz,2018,112
50233,Samper del Salz,2017,112
50233,Samper del Salz,2016,117
50233,Samper del Salz,2015,123
50233,Samper del Salz,2014,106
50233,Samper del Salz,2013,109
50233,Samper del Salz,2012,121
50233,Samper del Salz,2011,119
50233,Samper del Salz,2010,128
50234,San Martín de la Virgen de Moncayo,2020,270
50234,San Martín de la Virgen de Moncayo,2019,277
50234,San Martín de la Virgen de Moncayo,2018,286
50234,San Martín de la Virgen de Moncayo,2017,287
50234,San Martín de la Virgen de Moncayo,2016,286
50234,San Martín de la Virgen de Moncayo,2015,279
50234,San Martín de la Virgen de Moncayo,2014,281
50234,San Martín de la Virgen de Moncayo,2013,292
50234,San Martín de la Virgen de Moncayo,2012,297
50234,San Martín de la Virgen de Moncayo,2011,285
50234,San Martín de la Virgen de Moncayo,2010,295
50235,San Mateo de Gállego,2020,3269
50235,San Mateo de Gállego,2019,3234
50235,San Mateo de Gállego,2018,3134
50235,San Mateo de Gállego,2017,3077
50235,San Mateo de Gállego,2016,3060
50235,San Mateo de Gállego,2015,3051
50235,San Mateo de Gállego,2014,3093
50235,San Mateo de Gállego,2013,3190
50235,San Mateo de Gállego,2012,3158
50235,San Mateo de Gállego,2011,3137
50235,San Mateo de Gállego,2010,3079
50236,Santa Cruz de Grío,2020,105
50236,Santa Cruz de Grío,2019,116
50236,Santa Cruz de Grío,2018,108
50236,Santa Cruz de Grío,2017,118
50236,Santa Cruz de Grío,2016,123
50236,Santa Cruz de Grío,2015,135
50236,Santa Cruz de Grío,2014,133
50236,Santa Cruz de Grío,2013,136
50236,Santa Cruz de Grío,2012,148
50236,Santa Cruz de Grío,2011,161
50236,Santa Cruz de Grío,2010,164
50237,Santa Cruz de Moncayo,2020,123
50237,Santa Cruz de Moncayo,2019,130
50237,Santa Cruz de Moncayo,2018,125
50237,Santa Cruz de Moncayo,2017,121
50237,Santa Cruz de Moncayo,2016,130
50237,Santa Cruz de Moncayo,2015,136
50237,Santa Cruz de Moncayo,2014,137
50237,Santa Cruz de Moncayo,2013,143
50237,Santa Cruz de Moncayo,2012,133
50237,Santa Cruz de Moncayo,2011,130
50237,Santa Cruz de Moncayo,2010,126
50238,Santa Eulalia de Gállego,2020,97
50238,Santa Eulalia de Gállego,2019,95
50238,Santa Eulalia de Gállego,2018,98
50238,Santa Eulalia de Gállego,2017,99
50238,Santa Eulalia de Gállego,2016,102
50238,Santa Eulalia de Gállego,2015,110
50238,Santa Eulalia de Gállego,2014,127
50238,Santa Eulalia de Gállego,2013,123
50238,Santa Eulalia de Gállego,2012,124
50238,Santa Eulalia de Gállego,2011,130
50238,Santa Eulalia de Gállego,2010,125
50239,Santed,2020,64
50239,Santed,2019,63
50239,Santed,2018,61
50239,Santed,2017,63
50239,Santed,2016,62
50239,Santed,2015,66
50239,Santed,2014,66
50239,Santed,2013,66
50239,Santed,2012,65
50239,Santed,2011,67
50239,Santed,2010,61
50240,Sástago,2020,1119
50240,Sástago,2019,1154
50240,Sástago,2018,1170
50240,Sástago,2017,1175
50240,Sástago,2016,1183
50240,Sástago,2015,1217
50240,Sástago,2014,1221
50240,Sástago,2013,1249
50240,Sástago,2012,1266
50240,Sástago,2011,1294
50240,Sástago,2010,1260
50242,Sediles,2020,108
50242,Sediles,2019,102
50242,Sediles,2018,95
50242,Sediles,2017,100
50242,Sediles,2016,102
50242,Sediles,2015,105
50242,Sediles,2014,110
50242,Sediles,2013,108
50242,Sediles,2012,106
50242,Sediles,2011,115
50242,Sediles,2010,112
50243,Sestrica,2020,344
50243,Sestrica,2019,352
50243,Sestrica,2018,370
50243,Sestrica,2017,387
50243,Sestrica,2016,391
50243,Sestrica,2015,402
50243,Sestrica,2014,413
50243,Sestrica,2013,400
50243,Sestrica,2012,390
50243,Sestrica,2011,401
50243,Sestrica,2010,402
50244,Sierra de Luna,2020,270
50244,Sierra de Luna,2019,268
50244,Sierra de Luna,2018,253
50244,Sierra de Luna,2017,250
50244,Sierra de Luna,2016,262
50244,Sierra de Luna,2015,267
50244,Sierra de Luna,2014,273
50244,Sierra de Luna,2013,262
50244,Sierra de Luna,2012,291
50244,Sierra de Luna,2011,310
50244,Sierra de Luna,2010,308
50245,Sigüés,2020,79
50245,Sigüés,2019,83
50245,Sigüés,2018,88
50245,Sigüés,2017,94
50245,Sigüés,2016,93
50245,Sigüés,2015,103
50245,Sigüés,2014,105
50245,Sigüés,2013,113
50245,Sigüés,2012,121
50245,Sigüés,2011,131
50245,Sigüés,2010,132
50246,Sisamón,2020,35
50246,Sisamón,2019,29
50246,Sisamón,2018,31
50246,Sisamón,2017,33
50246,Sisamón,2016,35
50246,Sisamón,2015,36
50246,Sisamón,2014,38
50246,Sisamón,2013,39
50246,Sisamón,2012,40
50246,Sisamón,2011,43
50246,Sisamón,2010,50
50247,Sobradiel,2020,1136
50247,Sobradiel,2019,1096
50247,Sobradiel,2018,1089
50247,Sobradiel,2017,1074
50247,Sobradiel,2016,1079
50247,Sobradiel,2015,1077
50247,Sobradiel,2014,1083
50247,Sobradiel,2013,1054
50247,Sobradiel,2012,1029
50247,Sobradiel,2011,979
50247,Sobradiel,2010,999
50248,Sos del Rey Católico,2020,567
50248,Sos del Rey Católico,2019,590
50248,Sos del Rey Católico,2018,588
50248,Sos del Rey Católico,2017,588
50248,Sos del Rey Católico,2016,605
50248,Sos del Rey Católico,2015,614
50248,Sos del Rey Católico,2014,629
50248,Sos del Rey Católico,2013,635
50248,Sos del Rey Católico,2012,646
50248,Sos del Rey Católico,2011,666
50248,Sos del Rey Católico,2010,662
50249,Tabuenca,2020,321
50249,Tabuenca,2019,314
50249,Tabuenca,2018,323
50249,Tabuenca,2017,331
50249,Tabuenca,2016,343
50249,Tabuenca,2015,352
50249,Tabuenca,2014,369
50249,Tabuenca,2013,369
50249,Tabuenca,2012,387
50249,Tabuenca,2011,394
50249,Tabuenca,2010,412
50250,Talamantes,2020,61
50250,Talamantes,2019,64
50250,Talamantes,2018,63
50250,Talamantes,2017,52
50250,Talamantes,2016,55
50250,Talamantes,2015,58
50250,Talamantes,2014,59
50250,Talamantes,2013,60
50250,Talamantes,2012,60
50250,Talamantes,2011,57
50250,Talamantes,2010,61
50251,Tarazona,2020,10558
50251,Tarazona,2019,10533
50251,Tarazona,2018,10509
50251,Tarazona,2017,10538
50251,Tarazona,2016,10713
50251,Tarazona,2015,10759
50251,Tarazona,2014,10864
50251,Tarazona,2013,10863
50251,Tarazona,2012,11050
50251,Tarazona,2011,11121
50251,Tarazona,2010,11131
50252,Tauste,2020,6847
50252,Tauste,2019,6912
50252,Tauste,2018,6914
50252,Tauste,2017,6892
50252,Tauste,2016,6933
50252,Tauste,2015,6941
50252,Tauste,2014,7027
50252,Tauste,2013,7190
50252,Tauste,2012,7382
50252,Tauste,2011,7484
50252,Tauste,2010,7567
50253,Terrer,2020,464
50253,Terrer,2019,447
50253,Terrer,2018,485
50253,Terrer,2017,479
50253,Terrer,2016,497
50253,Terrer,2015,520
50253,Terrer,2014,532
50253,Terrer,2013,586
50253,Terrer,2012,475
50253,Terrer,2011,500
50253,Terrer,2010,519
50254,Tierga,2020,190
50254,Tierga,2019,186
50254,Tierga,2018,192
50254,Tierga,2017,190
50254,Tierga,2016,197
50254,Tierga,2015,200
50254,Tierga,2014,197
50254,Tierga,2013,195
50254,Tierga,2012,197
50254,Tierga,2011,202
50254,Tierga,2010,179
50255,Tobed,2020,230
50255,Tobed,2019,214
50255,Tobed,2018,214
50255,Tobed,2017,224
50255,Tobed,2016,225
50255,Tobed,2015,243
50255,Tobed,2014,230
50255,Tobed,2013,236
50255,Tobed,2012,230
50255,Tobed,2011,250
50255,Tobed,2010,256
50256,Torralba de los Frailes,2020,76
50256,Torralba de los Frailes,2019,79
50256,Torralba de los Frailes,2018,86
50256,Torralba de los Frailes,2017,88
50256,Torralba de los Frailes,2016,87
50256,Torralba de los Frailes,2015,86
50256,Torralba de los Frailes,2014,88
50256,Torralba de los Frailes,2013,88
50256,Torralba de los Frailes,2012,90
50256,Torralba de los Frailes,2011,94
50256,Torralba de los Frailes,2010,96
50257,Torralba de Ribota,2020,169
50257,Torralba de Ribota,2019,174
50257,Torralba de Ribota,2018,172
50257,Torralba de Ribota,2017,181
50257,Torralba de Ribota,2016,188
50257,Torralba de Ribota,2015,186
50257,Torralba de Ribota,2014,189
50257,Torralba de Ribota,2013,203
50257,Torralba de Ribota,2012,205
50257,Torralba de Ribota,2011,202
50257,Torralba de Ribota,2010,198
50258,Torralbilla,2020,59
50258,Torralbilla,2019,55
50258,Torralbilla,2018,61
