year,cp,name,population,superficie
1930,22165,Ontiñena,1845,136.96
1930,22167,Osso de Cinca,818,27.66
1930,22168,Palo,241,14.41
1930,22170,Panticosa,996,95
1930,22172,Peñalba,1313,156
1930,22173,Las Peñas de Riglos,2459,217.87
1930,22174,Peralta de Alcofea,1819,116.14
1930,22175,Peralta de Calasanz,2036,114.88
1930,22176,Peraltilla,432,16
1930,22177,Perarrúa,603,30.05
1930,22178,Pertusa,527,29.37
1930,22181,Piracés,265,25.15
1930,22182,Plan,1007,92.53
1930,22184,Poleñino,538,33.02
1930,22186,Pozán de Vero,771,14.75
1930,22187,La Puebla de Castro,686,17.03
1930,22188,Puente de Montañana,733,48.56
1930,22189,Puértolas,1020,99.86
1930,22190,El Pueyo de Araguás,514,61.84
1930,22193,Pueyo de Santa Cruz,468,9.29
1930,22195,Quicena,289,9.67
1930,22197,Robres,1217,64
1930,22199,Sabiñánigo,5491,586.82
1930,22200,Sahún,630,73.36
1930,22201,Salas Altas,975,20.74
1930,22202,Salas Bajas,581,12.93
1930,22203,Salillas,354,28.33
1930,22204,Sallent de Gállego,1312,162.14
1930,22205,San Esteban de Litera,1698,71
1930,22206,Sangarrén,619,32.22
1930,22207,San Juan de Plan,301,55.53
1930,22208,Santa Cilia,528,28.08
1930,22209,Santa Cruz de la Serós,343,19.51
1930,22212,Santaliestra y San Quílez,350,23.34
1930,22213,Sariñena,3988,275.57
1930,22214,Secastilla,786,47.42
1930,22215,Seira,611,69
1930,22217,Sena,1232,104.69
1930,22218,Senés de Alcubierre,164,20.53
1930,22220,Sesa,811,30.84
1930,22221,Sesué,259,5.35
1930,22222,Siétamo,1405,48.98
1930,22223,Sopeira,721,44.09
1930,22225,Tamarite de Litera,4359,110.58
1930,22226,Tardienta,2243,90.65
1930,22227,Tella-Sin,964,90.33
1930,22228,Tierz,279,6.54
1930,22229,Tolva,958,58.97
1930,22230,Torla-Ordesa,892,185.21
1930,22232,Torralba de Aragón,475,40.39
1930,22233,Torre la Ribera,426,32.06
1930,22234,Torrente de Cinca,1369,56.77
1930,22235,Torres de Alcanadre,446,28.31
1930,22236,Torres de Barbués,228,13.94
1930,22239,Tramaced,132,15.42
1930,22242,Valfarta,335,33
1930,22243,Valle de Bardají,225,45.48
1930,22244,Valle de Lierp,203,32.76
1930,22245,Velilla de Cinca,1005,16.54
1930,22246,Beranuy,585,63.75
1930,22247,Viacamp y Litera,745,107.74
1930,22248,Vicién,336,13.76
1930,22249,Villanova,211,7.05
1930,22250,Villanúa,682,58.19
1930,22251,Villanueva de Sigena,875,75.99
1930,22252,Yebra de Basa,867,90.88
1930,22253,Yésero,254,30.23
1930,22254,Zaidín,2051,92.55
1930,22901,Valle de Hecho,2328,234.43
1930,22902,Puente la Reina de Jaca,789,48.13
1930,22903,San Miguel del Cinca,1795,106.49
1930,22904,La Sotonera,3559,165.54
1930,22905,Lupiñén-Ortilla,1300,110.07
1930,22906,Santa María de Dulcis,553,27
1930,22907,Aínsa-Sobrarbe,3479,284.77
1930,22908,Hoz y Costeán,1151,57.48
1940,22001,Abiego,1058,38.19
1940,22002,Abizanda,402,44.84
1940,22003,Adahuesca,513,52.47
1940,22004,Agüero,1007,94.16
1940,22006,Aísa,552,80.97
1940,22007,Albalate de Cinca,1616,44.23
1940,22008,Albalatillo,556,9.15
1940,22009,Albelda,1410,51.92
1940,22011,Albero Alto,271,19.28
1940,22012,Albero Bajo,241,22.22
1940,22013,Alberuela de Tubo,249,20.79
1940,22014,Alcalá de Gurrea,1522,71.42
1940,22015,Alcalá del Obispo,1179,47.85
1940,22016,Alcampell,2166,58
1940,22017,Alcolea de Cinca,2016,83.24
1940,22018,Alcubierre,1208,115.31
1940,22019,Alerre,180,8.94
1940,22020,Alfántega,224,8.76
1940,22021,Almudévar,3205,201.49
1940,22022,Almunia de San Juan,1203,35.66
1940,22023,Almuniente,553,37.56
1940,22024,Alquézar,904,32.36
1940,22025,Altorricón,1214,32.41
1940,22027,Angüés,1445,56.51
1940,22028,Ansó,1202,223.08
1940,22029,Antillón,400,22.41
1940,22032,Aragüés del Puerto,503,64.44
1940,22035,Arén,1735,119.32
1940,22036,Argavieso,306,9
1940,22037,Arguis,415,62.75
1940,22039,Ayerbe,2615,63.89
1940,22040,Azanuy-Alins,926,51.17
1940,22041,Azara,442,14.49
1940,22042,Azlor,483,15.89
1940,22043,Baélls,583,39.82
1940,22044,Bailo,1381,164.43
1940,22045,Baldellou,522,30.42
1940,22046,Ballobar,2117,127.73
1940,22047,Banastás,100,4.66
1940,22048,Barbastro,7072,107
1940,22049,Barbués,268,19.59
1940,22050,Barbuñales,354,18.75
1940,22051,Bárcabo,703,87.92
1940,22052,Belver de Cinca,1974,82.63
1940,22053,Benabarre,2441,157.14
1940,22054,Benasque,984,233
1940,22055,Berbegal,1069,49.03
1940,22057,Bielsa,1113,202.41
1940,22058,Bierge,1414,145.03
1940,22059,Biescas,2734,189.09
1940,22060,Binaced,2338,78.49
1940,22061,Binéfar,3631,25
1940,22062,Bisaurri,735,63.19
1940,22063,Biscarrués,826,30.18
1940,22064,Blecua y Torres,700,36
1940,22066,Boltaña,1763,139.45
1940,22067,Bonansa,367,37.29
1940,22068,Borau,259,41.72
1940,22069,Broto,1467,128
1940,22072,Caldearenas,1139,192.31
1940,22074,Campo,794,22.86
1940,22075,Camporrells,691,26.71
1940,22076,Canal de Berdún,1687,133.27
1940,22077,Candasnos,1092,122.45
1940,22078,Canfranc,1090,71.56
1940,22079,Capdesaso,450,17
1940,22080,Capella,910,60.71
1940,22081,Casbas de Huesca,1698,132.69
1940,22082,Castejón del Puente,395,25.43
1940,22083,Castejón de Monegros,1532,17.56
1940,22084,Castejón de Sos,708,17.56
1940,22085,Castelflorite,270,34.76
1940,22086,Castiello de Jaca,437,17.31
1940,22087,Castigaleu,312,26.53
1940,22088,Castillazuelo,673,15.32
1940,22089,Castillonroy,769,37.58
1940,22090,Colungo,521,40.64
1940,22094,Chalamera,370,11
1940,22095,Chía,328,26
1940,22096,Chimillas,231,10.04
1940,22099,Esplús,1005,73
1940,22102,Estada,407,15.87
1940,22103,Estadilla,1560,50.39
1940,22105,Estopiñán del Castillo,1083,88.71
1940,22106,Fago,306,28.76
1940,22107,Fanlo,733,187
1940,22109,Fiscal,2050,170.06
1940,22110,Fonz,2077,51.86
1940,22111,Foradada del Toscar,690,106.25
1940,22112,Fraga,7120,437.64
1940,22113,La Fueva,2606,218.85
1940,22114,Gistaín,510,75
1940,22115,El Grado,1373,63.77
1940,22116,Grañén,1363,123.98
1940,22117,Graus,6023,299.79
1940,22119,Gurrea de Gállego,1790,191.97
1940,22122,Hoz de Jaca,154,12.45
1940,22124,Huerto,946,86.72
1940,22125,Huesca,17500,161.04
1940,22126,Ibieca,325,14.94
1940,22127,Igriés,375,19.17
1940,22128,Ilche,739,63.72
1940,22129,Isábena,1162,118.53
1940,22130,Jaca,9582,406.34
1940,22131,Jasa,318,8
1940,22133,Labuerda,447,17.85
1940,22135,Laluenga,700,36.47
1940,22136,Lalueza,1151,88.19
1940,22137,Lanaja,2255,183
1940,22139,Laperdiguera,309,11.32
1940,22141,Lascellas-Ponzano,648,27.33
1940,22142,Lascuarre,542,31.87
1940,22143,Laspaúles,918,81.75
1940,22144,Laspuña,594,45.29
1940,22149,Loarre,1329,74.42
1940,22150,Loporzano,2211,169.28
1940,22151,Loscorrales,562,40.25
1940,22155,Monesma y Cajigar,454,62
1940,22156,Monflorite-Lascasas,445,29.16
1940,22157,Montanuy,1296,174
1940,22158,Monzón,5808,155.02
1940,22160,Naval,982,47.32
1940,22162,Novales,430,20.08
1940,22163,Nueno,952,147.24
1940,22164,Olvena,286,15.89
1940,22165,Ontiñena,1705,136.96
1940,22167,Osso de Cinca,817,27.66
1940,22168,Palo,273,14.41
1940,22170,Panticosa,887,95
1940,22172,Peñalba,1361,156
1940,22173,Las Peñas de Riglos,2233,217.87
1940,22174,Peralta de Alcofea,1829,116.14
1940,22175,Peralta de Calasanz,1880,114.88
1940,22176,Peraltilla,430,16
1940,22177,Perarrúa,616,30.05
1940,22178,Pertusa,453,29.37
1940,22181,Piracés,270,25.15
1940,22182,Plan,871,92.53
1940,22184,Poleñino,527,33.02
1940,22186,Pozán de Vero,747,14.75
1940,22187,La Puebla de Castro,660,17.03
1940,22188,Puente de Montañana,669,48.56
1940,22189,Puértolas,925,99.86
1940,22190,El Pueyo de Araguás,504,61.84
1940,22193,Pueyo de Santa Cruz,473,9.29
1940,22195,Quicena,239,9.67
1940,22197,Robres,1214,64
1940,22199,Sabiñánigo,5497,586.82
1940,22200,Sahún,525,73.36
1940,22201,Salas Altas,907,20.74
1940,22202,Salas Bajas,503,12.93
1940,22203,Salillas,387,28.33
1940,22204,Sallent de Gállego,1189,162.14
1940,22205,San Esteban de Litera,1605,71
1940,22206,Sangarrén,631,32.22
1940,22207,San Juan de Plan,294,55.53
1940,22208,Santa Cilia,511,28.08
1940,22209,Santa Cruz de la Serós,341,19.51
1940,22212,Santaliestra y San Quílez,373,23.34
1940,22213,Sariñena,4107,275.57
1940,22214,Secastilla,735,47.42
1940,22215,Seira,508,69
1940,22217,Sena,1154,104.69
1940,22218,Senés de Alcubierre,174,20.53
1940,22220,Sesa,770,30.84
1940,22221,Sesué,269,5.35
1940,22222,Siétamo,1089,48.98
1940,22223,Sopeira,623,44.09
1940,22225,Tamarite de Litera,4566,110.58
1940,22226,Tardienta,1802,90.65
1940,22227,Tella-Sin,794,90.33
1940,22228,Tierz,295,6.54
1940,22229,Tolva,840,58.97
1940,22230,Torla-Ordesa,923,185.21
1940,22232,Torralba de Aragón,454,40.39
1940,22233,Torre la Ribera,476,32.06
1940,22234,Torrente de Cinca,1315,56.77
1940,22235,Torres de Alcanadre,401,28.31
1940,22236,Torres de Barbués,233,13.94
1940,22239,Tramaced,144,15.42
1940,22242,Valfarta,296,33
1940,22243,Valle de Bardají,203,45.48
1940,22244,Valle de Lierp,208,32.76
1940,22245,Velilla de Cinca,927,16.54
1940,22246,Beranuy,595,63.75
1940,22247,Viacamp y Litera,726,107.74
1940,22248,Vicién,245,13.76
1940,22249,Villanova,159,7.05
1940,22250,Villanúa,585,58.19
1940,22251,Villanueva de Sigena,791,75.99
1940,22252,Yebra de Basa,741,90.88
1940,22253,Yésero,248,30.23
1940,22254,Zaidín,1990,92.55
1940,22901,Valle de Hecho,2089,234.43
1940,22902,Puente la Reina de Jaca,793,48.13
1940,22903,San Miguel del Cinca,1683,106.49
1940,22904,La Sotonera,3391,165.54
1940,22905,Lupiñén-Ortilla,1276,110.07
1940,22906,Santa María de Dulcis,556,27
1940,22907,Aínsa-Sobrarbe,3331,284.77
1940,22908,Hoz y Costeán,1086,57.48
1950,22001,Abiego,766,38.19
1950,22002,Abizanda,387,44.84
1950,22003,Adahuesca,423,52.47
1950,22004,Agüero,785,94.16
1950,22006,Aísa,468,80.97
1950,22007,Albalate de Cinca,1398,44.23
1950,22008,Albalatillo,486,9.15
1950,22009,Albelda,1471,51.92
1950,22011,Albero Alto,244,19.28
1950,22012,Albero Bajo,233,22.22
1950,22013,Alberuela de Tubo,262,20.79
1950,22014,Alcalá de Gurrea,1342,71.42
1950,22015,Alcalá del Obispo,1176,47.85
1950,22016,Alcampell,1971,58
1950,22017,Alcolea de Cinca,1748,83.24
1950,22018,Alcubierre,1121,115.31
1950,22019,Alerre,144,8.94
1950,22020,Alfántega,246,8.76
1950,22021,Almudévar,3265,201.49
1950,22022,Almunia de San Juan,1206,35.66
1950,22023,Almuniente,531,37.56
1950,22024,Alquézar,705,32.36
1950,22025,Altorricón,1587,32.41
1950,22027,Angüés,1320,56.51
1950,22028,Ansó,1010,223.08
1950,22029,Antillón,359,22.41
1950,22032,Aragüés del Puerto,501,64.44
1950,22035,Arén,1534,119.32
1950,22036,Argavieso,304,9
1950,22037,Arguis,362,62.75
1950,22039,Ayerbe,2506,63.89
1950,22040,Azanuy-Alins,770,51.17
1950,22041,Azara,371,14.49
1950,22042,Azlor,398,15.89
1950,22043,Baélls,535,39.82
1950,22044,Bailo,1200,164.43
1950,22045,Baldellou,402,30.42
1950,22046,Ballobar,1665,127.73
1950,22047,Banastás,70,4.66
1950,22048,Barbastro,8341,107
1950,22049,Barbués,245,19.59
1950,22050,Barbuñales,324,18.75
1950,22051,Bárcabo,643,87.92
1950,22052,Belver de Cinca,1954,82.63
1950,22053,Benabarre,2120,157.14
1950,22054,Benasque,786,233
1950,22055,Berbegal,907,49.03
1950,22057,Bielsa,919,202.41
1950,22058,Bierge,1133,145.03
1950,22059,Biescas,2616,189.09
1950,22060,Binaced,2300,78.49
1950,22061,Binéfar,4571,25
1950,22062,Bisaurri,625,63.19
1950,22063,Biscarrués,727,30.18
1950,22064,Blecua y Torres,646,36
1950,22066,Boltaña,1566,139.45
1950,22067,Bonansa,333,37.29
1950,22068,Borau,224,41.72
1950,22069,Broto,1429,128
1950,22072,Caldearenas,1008,192.31
1950,22074,Campo,783,22.86
1950,22075,Camporrells,567,26.71
1950,22076,Canal de Berdún,1446,133.27
1950,22077,Candasnos,1052,122.45
1950,22078,Canfranc,1054,71.56
1950,22079,Capdesaso,409,17
1950,22080,Capella,779,60.71
1950,22081,Casbas de Huesca,1379,132.69
1950,22082,Castejón del Puente,335,25.43
1950,22083,Castejón de Monegros,1448,17.56
1950,22084,Castejón de Sos,661,17.56
1950,22085,Castelflorite,210,34.76
1950,22086,Castiello de Jaca,438,17.31
1950,22087,Castigaleu,272,26.53
1950,22088,Castillazuelo,542,15.32
1950,22089,Castillonroy,740,37.58
1950,22090,Colungo,424,40.64
1950,22094,Chalamera,334,11
1950,22095,Chía,251,26
1950,22096,Chimillas,234,10.04
1950,22099,Esplús,1096,73
1950,22102,Estada,441,15.87
1950,22103,Estadilla,1478,50.39
1950,22105,Estopiñán del Castillo,833,88.71
1950,22106,Fago,221,28.76
1950,22107,Fanlo,626,187
1950,22109,Fiscal,1787,170.06
1950,22110,Fonz,2014,51.86
1950,22111,Foradada del Toscar,617,106.25
1950,22112,Fraga,7750,437.64
1950,22113,La Fueva,2565,218.85
1950,22114,Gistaín,381,75
1950,22115,El Grado,1063,63.77
1950,22116,Grañén,1670,123.98
1950,22117,Graus,5151,299.79
1950,22119,Gurrea de Gállego,2266,191.97
1950,22122,Hoz de Jaca,136,12.45
1950,22124,Huerto,807,86.72
1950,22125,Huesca,21066,161.04
1950,22126,Ibieca,300,14.94
1950,22127,Igriés,336,19.17
1950,22128,Ilche,627,63.72
1950,22129,Isábena,1070,118.53
1950,22130,Jaca,10603,406.34
1950,22131,Jasa,245,8
1950,22133,Labuerda,338,17.85
1950,22135,Laluenga,597,36.47
1950,22136,Lalueza,1082,88.19
1950,22137,Lanaja,1980,183
1950,22139,Laperdiguera,270,11.32
1950,22141,Lascellas-Ponzano,564,27.33
1950,22142,Lascuarre,452,31.87
1950,22143,Laspaúles,793,81.75
1950,22144,Laspuña,535,45.29
1950,22149,Loarre,1026,74.42
1950,22150,Loporzano,1818,169.28
1950,22151,Loscorrales,429,40.25
1950,22155,Monesma y Cajigar,424,62
1950,22156,Monflorite-Lascasas,447,29.16
1950,22157,Montanuy,1090,174
1950,22158,Monzón,6362,155.02
1950,22160,Naval,846,47.32
1950,22162,Novales,408,20.08
1950,22163,Nueno,817,147.24
1950,22164,Olvena,229,15.89
1950,22165,Ontiñena,1427,136.96
1950,22167,Osso de Cinca,895,27.66
1950,22168,Palo,245,14.41
1950,22170,Panticosa,763,95
1950,22172,Peñalba,1062,156
1950,22173,Las Peñas de Riglos,1816,217.87
1950,22174,Peralta de Alcofea,1553,116.14
1950,22175,Peralta de Calasanz,1638,114.88
1950,22176,Peraltilla,305,16
1950,22177,Perarrúa,603,30.05
1950,22178,Pertusa,380,29.37
1950,22181,Piracés,245,25.15
1950,22182,Plan,740,92.53
1950,22184,Poleñino,490,33.02
1950,22186,Pozán de Vero,637,14.75
1950,22187,La Puebla de Castro,547,17.03
1950,22188,Puente de Montañana,585,48.56
1950,22189,Puértolas,835,99.86
1950,22190,El Pueyo de Araguás,458,61.84
1950,22193,Pueyo de Santa Cruz,522,9.29
1950,22195,Quicena,251,9.67
1950,22197,Robres,981,64
1950,22199,Sabiñánigo,5606,586.82
1950,22200,Sahún,474,73.36
1950,22201,Salas Altas,794,20.74
1950,22202,Salas Bajas,393,12.93
1950,22203,Salillas,364,28.33
1950,22204,Sallent de Gállego,1424,162.14
1950,22205,San Esteban de Litera,1566,71
1950,22206,Sangarrén,508,32.22
1950,22207,San Juan de Plan,260,55.53
1950,22208,Santa Cilia,513,28.08
1950,22209,Santa Cruz de la Serós,317,19.51
1950,22212,Santaliestra y San Quílez,392,23.34
1950,22213,Sariñena,3787,275.57
1950,22214,Secastilla,593,47.42
1950,22215,Seira,447,69
1950,22217,Sena,1052,104.69
1950,22218,Senés de Alcubierre,154,20.53
1950,22220,Sesa,698,30.84
1950,22221,Sesué,181,5.35
1950,22222,Siétamo,979,48.98
1950,22223,Sopeira,558,44.09
1950,22225,Tamarite de Litera,4594,110.58
1950,22226,Tardienta,1792,90.65
1950,22227,Tella-Sin,738,90.33
1950,22228,Tierz,271,6.54
1950,22229,Tolva,668,58.97
1950,22230,Torla-Ordesa,814,185.21
1950,22232,Torralba de Aragón,334,40.39
1950,22233,Torre la Ribera,412,32.06
1950,22234,Torrente de Cinca,1454,56.77
1950,22235,Torres de Alcanadre,332,28.31
1950,22236,Torres de Barbués,200,13.94
1950,22239,Tramaced,175,15.42
1950,22242,Valfarta,214,33
1950,22243,Valle de Bardají,184,45.48
1950,22244,Valle de Lierp,197,32.76
1950,22245,Velilla de Cinca,852,16.54
1950,22246,Beranuy,579,63.75
1950,22247,Viacamp y Litera,573,107.74
1950,22248,Vicién,287,13.76
1950,22249,Villanova,127,7.05
1950,22250,Villanúa,551,58.19
1950,22251,Villanueva de Sigena,730,75.99
1950,22252,Yebra de Basa,670,90.88
1950,22253,Yésero,201,30.23
1950,22254,Zaidín,2072,92.55
1950,22901,Valle de Hecho,1929,234.43
1950,22902,Puente la Reina de Jaca,664,48.13
1950,22903,San Miguel del Cinca,1542,106.49
1950,22904,La Sotonera,3024,165.54
1950,22905,Lupiñén-Ortilla,1176,110.07
1950,22906,Santa María de Dulcis,546,27
1950,22907,Aínsa-Sobrarbe,3024,284.77
1950,22908,Hoz y Costeán,867,57.48
1960,22001,Abiego,614,38.19
1960,22002,Abizanda,305,44.84
1960,22003,Adahuesca,332,52.47
1960,22004,Agüero,504,94.16
1960,22006,Aísa,385,80.97
1960,22007,Albalate de Cinca,1388,44.23
1960,22008,Albalatillo,453,9.15
1960,22009,Albelda,1432,51.92
1960,22011,Albero Alto,185,19.28
1960,22012,Albero Bajo,212,22.22
1960,22013,Alberuela de Tubo,267,20.79
1960,22014,Alcalá de Gurrea,1125,71.42
1960,22015,Alcalá del Obispo,914,47.85
1960,22016,Alcampell,1709,58
1960,22017,Alcolea de Cinca,1552,83.24
1960,22018,Alcubierre,1003,115.31
1960,22019,Alerre,144,8.94
1960,22020,Alfántega,208,8.76
1960,22021,Almudévar,3373,201.49
1960,22022,Almunia de San Juan,1157,35.66
1960,22023,Almuniente,960,37.56
1960,22024,Alquézar,609,32.36
1960,22025,Altorricón,1730,32.41
1960,22027,Angüés,1068,56.51
1960,22028,Ansó,835,223.08
1960,22029,Antillón,298,22.41
1960,22032,Aragüés del Puerto,309,64.44
1960,22035,Arén,1314,119.32
1960,22036,Argavieso,237,9
1960,22037,Arguis,245,62.75
1960,22039,Ayerbe,2256,63.89
1960,22040,Azanuy-Alins,612,51.17
1960,22041,Azara,365,14.49
1960,22042,Azlor,352,15.89
1960,22043,Baélls,444,39.82
1960,22044,Bailo,966,164.43
1960,22045,Baldellou,330,30.42
1960,22046,Ballobar,1530,127.73
1960,22047,Banastás,152,4.66
1960,22048,Barbastro,10227,107
1960,22049,Barbués,239,19.59
1960,22050,Barbuñales,257,18.75
1960,22051,Bárcabo,498,87.92
1960,22052,Belver de Cinca,1991,82.63
1960,22053,Benabarre,1857,157.14
1960,22054,Benasque,941,233
1960,22055,Berbegal,773,49.03
1960,22057,Bielsa,748,202.41
1960,22058,Bierge,883,145.03
1960,22059,Biescas,2180,189.09
1960,22060,Binaced,2223,78.49
1960,22061,Binéfar,5594,25
1960,22062,Bisaurri,561,63.19
1960,22063,Biscarrués,581,30.18
1960,22064,Blecua y Torres,539,36
1960,22066,Boltaña,1381,139.45
1960,22067,Bonansa,276,37.29
1960,22068,Borau,190,41.72
1960,22069,Broto,1083,128
1960,22072,Caldearenas,866,192.31
1960,22074,Campo,715,22.86
1960,22075,Camporrells,808,26.71
1960,22076,Canal de Berdún,1077,133.27
1960,22077,Candasnos,890,122.45
1960,22078,Canfranc,1105,71.56
1960,22079,Capdesaso,340,17
1960,22080,Capella,689,60.71
1960,22081,Casbas de Huesca,1124,132.69
1960,22082,Castejón del Puente,396,25.43
1960,22083,Castejón de Monegros,1487,17.56
1960,22084,Castejón de Sos,605,17.56
1960,22085,Castelflorite,191,34.76
1960,22086,Castiello de Jaca,405,17.31
1960,22087,Castigaleu,228,26.53
1960,22088,Castillazuelo,448,15.32
1960,22089,Castillonroy,693,37.58
1960,22090,Colungo,375,40.64
1960,22094,Chalamera,280,11
1960,22095,Chía,212,26
1960,22096,Chimillas,229,10.04
1960,22099,Esplús,1115,73
1960,22102,Estada,433,15.87
1960,22103,Estadilla,1403,50.39
1960,22105,Estopiñán del Castillo,1222,88.71
1960,22106,Fago,186,28.76
1960,22107,Fanlo,543,187
1960,22109,Fiscal,1527,170.06
1960,22110,Fonz,1888,51.86
1960,22111,Foradada del Toscar,513,106.25
1960,22112,Fraga,8791,437.64
1960,22113,La Fueva,1956,218.85
1960,22114,Gistaín,360,75
1960,22115,El Grado,1367,63.77
1960,22116,Grañén,2622,123.98
1960,22117,Graus,4747,299.79
1960,22119,Gurrea de Gállego,2579,191.97
1960,22122,Hoz de Jaca,113,12.45
1960,22124,Huerto,691,86.72
1960,22125,Huesca,23601,161.04
1960,22126,Ibieca,260,14.94
1960,22127,Igriés,274,19.17
1960,22128,Ilche,476,63.72
1960,22129,Isábena,831,118.53
1960,22130,Jaca,10265,406.34
1960,22131,Jasa,220,8
1960,22133,Labuerda,309,17.85
1960,22135,Laluenga,501,36.47
1960,22136,Lalueza,1217,88.19
1960,22137,Lanaja,2159,183
1960,22139,Laperdiguera,214,11.32
1960,22141,Lascellas-Ponzano,483,27.33
1960,22142,Lascuarre,351,31.87
1960,22143,Laspaúles,683,81.75
1960,22144,Laspuña,515,45.29
1960,22149,Loarre,984,74.42
1960,22150,Loporzano,1347,169.28
1960,22151,Loscorrales,373,40.25
1960,22155,Monesma y Cajigar,303,62
1960,22156,Monflorite-Lascasas,384,29.16
1960,22157,Montanuy,972,174
1960,22158,Monzón,9825,155.02
1960,22160,Naval,761,47.32
1960,22162,Novales,302,20.08
1960,22163,Nueno,642,147.24
1960,22164,Olvena,225,15.89
1960,22165,Ontiñena,1174,136.96
1960,22167,Osso de Cinca,880,27.66
1960,22168,Palo,171,14.41
1960,22170,Panticosa,712,95
1960,22172,Peñalba,893,156
1960,22173,Las Peñas de Riglos,1467,217.87
1960,22174,Peralta de Alcofea,1305,116.14
1960,22175,Peralta de Calasanz,1297,114.88
1960,22176,Peraltilla,266,16
1960,22177,Perarrúa,428,30.05
1960,22178,Pertusa,328,29.37
1960,22181,Piracés,208,25.15
1960,22182,Plan,640,92.53
1960,22184,Poleñino,484,33.02
1960,22186,Pozán de Vero,460,14.75
1960,22187,La Puebla de Castro,599,17.03
1960,22188,Puente de Montañana,579,48.56
1960,22189,Puértolas,741,99.86
1960,22190,El Pueyo de Araguás,378,61.84
1960,22193,Pueyo de Santa Cruz,563,9.29
1960,22195,Quicena,238,9.67
1960,22197,Robres,1008,64
1960,22199,Sabiñánigo,7793,586.82
1960,22200,Sahún,546,73.36
1960,22201,Salas Altas,659,20.74
1960,22202,Salas Bajas,325,12.93
1960,22203,Salillas,257,28.33
1960,22204,Sallent de Gállego,1063,162.14
1960,22205,San Esteban de Litera,1301,71
1960,22206,Sangarrén,474,32.22
1960,22207,San Juan de Plan,236,55.53
1960,22208,Santa Cilia,421,28.08
1960,22209,Santa Cruz de la Serós,252,19.51
1960,22212,Santaliestra y San Quílez,274,23.34
1960,22213,Sariñena,3993,275.57
1960,22214,Secastilla,497,47.42
1960,22215,Seira,402,69
1960,22217,Sena,1033,104.69
1960,22218,Senés de Alcubierre,138,20.53
1960,22220,Sesa,492,30.84
1960,22221,Sesué,142,5.35
1960,22222,Siétamo,783,48.98
1960,22223,Sopeira,470,44.09
1960,22225,Tamarite de Litera,4787,110.58
1960,22226,Tardienta,1829,90.65
1960,22227,Tella-Sin,617,90.33
1960,22228,Tierz,250,6.54
1960,22229,Tolva,617,58.97
1960,22230,Torla-Ordesa,612,185.21
1960,22232,Torralba de Aragón,394,40.39
1960,22233,Torre la Ribera,397,32.06
1960,22234,Torrente de Cinca,1793,56.77
1960,22235,Torres de Alcanadre,276,28.31
1960,22236,Torres de Barbués,189,13.94
1960,22239,Tramaced,203,15.42
1960,22242,Valfarta,152,33
1960,22243,Valle de Bardají,131,45.48
1960,22244,Valle de Lierp,173,32.76
1960,22245,Velilla de Cinca,788,16.54
1960,22246,Beranuy,462,63.75
1960,22247,Viacamp y Litera,274,107.74
1960,22248,Vicién,283,13.76
1960,22249,Villanova,190,7.05
1960,22250,Villanúa,446,58.19
1960,22251,Villanueva de Sigena,679,75.99
1960,22252,Yebra de Basa,490,90.88
1960,22253,Yésero,194,30.23
1960,22254,Zaidín,2132,92.55
1960,22901,Valle de Hecho,1761,234.43
1960,22902,Puente la Reina de Jaca,518,48.13
1960,22903,San Miguel del Cinca,1298,106.49
1960,22904,La Sotonera,2418,165.54
1960,22905,Lupiñén-Ortilla,916,110.07
1960,22906,Santa María de Dulcis,446,27
1960,22907,Aínsa-Sobrarbe,2502,284.77
1960,22908,Hoz y Costeán,747,57.48
1970,22001,Abiego,465,38.19
1970,22002,Abizanda,195,44.84
1970,22003,Adahuesca,258,52.47
1970,22004,Agüero,303,94.16
1970,22006,Aísa,263,80.97
1970,22007,Albalate de Cinca,1262,44.23
1970,22008,Albalatillo,362,9.15
1970,22009,Albelda,1271,51.92
1970,22011,Albero Alto,170,19.28
1970,22012,Albero Bajo,180,22.22
1970,22013,Alberuela de Tubo,535,20.79
1970,22014,Alcalá de Gurrea,764,71.42
1970,22015,Alcalá del Obispo,577,47.85
1970,22016,Alcampell,1524,58
1970,22017,Alcolea de Cinca,1591,83.24
1970,22018,Alcubierre,788,115.31
1970,22019,Alerre,115,8.94
1970,22020,Alfántega,163,8.76
1970,22021,Almudévar,3049,201.49
1970,22022,Almunia de San Juan,994,35.66
1970,22023,Almuniente,799,37.56
1970,22024,Alquézar,402,32.36
1970,22025,Altorricón,1699,32.41
1970,22027,Angüés,825,56.51
1970,22028,Ansó,707,223.08
1970,22029,Antillón,224,22.41
1970,22032,Aragüés del Puerto,217,64.44
1970,22035,Arén,1209,119.32
1970,22036,Argavieso,174,9
1970,22037,Arguis,89,62.75
1970,22039,Ayerbe,1893,63.89
1970,22040,Azanuy-Alins,426,51.17
1970,22041,Azara,312,14.49
1970,22042,Azlor,291,15.89
1970,22043,Baélls,315,39.82
1970,22044,Bailo,571,164.43
1970,22045,Baldellou,277,30.42
1970,22046,Ballobar,1365,127.73
1970,22047,Banastás,120,4.66
1970,22048,Barbastro,12959,107
1970,22049,Barbués,192,19.59
1970,22050,Barbuñales,171,18.75
1970,22051,Bárcabo,291,87.92
1970,22052,Belver de Cinca,1896,82.63
1970,22053,Benabarre,1542,157.14
1970,22054,Benasque,738,233
1970,22055,Berbegal,709,49.03
