cp,municipio,year,population
22226,Tardienta,2012,985
22226,Tardienta,2011,998
22226,Tardienta,2010,1007
22227,Tella-Sin,2020,225
22227,Tella-Sin,2019,232
22227,Tella-Sin,2018,226
22227,Tella-Sin,2017,231
22227,Tella-Sin,2016,243
22227,Tella-Sin,2015,249
22227,Tella-Sin,2014,260
22227,Tella-Sin,2013,254
22227,Tella-Sin,2012,263
22227,Tella-Sin,2011,272
22227,Tella-Sin,2010,266
22228,Tierz,2020,781
22228,Tierz,2019,771
22228,Tierz,2018,758
22228,Tierz,2017,754
22228,Tierz,2016,743
22228,Tierz,2015,742
22228,Tierz,2014,734
22228,Tierz,2013,726
22228,Tierz,2012,714
22228,Tierz,2011,715
22228,Tierz,2010,691
22229,Tolva,2020,122
22229,Tolva,2019,121
22229,Tolva,2018,123
22229,Tolva,2017,127
22229,Tolva,2016,134
22229,Tolva,2015,137
22229,Tolva,2014,148
22229,Tolva,2013,147
22229,Tolva,2012,152
22229,Tolva,2011,160
22229,Tolva,2010,171
22230,Torla-Ordesa,2020,298
22230,Torla-Ordesa,2019,304
22230,Torla-Ordesa,2018,298
22230,Torla-Ordesa,2017,299
22230,Torla-Ordesa,2016,305
22230,Torla-Ordesa,2015,306
22230,Torla-Ordesa,2014,293
22230,Torla-Ordesa,2013,292
22230,Torla-Ordesa,2012,320
22230,Torla-Ordesa,2011,327
22230,Torla-Ordesa,2010,328
22232,Torralba de Aragón,2020,113
22232,Torralba de Aragón,2019,101
22232,Torralba de Aragón,2018,103
22232,Torralba de Aragón,2017,114
22232,Torralba de Aragón,2016,107
22232,Torralba de Aragón,2015,114
22232,Torralba de Aragón,2014,113
22232,Torralba de Aragón,2013,107
22232,Torralba de Aragón,2012,110
22232,Torralba de Aragón,2011,107
22232,Torralba de Aragón,2010,111
22233,Torre la Ribera,2020,96
22233,Torre la Ribera,2019,101
22233,Torre la Ribera,2018,102
22233,Torre la Ribera,2017,103
22233,Torre la Ribera,2016,103
22233,Torre la Ribera,2015,104
22233,Torre la Ribera,2014,106
22233,Torre la Ribera,2013,113
22233,Torre la Ribera,2012,117
22233,Torre la Ribera,2011,119
22233,Torre la Ribera,2010,117
22234,Torrente de Cinca,2020,1327
22234,Torrente de Cinca,2019,1154
22234,Torrente de Cinca,2018,1148
22234,Torrente de Cinca,2017,1132
22234,Torrente de Cinca,2016,1157
22234,Torrente de Cinca,2015,1187
22234,Torrente de Cinca,2014,1205
22234,Torrente de Cinca,2013,1241
22234,Torrente de Cinca,2012,1321
22234,Torrente de Cinca,2011,1337
22234,Torrente de Cinca,2010,1276
22235,Torres de Alcanadre,2020,82
22235,Torres de Alcanadre,2019,86
22235,Torres de Alcanadre,2018,92
22235,Torres de Alcanadre,2017,93
22235,Torres de Alcanadre,2016,98
22235,Torres de Alcanadre,2015,107
22235,Torres de Alcanadre,2014,103
22235,Torres de Alcanadre,2013,106
22235,Torres de Alcanadre,2012,105
22235,Torres de Alcanadre,2011,109
22235,Torres de Alcanadre,2010,106
22236,Torres de Barbués,2020,251
22236,Torres de Barbués,2019,252
22236,Torres de Barbués,2018,266
22236,Torres de Barbués,2017,272
22236,Torres de Barbués,2016,281
22236,Torres de Barbués,2015,283
22236,Torres de Barbués,2014,293
22236,Torres de Barbués,2013,303
22236,Torres de Barbués,2012,297
22236,Torres de Barbués,2011,301
22236,Torres de Barbués,2010,303
22239,Tramaced,2020,98
22239,Tramaced,2019,104
22239,Tramaced,2018,99
22239,Tramaced,2017,107
22239,Tramaced,2016,113
22239,Tramaced,2015,110
22239,Tramaced,2014,97
22239,Tramaced,2013,95
22239,Tramaced,2012,94
22239,Tramaced,2011,98
22239,Tramaced,2010,100
22242,Valfarta,2020,63
22242,Valfarta,2019,67
22242,Valfarta,2018,69
22242,Valfarta,2017,66
22242,Valfarta,2016,70
22242,Valfarta,2015,72
22242,Valfarta,2014,73
22242,Valfarta,2013,78
22242,Valfarta,2012,74
22242,Valfarta,2011,90
22242,Valfarta,2010,87
22243,Valle de Bardají,2020,40
22243,Valle de Bardají,2019,30
22243,Valle de Bardají,2018,34
22243,Valle de Bardají,2017,35
22243,Valle de Bardají,2016,34
22243,Valle de Bardají,2015,37
22243,Valle de Bardají,2014,37
22243,Valle de Bardají,2013,39
22243,Valle de Bardají,2012,49
22243,Valle de Bardají,2011,50
22243,Valle de Bardají,2010,50
22244,Valle de Lierp,2020,51
22244,Valle de Lierp,2019,39
22244,Valle de Lierp,2018,46
22244,Valle de Lierp,2017,48
22244,Valle de Lierp,2016,52
22244,Valle de Lierp,2015,54
22244,Valle de Lierp,2014,58
22244,Valle de Lierp,2013,59
22244,Valle de Lierp,2012,64
22244,Valle de Lierp,2011,66
22244,Valle de Lierp,2010,65
22245,Velilla de Cinca,2020,460
22245,Velilla de Cinca,2019,461
22245,Velilla de Cinca,2018,463
22245,Velilla de Cinca,2017,448
22245,Velilla de Cinca,2016,442
22245,Velilla de Cinca,2015,442
22245,Velilla de Cinca,2014,461
22245,Velilla de Cinca,2013,447
22245,Velilla de Cinca,2012,452
22245,Velilla de Cinca,2011,449
22245,Velilla de Cinca,2010,450
22246,Beranuy,2020,75
22246,Beranuy,2019,82
22246,Beranuy,2018,78
22246,Beranuy,2017,77
22246,Beranuy,2016,88
22246,Beranuy,2015,92
22246,Beranuy,2014,97
22246,Beranuy,2013,99
22246,Beranuy,2012,97
22246,Beranuy,2011,104
22246,Beranuy,2010,104
22247,Viacamp y Litera,2020,37
22247,Viacamp y Litera,2019,36
22247,Viacamp y Litera,2018,36
22247,Viacamp y Litera,2017,35
22247,Viacamp y Litera,2016,44
22247,Viacamp y Litera,2015,42
22247,Viacamp y Litera,2014,43
22247,Viacamp y Litera,2013,43
22247,Viacamp y Litera,2012,51
22247,Viacamp y Litera,2011,48
22247,Viacamp y Litera,2010,48
22248,Vicién,2020,110
22248,Vicién,2019,113
22248,Vicién,2018,116
22248,Vicién,2017,121
22248,Vicién,2016,121
22248,Vicién,2015,126
22248,Vicién,2014,122
22248,Vicién,2013,124
22248,Vicién,2012,115
22248,Vicién,2011,119
22248,Vicién,2010,122
22249,Villanova,2020,174
22249,Villanova,2019,168
22249,Villanova,2018,159
22249,Villanova,2017,164
22249,Villanova,2016,162
22249,Villanova,2015,157
22249,Villanova,2014,159
22249,Villanova,2013,150
22249,Villanova,2012,148
22249,Villanova,2011,157
22249,Villanova,2010,154
22250,Villanúa,2020,451
22250,Villanúa,2019,432
22250,Villanúa,2018,447
22250,Villanúa,2017,450
22250,Villanúa,2016,441
22250,Villanúa,2015,435
22250,Villanúa,2014,475
22250,Villanúa,2013,487
22250,Villanúa,2012,499
22250,Villanúa,2011,512
22250,Villanúa,2010,492
22251,Villanueva de Sigena,2020,384
22251,Villanueva de Sigena,2019,390
22251,Villanueva de Sigena,2018,394
22251,Villanueva de Sigena,2017,405
22251,Villanueva de Sigena,2016,422
22251,Villanueva de Sigena,2015,442
22251,Villanueva de Sigena,2014,434
22251,Villanueva de Sigena,2013,443
22251,Villanueva de Sigena,2012,464
22251,Villanueva de Sigena,2011,478
22251,Villanueva de Sigena,2010,512
22252,Yebra de Basa,2020,142
22252,Yebra de Basa,2019,143
22252,Yebra de Basa,2018,147
22252,Yebra de Basa,2017,147
22252,Yebra de Basa,2016,140
22252,Yebra de Basa,2015,142
22252,Yebra de Basa,2014,142
22252,Yebra de Basa,2013,146
22252,Yebra de Basa,2012,147
22252,Yebra de Basa,2011,152
22252,Yebra de Basa,2010,155
22253,Yésero,2020,57
22253,Yésero,2019,57
22253,Yésero,2018,60
22253,Yésero,2017,56
22253,Yésero,2016,57
22253,Yésero,2015,58
22253,Yésero,2014,57
22253,Yésero,2013,63
22253,Yésero,2012,67
22253,Yésero,2011,69
22253,Yésero,2010,71
22254,Zaidín,2020,1798
22254,Zaidín,2019,1763
22254,Zaidín,2018,1774
22254,Zaidín,2017,1772
22254,Zaidín,2016,1783
22254,Zaidín,2015,1852
22254,Zaidín,2014,1837
22254,Zaidín,2013,1797
22254,Zaidín,2012,1750
22254,Zaidín,2011,1689
22254,Zaidín,2010,1709
22901,Valle de Hecho,2020,817
22901,Valle de Hecho,2019,822
22901,Valle de Hecho,2018,839
22901,Valle de Hecho,2017,852
22901,Valle de Hecho,2016,879
22901,Valle de Hecho,2015,880
22901,Valle de Hecho,2014,903
22901,Valle de Hecho,2013,924
22901,Valle de Hecho,2012,937
22901,Valle de Hecho,2011,947
22901,Valle de Hecho,2010,960
22902,Puente la Reina de Jaca,2020,245
22902,Puente la Reina de Jaca,2019,255
22902,Puente la Reina de Jaca,2018,260
22902,Puente la Reina de Jaca,2017,263
22902,Puente la Reina de Jaca,2016,272
22902,Puente la Reina de Jaca,2015,261
22902,Puente la Reina de Jaca,2014,276
22902,Puente la Reina de Jaca,2013,284
22902,Puente la Reina de Jaca,2012,286
22902,Puente la Reina de Jaca,2011,290
22902,Puente la Reina de Jaca,2010,215
22903,San Miguel del Cinca,2020,780
22903,San Miguel del Cinca,2019,795
22903,San Miguel del Cinca,2018,813
22903,San Miguel del Cinca,2017,816
22903,San Miguel del Cinca,2016,826
22903,San Miguel del Cinca,2015,857
22903,San Miguel del Cinca,2014,852
22903,San Miguel del Cinca,2013,854
22903,San Miguel del Cinca,2012,849
22903,San Miguel del Cinca,2011,849
22903,San Miguel del Cinca,2010,848
22904,La Sotonera,2020,859
22904,La Sotonera,2019,872
22904,La Sotonera,2018,894
22904,La Sotonera,2017,932
22904,La Sotonera,2016,955
22904,La Sotonera,2015,990
22904,La Sotonera,2014,1013
22904,La Sotonera,2013,1018
22904,La Sotonera,2012,1042
22904,La Sotonera,2011,1040
22904,La Sotonera,2010,1061
22905,Lupiñén-Ortilla,2020,335
22905,Lupiñén-Ortilla,2019,342
22905,Lupiñén-Ortilla,2018,341
22905,Lupiñén-Ortilla,2017,335
22905,Lupiñén-Ortilla,2016,340
22905,Lupiñén-Ortilla,2015,364
22905,Lupiñén-Ortilla,2014,373
22905,Lupiñén-Ortilla,2013,374
22905,Lupiñén-Ortilla,2012,378
22905,Lupiñén-Ortilla,2011,389
22905,Lupiñén-Ortilla,2010,397
22906,Santa María de Dulcis,2020,205
22906,Santa María de Dulcis,2019,209
22906,Santa María de Dulcis,2018,208
22906,Santa María de Dulcis,2017,213
22906,Santa María de Dulcis,2016,226
22906,Santa María de Dulcis,2015,221
22906,Santa María de Dulcis,2014,226
22906,Santa María de Dulcis,2013,219
22906,Santa María de Dulcis,2012,226
22906,Santa María de Dulcis,2011,219
22906,Santa María de Dulcis,2010,221
22907,Aínsa-Sobrarbe,2020,2242
22907,Aínsa-Sobrarbe,2019,2201
22907,Aínsa-Sobrarbe,2018,2151
22907,Aínsa-Sobrarbe,2017,2128
22907,Aínsa-Sobrarbe,2016,2173
22907,Aínsa-Sobrarbe,2015,2220
22907,Aínsa-Sobrarbe,2014,2213
22907,Aínsa-Sobrarbe,2013,2250
22907,Aínsa-Sobrarbe,2012,2242
22907,Aínsa-Sobrarbe,2011,2232
22907,Aínsa-Sobrarbe,2010,2180
22908,Hoz y Costean,2020,221
22908,Hoz y Costean,2019,223
22908,Hoz y Costean,2018,226
22908,Hoz y Costean,2017,221
22908,Hoz y Costean,2016,217
22908,Hoz y Costean,2015,230
22908,Hoz y Costean,2014,237
22908,Hoz y Costean,2013,190
22908,Hoz y Costean,2012,204
22908,Hoz y Costean,2011,208
22908,Hoz y Costean,2010,205
22909,Vencillón,2020,390
22909,Vencillón,2019,389
22909,Vencillón,2018,399
22909,Vencillón,2017,392
22909,Vencillón,2016,414
22909,Vencillón,2015,411
22909,Vencillón,2014,425
22909,Vencillón,2013,442
22909,Vencillón,2012,455
22909,Vencillón,2011,467
22909,Vencillón,2010,469
