year,province,cp,cities,nacidos,defunciones,saldo
2009,Huesca,22077,Candasnos,0,5,-5
2009,Huesca,22078,Canfranc,4,0,4
2009,Huesca,22079,Capdesaso,0,1,-1
2009,Huesca,22080,Capella,3,9,-6
2009,Huesca,22081,Casbas de Huesca,0,5,-5
2009,Huesca,22083,Castejón de Monegros,0,13,-13
2009,Huesca,22084,Castejón de Sos,11,11,0
2009,Huesca,22082,Castejón del Puente,2,7,-5
2009,Huesca,22086,Castiello de Jaca,2,1,1
2009,Huesca,22087,Castigaleu,1,1,0
2009,Huesca,22088,Castillazuelo,1,5,-4
2009,Huesca,22089,Castillonroy,1,6,-5
2009,Huesca,22094,Chalamera,0,5,-5
2009,Huesca,22096,Chimillas,2,19,-17
2009,Huesca,22095,Chía,0,2,-2
2009,Huesca,22090,Colungo,0,3,-3
2009,Huesca,22099,Esplús,3,9,-6
2009,Huesca,22102,Estada,1,4,-3
2009,Huesca,22103,Estadilla,5,18,-13
2009,Huesca,22105,Estopiñán del Castillo,1,4,-3
2009,Huesca,22106,Fago,1,1,0
2009,Huesca,22107,Fanlo,1,0,1
2009,Huesca,22109,Fiscal,5,4,1
2009,Huesca,22110,Fonz,7,12,-5
2009,Huesca,22111,Foradada del Toscar,1,4,-3
2009,Huesca,22112,Fraga,158,120,38
2009,Huesca,22113,Fueva (La),5,5,0
2009,Huesca,22114,Gistaín,0,5,-5
2009,Huesca,22115,Grado (El),1,2,-1
2009,Huesca,22117,Graus,24,54,-30
2009,Huesca,22116,Grañén,19,34,-15
2009,Huesca,22119,Gurrea de Gállego,13,32,-19
2009,Huesca,22908,Hoz y Costeán,0,3,-3
2009,Huesca,22124,Huerto,2,3,-1
2009,Huesca,22125,Huesca,594,505,89
2009,Huesca,22126,Ibieca,1,2,-1
2009,Huesca,22127,Igriés,4,9,-5
2009,Huesca,22128,Ilche,0,6,-6
2009,Huesca,22129,Isábena,2,3,-1
2009,Huesca,22130,Jaca,135,136,-1
2009,Huesca,22131,Jasa,1,1,0
2009,Huesca,22133,Labuerda,2,2,0
2009,Huesca,22135,Laluenga,1,6,-5
2009,Huesca,22136,Lalueza,4,14,-10
2009,Huesca,22137,Lanaja,7,25,-18
2009,Huesca,22139,Laperdiguera,0,1,-1
2009,Huesca,22141,Lascellas-Ponzano,2,1,1
2009,Huesca,22142,Lascuarre,2,1,1
2009,Huesca,22143,Laspaúles,0,2,-2
2009,Huesca,22144,Laspuña,0,5,-5
2009,Huesca,22149,Loarre,1,4,-3
2009,Huesca,22150,Loporzano,1,3,-2
2009,Huesca,22151,Loscorrales,2,2,0
2009,Huesca,22905,Lupiñén-Ortilla,4,3,1
2009,Huesca,22155,Monesma y Cajigar,0,2,-2
2009,Huesca,22156,Monflorite-Lascasas,6,0,6
2009,Huesca,22157,Montanuy,0,5,-5
2009,Huesca,22158,Monzón,207,170,37
2009,Huesca,22160,Naval,3,3,0
2009,Huesca,22162,Novales,0,2,-2
2009,Huesca,22163,Nueno,9,2,7
2009,Huesca,22164,Olvena,0,1,-1
2009,Huesca,22165,Ontiñena,1,11,-10
2009,Huesca,22167,Osso de Cinca,5,9,-4
2009,Huesca,22170,Panticosa,2,3,-1
2009,Huesca,22174,Peralta de Alcofea,2,10,-8
2009,Huesca,22175,Peralta de Calasanz,0,7,-7
2009,Huesca,22176,Peraltilla,0,3,-3
2009,Huesca,22177,Perarrúa,0,1,-1
2009,Huesca,22178,Pertusa,0,1,-1
2009,Huesca,22172,Peñalba,1,1,0
2009,Huesca,22173,Peñas de Riglos (Las),0,3,-3
2009,Huesca,22181,Piracés,0,2,-2
2009,Huesca,22182,Plan,2,4,-2
2009,Huesca,22184,Poleñino,2,4,-2
2009,Huesca,22186,Pozán de Vero,1,3,-2
2009,Huesca,22187,Puebla de Castro (La),4,5,-1
2009,Huesca,22188,Puente de Montañana,0,2,-2
2009,Huesca,22902,Puente la Reina de Jaca,0,2,-2
2009,Huesca,22190,Pueyo de Araguás (El),1,1,0
2009,Huesca,22193,Pueyo de Santa Cruz,4,5,-1
2009,Huesca,22189,Puértolas,5,3,2
2009,Huesca,22195,Quicena,2,3,-1
2009,Huesca,22197,Robres,6,9,-3
2009,Huesca,22199,Sabiñánigo,100,101,-1
2009,Huesca,22200,Sahún,2,2,0
2009,Huesca,22201,Salas Altas,0,2,-2
2009,Huesca,22202,Salas Bajas,0,4,-4
2009,Huesca,22203,Salillas,0,1,-1
2009,Huesca,22204,Sallent de Gállego,20,7,13
2009,Huesca,22205,San Esteban de Litera,3,15,-12
2009,Huesca,22207,San Juan de Plan,1,1,0
2009,Huesca,22903,San Miguel del Cinca,3,10,-7
2009,Huesca,22206,Sangarrén,0,3,-3
2009,Huesca,22208,Santa Cilia,0,2,-2
2009,Huesca,22906,Santa María de Dulcis,0,1,-1
2009,Huesca,22212,Santaliestra y San Quílez,0,3,-3
2009,Huesca,22213,Sariñena,40,44,-4
2009,Huesca,22214,Secastilla,1,0,1
2009,Huesca,22215,Seira,0,2,-2
2009,Huesca,22217,Sena,6,5,1
2009,Huesca,22220,Sesa,0,3,-3
2009,Huesca,22221,Sesué,1,2,-1
2009,Huesca,22222,Siétamo,9,3,6
2009,Huesca,22223,Sopeira,1,2,-1
2009,Huesca,22904,Sotonera (La),3,18,-15
2009,Huesca,22225,Tamarite de Litera,24,61,-37
2009,Huesca,22226,Tardienta,6,17,-11
2009,Huesca,22227,Tella-Sin,1,2,-1
2009,Huesca,22228,Tierz,25,1,24
2009,Huesca,22229,Tolva,2,3,-1
2009,Huesca,22230,Torla-Ordesa,5,4,1
2009,Huesca,22232,Torralba de Aragón,1,1,0
2009,Huesca,22233,Torre la Ribera,0,1,-1
2009,Huesca,22234,Torrente de Cinca,0,4,-4
2009,Huesca,22235,Torres de Alcanadre,0,2,-2
2009,Huesca,22236,Torres de Barbués,0,4,-4
2009,Huesca,22239,Tramaced,0,0,0
2009,Huesca,22901,Valle de Hecho,6,10,-4
2009,Huesca,22244,Valle de Lierp,0,0,0
2009,Huesca,22245,Velilla de Cinca,1,8,-7
2009,Huesca,22909,Vencillón,4,10,-6
2009,Huesca,22248,Vicién,0,3,-3
2009,Huesca,22249,Villanova,2,2,0
2009,Huesca,22251,Villanueva de Sigena,1,6,-5
2009,Huesca,22250,Villanúa,6,2,4
2009,Huesca,22252,Yebra de Basa,0,1,-1
2009,Huesca,22253,Yésero,0,1,-1
2009,Huesca,22254,Zaidín,15,20,-5
2008,Huesca,22001,Abiego,2,6,-4
2008,Huesca,22002,Abizanda,0,1,-1
2008,Huesca,22003,Adahuesca,0,3,-3
2008,Huesca,22004,Agüero,0,4,-4
2008,Huesca,22007,Albalate de Cinca,11,13,-2
2008,Huesca,22008,Albalatillo,1,6,-5
2008,Huesca,22009,Albelda,4,17,-13
2008,Huesca,22011,Albero Alto,0,1,-1
2008,Huesca,22012,Albero Bajo,1,0,1
2008,Huesca,22013,Alberuela de Tubo,0,3,-3
2008,Huesca,22014,Alcalá de Gurrea,1,3,-2
2008,Huesca,22015,Alcalá del Obispo,3,6,-3
2008,Huesca,22016,Alcampell,6,15,-9
2008,Huesca,22017,Alcolea de Cinca,7,21,-14
2008,Huesca,22018,Alcubierre,4,11,-7
2008,Huesca,22019,Alerre,0,1,-1
2008,Huesca,22020,Alfántega,1,2,-1
2008,Huesca,22021,Almudévar,27,42,-15
2008,Huesca,22022,Almunia de San Juan,4,9,-5
2008,Huesca,22023,Almuniente,2,6,-4
2008,Huesca,22024,Alquézar,1,7,-6
2008,Huesca,22025,Altorricón,10,16,-6
2008,Huesca,22027,Angüés,1,14,-13
2008,Huesca,22028,Ansó,2,4,-2
2008,Huesca,22029,Antillón,0,2,-2
2008,Huesca,22032,Aragüés del Puerto,1,1,0
2008,Huesca,22036,Argavieso,2,1,1
2008,Huesca,22035,Arén,2,3,-1
2008,Huesca,22039,Ayerbe,9,20,-11
2008,Huesca,22040,Azanuy-Alins,0,4,-4
2008,Huesca,22041,Azara,1,3,-2
2008,Huesca,22042,Azlor,1,0,1
2008,Huesca,22907,Aínsa-Sobrarbe,24,25,-1
2008,Huesca,22006,Aísa,0,2,-2
2008,Huesca,22043,Baells,0,3,-3
2008,Huesca,22044,Bailo,1,2,-1
2008,Huesca,22045,Baldellou,0,4,-4
2008,Huesca,22046,Ballobar,3,14,-11
2008,Huesca,22047,Banastás,2,0,2
2008,Huesca,22048,Barbastro,181,147,34
2008,Huesca,22049,Barbués,0,4,-4
2008,Huesca,22050,Barbuñales,0,3,-3
2008,Huesca,22052,Belver de Cinca,8,13,-5
2008,Huesca,22053,Benabarre,10,29,-19
2008,Huesca,22054,Benasque,35,10,25
2008,Huesca,22246,Beranuy,0,3,-3
2008,Huesca,22055,Berbegal,3,6,-3
2008,Huesca,22057,Bielsa,5,5,0
2008,Huesca,22058,Bierge,2,2,0
2008,Huesca,22059,Biescas,16,19,-3
2008,Huesca,22060,Binaced,15,25,-10
2008,Huesca,22061,Binéfar,81,77,4
2008,Huesca,22062,Bisaurri,0,3,-3
2008,Huesca,22063,Biscarrués,0,2,-2
2008,Huesca,22064,Blecua y Torres,0,5,-5
2008,Huesca,22066,Boltaña,8,10,-2
2008,Huesca,22067,Bonansa,0,1,-1
2008,Huesca,22068,Borau,0,1,-1
2008,Huesca,22069,Broto,3,3,0
2008,Huesca,22072,Caldearenas,1,1,0
2008,Huesca,22074,Campo,2,3,-1
2008,Huesca,22075,Camporrells,0,4,-4
2008,Huesca,22076,Canal de Berdún,2,3,-1
2008,Huesca,22077,Candasnos,0,4,-4
2008,Huesca,22078,Canfranc,4,5,-1
2008,Huesca,22079,Capdesaso,1,3,-2
2008,Huesca,22080,Capella,3,5,-2
2008,Huesca,22081,Casbas de Huesca,0,3,-3
2008,Huesca,22083,Castejón de Monegros,5,6,-1
2008,Huesca,22084,Castejón de Sos,8,13,-5
2008,Huesca,22082,Castejón del Puente,2,4,-2
2008,Huesca,22085,Castelflorite,1,2,-1
2008,Huesca,22086,Castiello de Jaca,3,5,-2
2008,Huesca,22088,Castillazuelo,1,11,-10
2008,Huesca,22089,Castillonroy,2,5,-3
2008,Huesca,22094,Chalamera,0,1,-1
2008,Huesca,22096,Chimillas,3,9,-6
2008,Huesca,22095,Chía,1,2,-1
2008,Huesca,22090,Colungo,0,5,-5
2008,Huesca,22099,Esplús,1,11,-10
2008,Huesca,22102,Estada,2,0,2
2008,Huesca,22103,Estadilla,7,12,-5
2008,Huesca,22105,Estopiñán del Castillo,2,5,-3
2008,Huesca,22109,Fiscal,1,2,-1
2008,Huesca,22110,Fonz,5,17,-12
2008,Huesca,22111,Foradada del Toscar,0,3,-3
2008,Huesca,22112,Fraga,148,126,22
2008,Huesca,22113,Fueva (La),6,10,-4
2008,Huesca,22114,Gistaín,0,1,-1
2008,Huesca,22115,Grado (El),2,5,-3
2008,Huesca,22117,Graus,30,44,-14
2008,Huesca,22116,Grañén,15,36,-21
2008,Huesca,22119,Gurrea de Gállego,12,23,-11
2008,Huesca,22122,Hoz de Jaca,0,1,-1
2008,Huesca,22908,Hoz y Costeán,1,1,0
2008,Huesca,22124,Huerto,1,5,-4
2008,Huesca,22125,Huesca,641,518,123
2008,Huesca,22126,Ibieca,2,3,-1
2008,Huesca,22127,Igriés,14,22,-8
2008,Huesca,22128,Ilche,1,2,-1
2008,Huesca,22129,Isábena,1,3,-2
2008,Huesca,22130,Jaca,156,127,29
2008,Huesca,22131,Jasa,0,1,-1
2008,Huesca,22133,Labuerda,1,7,-6
2008,Huesca,22135,Laluenga,0,2,-2
2008,Huesca,22136,Lalueza,3,17,-14
2008,Huesca,22137,Lanaja,8,13,-5
2008,Huesca,22141,Lascellas-Ponzano,0,2,-2
2008,Huesca,22142,Lascuarre,0,4,-4
2008,Huesca,22143,Laspaúles,3,3,0
2008,Huesca,22144,Laspuña,1,7,-6
2008,Huesca,22149,Loarre,1,8,-7
2008,Huesca,22150,Loporzano,3,3,0
2008,Huesca,22151,Loscorrales,0,2,-2
2008,Huesca,22905,Lupiñén-Ortilla,3,6,-3
2008,Huesca,22156,Monflorite-Lascasas,4,2,2
2008,Huesca,22157,Montanuy,2,6,-4
2008,Huesca,22158,Monzón,184,159,25
2008,Huesca,22160,Naval,3,3,0
2008,Huesca,22162,Novales,0,5,-5
2008,Huesca,22163,Nueno,2,2,0
2008,Huesca,22164,Olvena,1,2,-1
2008,Huesca,22165,Ontiñena,2,10,-8
2008,Huesca,22167,Osso de Cinca,1,9,-8
2008,Huesca,22168,Palo,0,2,-2
2008,Huesca,22170,Panticosa,4,5,-1
2008,Huesca,22174,Peralta de Alcofea,5,8,-3
2008,Huesca,22175,Peralta de Calasanz,0,7,-7
2008,Huesca,22176,Peraltilla,1,2,-1
2008,Huesca,22178,Pertusa,0,2,-2
2008,Huesca,22172,Peñalba,0,7,-7
2008,Huesca,22173,Peñas de Riglos (Las),2,2,0
2008,Huesca,22181,Piracés,0,1,-1
2008,Huesca,22182,Plan,2,4,-2
2008,Huesca,22184,Poleñino,1,4,-3
2008,Huesca,22186,Pozán de Vero,0,4,-4
2008,Huesca,22187,Puebla de Castro (La),2,7,-5
2008,Huesca,22188,Puente de Montañana,0,2,-2
2008,Huesca,22902,Puente la Reina de Jaca,1,1,0
2008,Huesca,22190,Pueyo de Araguás (El),1,1,0
2008,Huesca,22193,Pueyo de Santa Cruz,5,7,-2
2008,Huesca,22189,Puértolas,2,2,0
2008,Huesca,22195,Quicena,4,4,0
2008,Huesca,22197,Robres,3,9,-6
2008,Huesca,22199,Sabiñánigo,98,95,3
2008,Huesca,22200,Sahún,1,4,-3
2008,Huesca,22201,Salas Altas,2,4,-2
2008,Huesca,22203,Salillas,0,2,-2
2008,Huesca,22204,Sallent de Gállego,20,6,14
2008,Huesca,22205,San Esteban de Litera,2,10,-8
2008,Huesca,22207,San Juan de Plan,2,1,1
2008,Huesca,22903,San Miguel del Cinca,2,11,-9
2008,Huesca,22206,Sangarrén,0,4,-4
2008,Huesca,22208,Santa Cilia,5,2,3
2008,Huesca,22209,Santa Cruz de la Serós,1,2,-1
2008,Huesca,22906,Santa María de Dulcis,0,4,-4
2008,Huesca,22213,Sariñena,34,36,-2
2008,Huesca,22214,Secastilla,0,2,-2
2008,Huesca,22215,Seira,1,2,-1
2008,Huesca,22217,Sena,2,5,-3
2008,Huesca,22218,Senés de Alcubierre,1,1,0
2008,Huesca,22220,Sesa,1,6,-5
2008,Huesca,22221,Sesué,2,3,-1
2008,Huesca,22222,Siétamo,8,2,6
2008,Huesca,22904,Sotonera (La),7,3,4
2008,Huesca,22225,Tamarite de Litera,34,72,-38
2008,Huesca,22226,Tardienta,10,20,-10
2008,Huesca,22227,Tella-Sin,0,3,-3
2008,Huesca,22228,Tierz,17,3,14
2008,Huesca,22229,Tolva,2,4,-2
2008,Huesca,22230,Torla-Ordesa,1,3,-2
2008,Huesca,22232,Torralba de Aragón,0,1,-1
2008,Huesca,22233,Torre la Ribera,1,0,1
2008,Huesca,22234,Torrente de Cinca,0,13,-13
2008,Huesca,22236,Torres de Barbués,1,6,-5
2008,Huesca,22239,Tramaced,0,3,-3
2008,Huesca,22242,Valfarta,0,1,-1
2008,Huesca,22901,Valle de Hecho,10,11,-1
2008,Huesca,22244,Valle de Lierp,0,1,-1
2008,Huesca,22245,Velilla de Cinca,3,5,-2
2008,Huesca,22909,Vencillón,5,6,-1
2008,Huesca,22247,Viacamp y Litera,0,1,-1
2008,Huesca,22248,Vicién,1,1,0
2008,Huesca,22249,Villanova,1,2,-1
2008,Huesca,22251,Villanueva de Sigena,0,8,-8
2008,Huesca,22250,Villanúa,3,0,3
2008,Huesca,22252,Yebra de Basa,1,1,0
2008,Huesca,22253,Yésero,0,1,-1
2008,Huesca,22254,Zaidín,19,15,4
2007,Huesca,22001,Abiego,0,2,-2
2007,Huesca,22004,Agüero,0,5,-5
2007,Huesca,22007,Albalate de Cinca,12,13,-1
2007,Huesca,22008,Albalatillo,0,3,-3
2007,Huesca,22009,Albelda,9,28,-19
2007,Huesca,22011,Albero Alto,0,3,-3
2007,Huesca,22012,Albero Bajo,1,2,-1
2007,Huesca,22013,Alberuela de Tubo,0,1,-1
2007,Huesca,22014,Alcalá de Gurrea,0,5,-5
2007,Huesca,22015,Alcalá del Obispo,4,5,-1
2007,Huesca,22016,Alcampell,6,18,-12
2007,Huesca,22017,Alcolea de Cinca,10,16,-6
2007,Huesca,22018,Alcubierre,2,4,-2
2007,Huesca,22019,Alerre,0,1,-1
2007,Huesca,22020,Alfántega,0,1,-1
2007,Huesca,22021,Almudévar,9,42,-33
2007,Huesca,22022,Almunia de San Juan,3,9,-6
2007,Huesca,22023,Almuniente,6,13,-7
2007,Huesca,22024,Alquézar,2,6,-4
2007,Huesca,22025,Altorricón,5,18,-13
2007,Huesca,22027,Angüés,1,8,-7
2007,Huesca,22028,Ansó,2,6,-4
2007,Huesca,22029,Antillón,0,1,-1
2007,Huesca,22032,Aragüés del Puerto,0,1,-1
2007,Huesca,22036,Argavieso,2,2,0
2007,Huesca,22035,Arén,2,5,-3
2007,Huesca,22039,Ayerbe,11,19,-8
2007,Huesca,22040,Azanuy-Alins,0,4,-4
2007,Huesca,22041,Azara,3,2,1
2007,Huesca,22042,Azlor,0,2,-2
2007,Huesca,22907,Aínsa-Sobrarbe,17,30,-13
2007,Huesca,22006,Aísa,1,2,-1
2007,Huesca,22043,Baells,0,2,-2
2007,Huesca,22044,Bailo,0,2,-2
2007,Huesca,22045,Baldellou,0,2,-2
2007,Huesca,22046,Ballobar,3,16,-13
2007,Huesca,22047,Banastás,1,2,-1
2007,Huesca,22048,Barbastro,144,173,-29
2007,Huesca,22049,Barbués,0,2,-2
2007,Huesca,22052,Belver de Cinca,8,17,-9
2007,Huesca,22053,Benabarre,9,24,-15
2007,Huesca,22054,Benasque,16,10,6
2007,Huesca,22246,Beranuy,1,5,-4
2007,Huesca,22055,Berbegal,2,11,-9
2007,Huesca,22057,Bielsa,4,4,0
2007,Huesca,22058,Bierge,0,6,-6
2007,Huesca,22059,Biescas,15,17,-2
2007,Huesca,22060,Binaced,19,14,5
2007,Huesca,22061,Binéfar,102,86,16
2007,Huesca,22062,Bisaurri,1,1,0
2007,Huesca,22063,Biscarrués,0,4,-4
2007,Huesca,22064,Blecua y Torres,0,5,-5
2007,Huesca,22066,Boltaña,8,11,-3
2007,Huesca,22067,Bonansa,1,0,1
2007,Huesca,22069,Broto,2,4,-2
2007,Huesca,22051,Bárcabo,1,0,1
2007,Huesca,22072,Caldearenas,1,3,-2
2007,Huesca,22074,Campo,0,1,-1
2007,Huesca,22075,Camporrells,1,3,-2
2007,Huesca,22076,Canal de Berdún,1,4,-3
2007,Huesca,22077,Candasnos,0,4,-4
2007,Huesca,22078,Canfranc,3,2,1
2007,Huesca,22079,Capdesaso,0,6,-6
2007,Huesca,22080,Capella,1,8,-7
2007,Huesca,22081,Casbas de Huesca,1,5,-4
2007,Huesca,22083,Castejón de Monegros,2,7,-5
2007,Huesca,22084,Castejón de Sos,5,11,-6
2007,Huesca,22082,Castejón del Puente,2,5,-3
2007,Huesca,22086,Castiello de Jaca,1,1,0
2007,Huesca,22087,Castigaleu,4,2,2
2007,Huesca,22088,Castillazuelo,1,1,0
2007,Huesca,22089,Castillonroy,2,8,-6
2007,Huesca,22094,Chalamera,0,2,-2
2007,Huesca,22096,Chimillas,3,14,-11
2007,Huesca,22095,Chía,0,0,0
2007,Huesca,22090,Colungo,0,2,-2
2007,Huesca,22099,Esplús,0,9,-9
2007,Huesca,22102,Estada,0,3,-3
2007,Huesca,22103,Estadilla,9,12,-3
2007,Huesca,22105,Estopiñán del Castillo,0,2,-2
2007,Huesca,22106,Fago,0,2,-2
2007,Huesca,22107,Fanlo,0,2,-2
2007,Huesca,22109,Fiscal,6,3,3
2007,Huesca,22110,Fonz,7,14,-7
2007,Huesca,22111,Foradada del Toscar,2,1,1
2007,Huesca,22112,Fraga,175,127,48
2007,Huesca,22113,Fueva (La),6,5,1
2007,Huesca,22114,Gistaín,2,3,-1
2007,Huesca,22115,Grado (El),7,5,2
2007,Huesca,22117,Graus,31,59,-28
2007,Huesca,22116,Grañén,13,36,-23
2007,Huesca,22119,Gurrea de Gállego,3,18,-15
2007,Huesca,22908,Hoz y Costeán,0,2,-2
2007,Huesca,22124,Huerto,1,3,-2
2007,Huesca,22125,Huesca,543,457,86
2007,Huesca,22126,Ibieca,0,1,-1
2007,Huesca,22127,Igriés,8,12,-4
2007,Huesca,22128,Ilche,1,0,1
2007,Huesca,22129,Isábena,0,2,-2
2007,Huesca,22130,Jaca,128,151,-23
2007,Huesca,22131,Jasa,0,1,-1
2007,Huesca,22133,Labuerda,1,2,-1
2007,Huesca,22135,Laluenga,0,4,-4
2007,Huesca,22136,Lalueza,6,6,0
2007,Huesca,22137,Lanaja,4,18,-14
2007,Huesca,22139,Laperdiguera,1,2,-1
2007,Huesca,22141,Lascellas-Ponzano,1,3,-2
2007,Huesca,22143,Laspaúles,0,5,-5
2007,Huesca,22144,Laspuña,0,0,0
2007,Huesca,22149,Loarre,1,4,-3
2007,Huesca,22150,Loporzano,2,3,-1
2007,Huesca,22151,Loscorrales,1,3,-2
2007,Huesca,22905,Lupiñén-Ortilla,3,4,-1
2007,Huesca,22155,Monesma y Cajigar,0,1,-1
2007,Huesca,22156,Monflorite-Lascasas,2,2,0
2007,Huesca,22157,Montanuy,0,6,-6
2007,Huesca,22158,Monzón,197,154,43
2007,Huesca,22160,Naval,3,6,-3
2007,Huesca,22162,Novales,1,0,1
2007,Huesca,22163,Nueno,6,0,6
2007,Huesca,22165,Ontiñena,2,12,-10
2007,Huesca,22167,Osso de Cinca,4,6,-2
2007,Huesca,22170,Panticosa,3,4,-1
2007,Huesca,22174,Peralta de Alcofea,2,4,-2
2007,Huesca,22175,Peralta de Calasanz,0,6,-6
2007,Huesca,22176,Peraltilla,1,2,-1
2007,Huesca,22177,Perarrúa,1,1,0
2007,Huesca,22178,Pertusa,0,0,0
2007,Huesca,22172,Peñalba,0,4,-4
2007,Huesca,22173,Peñas de Riglos (Las),0,3,-3
2007,Huesca,22181,Piracés,0,1,-1
2007,Huesca,22182,Plan,6,3,3
2007,Huesca,22184,Poleñino,0,5,-5
2007,Huesca,22186,Pozán de Vero,0,2,-2
2007,Huesca,22187,Puebla de Castro (La),3,3,0
2007,Huesca,22902,Puente la Reina de Jaca,0,1,-1
2007,Huesca,22190,Pueyo de Araguás (El),1,0,1
2007,Huesca,22193,Pueyo de Santa Cruz,1,6,-5
2007,Huesca,22189,Puértolas,2,1,1
2007,Huesca,22195,Quicena,3,6,-3
2007,Huesca,22197,Robres,4,10,-6
2007,Huesca,22199,Sabiñánigo,84,73,11
2007,Huesca,22200,Sahún,2,5,-3
2007,Huesca,22201,Salas Altas,0,6,-6
2007,Huesca,22202,Salas Bajas,1,3,-2
2007,Huesca,22204,Sallent de Gállego,19,9,10
2007,Huesca,22205,San Esteban de Litera,2,7,-5
2007,Huesca,22207,San Juan de Plan,2,0,2
2007,Huesca,22903,San Miguel del Cinca,5,13,-8
2007,Huesca,22206,Sangarrén,1,4,-3
2007,Huesca,22208,Santa Cilia,0,3,-3
2007,Huesca,22209,Santa Cruz de la Serós,0,2,-2
2007,Huesca,22906,Santa María de Dulcis,0,2,-2
2007,Huesca,22213,Sariñena,34,60,-26
2007,Huesca,22214,Secastilla,1,1,0
2007,Huesca,22215,Seira,0,2,-2
2007,Huesca,22217,Sena,5,7,-2
2007,Huesca,22218,Senés de Alcubierre,0,2,-2
2007,Huesca,22220,Sesa,0,4,-4
2007,Huesca,22222,Siétamo,5,7,-2
2007,Huesca,22223,Sopeira,2,1,1
2007,Huesca,22904,Sotonera (La),7,13,-6
2007,Huesca,22225,Tamarite de Litera,40,51,-11
2007,Huesca,22226,Tardienta,6,14,-8
2007,Huesca,22227,Tella-Sin,1,4,-3
2007,Huesca,22228,Tierz,15,5,10
2007,Huesca,22229,Tolva,1,1,0
2007,Huesca,22230,Torla-Ordesa,2,2,0
2007,Huesca,22232,Torralba de Aragón,1,2,-1
2007,Huesca,22233,Torre la Ribera,0,2,-2
2007,Huesca,22234,Torrente de Cinca,0,5,-5
2007,Huesca,22235,Torres de Alcanadre,0,1,-1
2007,Huesca,22236,Torres de Barbués,1,5,-4
2007,Huesca,22239,Tramaced,0,2,-2
2007,Huesca,22242,Valfarta,0,1,-1
2007,Huesca,22901,Valle de Hecho,5,17,-12
2007,Huesca,22244,Valle de Lierp,0,1,-1
2007,Huesca,22245,Velilla de Cinca,0,5,-5
2007,Huesca,22909,Vencillón,5,4,1
2007,Huesca,22247,Viacamp y Litera,0,1,-1
2007,Huesca,22249,Villanova,4,1,3
2007,Huesca,22251,Villanueva de Sigena,3,4,-1
2007,Huesca,22250,Villanúa,0,5,-5
2007,Huesca,22252,Yebra de Basa,1,1,0
2007,Huesca,22254,Zaidín,12,15,-3
2006,Huesca,22001,Abiego,1,4,-3
2006,Huesca,22003,Adahuesca,0,2,-2
2006,Huesca,22004,Agüero,0,9,-9
2006,Huesca,22007,Albalate de Cinca,12,13,-1
2006,Huesca,22008,Albalatillo,0,4,-4
2006,Huesca,22009,Albelda,6,17,-11
2006,Huesca,22011,Albero Alto,0,1,-1
2006,Huesca,22012,Albero Bajo,3,1,2
2006,Huesca,22013,Alberuela de Tubo,1,5,-4
2006,Huesca,22014,Alcalá de Gurrea,1,5,-4
2006,Huesca,22015,Alcalá del Obispo,1,2,-1
2006,Huesca,22016,Alcampell,3,14,-11
2006,Huesca,22017,Alcolea de Cinca,5,13,-8
2006,Huesca,22018,Alcubierre,2,4,-2
2006,Huesca,22019,Alerre,0,3,-3
2006,Huesca,22020,Alfántega,1,0,1
2006,Huesca,22021,Almudévar,20,41,-21
2006,Huesca,22022,Almunia de San Juan,1,8,-7
2006,Huesca,22023,Almuniente,3,7,-4
2006,Huesca,22024,Alquézar,0,1,-1
2006,Huesca,22025,Altorricón,5,16,-11
2006,Huesca,22027,Angüés,4,8,-4
2006,Huesca,22028,Ansó,0,11,-11
2006,Huesca,22029,Antillón,1,0,1
2006,Huesca,22032,Aragüés del Puerto,0,1,-1
2006,Huesca,22036,Argavieso,0,5,-5
2006,Huesca,22035,Arén,2,5,-3
2006,Huesca,22039,Ayerbe,7,19,-12
2006,Huesca,22040,Azanuy-Alins,2,3,-1
2006,Huesca,22041,Azara,1,1,0
2006,Huesca,22042,Azlor,2,2,0
2006,Huesca,22907,Aínsa-Sobrarbe,16,20,-4
2006,Huesca,22006,Aísa,2,2,0
2006,Huesca,22043,Baells,1,1,0
2006,Huesca,22044,Bailo,0,8,-8
2006,Huesca,22045,Baldellou,0,2,-2
2006,Huesca,22046,Ballobar,4,10,-6
2006,Huesca,22047,Banastás,2,2,0
2006,Huesca,22048,Barbastro,156,190,-34
2006,Huesca,22049,Barbués,0,1,-1
2006,Huesca,22050,Barbuñales,0,1,-1
2006,Huesca,22052,Belver de Cinca,10,16,-6
2006,Huesca,22053,Benabarre,7,19,-12
2006,Huesca,22054,Benasque,13,5,8
2006,Huesca,22246,Beranuy,0,2,-2
2006,Huesca,22055,Berbegal,3,13,-10
2006,Huesca,22057,Bielsa,3,8,-5
2006,Huesca,22058,Bierge,1,2,-1
2006,Huesca,22059,Biescas,12,23,-11
2006,Huesca,22060,Binaced,15,22,-7
2006,Huesca,22061,Binéfar,105,94,11
2006,Huesca,22062,Bisaurri,1,4,-3
2006,Huesca,22063,Biscarrués,0,2,-2
2006,Huesca,22064,Blecua y Torres,1,1,0
2006,Huesca,22066,Boltaña,6,6,0
2006,Huesca,22069,Broto,4,5,-1
2006,Huesca,22072,Caldearenas,0,2,-2
2006,Huesca,22074,Campo,0,9,-9
2006,Huesca,22075,Camporrells,0,2,-2
