name,age,year,total
Azara,65-100,2009,64
Azara,65-100,2010,66
Azara,65-100,2011,67
Azara,65-100,2012,71
Azara,65-100,2013,67
Azara,65-100,2014,64
Azara,65-100,2015,65
Azara,65-100,2016,63
Azara,65-100,2017,59
Azara,65-100,2018,57
Azara,65-100,2019,57
Azara,65-100,2020,55
Azara,65-100,2021,56
Azara,65-100,2022,56
Azlor,0-16,2003,9
Azlor,0-16,2004,12
Azlor,0-16,2005,12
Azlor,0-16,2006,10
Azlor,0-16,2007,8
Azlor,0-16,2008,12
Azlor,0-16,2009,11
Azlor,0-16,2010,12
Azlor,0-16,2011,13
Azlor,0-16,2012,13
Azlor,0-16,2013,11
Azlor,0-16,2014,15
Azlor,0-16,2015,17
Azlor,0-16,2016,16
Azlor,0-16,2017,16
Azlor,0-16,2018,19
Azlor,0-16,2019,16
Azlor,0-16,2020,16
Azlor,0-16,2021,20
Azlor,0-16,2022,21
Azlor,16-64,2003,80
Azlor,16-64,2004,80
Azlor,16-64,2005,77
Azlor,16-64,2006,72
Azlor,16-64,2007,72
Azlor,16-64,2008,70
Azlor,16-64,2009,67
Azlor,16-64,2010,66
Azlor,16-64,2011,66
Azlor,16-64,2012,68
Azlor,16-64,2013,74
Azlor,16-64,2014,74
Azlor,16-64,2015,74
Azlor,16-64,2016,72
Azlor,16-64,2017,79
Azlor,16-64,2018,85
Azlor,16-64,2019,77
Azlor,16-64,2020,75
Azlor,16-64,2021,84
Azlor,16-64,2022,84
Azlor,65-100,2003,68
Azlor,65-100,2004,62
Azlor,65-100,2005,61
Azlor,65-100,2006,62
Azlor,65-100,2007,62
Azlor,65-100,2008,61
Azlor,65-100,2009,58
Azlor,65-100,2010,57
Azlor,65-100,2011,54
Azlor,65-100,2012,52
Azlor,65-100,2013,48
Azlor,65-100,2014,48
Azlor,65-100,2015,50
Azlor,65-100,2016,49
Azlor,65-100,2017,48
Azlor,65-100,2018,49
Azlor,65-100,2019,50
Azlor,65-100,2020,47
Azlor,65-100,2021,44
Azlor,65-100,2022,43
Baélls,0-16,2003,6
Baélls,0-16,2004,5
Baélls,0-16,2005,5
Baélls,0-16,2006,5
Baélls,0-16,2007,4
Baélls,0-16,2008,4
Baélls,0-16,2009,2
Baélls,0-16,2010,2
Baélls,0-16,2011,3
Baélls,0-16,2012,7
Baélls,0-16,2013,3
Baélls,0-16,2014,8
Baélls,0-16,2015,9
Baélls,0-16,2016,8
Baélls,0-16,2017,9
Baélls,0-16,2018,8
Baélls,0-16,2019,9
Baélls,0-16,2020,5
Baélls,0-16,2021,5
Baélls,0-16,2022,6
Baélls,16-64,2003,75
Baélls,16-64,2004,75
Baélls,16-64,2005,78
Baélls,16-64,2006,77
Baélls,16-64,2007,80
Baélls,16-64,2008,74
Baélls,16-64,2009,71
Baélls,16-64,2010,70
Baélls,16-64,2011,65
Baélls,16-64,2012,69
Baélls,16-64,2013,60
Baélls,16-64,2014,61
Baélls,16-64,2015,56
Baélls,16-64,2016,58
Baélls,16-64,2017,57
Baélls,16-64,2018,55
Baélls,16-64,2019,49
Baélls,16-64,2020,46
Baélls,16-64,2021,45
Baélls,16-64,2022,42
Baélls,65-100,2003,54
Baélls,65-100,2004,54
Baélls,65-100,2005,45
Baélls,65-100,2006,43
Baélls,65-100,2007,45
Baélls,65-100,2008,46
Baélls,65-100,2009,46
Baélls,65-100,2010,48
Baélls,65-100,2011,46
Baélls,65-100,2012,47
Baélls,65-100,2013,46
Baélls,65-100,2014,44
Baélls,65-100,2015,41
Baélls,65-100,2016,39
Baélls,65-100,2017,37
Baélls,65-100,2018,41
Baélls,65-100,2019,46
Baélls,65-100,2020,46
Baélls,65-100,2021,44
Baélls,65-100,2022,42
Bailo,0-16,2003,19
Bailo,0-16,2004,16
Bailo,0-16,2005,14
Bailo,0-16,2006,12
Bailo,0-16,2007,11
Bailo,0-16,2008,8
Bailo,0-16,2009,11
Bailo,0-16,2010,20
Bailo,0-16,2011,17
Bailo,0-16,2012,21
Bailo,0-16,2013,22
Bailo,0-16,2014,19
Bailo,0-16,2015,17
Bailo,0-16,2016,21
Bailo,0-16,2017,20
Bailo,0-16,2018,18
Bailo,0-16,2019,21
Bailo,0-16,2020,20
Bailo,0-16,2021,21
Bailo,0-16,2022,24
Bailo,16-64,2003,160
Bailo,16-64,2004,151
Bailo,16-64,2005,147
Bailo,16-64,2006,142
Bailo,16-64,2007,140
Bailo,16-64,2008,137
Bailo,16-64,2009,156
Bailo,16-64,2010,189
Bailo,16-64,2011,189
Bailo,16-64,2012,198
Bailo,16-64,2013,192
Bailo,16-64,2014,186
Bailo,16-64,2015,186
Bailo,16-64,2016,183
Bailo,16-64,2017,176
Bailo,16-64,2018,175
Bailo,16-64,2019,167
Bailo,16-64,2020,163
Bailo,16-64,2021,163
Bailo,16-64,2022,168
Bailo,65-100,2003,89
Bailo,65-100,2004,89
Bailo,65-100,2005,85
Bailo,65-100,2006,86
Bailo,65-100,2007,78
Bailo,65-100,2008,74
Bailo,65-100,2009,76
Bailo,65-100,2010,87
Bailo,65-100,2011,94
Bailo,65-100,2012,92
Bailo,65-100,2013,87
Bailo,65-100,2014,85
Bailo,65-100,2015,85
Bailo,65-100,2016,83
Bailo,65-100,2017,88
Bailo,65-100,2018,86
Bailo,65-100,2019,79
Bailo,65-100,2020,78
Bailo,65-100,2021,79
Bailo,65-100,2022,81
Baldellou,0-16,2003,10
Baldellou,0-16,2004,9
Baldellou,0-16,2005,8
Baldellou,0-16,2006,5
Baldellou,0-16,2007,8
Baldellou,0-16,2008,5
Baldellou,0-16,2009,6
Baldellou,0-16,2010,8
Baldellou,0-16,2011,7
Baldellou,0-16,2012,8
Baldellou,0-16,2013,6
Baldellou,0-16,2014,5
Baldellou,0-16,2015,4
Baldellou,0-16,2016,3
Baldellou,0-16,2017,1
Baldellou,0-16,2018,1
Baldellou,0-16,2019,2
Baldellou,0-16,2020,2
Baldellou,0-16,2021,2
Baldellou,0-16,2022,2
Baldellou,16-64,2003,62
Baldellou,16-64,2004,59
Baldellou,16-64,2005,62
Baldellou,16-64,2006,56
Baldellou,16-64,2007,56
Baldellou,16-64,2008,58
Baldellou,16-64,2009,53
Baldellou,16-64,2010,54
Baldellou,16-64,2011,57
Baldellou,16-64,2012,53
Baldellou,16-64,2013,50
Baldellou,16-64,2014,46
Baldellou,16-64,2015,54
Baldellou,16-64,2016,48
Baldellou,16-64,2017,43
Baldellou,16-64,2018,40
Baldellou,16-64,2019,40
Baldellou,16-64,2020,34
Baldellou,16-64,2021,40
Baldellou,16-64,2022,51
Baldellou,65-100,2003,60
Baldellou,65-100,2004,61
Baldellou,65-100,2005,60
Baldellou,65-100,2006,54
Baldellou,65-100,2007,53
Baldellou,65-100,2008,53
Baldellou,65-100,2009,55
Baldellou,65-100,2010,55
Baldellou,65-100,2011,55
Baldellou,65-100,2012,52
Baldellou,65-100,2013,47
Baldellou,65-100,2014,47
Baldellou,65-100,2015,44
Baldellou,65-100,2016,40
Baldellou,65-100,2017,38
Baldellou,65-100,2018,36
Baldellou,65-100,2019,34
Baldellou,65-100,2020,28
Baldellou,65-100,2021,29
Baldellou,65-100,2022,26
Ballobar,0-16,2003,122
Ballobar,0-16,2004,123
Ballobar,0-16,2005,123
Ballobar,0-16,2006,112
Ballobar,0-16,2007,110
Ballobar,0-16,2008,109
Ballobar,0-16,2009,108
Ballobar,0-16,2010,109
Ballobar,0-16,2011,102
Ballobar,0-16,2012,93
Ballobar,0-16,2013,107
Ballobar,0-16,2014,104
Ballobar,0-16,2015,100
Ballobar,0-16,2016,96
Ballobar,0-16,2017,102
Ballobar,0-16,2018,98
Ballobar,0-16,2019,98
Ballobar,0-16,2020,100
Ballobar,0-16,2021,94
Ballobar,0-16,2022,96
Ballobar,16-64,2003,568
Ballobar,16-64,2004,590
Ballobar,16-64,2005,602
Ballobar,16-64,2006,583
Ballobar,16-64,2007,601
Ballobar,16-64,2008,603
Ballobar,16-64,2009,605
Ballobar,16-64,2010,602
Ballobar,16-64,2011,602
Ballobar,16-64,2012,571
Ballobar,16-64,2013,486
Ballobar,16-64,2014,485
Ballobar,16-64,2015,468
Ballobar,16-64,2016,467
Ballobar,16-64,2017,469
Ballobar,16-64,2018,465
Ballobar,16-64,2019,450
Ballobar,16-64,2020,472
Ballobar,16-64,2021,494
Ballobar,16-64,2022,507
Ballobar,65-100,2003,307
Ballobar,65-100,2004,299
Ballobar,65-100,2005,283
Ballobar,65-100,2006,285
Ballobar,65-100,2007,286
Ballobar,65-100,2008,278
Ballobar,65-100,2009,274
Ballobar,65-100,2010,270
Ballobar,65-100,2011,270
Ballobar,65-100,2012,276
Ballobar,65-100,2013,270
Ballobar,65-100,2014,277
Ballobar,65-100,2015,270
Ballobar,65-100,2016,262
Ballobar,65-100,2017,259
Ballobar,65-100,2018,260
Ballobar,65-100,2019,264
Ballobar,65-100,2020,261
Ballobar,65-100,2021,261
Ballobar,65-100,2022,261
Banastás,0-16,2003,40
Banastás,0-16,2004,41
Banastás,0-16,2005,48
Banastás,0-16,2006,47
Banastás,0-16,2007,44
Banastás,0-16,2008,46
Banastás,0-16,2009,44
Banastás,0-16,2010,48
Banastás,0-16,2011,49
Banastás,0-16,2012,46
Banastás,0-16,2013,52
Banastás,0-16,2014,50
Banastás,0-16,2015,48
Banastás,0-16,2016,46
Banastás,0-16,2017,48
Banastás,0-16,2018,44
Banastás,0-16,2019,45
Banastás,0-16,2020,48
Banastás,0-16,2021,51
Banastás,0-16,2022,50
Banastás,16-64,2003,147
Banastás,16-64,2004,169
Banastás,16-64,2005,167
Banastás,16-64,2006,167
Banastás,16-64,2007,178
Banastás,16-64,2008,190
Banastás,16-64,2009,195
Banastás,16-64,2010,194
Banastás,16-64,2011,199
Banastás,16-64,2012,199
Banastás,16-64,2013,201
Banastás,16-64,2014,203
Banastás,16-64,2015,207
Banastás,16-64,2016,202
Banastás,16-64,2017,200
Banastás,16-64,2018,198
Banastás,16-64,2019,200
Banastás,16-64,2020,203
Banastás,16-64,2021,211
Banastás,16-64,2022,213
Banastás,65-100,2003,28
Banastás,65-100,2004,28
Banastás,65-100,2005,26
Banastás,65-100,2006,25
Banastás,65-100,2007,27
Banastás,65-100,2008,28
Banastás,65-100,2009,29
Banastás,65-100,2010,28
Banastás,65-100,2011,35
Banastás,65-100,2012,41
Banastás,65-100,2013,44
Banastás,65-100,2014,50
Banastás,65-100,2015,50
Banastás,65-100,2016,49
Banastás,65-100,2017,47
Banastás,65-100,2018,50
Banastás,65-100,2019,50
Banastás,65-100,2020,59
Banastás,65-100,2021,65
Banastás,65-100,2022,70
Barbastro,0-16,2003,2456
Barbastro,0-16,2004,2418
Barbastro,0-16,2005,2470
Barbastro,0-16,2006,2539
Barbastro,0-16,2007,2546
Barbastro,0-16,2008,2612
Barbastro,0-16,2009,2729
Barbastro,0-16,2010,2790
Barbastro,0-16,2011,2772
Barbastro,0-16,2012,2857
Barbastro,0-16,2013,2846
Barbastro,0-16,2014,2827
Barbastro,0-16,2015,2796
Barbastro,0-16,2016,2779
Barbastro,0-16,2017,2741
Barbastro,0-16,2018,2719
Barbastro,0-16,2019,2705
Barbastro,0-16,2020,2749
Barbastro,0-16,2021,2714
Barbastro,0-16,2022,2662
Barbastro,16-64,2003,9809
Barbastro,16-64,2004,9963
Barbastro,16-64,2005,10111
Barbastro,16-64,2006,10170
Barbastro,16-64,2007,10328
Barbastro,16-64,2008,10706
Barbastro,16-64,2009,10979
Barbastro,16-64,2010,11040
Barbastro,16-64,2011,11029
Barbastro,16-64,2012,11134
Barbastro,16-64,2013,11040
Barbastro,16-64,2014,10904
Barbastro,16-64,2015,10838
Barbastro,16-64,2016,10766
Barbastro,16-64,2017,10724
Barbastro,16-64,2018,10788
Barbastro,16-64,2019,10790
Barbastro,16-64,2020,10860
Barbastro,16-64,2021,10849
Barbastro,16-64,2022,10910
Barbastro,65-100,2003,3225
Barbastro,65-100,2004,3211
Barbastro,65-100,2005,3197
Barbastro,65-100,2006,3171
Barbastro,65-100,2007,3151
Barbastro,65-100,2008,3168
Barbastro,65-100,2009,3216
Barbastro,65-100,2010,3250
Barbastro,65-100,2011,3284
Barbastro,65-100,2012,3313
Barbastro,65-100,2013,3324
Barbastro,65-100,2014,3378
Barbastro,65-100,2015,3386
Barbastro,65-100,2016,3416
Barbastro,65-100,2017,3442
Barbastro,65-100,2018,3437
Barbastro,65-100,2019,3484
Barbastro,65-100,2020,3565
Barbastro,65-100,2021,3583
Barbastro,65-100,2022,3642
Barbués,0-16,2003,13
Barbués,0-16,2004,11
Barbués,0-16,2005,11
Barbués,0-16,2006,9
Barbués,0-16,2007,6
Barbués,0-16,2008,6
Barbués,0-16,2009,7
Barbués,0-16,2010,6
Barbués,0-16,2011,5
Barbués,0-16,2012,6
Barbués,0-16,2013,3
Barbués,0-16,2014,5
Barbués,0-16,2015,5
Barbués,0-16,2016,4
Barbués,0-16,2017,3
Barbués,0-16,2018,0
Barbués,0-16,2019,2
Barbués,0-16,2020,4
Barbués,0-16,2021,6
Barbués,0-16,2022,6
Barbués,16-64,2003,58
Barbués,16-64,2004,59
Barbués,16-64,2005,60
Barbués,16-64,2006,66
Barbués,16-64,2007,65
Barbués,16-64,2008,63
Barbués,16-64,2009,63
Barbués,16-64,2010,60
Barbués,16-64,2011,58
Barbués,16-64,2012,60
Barbués,16-64,2013,56
Barbués,16-64,2014,58
Barbués,16-64,2015,55
Barbués,16-64,2016,51
Barbués,16-64,2017,52
Barbués,16-64,2018,52
Barbués,16-64,2019,52
Barbués,16-64,2020,60
Barbués,16-64,2021,62
Barbués,16-64,2022,61
Barbués,65-100,2003,41
Barbués,65-100,2004,38
Barbués,65-100,2005,38
Barbués,65-100,2006,40
Barbués,65-100,2007,39
Barbués,65-100,2008,37
Barbués,65-100,2009,33
Barbués,65-100,2010,32
Barbués,65-100,2011,33
Barbués,65-100,2012,32
Barbués,65-100,2013,30
Barbués,65-100,2014,29
Barbués,65-100,2015,27
Barbués,65-100,2016,28
Barbués,65-100,2017,26
Barbués,65-100,2018,25
Barbués,65-100,2019,24
Barbués,65-100,2020,22
Barbués,65-100,2021,23
Barbués,65-100,2022,23
Barbuñales,0-16,2003,19
Barbuñales,0-16,2004,15
Barbuñales,0-16,2005,14
Barbuñales,0-16,2006,11
Barbuñales,0-16,2007,10
Barbuñales,0-16,2008,10
Barbuñales,0-16,2009,7
Barbuñales,0-16,2010,7
Barbuñales,0-16,2011,3
Barbuñales,0-16,2012,5
Barbuñales,0-16,2013,4
Barbuñales,0-16,2014,4
Barbuñales,0-16,2015,2
Barbuñales,0-16,2016,1
Barbuñales,0-16,2017,1
Barbuñales,0-16,2018,0
Barbuñales,0-16,2019,2
Barbuñales,0-16,2020,2
Barbuñales,0-16,2021,4
Barbuñales,0-16,2022,4
Barbuñales,16-64,2003,55
Barbuñales,16-64,2004,60
Barbuñales,16-64,2005,61
Barbuñales,16-64,2006,63
Barbuñales,16-64,2007,60
Barbuñales,16-64,2008,63
Barbuñales,16-64,2009,62
Barbuñales,16-64,2010,64
Barbuñales,16-64,2011,61
Barbuñales,16-64,2012,62
Barbuñales,16-64,2013,59
Barbuñales,16-64,2014,58
Barbuñales,16-64,2015,61
Barbuñales,16-64,2016,57
Barbuñales,16-64,2017,57
Barbuñales,16-64,2018,55
Barbuñales,16-64,2019,52
Barbuñales,16-64,2020,51
Barbuñales,16-64,2021,53
Barbuñales,16-64,2022,50
Barbuñales,65-100,2003,40
Barbuñales,65-100,2004,41
Barbuñales,65-100,2005,37
Barbuñales,65-100,2006,36
Barbuñales,65-100,2007,37
Barbuñales,65-100,2008,38
Barbuñales,65-100,2009,38
Barbuñales,65-100,2010,38
Barbuñales,65-100,2011,37
Barbuñales,65-100,2012,38
Barbuñales,65-100,2013,35
Barbuñales,65-100,2014,38
Barbuñales,65-100,2015,36
Barbuñales,65-100,2016,37
Barbuñales,65-100,2017,36
Barbuñales,65-100,2018,40
Barbuñales,65-100,2019,42
Barbuñales,65-100,2020,43
Barbuñales,65-100,2021,43
Barbuñales,65-100,2022,44
Bárcabo,0-16,2003,8
Bárcabo,0-16,2004,7
Bárcabo,0-16,2005,7
Bárcabo,0-16,2006,8
Bárcabo,0-16,2007,8
Bárcabo,0-16,2008,8
Bárcabo,0-16,2009,7
Bárcabo,0-16,2010,7
Bárcabo,0-16,2011,5
Bárcabo,0-16,2012,4
Bárcabo,0-16,2013,4
Bárcabo,0-16,2014,3
Bárcabo,0-16,2015,3
Bárcabo,0-16,2016,2
Bárcabo,0-16,2017,2
Bárcabo,0-16,2018,2
Bárcabo,0-16,2019,2
Bárcabo,0-16,2020,2
Bárcabo,0-16,2021,3
Bárcabo,0-16,2022,4
Bárcabo,16-64,2003,59
Bárcabo,16-64,2004,59
Bárcabo,16-64,2005,58
Bárcabo,16-64,2006,59
Bárcabo,16-64,2007,71
Bárcabo,16-64,2008,73
Bárcabo,16-64,2009,71
Bárcabo,16-64,2010,76
Bárcabo,16-64,2011,75
Bárcabo,16-64,2012,72
Bárcabo,16-64,2013,69
Bárcabo,16-64,2014,72
Bárcabo,16-64,2015,72
Bárcabo,16-64,2016,69
Bárcabo,16-64,2017,67
Bárcabo,16-64,2018,65
Bárcabo,16-64,2019,62
Bárcabo,16-64,2020,64
Bárcabo,16-64,2021,66
Bárcabo,16-64,2022,60
Bárcabo,65-100,2003,40
Bárcabo,65-100,2004,37
Bárcabo,65-100,2005,39
Bárcabo,65-100,2006,37
Bárcabo,65-100,2007,44
Bárcabo,65-100,2008,43
Bárcabo,65-100,2009,46
Bárcabo,65-100,2010,46
Bárcabo,65-100,2011,46
Bárcabo,65-100,2012,41
Bárcabo,65-100,2013,42
Bárcabo,65-100,2014,42
Bárcabo,65-100,2015,42
Bárcabo,65-100,2016,42
Bárcabo,65-100,2017,38
Bárcabo,65-100,2018,38
Bárcabo,65-100,2019,39
Bárcabo,65-100,2020,36
Bárcabo,65-100,2021,37
Bárcabo,65-100,2022,44
Belver de Cinca,0-16,2003,152
Belver de Cinca,0-16,2004,155
Belver de Cinca,0-16,2005,153
Belver de Cinca,0-16,2006,158
Belver de Cinca,0-16,2007,164
Belver de Cinca,0-16,2008,182
Belver de Cinca,0-16,2009,175
Belver de Cinca,0-16,2010,176
Belver de Cinca,0-16,2011,173
Belver de Cinca,0-16,2012,175
Belver de Cinca,0-16,2013,176
Belver de Cinca,0-16,2014,182
Belver de Cinca,0-16,2015,177
Belver de Cinca,0-16,2016,177
Belver de Cinca,0-16,2017,173
Belver de Cinca,0-16,2018,177
Belver de Cinca,0-16,2019,161
Belver de Cinca,0-16,2020,165
Belver de Cinca,0-16,2021,174
Belver de Cinca,0-16,2022,175
Belver de Cinca,16-64,2003,832
Belver de Cinca,16-64,2004,839
Belver de Cinca,16-64,2005,851
Belver de Cinca,16-64,2006,809
Belver de Cinca,16-64,2007,797
Belver de Cinca,16-64,2008,837
Belver de Cinca,16-64,2009,826
Belver de Cinca,16-64,2010,814
Belver de Cinca,16-64,2011,823
Belver de Cinca,16-64,2012,828
Belver de Cinca,16-64,2013,786
Belver de Cinca,16-64,2014,795
Belver de Cinca,16-64,2015,769
Belver de Cinca,16-64,2016,767
Belver de Cinca,16-64,2017,766
Belver de Cinca,16-64,2018,782
Belver de Cinca,16-64,2019,778
Belver de Cinca,16-64,2020,800
Belver de Cinca,16-64,2021,799
Belver de Cinca,16-64,2022,823
Belver de Cinca,65-100,2003,388
Belver de Cinca,65-100,2004,381
Belver de Cinca,65-100,2005,382
Belver de Cinca,65-100,2006,373
Belver de Cinca,65-100,2007,358
Belver de Cinca,65-100,2008,361
Belver de Cinca,65-100,2009,379
Belver de Cinca,65-100,2010,372
Belver de Cinca,65-100,2011,378
Belver de Cinca,65-100,2012,372
Belver de Cinca,65-100,2013,368
Belver de Cinca,65-100,2014,369
Belver de Cinca,65-100,2015,366
Belver de Cinca,65-100,2016,350
Belver de Cinca,65-100,2017,342
Belver de Cinca,65-100,2018,333
Belver de Cinca,65-100,2019,336
Belver de Cinca,65-100,2020,336
Belver de Cinca,65-100,2021,334
Belver de Cinca,65-100,2022,332
Benabarre,0-16,2003,104
Benabarre,0-16,2004,104
Benabarre,0-16,2005,106
Benabarre,0-16,2006,117
Benabarre,0-16,2007,113
Benabarre,0-16,2008,129
Benabarre,0-16,2009,130
Benabarre,0-16,2010,127
Benabarre,0-16,2011,145
Benabarre,0-16,2012,165
Benabarre,0-16,2013,167
Benabarre,0-16,2014,150
Benabarre,0-16,2015,152
Benabarre,0-16,2016,150
Benabarre,0-16,2017,155
Benabarre,0-16,2018,154
Benabarre,0-16,2019,160
Benabarre,0-16,2020,163
Benabarre,0-16,2021,161
Benabarre,0-16,2022,165
Benabarre,16-64,2003,629
Benabarre,16-64,2004,640
Benabarre,16-64,2005,652
Benabarre,16-64,2006,678
Benabarre,16-64,2007,695
Benabarre,16-64,2008,723
Benabarre,16-64,2009,733
Benabarre,16-64,2010,725
Benabarre,16-64,2011,717
Benabarre,16-64,2012,728
Benabarre,16-64,2013,727
Benabarre,16-64,2014,684
Benabarre,16-64,2015,663
Benabarre,16-64,2016,645
Benabarre,16-64,2017,642
Benabarre,16-64,2018,629
Benabarre,16-64,2019,642
Benabarre,16-64,2020,646
Benabarre,16-64,2021,659
Benabarre,16-64,2022,661
Benabarre,65-100,2003,379
Benabarre,65-100,2004,368
Benabarre,65-100,2005,356
Benabarre,65-100,2006,365
Benabarre,65-100,2007,359
Benabarre,65-100,2008,345
Benabarre,65-100,2009,336
Benabarre,65-100,2010,325
Benabarre,65-100,2011,318
Benabarre,65-100,2012,322
Benabarre,65-100,2013,312
Benabarre,65-100,2014,319
Benabarre,65-100,2015,312
Benabarre,65-100,2016,316
Benabarre,65-100,2017,313
Benabarre,65-100,2018,324
Benabarre,65-100,2019,322
Benabarre,65-100,2020,333
Benabarre,65-100,2021,342
Benabarre,65-100,2022,349
Benasque,0-16,2003,243
Benasque,0-16,2004,260
Benasque,0-16,2005,278
Benasque,0-16,2006,286
Benasque,0-16,2007,275
Benasque,0-16,2008,293
Benasque,0-16,2009,306
Benasque,0-16,2010,312
Benasque,0-16,2011,309
Benasque,0-16,2012,306
Benasque,0-16,2013,302
Benasque,0-16,2014,315
Benasque,0-16,2015,308
Benasque,0-16,2016,287
Benasque,0-16,2017,323
Benasque,0-16,2018,321
Benasque,0-16,2019,320
Benasque,0-16,2020,332
Benasque,0-16,2021,328
Benasque,0-16,2022,328
Benasque,16-64,2003,1403
Benasque,16-64,2004,1583
Benasque,16-64,2005,1634
Benasque,16-64,2006,1584
Benasque,16-64,2007,1619
Benasque,16-64,2008,1687
Benasque,16-64,2009,1702
Benasque,16-64,2010,1712
Benasque,16-64,2011,1725
Benasque,16-64,2012,1709
Benasque,16-64,2013,1693
Benasque,16-64,2014,1626
Benasque,16-64,2015,1576
Benasque,16-64,2016,1549
Benasque,16-64,2017,1581
Benasque,16-64,2018,1607
Benasque,16-64,2019,1585
Benasque,16-64,2020,1594
Benasque,16-64,2021,1644
Benasque,16-64,2022,1674
Benasque,65-100,2003,186
Benasque,65-100,2004,182
Benasque,65-100,2005,176
Benasque,65-100,2006,175
Benasque,65-100,2007,186
Benasque,65-100,2008,186
Benasque,65-100,2009,192
Benasque,65-100,2010,195
Benasque,65-100,2011,202
Benasque,65-100,2012,202
Benasque,65-100,2013,200
Benasque,65-100,2014,208
Benasque,65-100,2015,206
Benasque,65-100,2016,211
Benasque,65-100,2017,217
Benasque,65-100,2018,229
Benasque,65-100,2019,250
Benasque,65-100,2020,258
Benasque,65-100,2021,267
Benasque,65-100,2022,280
Beranuy,0-16,2003,5
Beranuy,0-16,2004,4
Beranuy,0-16,2005,5
Beranuy,0-16,2006,5
Beranuy,0-16,2007,5
Beranuy,0-16,2008,10
Beranuy,0-16,2009,5
Beranuy,0-16,2010,7
Beranuy,0-16,2011,8
Beranuy,0-16,2012,8
Beranuy,0-16,2013,8
Beranuy,0-16,2014,8
Beranuy,0-16,2015,7
Beranuy,0-16,2016,5
Beranuy,0-16,2017,6
Beranuy,0-16,2018,7
Beranuy,0-16,2019,6
Beranuy,0-16,2020,6
Beranuy,0-16,2021,5
Beranuy,0-16,2022,3
Beranuy,16-64,2003,53
Beranuy,16-64,2004,54
Beranuy,16-64,2005,61
Beranuy,16-64,2006,63
Beranuy,16-64,2007,58
Beranuy,16-64,2008,62
Beranuy,16-64,2009,60
Beranuy,16-64,2010,60
Beranuy,16-64,2011,59
Beranuy,16-64,2012,56
Beranuy,16-64,2013,56
Beranuy,16-64,2014,55
Beranuy,16-64,2015,49
Beranuy,16-64,2016,48
Beranuy,16-64,2017,43
Beranuy,16-64,2018,44
Beranuy,16-64,2019,49
Beranuy,16-64,2020,41
Beranuy,16-64,2021,36
Beranuy,16-64,2022,37
Beranuy,65-100,2003,51
Beranuy,65-100,2004,47
Beranuy,65-100,2005,46
Beranuy,65-100,2006,43
Beranuy,65-100,2007,43
Beranuy,65-100,2008,37
Beranuy,65-100,2009,34
Beranuy,65-100,2010,37
Beranuy,65-100,2011,37
Beranuy,65-100,2012,33
Beranuy,65-100,2013,35
Beranuy,65-100,2014,34
Beranuy,65-100,2015,36
Beranuy,65-100,2016,35
Beranuy,65-100,2017,28
Beranuy,65-100,2018,27
Beranuy,65-100,2019,27
Beranuy,65-100,2020,28
Beranuy,65-100,2021,33
Beranuy,65-100,2022,32
Berbegal,0-16,2003,59
Berbegal,0-16,2004,60
Berbegal,0-16,2005,62
Berbegal,0-16,2006,59
Berbegal,0-16,2007,62
Berbegal,0-16,2008,54
Berbegal,0-16,2009,49
Berbegal,0-16,2010,45
Berbegal,0-16,2011,34
Berbegal,0-16,2012,35
Berbegal,0-16,2013,31
Berbegal,0-16,2014,31
Berbegal,0-16,2015,29
Berbegal,0-16,2016,23
Berbegal,0-16,2017,25
Berbegal,0-16,2018,22
Berbegal,0-16,2019,18
Berbegal,0-16,2020,16
Berbegal,0-16,2021,9
Berbegal,0-16,2022,15
Berbegal,16-64,2003,255
Berbegal,16-64,2004,255
Berbegal,16-64,2005,263
Berbegal,16-64,2006,266
Berbegal,16-64,2007,285
Berbegal,16-64,2008,281
Berbegal,16-64,2009,273
Berbegal,16-64,2010,268
Berbegal,16-64,2011,255
Berbegal,16-64,2012,262
Berbegal,16-64,2013,240
Berbegal,16-64,2014,250
Berbegal,16-64,2015,243
Berbegal,16-64,2016,238
Berbegal,16-64,2017,235
Berbegal,16-64,2018,224
Berbegal,16-64,2019,230
Berbegal,16-64,2020,212
Berbegal,16-64,2021,206
Berbegal,16-64,2022,222
Berbegal,65-100,2003,149
Berbegal,65-100,2004,144
Berbegal,65-100,2005,141
Berbegal,65-100,2006,140
Berbegal,65-100,2007,134
Berbegal,65-100,2008,133
Berbegal,65-100,2009,128
Berbegal,65-100,2010,128
Berbegal,65-100,2011,128
Berbegal,65-100,2012,123
Berbegal,65-100,2013,114
Berbegal,65-100,2014,110
Berbegal,65-100,2015,106
Berbegal,65-100,2016,102
Berbegal,65-100,2017,97
Berbegal,65-100,2018,99
Berbegal,65-100,2019,99
Berbegal,65-100,2020,99
Berbegal,65-100,2021,93
Berbegal,65-100,2022,98
Bielsa,0-16,2003,52
Bielsa,0-16,2004,46
Bielsa,0-16,2005,51
Bielsa,0-16,2006,58
Bielsa,0-16,2007,61
Bielsa,0-16,2008,66
Bielsa,0-16,2009,63
Bielsa,0-16,2010,65
Bielsa,0-16,2011,57
Bielsa,0-16,2012,64
Bielsa,0-16,2013,65
Bielsa,0-16,2014,69
Bielsa,0-16,2015,61
Bielsa,0-16,2016,60
Bielsa,0-16,2017,56
Bielsa,0-16,2018,53
Bielsa,0-16,2019,51
Bielsa,0-16,2020,45
Bielsa,0-16,2021,52
