Sexo,Municipios,Edad (año a año),Periodo,Total
Total,22200 Sahún,35 años,2017,7
Total,22200 Sahún,36 años,2017,3
Total,22200 Sahún,37 años,2017,7
Total,22200 Sahún,38 años,2017,3
Total,22200 Sahún,39 años,2017,3
Total,22200 Sahún,40 años,2017,2
Total,22201 Salas Altas,19 años,2017,2
Total,22201 Salas Altas,20 años,2017,6
Total,22201 Salas Altas,21 años,2017,1
Total,22201 Salas Altas,22 años,2017,1
Total,22201 Salas Altas,23 años,2017,3
Total,22201 Salas Altas,24 años,2017,4
Total,22201 Salas Altas,25 años,2017,2
Total,22201 Salas Altas,26 años,2017,2
Total,22201 Salas Altas,27 años,2017,3
Total,22201 Salas Altas,28 años,2017,1
Total,22201 Salas Altas,29 años,2017,2
Total,22201 Salas Altas,30 años,2017,2
Total,22201 Salas Altas,31 años,2017,1
Total,22201 Salas Altas,32 años,2017,3
Total,22201 Salas Altas,33 años,2017,0
Total,22201 Salas Altas,34 años,2017,2
Total,22201 Salas Altas,35 años,2017,1
Total,22201 Salas Altas,36 años,2017,4
Total,22201 Salas Altas,37 años,2017,4
Total,22201 Salas Altas,38 años,2017,4
Total,22201 Salas Altas,39 años,2017,3
Total,22201 Salas Altas,40 años,2017,4
Total,22202 Salas Bajas,19 años,2017,3
Total,22202 Salas Bajas,20 años,2017,0
Total,22202 Salas Bajas,21 años,2017,1
Total,22202 Salas Bajas,22 años,2017,0
Total,22202 Salas Bajas,23 años,2017,2
Total,22202 Salas Bajas,24 años,2017,2
Total,22202 Salas Bajas,25 años,2017,0
Total,22202 Salas Bajas,26 años,2017,1
Total,22202 Salas Bajas,27 años,2017,1
Total,22202 Salas Bajas,28 años,2017,1
Total,22202 Salas Bajas,29 años,2017,0
Total,22202 Salas Bajas,30 años,2017,0
Total,22202 Salas Bajas,31 años,2017,1
Total,22202 Salas Bajas,32 años,2017,4
Total,22202 Salas Bajas,33 años,2017,2
Total,22202 Salas Bajas,34 años,2017,3
Total,22202 Salas Bajas,35 años,2017,1
Total,22202 Salas Bajas,36 años,2017,2
Total,22202 Salas Bajas,37 años,2017,5
Total,22202 Salas Bajas,38 años,2017,3
Total,22202 Salas Bajas,39 años,2017,2
Total,22202 Salas Bajas,40 años,2017,1
Total,22203 Salillas,19 años,2017,0
Total,22203 Salillas,20 años,2017,0
Total,22203 Salillas,21 años,2017,1
Total,22203 Salillas,22 años,2017,0
Total,22203 Salillas,23 años,2017,1
Total,22203 Salillas,24 años,2017,2
Total,22203 Salillas,25 años,2017,0
Total,22203 Salillas,26 años,2017,1
Total,22203 Salillas,27 años,2017,1
Total,22203 Salillas,28 años,2017,1
Total,22203 Salillas,29 años,2017,0
Total,22203 Salillas,30 años,2017,2
Total,22203 Salillas,31 años,2017,2
Total,22203 Salillas,32 años,2017,0
Total,22203 Salillas,33 años,2017,0
Total,22203 Salillas,34 años,2017,1
Total,22203 Salillas,35 años,2017,2
Total,22203 Salillas,36 años,2017,1
Total,22203 Salillas,37 años,2017,2
Total,22203 Salillas,38 años,2017,2
Total,22203 Salillas,39 años,2017,0
Total,22203 Salillas,40 años,2017,0
Total,22204 Sallent de Gállego,19 años,2017,13
Total,22204 Sallent de Gállego,20 años,2017,7
Total,22204 Sallent de Gállego,21 años,2017,9
Total,22204 Sallent de Gállego,22 años,2017,11
Total,22204 Sallent de Gállego,23 años,2017,16
Total,22204 Sallent de Gállego,24 años,2017,12
Total,22204 Sallent de Gállego,25 años,2017,13
Total,22204 Sallent de Gállego,26 años,2017,15
Total,22204 Sallent de Gállego,27 años,2017,16
Total,22204 Sallent de Gállego,28 años,2017,20
Total,22204 Sallent de Gállego,29 años,2017,12
Total,22204 Sallent de Gállego,30 años,2017,15
Total,22204 Sallent de Gállego,31 años,2017,17
Total,22204 Sallent de Gállego,32 años,2017,25
Total,22204 Sallent de Gállego,33 años,2017,25
Total,22204 Sallent de Gállego,34 años,2017,33
Total,22204 Sallent de Gállego,35 años,2017,15
Total,22204 Sallent de Gállego,36 años,2017,29
Total,22204 Sallent de Gállego,37 años,2017,19
Total,22204 Sallent de Gállego,38 años,2017,36
Total,22204 Sallent de Gállego,39 años,2017,24
Total,22204 Sallent de Gállego,40 años,2017,39
Total,22205 San Esteban de Litera,19 años,2017,4
Total,22205 San Esteban de Litera,20 años,2017,4
Total,22205 San Esteban de Litera,21 años,2017,5
Total,22205 San Esteban de Litera,22 años,2017,2
Total,22205 San Esteban de Litera,23 años,2017,6
Total,22205 San Esteban de Litera,24 años,2017,4
Total,22205 San Esteban de Litera,25 años,2017,2
Total,22205 San Esteban de Litera,26 años,2017,2
Total,22205 San Esteban de Litera,27 años,2017,9
Total,22205 San Esteban de Litera,28 años,2017,4
Total,22205 San Esteban de Litera,29 años,2017,4
Total,22205 San Esteban de Litera,30 años,2017,1
Total,22205 San Esteban de Litera,31 años,2017,3
Total,22205 San Esteban de Litera,32 años,2017,9
Total,22205 San Esteban de Litera,33 años,2017,9
Total,22205 San Esteban de Litera,34 años,2017,4
Total,22205 San Esteban de Litera,35 años,2017,2
Total,22205 San Esteban de Litera,36 años,2017,11
Total,22205 San Esteban de Litera,37 años,2017,3
Total,22205 San Esteban de Litera,38 años,2017,6
Total,22205 San Esteban de Litera,39 años,2017,4
Total,22205 San Esteban de Litera,40 años,2017,6
Total,22207 San Juan de Plan,19 años,2017,0
Total,22207 San Juan de Plan,20 años,2017,1
Total,22207 San Juan de Plan,21 años,2017,1
Total,22207 San Juan de Plan,22 años,2017,2
Total,22207 San Juan de Plan,23 años,2017,1
Total,22207 San Juan de Plan,24 años,2017,2
Total,22207 San Juan de Plan,25 años,2017,0
Total,22207 San Juan de Plan,26 años,2017,0
Total,22207 San Juan de Plan,27 años,2017,0
Total,22207 San Juan de Plan,28 años,2017,0
Total,22207 San Juan de Plan,29 años,2017,4
Total,22207 San Juan de Plan,30 años,2017,3
Total,22207 San Juan de Plan,31 años,2017,0
Total,22207 San Juan de Plan,32 años,2017,0
Total,22207 San Juan de Plan,33 años,2017,0
Total,22207 San Juan de Plan,34 años,2017,2
Total,22207 San Juan de Plan,35 años,2017,3
Total,22207 San Juan de Plan,36 años,2017,3
Total,22207 San Juan de Plan,37 años,2017,1
Total,22207 San Juan de Plan,38 años,2017,3
Total,22207 San Juan de Plan,39 años,2017,2
Total,22207 San Juan de Plan,40 años,2017,3
Total,22903 San Miguel del Cinca,19 años,2017,3
Total,22903 San Miguel del Cinca,20 años,2017,10
Total,22903 San Miguel del Cinca,21 años,2017,7
Total,22903 San Miguel del Cinca,22 años,2017,8
Total,22903 San Miguel del Cinca,23 años,2017,7
Total,22903 San Miguel del Cinca,24 años,2017,8
Total,22903 San Miguel del Cinca,25 años,2017,8
Total,22903 San Miguel del Cinca,26 años,2017,9
Total,22903 San Miguel del Cinca,27 años,2017,8
Total,22903 San Miguel del Cinca,28 años,2017,11
Total,22903 San Miguel del Cinca,29 años,2017,15
Total,22903 San Miguel del Cinca,30 años,2017,5
Total,22903 San Miguel del Cinca,31 años,2017,7
Total,22903 San Miguel del Cinca,32 años,2017,5
Total,22903 San Miguel del Cinca,33 años,2017,16
Total,22903 San Miguel del Cinca,34 años,2017,8
Total,22903 San Miguel del Cinca,35 años,2017,6
Total,22903 San Miguel del Cinca,36 años,2017,14
Total,22903 San Miguel del Cinca,37 años,2017,16
Total,22903 San Miguel del Cinca,38 años,2017,10
Total,22903 San Miguel del Cinca,39 años,2017,10
Total,22903 San Miguel del Cinca,40 años,2017,7
Total,22206 Sangarrén,19 años,2017,0
Total,22206 Sangarrén,20 años,2017,1
Total,22206 Sangarrén,21 años,2017,1
Total,22206 Sangarrén,22 años,2017,0
Total,22206 Sangarrén,23 años,2017,3
Total,22206 Sangarrén,24 años,2017,0
Total,22206 Sangarrén,25 años,2017,1
Total,22206 Sangarrén,26 años,2017,2
Total,22206 Sangarrén,27 años,2017,0
Total,22206 Sangarrén,28 años,2017,1
Total,22206 Sangarrén,29 años,2017,3
Total,22206 Sangarrén,30 años,2017,5
Total,22206 Sangarrén,31 años,2017,4
Total,22206 Sangarrén,32 años,2017,4
Total,22206 Sangarrén,33 años,2017,2
Total,22206 Sangarrén,34 años,2017,3
Total,22206 Sangarrén,35 años,2017,4
Total,22206 Sangarrén,36 años,2017,2
Total,22206 Sangarrén,37 años,2017,8
Total,22206 Sangarrén,38 años,2017,5
Total,22206 Sangarrén,39 años,2017,3
Total,22206 Sangarrén,40 años,2017,2
Total,22208 Santa Cilia,19 años,2017,2
Total,22208 Santa Cilia,20 años,2017,1
Total,22208 Santa Cilia,21 años,2017,4
Total,22208 Santa Cilia,22 años,2017,3
Total,22208 Santa Cilia,23 años,2017,1
Total,22208 Santa Cilia,24 años,2017,0
Total,22208 Santa Cilia,25 años,2017,0
Total,22208 Santa Cilia,26 años,2017,4
Total,22208 Santa Cilia,27 años,2017,0
Total,22208 Santa Cilia,28 años,2017,1
Total,22208 Santa Cilia,29 años,2017,1
Total,22208 Santa Cilia,30 años,2017,3
Total,22208 Santa Cilia,31 años,2017,5
Total,22208 Santa Cilia,32 años,2017,5
Total,22208 Santa Cilia,33 años,2017,4
Total,22208 Santa Cilia,34 años,2017,1
Total,22208 Santa Cilia,35 años,2017,4
Total,22208 Santa Cilia,36 años,2017,2
Total,22208 Santa Cilia,37 años,2017,3
Total,22208 Santa Cilia,38 años,2017,7
Total,22208 Santa Cilia,39 años,2017,4
Total,22208 Santa Cilia,40 años,2017,4
Total,22209 Santa Cruz de la Serós,19 años,2017,3
Total,22209 Santa Cruz de la Serós,20 años,2017,3
Total,22209 Santa Cruz de la Serós,21 años,2017,4
Total,22209 Santa Cruz de la Serós,22 años,2017,2
Total,22209 Santa Cruz de la Serós,23 años,2017,2
Total,22209 Santa Cruz de la Serós,24 años,2017,3
Total,22209 Santa Cruz de la Serós,25 años,2017,1
Total,22209 Santa Cruz de la Serós,26 años,2017,0
Total,22209 Santa Cruz de la Serós,27 años,2017,1
Total,22209 Santa Cruz de la Serós,28 años,2017,1
Total,22209 Santa Cruz de la Serós,29 años,2017,1
Total,22209 Santa Cruz de la Serós,30 años,2017,2
Total,22209 Santa Cruz de la Serós,31 años,2017,0
Total,22209 Santa Cruz de la Serós,32 años,2017,4
Total,22209 Santa Cruz de la Serós,33 años,2017,3
Total,22209 Santa Cruz de la Serós,34 años,2017,3
Total,22209 Santa Cruz de la Serós,35 años,2017,2
Total,22209 Santa Cruz de la Serós,36 años,2017,2
Total,22209 Santa Cruz de la Serós,37 años,2017,0
Total,22209 Santa Cruz de la Serós,38 años,2017,5
Total,22209 Santa Cruz de la Serós,39 años,2017,4
Total,22209 Santa Cruz de la Serós,40 años,2017,0
Total,22906 Santa María de Dulcis,19 años,2017,0
Total,22906 Santa María de Dulcis,20 años,2017,1
Total,22906 Santa María de Dulcis,21 años,2017,0
Total,22906 Santa María de Dulcis,22 años,2017,1
Total,22906 Santa María de Dulcis,23 años,2017,4
Total,22906 Santa María de Dulcis,24 años,2017,1
Total,22906 Santa María de Dulcis,25 años,2017,2
Total,22906 Santa María de Dulcis,26 años,2017,3
Total,22906 Santa María de Dulcis,27 años,2017,4
Total,22906 Santa María de Dulcis,28 años,2017,1
Total,22906 Santa María de Dulcis,29 años,2017,1
Total,22906 Santa María de Dulcis,30 años,2017,3
Total,22906 Santa María de Dulcis,31 años,2017,1
Total,22906 Santa María de Dulcis,32 años,2017,2
Total,22906 Santa María de Dulcis,33 años,2017,0
Total,22906 Santa María de Dulcis,34 años,2017,2
Total,22906 Santa María de Dulcis,35 años,2017,2
Total,22906 Santa María de Dulcis,36 años,2017,4
Total,22906 Santa María de Dulcis,37 años,2017,2
Total,22906 Santa María de Dulcis,38 años,2017,4
Total,22906 Santa María de Dulcis,39 años,2017,0
Total,22906 Santa María de Dulcis,40 años,2017,4
Total,22212 Santaliestra y San Quílez,19 años,2017,1
Total,22212 Santaliestra y San Quílez,20 años,2017,0
Total,22212 Santaliestra y San Quílez,21 años,2017,1
Total,22212 Santaliestra y San Quílez,22 años,2017,0
Total,22212 Santaliestra y San Quílez,23 años,2017,0
Total,22212 Santaliestra y San Quílez,24 años,2017,1
Total,22212 Santaliestra y San Quílez,25 años,2017,0
Total,22212 Santaliestra y San Quílez,26 años,2017,0
Total,22212 Santaliestra y San Quílez,27 años,2017,0
Total,22212 Santaliestra y San Quílez,28 años,2017,0
Total,22212 Santaliestra y San Quílez,29 años,2017,1
Total,22212 Santaliestra y San Quílez,30 años,2017,1
Total,22212 Santaliestra y San Quílez,31 años,2017,0
Total,22212 Santaliestra y San Quílez,32 años,2017,2
Total,22212 Santaliestra y San Quílez,33 años,2017,1
Total,22212 Santaliestra y San Quílez,34 años,2017,3
Total,22212 Santaliestra y San Quílez,35 años,2017,0
Total,22212 Santaliestra y San Quílez,36 años,2017,1
Total,22212 Santaliestra y San Quílez,37 años,2017,2
Total,22212 Santaliestra y San Quílez,38 años,2017,2
Total,22212 Santaliestra y San Quílez,39 años,2017,1
Total,22212 Santaliestra y San Quílez,40 años,2017,1
Total,22213 Sariñena,19 años,2017,45
Total,22213 Sariñena,20 años,2017,38
Total,22213 Sariñena,21 años,2017,49
Total,22213 Sariñena,22 años,2017,55
Total,22213 Sariñena,23 años,2017,39
Total,22213 Sariñena,24 años,2017,53
Total,22213 Sariñena,25 años,2017,53
Total,22213 Sariñena,26 años,2017,47
Total,22213 Sariñena,27 años,2017,48
Total,22213 Sariñena,28 años,2017,52
Total,22213 Sariñena,29 años,2017,49
Total,22213 Sariñena,30 años,2017,58
Total,22213 Sariñena,31 años,2017,59
Total,22213 Sariñena,32 años,2017,38
Total,22213 Sariñena,33 años,2017,44
Total,22213 Sariñena,34 años,2017,55
Total,22213 Sariñena,35 años,2017,55
Total,22213 Sariñena,36 años,2017,50
Total,22213 Sariñena,37 años,2017,62
Total,22213 Sariñena,38 años,2017,58
Total,22213 Sariñena,39 años,2017,62
Total,22213 Sariñena,40 años,2017,58
Total,22214 Secastilla,19 años,2017,1
Total,22214 Secastilla,20 años,2017,1
Total,22214 Secastilla,21 años,2017,0
Total,22214 Secastilla,22 años,2017,1
Total,22214 Secastilla,23 años,2017,2
Total,22214 Secastilla,24 años,2017,1
Total,22214 Secastilla,25 años,2017,1
Total,22214 Secastilla,26 años,2017,1
Total,22214 Secastilla,27 años,2017,1
Total,22214 Secastilla,28 años,2017,2
Total,22214 Secastilla,29 años,2017,2
Total,22214 Secastilla,30 años,2017,1
Total,22214 Secastilla,31 años,2017,0
Total,22214 Secastilla,32 años,2017,4
Total,22214 Secastilla,33 años,2017,0
Total,22214 Secastilla,34 años,2017,1
Total,22214 Secastilla,35 años,2017,3
Total,22214 Secastilla,36 años,2017,0
Total,22214 Secastilla,37 años,2017,3
Total,22214 Secastilla,38 años,2017,2
Total,22214 Secastilla,39 años,2017,3
Total,22214 Secastilla,40 años,2017,1
Total,22215 Seira,19 años,2017,4
Total,22215 Seira,20 años,2017,3
Total,22215 Seira,21 años,2017,1
Total,22215 Seira,22 años,2017,0
Total,22215 Seira,23 años,2017,0
Total,22215 Seira,24 años,2017,1
Total,22215 Seira,25 años,2017,2
Total,22215 Seira,26 años,2017,1
Total,22215 Seira,27 años,2017,1
Total,22215 Seira,28 años,2017,1
Total,22215 Seira,29 años,2017,0
Total,22215 Seira,30 años,2017,0
Total,22215 Seira,31 años,2017,2
Total,22215 Seira,32 años,2017,3
Total,22215 Seira,33 años,2017,0
Total,22215 Seira,34 años,2017,2
Total,22215 Seira,35 años,2017,1
Total,22215 Seira,36 años,2017,0
Total,22215 Seira,37 años,2017,2
Total,22215 Seira,38 años,2017,3
Total,22215 Seira,39 años,2017,5
Total,22215 Seira,40 años,2017,0
Total,22217 Sena,19 años,2017,3
Total,22217 Sena,20 años,2017,8
Total,22217 Sena,21 años,2017,6
Total,22217 Sena,22 años,2017,7
Total,22217 Sena,23 años,2017,3
Total,22217 Sena,24 años,2017,5
Total,22217 Sena,25 años,2017,2
Total,22217 Sena,26 años,2017,7
Total,22217 Sena,27 años,2017,6
Total,22217 Sena,28 años,2017,6
Total,22217 Sena,29 años,2017,2
Total,22217 Sena,30 años,2017,7
Total,22217 Sena,31 años,2017,2
Total,22217 Sena,32 años,2017,5
Total,22217 Sena,33 años,2017,3
Total,22217 Sena,34 años,2017,2
Total,22217 Sena,35 años,2017,5
Total,22217 Sena,36 años,2017,7
Total,22217 Sena,37 años,2017,6
Total,22217 Sena,38 años,2017,8
Total,22217 Sena,39 años,2017,5
Total,22217 Sena,40 años,2017,6
Total,22218 Senés de Alcubierre,19 años,2017,0
Total,22218 Senés de Alcubierre,20 años,2017,2
Total,22218 Senés de Alcubierre,21 años,2017,1
Total,22218 Senés de Alcubierre,22 años,2017,2
Total,22218 Senés de Alcubierre,23 años,2017,0
Total,22218 Senés de Alcubierre,24 años,2017,0
Total,22218 Senés de Alcubierre,25 años,2017,0
Total,22218 Senés de Alcubierre,26 años,2017,0
Total,22218 Senés de Alcubierre,27 años,2017,0
Total,22218 Senés de Alcubierre,28 años,2017,0
Total,22218 Senés de Alcubierre,29 años,2017,0
Total,22218 Senés de Alcubierre,30 años,2017,0
Total,22218 Senés de Alcubierre,31 años,2017,0
Total,22218 Senés de Alcubierre,32 años,2017,0
Total,22218 Senés de Alcubierre,33 años,2017,0
Total,22218 Senés de Alcubierre,34 años,2017,0
Total,22218 Senés de Alcubierre,35 años,2017,0
Total,22218 Senés de Alcubierre,36 años,2017,1
Total,22218 Senés de Alcubierre,37 años,2017,1
Total,22218 Senés de Alcubierre,38 años,2017,0
Total,22218 Senés de Alcubierre,39 años,2017,0
Total,22218 Senés de Alcubierre,40 años,2017,0
Total,22220 Sesa,19 años,2017,0
Total,22220 Sesa,20 años,2017,0
Total,22220 Sesa,21 años,2017,1
Total,22220 Sesa,22 años,2017,0
Total,22220 Sesa,23 años,2017,1
Total,22220 Sesa,24 años,2017,2
Total,22220 Sesa,25 años,2017,4
Total,22220 Sesa,26 años,2017,0
Total,22220 Sesa,27 años,2017,1
Total,22220 Sesa,28 años,2017,1
Total,22220 Sesa,29 años,2017,0
Total,22220 Sesa,30 años,2017,1
Total,22220 Sesa,31 años,2017,1
Total,22220 Sesa,32 años,2017,0
Total,22220 Sesa,33 años,2017,0
Total,22220 Sesa,34 años,2017,1
Total,22220 Sesa,35 años,2017,1
Total,22220 Sesa,36 años,2017,1
Total,22220 Sesa,37 años,2017,0
Total,22220 Sesa,38 años,2017,4
Total,22220 Sesa,39 años,2017,0
Total,22220 Sesa,40 años,2017,1
Total,22221 Sesué,19 años,2017,2
Total,22221 Sesué,20 años,2017,2
Total,22221 Sesué,21 años,2017,0
Total,22221 Sesué,22 años,2017,1
Total,22221 Sesué,23 años,2017,0
Total,22221 Sesué,24 años,2017,0
Total,22221 Sesué,25 años,2017,1
Total,22221 Sesué,26 años,2017,2
Total,22221 Sesué,27 años,2017,0
Total,22221 Sesué,28 años,2017,1
Total,22221 Sesué,29 años,2017,2
Total,22221 Sesué,30 años,2017,1
Total,22221 Sesué,31 años,2017,1
Total,22221 Sesué,32 años,2017,3
Total,22221 Sesué,33 años,2017,2
Total,22221 Sesué,34 años,2017,1
Total,22221 Sesué,35 años,2017,4
Total,22221 Sesué,36 años,2017,2
Total,22221 Sesué,37 años,2017,2
Total,22221 Sesué,38 años,2017,6
Total,22221 Sesué,39 años,2017,3
Total,22221 Sesué,40 años,2017,4
Total,22222 Siétamo,19 años,2017,6
Total,22222 Siétamo,20 años,2017,4
Total,22222 Siétamo,21 años,2017,6
Total,22222 Siétamo,22 años,2017,6
Total,22222 Siétamo,23 años,2017,6
Total,22222 Siétamo,24 años,2017,5
Total,22222 Siétamo,25 años,2017,8
Total,22222 Siétamo,26 años,2017,6
Total,22222 Siétamo,27 años,2017,2
Total,22222 Siétamo,28 años,2017,6
Total,22222 Siétamo,29 años,2017,7
Total,22222 Siétamo,30 años,2017,5
Total,22222 Siétamo,31 años,2017,2
Total,22222 Siétamo,32 años,2017,5
Total,22222 Siétamo,33 años,2017,4
Total,22222 Siétamo,34 años,2017,9
Total,22222 Siétamo,35 años,2017,7
Total,22222 Siétamo,36 años,2017,13
Total,22222 Siétamo,37 años,2017,4
Total,22222 Siétamo,38 años,2017,10
Total,22222 Siétamo,39 años,2017,14
Total,22222 Siétamo,40 años,2017,14
Total,22223 Sopeira,19 años,2017,0
Total,22223 Sopeira,20 años,2017,0
Total,22223 Sopeira,21 años,2017,0
Total,22223 Sopeira,22 años,2017,1
Total,22223 Sopeira,23 años,2017,1
Total,22223 Sopeira,24 años,2017,0
Total,22223 Sopeira,25 años,2017,2
Total,22223 Sopeira,26 años,2017,0
Total,22223 Sopeira,27 años,2017,0
Total,22223 Sopeira,28 años,2017,0
Total,22223 Sopeira,29 años,2017,0
Total,22223 Sopeira,30 años,2017,3
Total,22223 Sopeira,31 años,2017,0
Total,22223 Sopeira,32 años,2017,0
Total,22223 Sopeira,33 años,2017,0
Total,22223 Sopeira,34 años,2017,3
Total,22223 Sopeira,35 años,2017,1
Total,22223 Sopeira,36 años,2017,0
Total,22223 Sopeira,37 años,2017,1
Total,22223 Sopeira,38 años,2017,2
Total,22223 Sopeira,39 años,2017,1
Total,22223 Sopeira,40 años,2017,1
Total,22904 Sotonera La,19 años,2017,5
Total,22904 Sotonera La,20 años,2017,5
Total,22904 Sotonera La,21 años,2017,5
Total,22904 Sotonera La,22 años,2017,8
Total,22904 Sotonera La,23 años,2017,6
Total,22904 Sotonera La,24 años,2017,7
Total,22904 Sotonera La,25 años,2017,8
Total,22904 Sotonera La,26 años,2017,7
Total,22904 Sotonera La,27 años,2017,6
Total,22904 Sotonera La,28 años,2017,10
Total,22904 Sotonera La,29 años,2017,10
Total,22904 Sotonera La,30 años,2017,7
Total,22904 Sotonera La,31 años,2017,8
Total,22904 Sotonera La,32 años,2017,4
Total,22904 Sotonera La,33 años,2017,9
Total,22904 Sotonera La,34 años,2017,9
Total,22904 Sotonera La,35 años,2017,7
Total,22904 Sotonera La,36 años,2017,11
Total,22904 Sotonera La,37 años,2017,13
Total,22904 Sotonera La,38 años,2017,4
Total,22904 Sotonera La,39 años,2017,14
Total,22904 Sotonera La,40 años,2017,13
Total,22225 Tamarite de Litera,19 años,2017,44
Total,22225 Tamarite de Litera,20 años,2017,49
Total,22225 Tamarite de Litera,21 años,2017,36
Total,22225 Tamarite de Litera,22 años,2017,28
Total,22225 Tamarite de Litera,23 años,2017,37
Total,22225 Tamarite de Litera,24 años,2017,38
Total,22225 Tamarite de Litera,25 años,2017,30
Total,22225 Tamarite de Litera,26 años,2017,30
Total,22225 Tamarite de Litera,27 años,2017,27
Total,22225 Tamarite de Litera,28 años,2017,31
Total,22225 Tamarite de Litera,29 años,2017,37
Total,22225 Tamarite de Litera,30 años,2017,37
Total,22225 Tamarite de Litera,31 años,2017,33
Total,22225 Tamarite de Litera,32 años,2017,45
Total,22225 Tamarite de Litera,33 años,2017,25
Total,22225 Tamarite de Litera,34 años,2017,43
Total,22225 Tamarite de Litera,35 años,2017,38
Total,22225 Tamarite de Litera,36 años,2017,53
Total,22225 Tamarite de Litera,37 años,2017,36
Total,22225 Tamarite de Litera,38 años,2017,56
Total,22225 Tamarite de Litera,39 años,2017,48
Total,22225 Tamarite de Litera,40 años,2017,52
Total,22226 Tardienta,19 años,2017,4
Total,22226 Tardienta,20 años,2017,5
Total,22226 Tardienta,21 años,2017,6
Total,22226 Tardienta,22 años,2017,10
Total,22226 Tardienta,23 años,2017,6
Total,22226 Tardienta,24 años,2017,7
Total,22226 Tardienta,25 años,2017,12
Total,22226 Tardienta,26 años,2017,5
Total,22226 Tardienta,27 años,2017,10
Total,22226 Tardienta,28 años,2017,6
Total,22226 Tardienta,29 años,2017,9
Total,22226 Tardienta,30 años,2017,9
Total,22226 Tardienta,31 años,2017,11
Total,22226 Tardienta,32 años,2017,14
Total,22226 Tardienta,33 años,2017,12
Total,22226 Tardienta,34 años,2017,11
Total,22226 Tardienta,35 años,2017,11
Total,22226 Tardienta,36 años,2017,14
Total,22226 Tardienta,37 años,2017,20
Total,22226 Tardienta,38 años,2017,14
Total,22226 Tardienta,39 años,2017,14
Total,22226 Tardienta,40 años,2017,10
Total,22227 Tella-Sin,19 años,2017,0
Total,22227 Tella-Sin,20 años,2017,1
Total,22227 Tella-Sin,21 años,2017,2
Total,22227 Tella-Sin,22 años,2017,0
Total,22227 Tella-Sin,23 años,2017,0
Total,22227 Tella-Sin,24 años,2017,5
Total,22227 Tella-Sin,25 años,2017,0
Total,22227 Tella-Sin,26 años,2017,2
Total,22227 Tella-Sin,27 años,2017,2
Total,22227 Tella-Sin,28 años,2017,4
Total,22227 Tella-Sin,29 años,2017,3
Total,22227 Tella-Sin,30 años,2017,1
Total,22227 Tella-Sin,31 años,2017,2
Total,22227 Tella-Sin,32 años,2017,2
Total,22227 Tella-Sin,33 años,2017,4
Total,22227 Tella-Sin,34 años,2017,1
Total,22227 Tella-Sin,35 años,2017,4
Total,22227 Tella-Sin,36 años,2017,3
Total,22227 Tella-Sin,37 años,2017,2
Total,22227 Tella-Sin,38 años,2017,2
Total,22227 Tella-Sin,39 años,2017,4
Total,22227 Tella-Sin,40 años,2017,3
Total,22228 Tierz,19 años,2017,3
Total,22228 Tierz,20 años,2017,6
Total,22228 Tierz,21 años,2017,2
Total,22228 Tierz,22 años,2017,7
Total,22228 Tierz,23 años,2017,3
Total,22228 Tierz,24 años,2017,3
Total,22228 Tierz,25 años,2017,4
Total,22228 Tierz,26 años,2017,5
Total,22228 Tierz,27 años,2017,6
Total,22228 Tierz,28 años,2017,6
Total,22228 Tierz,29 años,2017,3
Total,22228 Tierz,30 años,2017,5
Total,22228 Tierz,31 años,2017,6
Total,22228 Tierz,32 años,2017,9
Total,22228 Tierz,33 años,2017,2
Total,22228 Tierz,34 años,2017,8
Total,22228 Tierz,35 años,2017,15
Total,22228 Tierz,36 años,2017,12
Total,22228 Tierz,37 años,2017,21
Total,22228 Tierz,38 años,2017,24
Total,22228 Tierz,39 años,2017,21
Total,22228 Tierz,40 años,2017,26
Total,22229 Tolva,19 años,2017,0
Total,22229 Tolva,20 años,2017,3
Total,22229 Tolva,21 años,2017,1
Total,22229 Tolva,22 años,2017,1
Total,22229 Tolva,23 años,2017,0
Total,22229 Tolva,24 años,2017,3
Total,22229 Tolva,25 años,2017,2
Total,22229 Tolva,26 años,2017,1
Total,22229 Tolva,27 años,2017,1
Total,22229 Tolva,28 años,2017,1
Total,22229 Tolva,29 años,2017,0
Total,22229 Tolva,30 años,2017,1
Total,22229 Tolva,31 años,2017,1
Total,22229 Tolva,32 años,2017,2
Total,22229 Tolva,33 años,2017,0
Total,22229 Tolva,34 años,2017,0
Total,22229 Tolva,35 años,2017,0
Total,22229 Tolva,36 años,2017,0
Total,22229 Tolva,37 años,2017,2
Total,22229 Tolva,38 años,2017,0
Total,22229 Tolva,39 años,2017,2
Total,22229 Tolva,40 años,2017,2
Total,22230 Torla-Ordesa,19 años,2017,3
Total,22230 Torla-Ordesa,20 años,2017,1
Total,22230 Torla-Ordesa,21 años,2017,2
Total,22230 Torla-Ordesa,22 años,2017,2
Total,22230 Torla-Ordesa,23 años,2017,4
Total,22230 Torla-Ordesa,24 años,2017,2
Total,22230 Torla-Ordesa,25 años,2017,3
Total,22230 Torla-Ordesa,26 años,2017,3
Total,22230 Torla-Ordesa,27 años,2017,0
Total,22230 Torla-Ordesa,28 años,2017,2
Total,22230 Torla-Ordesa,29 años,2017,3
Total,22230 Torla-Ordesa,30 años,2017,7
Total,22230 Torla-Ordesa,31 años,2017,3
Total,22230 Torla-Ordesa,32 años,2017,1
Total,22230 Torla-Ordesa,33 años,2017,6
Total,22230 Torla-Ordesa,34 años,2017,1
