year,cp,name,population
1970,44223,Torre de Arcas,213
1981,44223,Torre de Arcas,171
1991,44223,Torre de Arcas,133
2001,44223,Torre de Arcas,102
2011,44223,Torre de Arcas,96
2018,44223,Torre de Arcas,89
2019,44223,Torre de Arcas,120
1900,44225,Torre del Compte,748
1910,44225,Torre del Compte,790
1920,44225,Torre del Compte,848
1930,44225,Torre del Compte,855
1940,44225,Torre del Compte,678
1950,44225,Torre del Compte,594
1960,44225,Torre del Compte,403
1970,44225,Torre del Compte,319
1981,44225,Torre del Compte,236
1991,44225,Torre del Compte,205
2001,44225,Torre del Compte,174
2011,44225,Torre del Compte,148
2018,44225,Torre del Compte,132
2019,44225,Torre del Compte,433
1900,44245,Valdeltormo,699
1910,44245,Valdeltormo,774
1920,44245,Valdeltormo,831
1930,44245,Valdeltormo,774
1940,44245,Valdeltormo,754
1950,44245,Valdeltormo,693
1960,44245,Valdeltormo,633
1970,44245,Valdeltormo,575
1981,44245,Valdeltormo,500
1991,44245,Valdeltormo,441
2001,44245,Valdeltormo,363
2011,44245,Valdeltormo,318
2018,44245,Valdeltormo,279
2019,44245,Valdeltormo,283
1900,44246,Valderrobres,3058
1910,44246,Valderrobres,3262
1920,44246,Valderrobres,3197
1930,44246,Valderrobres,3148
1940,44246,Valderrobres,2929
1950,44246,Valderrobres,2697
1960,44246,Valderrobres,2339
1970,44246,Valderrobres,2006
1981,44246,Valderrobres,1877
1991,44246,Valderrobres,1903
2001,44246,Valderrobres,1945
2011,44246,Valderrobres,2318
2018,44246,Valderrobres,2388
2019,44246,Valderrobres,2425
1900,44247,Valjunquera,1225
1910,44247,Valjunquera,1297
1920,44247,Valjunquera,1322
1930,44247,Valjunquera,1213
1940,44247,Valjunquera,1145
1950,44247,Valjunquera,998
1960,44247,Valjunquera,811
1970,44247,Valjunquera,683
1981,44247,Valjunquera,618
1991,44247,Valjunquera,474
2001,44247,Valjunquera,423
2011,44247,Valjunquera,386
2018,44247,Valjunquera,325
2019,44247,Valjunquera,330
