4.0 + 2.0 + 2.0 + 0 + 1.0 + 1.0 + 2.0 + 0 + 0 + 1.0 + 2.0 + 1.0 + 1.0 + 0 + 3.0 + 2.0 + 2.0 + 1.0 + 1.0 + 1.0 + 1.0 + 1.0 + 0 + 0 + 0 + 0 + 1.0 + 0 + 1.0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 +
43.0 + 42.0 + 53.0 + 25.0 + 30.0 + 30.0 + 34.0 + 23.0 + 35.0 + 39.0 + 36.0 + 40.0 + 32.0 + 52.0 + 47.0 + 34.0 + 39.0 + 41.0 + 37.0 + 31.0 + 28.0 + 26.0 + 23.0 + 12.0 + 13.0 + 15.0 + 11.0 + 5.0 + 7.0 + 7.0 + 1.0 + 0 + 2.0 + 1.0 + 3.0 + 0 +
1.0 + 3.0 + 1.0 + 2.0 + 1.0 + 2.0 + 1.0 + 0 + 2.0 + 1.0 + 2.0 + 2.0 + 6.0 + 0 + 2.0 + 3.0 + 0 + 1.0 + 0 + 0 + 4.0 + 0 + 3.0 + 1.0 + 0 + 2.0 + 0 + 0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 +
2.0 + 3.0 + 2.0 + 4.0 + 1.0 + 1.0 + 3.0 + 0 + 2.0 + 1.0 + 1.0 + 1.0 + 1.0 + 2.0 + 0 + 1.0 + 3.0 + 1.0 + 1.0 + 3.0 + 3.0 + 1.0 + 0 + 1.0 + 0 + 0 + 1.0 + 3.0 + 0 + 0 + 0 + 1.0 + 1.0 + 0 + 0 + 0 +
7.0 + 11.0 + 9.0 + 11.0 + 3.0 + 7.0 + 3.0 + 3.0 + 3.0 + 10.0 + 7.0 + 6.0 + 6.0 + 8.0 + 1.0 + 3.0 + 5.0 + 6.0 + 7.0 + 3.0 + 6.0 + 3.0 + 11.0 + 2.0 + 3.0 + 2.0 + 1.0 + 2.0 + 1.0 + 1.0 + 0 + 2.0 + 0 + 0 + 0 + 0 +
2.0 + 2.0 + 0 + 1.0 + 3.0 + 1.0 + 0 + 0 + 0 + 0 + 1.0 + 2.0 + 1.0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 1.0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
2.0 + 3.0 + 3.0 + 4.0 + 3.0 + 3.0 + 5.0 + 1.0 + 5.0 + 5.0 + 6.0 + 4.0 + 5.0 + 6.0 + 3.0 + 5.0 + 2.0 + 7.0 + 1.0 + 2.0 + 1.0 + 0 + 0 + 4.0 + 0 + 0 + 0 + 2.0 + 2.0 + 0 + 0 + 0 + 0 + 0 + 1.0 + 0 +
1.0 + 1.0 + 3.0 + 0 + 1.0 + 0 + 1.0 + 0 + 0 + 2.0 + 2.0 + 0 + 0 + 3.0 + 1.0 + 0 + 1.0 + 0 + 1.0 + 0 + 1.0 + 0 + 0 + 3.0 + 0 + 1.0 + 1.0 + 1.0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
5.0 + 7.0 + 5.0 + 4.0 + 2.0 + 2.0 + 2.0 + 1.0 + 4.0 + 2.0 + 2.0 + 4.0 + 5.0 + 4.0 + 7.0 + 4.0 + 7.0 + 4.0 + 7.0 + 4.0 + 2.0 + 2.0 + 3.0 + 5.0 + 2.0 + 0 + 2.0 + 0 + 0 + 1.0 + 0 + 0 + 1.0 + 0 + 0 + 0 +
1.0 + 1.0 + 6.0 + 1.0 + 0 + 0 + 1.0 + 1.0 + 0 + 0 + 2.0 + 1.0 + 0 + 1.0 + 2.0 + 1.0 + 2.0 + 2.0 + 1.0 + 1.0 + 3.0 + 0 + 0 + 1.0 + 0 + 0 + 2.0 + 0 + 0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0 +
37.0 + 42.0 + 44.0 + 44.0 + 38.0 + 34.0 + 30.0 + 21.0 + 33.0 + 53.0 + 44.0 + 36.0 + 54.0 + 40.0 + 35.0 + 40.0 + 41.0 + 33.0 + 31.0 + 39.0 + 30.0 + 26.0 + 25.0 + 25.0 + 15.0 + 13.0 + 20.0 + 3.0 + 6.0 + 1.0 + 7.0 + 8.0 + 5.0 + 3.0 + 1.0 + 2.0 +
13.0 + 13.0 + 17.0 + 11.0 + 12.0 + 13.0 + 10.0 + 8.0 + 14.0 + 14.0 + 16.0 + 15.0 + 17.0 + 21.0 + 13.0 + 11.0 + 13.0 + 10.0 + 6.0 + 13.0 + 7.0 + 8.0 + 5.0 + 8.0 + 3.0 + 2.0 + 2.0 + 3.0 + 0 + 3.0 + 1.0 + 1.0 + 1.0 + 0 + 1.0 + 0 +
4.0 + 5.0 + 3.0 + 4.0 + 2.0 + 2.0 + 3.0 + 3.0 + 0 + 3.0 + 5.0 + 6.0 + 6.0 + 3.0 + 5.0 + 4.0 + 3.0 + 7.0 + 5.0 + 3.0 + 3.0 + 4.0 + 5.0 + 2.0 + 1.0 + 1.0 + 1.0 + 4.0 + 1.0 + 0 + 2.0 + 1.0 + 0 + 0 + 0 + 0 +
4.0 + 2.0 + 3.0 + 6.0 + 2.0 + 0 + 2.0 + 2.0 + 3.0 + 3.0 + 4.0 + 2.0 + 4.0 + 1.0 + 5.0 + 3.0 + 4.0 + 2.0 + 4.0 + 2.0 + 4.0 + 0 + 2.0 + 0 + 2.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
4.0 + 3.0 + 0 + 1.0 + 3.0 + 2.0 + 1.0 + 1.0 + 4.0 + 1.0 + 4.0 + 2.0 + 4.0 + 2.0 + 2.0 + 2.0 + 1.0 + 3.0 + 3.0 + 4.0 + 0 + 2.0 + 0 + 0 + 2.0 + 0 + 0 + 0 + 1.0 + 0 + 0 + 1.0 + 0 + 0 + 0 + 0 +
3.0 + 9.0 + 3.0 + 7.0 + 2.0 + 1.0 + 4.0 + 0 + 2.0 + 4.0 + 2.0 + 1.0 + 4.0 + 4.0 + 4.0 + 7.0 + 4.0 + 2.0 + 5.0 + 3.0 + 2.0 + 2.0 + 0 + 5.0 + 1.0 + 3.0 + 2.0 + 2.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
1.0 + 1.0 + 0 + 1.0 + 0 + 3.0 + 2.0 + 3.0 + 2.0 + 0 + 2.0 + 1.0 + 3.0 + 1.0 + 0 + 1.0 + 1.0 + 1.0 + 2.0 + 1.0 + 3.0 + 1.0 + 1.0 + 1.0 + 2.0 + 0 + 0 + 0 + 0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0 +
2.0 + 1.0 + 0 + 1.0 + 1.0 + 3.0 + 2.0 + 1.0 + 0 + 0 + 0 + 2.0 + 1.0 + 0 + 3.0 + 1.0 + 3.0 + 1.0 + 1.0 + 0 + 2.0 + 4.0 + 0 + 1.0 + 3.0 + 0 + 0 + 0 + 0.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
15.0 + 14.0 + 10.0 + 15.0 + 9.0 + 19.0 + 10.0 + 6.0 + 10.0 + 15.0 + 17.0 + 10.0 + 16.0 + 11.0 + 11.0 + 12.0 + 15.0 + 9.0 + 9.0 + 9.0 + 7.0 + 11.0 + 9.0 + 7.0 + 4.0 + 3.0 + 2.0 + 4.0 + 3.0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0.0 +
1.0 + 1.0 + 0 + 3.0 + 0 + 0 + 1.0 + 1.0 + 2.0 + 3.0 + 2.0 + 4.0 + 1.0 + 3.0 + 3.0 + 1.0 + 5.0 + 2.0 + 3.0 + 2.0 + 2.0 + 2.0 + 3.0 + 4.0 + 0 + 0 + 0 + 1.0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 +
2.0 + 4.0 + 6.0 + 3.0 + 3.0 + 4.0 + 2.0 + 4.0 + 2.0 + 7.0 + 3.0 + 4.0 + 6.0 + 2.0 + 2.0 + 4.0 + 5.0 + 8.0 + 1.0 + 8.0 + 3.0 + 6.0 + 4.0 + 1.0 + 1.0 + 0 + 0 + 2.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
3.0 + 1.0 + 2.0 + 3.0 + 1.0 + 2.0 + 0 + 0 + 1.0 + 5.0 + 4.0 + 1.0 + 2.0 + 2.0 + 1.0 + 3.0 + 2.0 + 2.0 + 1.0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
0 + 1.0 + 1.0 + 0.0 + 1.0 + 1.0 + 0 + 1.0 + 1.0 + 5.0 + 0 + 2.0 + 4.0 + 1.0 + 3.0 + 2.0 + 2.0 + 2.0 + 1.0 + 1.0 + 1.0 + 1.0 + 0 + 0 + 2.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
0 + 0 + 0 + 1.0 + 2.0 + 0 + 0 + 0 + 1.0 + 0 + 3.0 + 0 + 1.0 + 1.0 + 3.0 + 1.0 + 0 + 0 + 0.0 + 0 + 2.0 + 0 + 0 + 2.0 + 0 + 0 + 0 + 0 + 0 + 1.0 + 0 + 1.0 + 0 + 0 + 1.0 + 1.0 +
3.0 + 3.0 + 2.0 + 1.0 + 0 + 2.0 + 0 + 1.0 + 0 + 1.0 + 2.0 + 1.0 + 2.0 + 0 + 3.0 + 1.0 + 1.0 + 1.0 + 0 + 0 + 0 + 2.0 + 1.0 + 1.0 + 1.0 + 0 + 0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
4.0 + 4.0 + 3.0 + 1.0 + 4.0 + 3.0 + 4.0 + 3.0 + 3.0 + 10.0 + 8.0 + 10.0 + 3.0 + 8.0 + 7.0 + 2.0 + 4.0 + 1.0 + 3.0 + 11.0 + 3.0 + 5.0 + 2.0 + 0 + 3.0 + 0 + 2.0 + 2.0 + 2.0 + 1.0 + 0 + 1.0 + 0 + 0 + 0 + 0 +
0 + 2.0 + 3.0 + 2.0 + 1.0 + 3.0 + 0 + 0 + 1.0 + 0 + 0 + 0 + 3.0 + 2.0 + 3.0 + 2.0 + 1.0 + 1.0 + 1.0 + 1.0 + 0 + 3.0 + 2.0 + 0 + 0 + 0 + 0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 1.0 + 0 + 0 +
0 + 0 + 0 + 0 + 0 + 1.0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 1.0 + 1.0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
2.0 + 3.0 + 3.0 + 1.0 + 0 + 2.0 + 1.0 + 0 + 0 + 0 + 1.0 + 2.0 + 2.0 + 1.0 + 1.0 + 2.0 + 1.0 + 2.0 + 0 + 1.0 + 1.0 + 1.0 + 2.0 + 1.0 + 0 + 1.0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
1.0 + 0 + 1.0 + 0 + 0 + 4.0 + 0 + 1.0 + 2.0 + 3.0 + 0 + 1.0 + 1.0 + 0 + 3.0 + 1.0 + 2.0 + 2.0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
5.0 + 8.0 + 4.0 + 2.0 + 6.0 + 5.0 + 4.0 + 1.0 + 2.0 + 2.0 + 2.0 + 3.0 + 2.0 + 0 + 4.0 + 2.0 + 4.0 + 5.0 + 5.0 + 2.0 + 0 + 1.0 + 2.0 + 0 + 3.0 + 1.0 + 3.0 + 1.0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 +
1.0 + 3.0 + 4.0 + 3.0 + 3.0 + 2.0 + 5.0 + 3.0 + 6.0 + 5.0 + 3.0 + 11.0 + 1.0 + 3.0 + 8.0 + 4.0 + 9.0 + 4.0 + 3.0 + 5.0 + 3.0 + 5.0 + 5.0 + 2.0 + 1.0 + 4.0 + 0 + 1.0 + 3.0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 +
3.0 + 6.0 + 1.0 + 4.0 + 0 + 2.0 + 3.0 + 3.0 + 0 + 1.0 + 0 + 1.0 + 1.0 + 2.0 + 1.0 + 2.0 + 4.0 + 3.0 + 2.0 + 2.0 + 4.0 + 1.0 + 0 + 1.0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 + 1.0 + 1.0 + 0 + 0 + 0 +
2.0 + 2.0 + 1.0 + 1.0 + 1.0 + 2.0 + 3.0 + 2.0 + 0 + 1.0 + 1.0 + 2.0 + 0 + 1.0 + 2.0 + 2.0 + 0 + 0 + 0 + 1.0 + 2.0 + 0 + 2.0 + 0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 + 0 +
16.0 + 15.0 + 24.0 + 19.0 + 9.0 + 23.0 + 8.0 + 13.0 + 18.0 + 20.0 + 20.0 + 16.0 + 31.0 + 20.0 + 17.0 + 15.0 + 17.0 + 16.0 + 16.0 + 9.0 + 9.0 + 11.0 + 7.0 + 13.0 + 13.0 + 9.0 + 5.0 + 6.0 + 2.0 + 3.0 + 0 + 1.0 + 1.0 + 0 + 0 + 1.0 +
10.0 + 16.0 + 15.0 + 14.0 + 8.0 + 11.0 + 8.0 + 9.0 + 14.0 + 11.0 + 13.0 + 15.0 + 19.0 + 10.0 + 14.0 + 14.0 + 8.0 + 10.0 + 8.0 + 9.0 + 3.0 + 5.0 + 10.0 + 6.0 + 5.0 + 4.0 + 1.0 + 4.0 + 1.0 + 1.0 + 3.0 + 1.0 + 0 + 1.0 + 1.0 + 0 +
2.0 + 4.0 + 6.0 + 5.0 + 4.0 + 1.0 + 1.0 + 1.0 + 6.0 + 3.0 + 5.0 + 2.0 + 6.0 + 6.0 + 5.0 + 5.0 + 3.0 + 6.0 + 3.0 + 7.0 + 2.0 + 2.0 + 0 + 2.0 + 1.0 + 1.0 + 2.0 + 0 + 1.0 + 0 + 0 + 0 + 2.0 + 0 + 0 + 1.0 +
15.0 + 12.0 + 7.0 + 11.0 + 13.0 + 3.0 + 11.0 + 5.0 + 10.0 + 11.0 + 8.0 + 13.0 + 7.0 + 6.0 + 11.0 + 10.0 + 10.0 + 13.0 + 11.0 + 10.0 + 7.0 + 7.0 + 10.0 + 4.0 + 5.0 + 1.0 + 1.0 + 0.0 + 1.0 + 2.0 + 0 + 0 + 2.0 + 0 + 0 + 0 +
17.0 + 5.0 + 9.0 + 14.0 + 16.0 + 8.0 + 19.0 + 12.0 + 8.0 + 17.0 + 20.0 + 18.0 + 13.0 + 21.0 + 16.0 + 17.0 + 16.0 + 19.0 + 7.0 + 9.0 + 10.0 + 8.0 + 8.0 + 6.0 + 9.0 + 13.0 + 3.0 + 2.0 + 1.0 + 4.0 + 0 + 0 + 2.0 + 2.0 + 1.0 + 1.0 +
6.0 + 7.0 + 5.0 + 4.0 + 2.0 + 1.0 + 5.0 + 1.0 + 6.0 + 6.0 + 2.0 + 4.0 + 1.0 + 3.0 + 2.0 + 6.0 + 3.0 + 2.0 + 5.0 + 6.0 + 1.0 + 2.0 + 5.0 + 3.0 + 2.0 + 1.0 + 1.0 + 0 + 0 + 1.0 + 0 + 0 + 0 + 0 + 0 + 0 +
2.0 + 6.0 + 4.0 + 2.0 + 0 + 1.0 + 1.0 + 0 + 1.0 + 3.0 + 8.0 + 1.0 + 2.0 + 0 + 2.0 + 1.0 + 2.0 + 6.0 + 0 + 1.0 + 1.0 + 1.0 + 3.0 + 2.0 + 1.0 + 0 + 0 + 2.0 + 2.0 + 0 + 0 + 0 + 1.0 + 1.0 + 1.0 + 1.0 +
16.0 + 12.0 + 17.0 + 16.0 + 17.0 + 7.0 + 16.0 + 12.0 + 14.0 + 16.0 + 22.0 + 23.0 + 10.0 + 16.0 + 14.0 + 19.0 + 15.0 + 16.0 + 14.0 + 13.0 + 12.0 + 6.0 + 10.0 + 12.0 + 11.0 + 4.0 + 8.0 + 2.0 + 4.0 + 0 + 1.0 + 1.0 + 0 + 0 + 0 + 3.0 +
