year,cp,name,population,superficie
1960,44017,Aliaga,2466,193.08
1960,44018,Almohaja,160,25.55
1960,44019,Alobras,305,30.72
1960,44020,Alpeñés,146,28.62
1960,44021,Allepuz,724,67.26
1960,44022,Alloza,1791,81
1960,44023,Allueva,82,18.65
1960,44024,Anadón,172,24.62
1960,44025,Andorra,7821,141.36
1960,44026,Arcos de las Salinas,625,112.99
1960,44027,Arens de Lledó,486,34.27
1960,44028,Argente,591,62.58
1960,44029,Ariño,1744,81.93
1960,44031,Azaila,496,81.44
1960,44032,Bádenas,202,31.31
1960,44033,Báguena,1328,25.17
1960,44034,Bañón,597,54.27
1960,44035,Barrachina,549,24.86
1960,44036,Bea,126,23.37
1960,44037,Beceite,1193,96.72
1960,44038,Belmonte de San José,422,43.68
1960,44039,Bello,1324,52.49
1960,44040,Berge,452,42.64
1960,44041,Bezas,363,26.32
1960,44042,Blancas,793,73
1960,44043,Blesa,746,80.39
1960,44044,Bordón,385,29.98
1960,44045,Bronchales,716,59
1960,44046,Bueña,324,40.75
1960,44047,Burbáguena,1018,39.02
1960,44048,Cabra de Mora,306,34.31
1960,44049,Calaceite,1752,81.33
1960,44050,Calamocha,6746,316.63
1960,44051,Calanda,3023,112.25
1960,44052,Calomarde,320,28.18
1960,44053,Camañas,419,78.67
1960,44054,Camarena de la Sierra,423,79.54
1960,44055,Camarillas,622,50.55
1960,44056,Caminreal,1602,44.39
1960,44059,Cantavieja,1338,124.56
1960,44060,Cañada de Benatanduz,388,34.89
1960,44061,La Cañada de Verich,319,10.86
1960,44062,Cañada Vellida,208,23
1960,44063,Cañizar del Olivar,398,22.29
1960,44064,Cascante del Río,424,32.38
1960,44065,Castejón de Tornos,417,17.56
1960,44066,Castel de Cabra,534,29.44
1960,44067,Castelnou,300,37.09
1960,44068,Castelserás,1295,31.52
1960,44070,El Castellar,306,50.33
1960,44071,Castellote,2696,235.18
1960,44074,Cedrillas,967,73.57
1960,44075,Celadas,787,100.45
1960,44076,Cella,3802,124.68
1960,44077,La Cerollera,287,33.75
1960,44080,La Codoñera,651,20.97
1960,44082,Corbalán,379,82.44
1960,44084,Cortes de Aragón,319,24.43
1960,44085,Cosa,429,54.81
1960,44086,Cretas,1121,52.66
1960,44087,Crivillén,653,42.03
1960,44088,La Cuba,204,6.51
1960,44089,Cubla,298,48.63
1960,44090,Cucalón,374,31.93
1960,44092,El Cuervo,333,20.76
1960,44093,Cuevas de Almudén,232,35.85
1960,44094,Cuevas Labradas,370,40.81
1960,44096,Ejulve,791,109.49
1960,44097,Escorihuela,575,56.99
1960,44099,Escucha,1434,41.57
1960,44100,Estercuel,1041,55.59
1960,44101,Ferreruela de Huerva,326,20.44
1960,44102,Fonfría,126,20.58
1960,44103,Formiche Alto,581,78.17
1960,44105,Fórnoles,413,32.56
1960,44106,Fortanete,756,168.21
1960,44107,Foz-Calanda,452,37.87
1960,44108,La Fresneda,916,39.48
1960,44109,Frías de Albarracín,542,50.79
1960,44110,Fuenferrada,234,24.53
1960,44111,Fuentes Calientes,381,25.01
1960,44112,Fuentes Claras,1369,36.91
1960,44113,Fuentes de Rubielos,409,38.91
1960,44114,Fuentespalda,613,39
1960,44115,Galve,325,61.23
1960,44116,Gargallo,376,30.08
1960,44117,Gea de Albarracín,913,57
1960,44118,La Ginebrosa,769,80
1960,44119,Griegos,344,31.77
1960,44120,Guadalaviar,575,28.08
1960,44121,Gúdar,286,60.77
1960,44122,Híjar,3128,165.36
1960,44123,Hinojosa de Jarque,491,36.47
1960,44124,La Hoz de la Vieja,691,43.73
1960,44125,Huesa del Común,667,61.69
1960,44126,La Iglesuela del Cid,1000,40.29
1960,44127,Jabaloyas,409,61.73
1960,44128,Jarque de la Val,274,29.23
1960,44129,Jatiel,186,10.84
1960,44130,Jorcas,291,26
1960,44131,Josa,268,28.23
1960,44132,Lagueruela,257,26.32
1960,44133,Lanzuela,187,14.22
1960,44135,Libros,593,37.91
1960,44136,Lidón,282,40
1960,44137,Linares de Mora,834,116.28
1960,44138,Loscos,1032,71.78
1960,44141,Lledó,373,15.61
1960,44142,Maicas,195,24.74
1960,44143,Manzanera,1485,168.66
1960,44144,Martín del Río,975,54.88
1960,44145,Mas de las Matas,1854,29.99
1960,44146,La Mata de los Olmos,453,23.73
1960,44147,Mazaleón,1030,86.25
1960,44148,Mezquita de Jarque,314,31.14
1960,44149,Mirambel,432,45.47
1960,44150,Miravete de la Sierra,247,36.51
1960,44151,Molinos,729,79.61
1960,44152,Monforte de Moyuela,372,47.74
1960,44153,Monreal del Campo,3144,89.05
1960,44154,Monroyo,733,79.23
1960,44155,Montalbán,2879,82.04
1960,44156,Monteagudo del Castillo,403,44.36
1960,44157,Monterde de Albarracín,383,45.21
1960,44158,Mora de Rubielos,2147,166.23
1960,44159,Moscardón,274,26.93
1960,44160,Mosqueruela,1632,265.03
1960,44161,Muniesa,1715,129
1960,44163,Noguera de Albarracín,344,47.44
1960,44164,Nogueras,274,18.85
1960,44165,Nogueruelas,577,99.49
1960,44167,Obón,739,68.38
1960,44168,Odón,717,74.24
1960,44169,Ojos Negros,2033,90.92
1960,44171,Olba,691,20.99
1960,44172,Oliete,1711,85.48
1960,44173,Los Olmos,356,43.97
1960,44174,Orihuela del Tremedal,1042,71.52
1960,44175,Orrios,479,35
1960,44176,Palomar de Arroyos,568,33.62
1960,44177,Pancrudo,873,100.12
1960,44178,Las Parras de Castellote,540,42.13
1960,44179,Peñarroya de Tastavins,996,83.28
1960,44180,Peracense,311,28.66
1960,44181,Peralejos,275,36
1960,44182,Perales del Alfambra,814,104.24
1960,44183,Pitarque,467,54.35
1960,44184,Plou,243,17.21
1960,44185,El Pobo,478,63
1960,44187,La Portellada,545,21.37
1960,44189,Pozondón,430,67.64
1960,44190,Pozuel del Campo,486,27.85
1960,44191,La Puebla de Híjar,2559,17.03
1960,44192,La Puebla de Valverde,1378,17.03
1960,44193,Puertomingalvo,793,103.62
1960,44194,Ráfales,575,35.61
1960,44195,Rillo,700,53.31
1960,44196,Riodeva,631,34.34
1960,44197,Ródenas,359,44.26
1960,44198,Royuela,543,32
1960,44199,Rubiales,166,27.42
1960,44200,Rubielos de la Cérida,391,66
1960,44201,Rubielos de Mora,1213,66
1960,44203,Salcedillo,57,16.89
1960,44204,Saldón,361,28.37
1960,44205,Samper de Calanda,2028,142
1960,44206,San Agustín,843,56.57
1960,44207,San Martín del Río,881,5.42
1960,44208,Santa Cruz de Nogueras,165,19.51
1960,44209,Santa Eulalia,2485,80.97
1960,44210,Sarrión,1792,140.44
1960,44211,Segura de los Baños,426,54.15
1960,44212,Seno,209,17.85
1960,44213,Singra,338,36.72
1960,44215,Terriente,760,47.98
1960,44216,Teruel,21800,440.41
1960,44217,Toril y Masegoso,181,30.67
1960,44218,Tormón,172,29.34
1960,44219,Tornos,783,48.95
1960,44220,Torralba de los Sisones,494,40.39
1960,44221,Torrecilla de Alcañiz,767,26.76
1960,44222,Torrecilla del Rebollar,747,26.76
1960,44223,Torre de Arcas,282,34.28
1960,44224,Torre de las Arcas,234,37.17
1960,44225,Torre del Compte,403,19.46
1960,44226,Torrelacárcel,703,35.54
1960,44227,Torre los Negros,371,29.15
1960,44228,Torremocha de Jiloca,445,33.94
1960,44229,Torres de Albarracín,415,28.31
1960,44230,Torrevelilla,461,33.44
1960,44231,Torrijas,294,57.34
1960,44232,Torrijo del Campo,1222,44.04
1960,44234,Tramacastiel,409,47.29
1960,44235,Tramacastilla,349,24.81
1960,44236,Tronchón,600,57.11
1960,44237,Urrea de Gaén,1027,41.12
1960,44238,Utrillas,3532,39.82
1960,44239,Valacloche,85,15.02
1960,44240,Valbona,577,40.72
1960,44241,Valdealgorfa,1238,46.93
1960,44243,Valdecuenca,204,18.64
1960,44244,Valdelinares,417,55.09
1960,44245,Valdeltormo,633,16
1960,44246,Valderrobres,2339,124.04
1960,44247,Valjunquera,811,41.84
1960,44249,El Vallecillo,283,21.59
1960,44250,Veguillas de la Sierra,129,13.67
1960,44251,Villafranca del Campo,863,63.64
1960,44252,Villahermosa del Campo,295,19
1960,44256,Villanueva del Rebollar de la Sierra,234,75.99
1960,44257,Villar del Cobo,424,54.13
1960,44258,Villar del Salz,453,38.69
1960,44260,Villarluengo,810,157.89
1960,44261,Villarquemado,1573,56.43
1960,44262,Villarroya de los Pinares,574,91
1960,44263,Villastar,681,39.05
1960,44264,Villel,1024,85.38
1960,44265,Vinaceite,535,50.07
1960,44266,Visiedo,580,55.53
1960,44267,Vivel del Río Martín,623,51.16
1960,44268,La Zoma,118,14
1970,44001,Ababuj,193,54
1970,44002,Abejuela,178,86.67
1970,44003,Aguatón,73,21.64
1970,44004,Aguaviva,889,42.15
1970,44005,Aguilar del Alfambra,220,39.04
1970,44006,Alacón,729,47
1970,44007,Alba,557,69.53
1970,44008,Albalate del Arzobispo,3044,205.69
1970,44009,Albarracín,1258,452.72
1970,44010,Albentosa,523,68
1970,44011,Alcaine,114,57.38
1970,44012,Alcalá de la Selva,774,104.95
1970,44013,Alcañiz,10851,472.12
1970,44014,Alcorisa,3058,121
1970,44016,Alfambra,1169,122.44
1970,44017,Aliaga,1265,193.08
1970,44018,Almohaja,67,25.55
1970,44019,Alobras,231,30.72
1970,44020,Alpeñés,69,28.62
1970,44021,Allepuz,501,67.26
1970,44022,Alloza,1169,81
1970,44023,Allueva,10,18.65
1970,44024,Anadón,71,24.62
1970,44025,Andorra,6609,141.36
1970,44026,Arcos de las Salinas,252,112.99
1970,44027,Arens de Lledó,354,34.27
1970,44028,Argente,471,62.58
1970,44029,Ariño,1125,81.93
1970,44031,Azaila,392,81.44
1970,44032,Bádenas,83,31.31
1970,44033,Báguena,1060,25.17
1970,44034,Bañón,423,54.27
1970,44035,Barrachina,328,24.86
1970,44036,Bea,50,23.37
1970,44037,Beceite,1006,96.72
1970,44038,Belmonte de San José,236,43.68
1970,44039,Bello,883,52.49
1970,44040,Berge,341,42.64
1970,44041,Bezas,249,26.32
1970,44042,Blancas,434,73
1970,44043,Blesa,358,80.39
1970,44044,Bordón,266,29.98
1970,44045,Bronchales,564,59
1970,44046,Bueña,262,40.75
1970,44047,Burbáguena,637,39.02
1970,44048,Cabra de Mora,166,34.31
1970,44049,Calaceite,1625,81.33
1970,44050,Calamocha,5041,316.63
1970,44051,Calanda,3125,112.25
1970,44052,Calomarde,211,28.18
1970,44053,Camañas,281,78.67
1970,44054,Camarena de la Sierra,252,79.54
1970,44055,Camarillas,362,50.55
1970,44056,Caminreal,1373,44.39
1970,44059,Cantavieja,1060,124.56
1970,44060,Cañada de Benatanduz,253,34.89
1970,44061,La Cañada de Verich,238,10.86
1970,44062,Cañada Vellida,155,23
1970,44063,Cañizar del Olivar,273,22.29
1970,44064,Cascante del Río,261,32.38
1970,44065,Castejón de Tornos,260,17.56
1970,44066,Castel de Cabra,393,29.44
1970,44067,Castelnou,216,37.09
1970,44068,Castelserás,1099,31.52
1970,44070,El Castellar,175,50.33
1970,44071,Castellote,1493,235.18
1970,44074,Cedrillas,785,73.57
1970,44075,Celadas,660,100.45
1970,44076,Cella,3340,124.68
1970,44077,La Cerollera,210,33.75
1970,44080,La Codoñera,524,20.97
1970,44082,Corbalán,228,82.44
1970,44084,Cortes de Aragón,239,24.43
1970,44085,Cosa,239,54.81
1970,44086,Cretas,913,52.66
1970,44087,Crivillén,334,42.03
1970,44088,La Cuba,161,6.51
1970,44089,Cubla,199,48.63
1970,44090,Cucalón,221,31.93
1970,44092,El Cuervo,248,20.76
1970,44093,Cuevas de Almudén,168,35.85
1970,44094,Cuevas Labradas,254,40.81
1970,44096,Ejulve,431,109.49
1970,44097,Escorihuela,443,56.99
1970,44099,Escucha,1338,41.57
1970,44100,Estercuel,630,55.59
1970,44101,Ferreruela de Huerva,194,20.44
1970,44102,Fonfría,80,20.58
1970,44103,Formiche Alto,352,78.17
1970,44105,Fórnoles,258,32.56
1970,44106,Fortanete,506,168.21
1970,44107,Foz-Calanda,342,37.87
1970,44108,La Fresneda,666,39.48
1970,44109,Frías de Albarracín,403,50.79
1970,44110,Fuenferrada,108,24.53
1970,44111,Fuentes Calientes,264,25.01
1970,44112,Fuentes Claras,1103,36.91
1970,44113,Fuentes de Rubielos,183,38.91
1970,44114,Fuentespalda,524,39
1970,44115,Galve,214,61.23
1970,44116,Gargallo,180,30.08
1970,44117,Gea de Albarracín,722,57
1970,44118,La Ginebrosa,468,80
1970,44119,Griegos,238,31.77
1970,44120,Guadalaviar,437,28.08
1970,44121,Gúdar,151,60.77
1970,44122,Híjar,2501,165.36
1970,44123,Hinojosa de Jarque,360,36.47
1970,44124,La Hoz de la Vieja,408,43.73
1970,44125,Huesa del Común,369,61.69
1970,44126,La Iglesuela del Cid,718,40.29
1970,44127,Jabaloyas,267,61.73
1970,44128,Jarque de la Val,184,29.23
1970,44129,Jatiel,104,10.84
1970,44130,Jorcas,152,26
1970,44131,Josa,138,28.23
1970,44132,Lagueruela,142,26.32
1970,44133,Lanzuela,109,14.22
1970,44135,Libros,393,37.91
1970,44136,Lidón,190,40
1970,44137,Linares de Mora,582,116.28
1970,44138,Loscos,580,71.78
1970,44141,Lledó,321,15.61
1970,44142,Maicas,51,24.74
1970,44143,Manzanera,1050,168.66
1970,44144,Martín del Río,722,54.88
1970,44145,Mas de las Matas,1573,29.99
1970,44146,La Mata de los Olmos,332,23.73
1970,44147,Mazaleón,823,86.25
1970,44148,Mezquita de Jarque,261,31.14
1970,44149,Mirambel,273,45.47
1970,44150,Miravete de la Sierra,155,36.51
1970,44151,Molinos,528,79.61
1970,44152,Monforte de Moyuela,216,47.74
1970,44153,Monreal del Campo,2823,89.05
1970,44154,Monroyo,539,79.23
1970,44155,Montalbán,2394,82.04
1970,44156,Monteagudo del Castillo,198,44.36
1970,44157,Monterde de Albarracín,192,45.21
1970,44158,Mora de Rubielos,1680,166.23
1970,44159,Moscardón,140,26.93
1970,44160,Mosqueruela,1157,265.03
1970,44161,Muniesa,1331,129
1970,44163,Noguera de Albarracín,250,47.44
1970,44164,Nogueras,124,18.85
1970,44165,Nogueruelas,406,99.49
1970,44167,Obón,251,68.38
1970,44168,Odón,433,74.24
1970,44169,Ojos Negros,1343,90.92
1970,44171,Olba,364,20.99
1970,44172,Oliete,1035,85.48
1970,44173,Los Olmos,259,43.97
1970,44174,Orihuela del Tremedal,882,71.52
1970,44175,Orrios,306,35
1970,44176,Palomar de Arroyos,405,33.62
1970,44177,Pancrudo,514,100.12
1970,44178,Las Parras de Castellote,240,42.13
1970,44179,Peñarroya de Tastavins,794,83.28
1970,44180,Peracense,191,28.66
1970,44181,Peralejos,171,36
1970,44182,Perales del Alfambra,514,104.24
1970,44183,Pitarque,252,54.35
1970,44184,Plou,122,17.21
1970,44185,El Pobo,346,63
1970,44187,La Portellada,430,21.37
1970,44189,Pozondón,219,67.64
1970,44190,Pozuel del Campo,318,27.85
1970,44191,La Puebla de Híjar,2118,17.03
1970,44192,La Puebla de Valverde,1003,17.03
1970,44193,Puertomingalvo,413,103.62
1970,44194,Ráfales,426,35.61
1970,44195,Rillo,398,53.31
1970,44196,Riodeva,406,34.34
1970,44197,Ródenas,200,44.26
1970,44198,Royuela,405,32
1970,44199,Rubiales,68,27.42
1970,44200,Rubielos de la Cérida,241,66
1970,44201,Rubielos de Mora,936,66
1970,44203,Salcedillo,15,16.89
1970,44204,Saldón,193,28.37
1970,44205,Samper de Calanda,1609,142
1970,44206,San Agustín,502,56.57
1970,44207,San Martín del Río,654,5.42
1970,44208,Santa Cruz de Nogueras,89,19.51
1970,44209,Santa Eulalia,2044,80.97
1970,44210,Sarrión,1307,140.44
1970,44211,Segura de los Baños,197,54.15
1970,44212,Seno,106,17.85
1970,44213,Singra,207,36.72
1970,44215,Terriente,450,47.98
1970,44216,Teruel,22100,440.41
1970,44217,Toril y Masegoso,137,30.67
1970,44218,Tormón,119,29.34
1970,44219,Tornos,457,48.95
1970,44220,Torralba de los Sisones,347,40.39
1970,44221,Torrecilla de Alcañiz,618,26.76
1970,44222,Torrecilla del Rebollar,436,26.76
1970,44223,Torre de Arcas,213,34.28
1970,44224,Torre de las Arcas,123,37.17
1970,44225,Torre del Compte,319,19.46
1970,44226,Torrelacárcel,557,35.54
1970,44227,Torre los Negros,237,29.15
1970,44228,Torremocha de Jiloca,340,33.94
1970,44229,Torres de Albarracín,314,28.31
1970,44230,Torrevelilla,293,33.44
1970,44231,Torrijas,176,57.34
1970,44232,Torrijo del Campo,921,44.04
1970,44234,Tramacastiel,256,47.29
1970,44235,Tramacastilla,274,24.81
1970,44236,Tronchón,331,57.11
1970,44237,Urrea de Gaén,835,41.12
1970,44238,Utrillas,4055,39.82
1970,44239,Valacloche,75,15.02
1970,44240,Valbona,347,40.72
1970,44241,Valdealgorfa,1035,46.93
1970,44243,Valdecuenca,79,18.64
1970,44244,Valdelinares,244,55.09
1970,44245,Valdeltormo,575,16
1970,44246,Valderrobres,2006,124.04
1970,44247,Valjunquera,683,41.84
1970,44249,El Vallecillo,127,21.59
1970,44250,Veguillas de la Sierra,66,13.67
1970,44251,Villafranca del Campo,665,63.64
1970,44252,Villahermosa del Campo,166,19
1970,44256,Villanueva del Rebollar de la Sierra,134,75.99
1970,44257,Villar del Cobo,352,54.13
1970,44258,Villar del Salz,320,38.69
1970,44260,Villarluengo,492,157.89
1970,44261,Villarquemado,1299,56.43
1970,44262,Villarroya de los Pinares,400,91
1970,44263,Villastar,545,39.05
1970,44264,Villel,686,85.38
1970,44265,Vinaceite,473,50.07
1970,44266,Visiedo,448,55.53
1970,44267,Vivel del Río Martín,344,51.16
1970,44268,La Zoma,64,14
1981,44001,Ababuj,115,54
1981,44002,Abejuela,63,86.67
1981,44003,Aguatón,50,21.64
1981,44004,Aguaviva,706,42.15
1981,44005,Aguilar del Alfambra,131,39.04
1981,44006,Alacón,543,47
1981,44007,Alba,403,69.53
1981,44008,Albalate del Arzobispo,2739,205.69
1981,44009,Albarracín,1127,452.72
1981,44010,Albentosa,350,68
1981,44011,Alcaine,54,57.38
1981,44012,Alcalá de la Selva,579,104.95
1981,44013,Alcañiz,11651,472.12
1981,44014,Alcorisa,3112,121
1981,44016,Alfambra,934,122.44
1981,44017,Aliaga,866,193.08
1981,44018,Almohaja,34,25.55
1981,44019,Alobras,150,30.72
1981,44020,Alpeñés,35,28.62
1981,44021,Allepuz,236,67.26
1981,44022,Alloza,1006,81
1981,44023,Allueva,9,18.65
1981,44024,Anadón,41,24.62
1981,44025,Andorra,8221,141.36
1981,44026,Arcos de las Salinas,169,112.99
1981,44027,Arens de Lledó,305,34.27
1981,44028,Argente,385,62.58
1981,44029,Ariño,923,81.93
1981,44031,Azaila,293,81.44
1981,44032,Bádenas,38,31.31
1981,44033,Báguena,773,25.17
1981,44034,Bañón,276,54.27
1981,44035,Barrachina,239,24.86
1981,44036,Bea,19,23.37
1981,44037,Beceite,733,96.72
1981,44038,Belmonte de San José,212,43.68
1981,44039,Bello,596,52.49
1981,44040,Berge,274,42.64
1981,44041,Bezas,88,26.32
1981,44042,Blancas,330,73
1981,44043,Blesa,215,80.39
1981,44044,Bordón,156,29.98
1981,44045,Bronchales,438,59
1981,44046,Bueña,178,40.75
1981,44047,Burbáguena,486,39.02
1981,44048,Cabra de Mora,133,34.31
1981,44049,Calaceite,1456,81.33
1981,44050,Calamocha,4764,316.63
1981,44051,Calanda,3323,112.25
1981,44052,Calomarde,117,28.18
1981,44053,Camañas,208,78.67
1981,44054,Camarena de la Sierra,175,79.54
1981,44055,Camarillas,179,50.55
1981,44056,Caminreal,1075,44.39
1981,44059,Cantavieja,877,124.56
1981,44060,Cañada de Benatanduz,91,34.89
1981,44061,La Cañada de Verich,154,10.86
1981,44062,Cañada Vellida,101,23
1981,44063,Cañizar del Olivar,163,22.29
1981,44064,Cascante del Río,181,32.38
1981,44065,Castejón de Tornos,155,17.56
1981,44066,Castel de Cabra,286,29.44
1981,44067,Castelnou,148,37.09
1981,44068,Castelserás,1009,31.52
1981,44070,El Castellar,122,50.33
1981,44071,Castellote,1050,235.18
1981,44074,Cedrillas,592,73.57
1981,44075,Celadas,555,100.45
1981,44076,Cella,3218,124.68
1981,44077,La Cerollera,127,33.75
1981,44080,La Codoñera,436,20.97
1981,44082,Corbalán,129,82.44
1981,44084,Cortes de Aragón,192,24.43
1981,44085,Cosa,147,54.81
1981,44086,Cretas,737,52.66
1981,44087,Crivillén,161,42.03
1981,44088,La Cuba,121,6.51
1981,44089,Cubla,96,48.63
1981,44090,Cucalón,136,31.93
1981,44092,El Cuervo,184,20.76
1981,44093,Cuevas de Almudén,138,35.85
1981,44094,Cuevas Labradas,248,40.81
1981,44096,Ejulve,289,109.49
1981,44097,Escorihuela,321,56.99
1981,44099,Escucha,1593,41.57
1981,44100,Estercuel,423,55.59
1981,44101,Ferreruela de Huerva,142,20.44
1981,44102,Fonfría,45,20.58
1981,44103,Formiche Alto,240,78.17
1981,44105,Fórnoles,166,32.56
1981,44106,Fortanete,325,168.21
1981,44107,Foz-Calanda,299,37.87
1981,44108,La Fresneda,581,39.48
1981,44109,Frías de Albarracín,237,50.79
1981,44110,Fuenferrada,59,24.53
1981,44111,Fuentes Calientes,211,25.01
1981,44112,Fuentes Claras,909,36.91
1981,44113,Fuentes de Rubielos,96,38.91
1981,44114,Fuentespalda,462,39
1981,44115,Galve,161,61.23
1981,44116,Gargallo,151,30.08
1981,44117,Gea de Albarracín,550,57
1981,44118,La Ginebrosa,354,80
1981,44119,Griegos,180,31.77
1981,44120,Guadalaviar,346,28.08
1981,44121,Gúdar,98,60.77
1981,44122,Híjar,2240,165.36
1981,44123,Hinojosa de Jarque,308,36.47
1981,44124,La Hoz de la Vieja,239,43.73
1981,44125,Huesa del Común,230,61.69
1981,44126,La Iglesuela del Cid,606,40.29
1981,44127,Jabaloyas,157,61.73
1981,44128,Jarque de la Val,139,29.23
1981,44129,Jatiel,66,10.84
1981,44130,Jorcas,98,26
1981,44131,Josa,77,28.23
1981,44132,Lagueruela,107,26.32
1981,44133,Lanzuela,63,14.22
1981,44135,Libros,265,37.91
1981,44136,Lidón,133,40
1981,44137,Linares de Mora,416,116.28
1981,44138,Loscos,301,71.78
1981,44141,Lledó,276,15.61
1981,44142,Maicas,27,24.74
1981,44143,Manzanera,575,168.66
1981,44144,Martín del Río,607,54.88
1981,44145,Mas de las Matas,1557,29.99
1981,44146,La Mata de los Olmos,315,23.73
1981,44147,Mazaleón,710,86.25
1981,44148,Mezquita de Jarque,204,31.14
1981,44149,Mirambel,159,45.47
1981,44150,Miravete de la Sierra,67,36.51
1981,44151,Molinos,418,79.61
1981,44152,Monforte de Moyuela,133,47.74
1981,44153,Monreal del Campo,2518,89.05
1981,44154,Monroyo,412,79.23
1981,44155,Montalbán,2135,82.04
1981,44156,Monteagudo del Castillo,110,44.36
1981,44157,Monterde de Albarracín,101,45.21
1981,44158,Mora de Rubielos,1414,166.23
1981,44159,Moscardón,85,26.93
1981,44160,Mosqueruela,853,265.03
1981,44161,Muniesa,1009,129
1981,44163,Noguera de Albarracín,202,47.44
1981,44164,Nogueras,47,18.85
1981,44165,Nogueruelas,280,99.49
1981,44167,Obón,93,68.38
1981,44168,Odón,354,74.24
1981,44169,Ojos Negros,1029,90.92
1981,44171,Olba,252,20.99
1981,44172,Oliete,711,85.48
1981,44173,Los Olmos,215,43.97
1981,44174,Orihuela del Tremedal,738,71.52
1981,44175,Orrios,236,35
1981,44176,Palomar de Arroyos,341,33.62
1981,44177,Pancrudo,305,100.12
1981,44178,Las Parras de Castellote,155,42.13
1981,44179,Peñarroya de Tastavins,683,83.28
1981,44180,Peracense,112,28.66
1981,44181,Peralejos,134,36
1981,44182,Perales del Alfambra,381,104.24
1981,44183,Pitarque,159,54.35
1981,44184,Plou,67,17.21
1981,44185,El Pobo,227,63
1981,44187,La Portellada,396,21.37
1981,44189,Pozondón,132,67.64
1981,44190,Pozuel del Campo,179,27.85
1981,44191,La Puebla de Híjar,1597,17.03
1981,44192,La Puebla de Valverde,579,17.03
1981,44193,Puertomingalvo,213,103.62
1981,44194,Ráfales,328,35.61
1981,44195,Rillo,263,53.31
1981,44196,Riodeva,324,34.34
1981,44197,Ródenas,122,44.26
1981,44198,Royuela,290,32
1981,44199,Rubiales,28,27.42
1981,44200,Rubielos de la Cérida,97,66
1981,44201,Rubielos de Mora,678,66
1981,44203,Salcedillo,9,16.89
1981,44204,Saldón,59,28.37
1981,44205,Samper de Calanda,1403,142
1981,44206,San Agustín,233,56.57
1981,44207,San Martín del Río,439,5.42
1981,44208,Santa Cruz de Nogueras,38,19.51
1981,44209,Santa Eulalia,1919,80.97
1981,44210,Sarrión,1149,140.44
1981,44211,Segura de los Baños,96,54.15
1981,44212,Seno,63,17.85
1981,44213,Singra,148,36.72
1981,44215,Terriente,265,47.98
1981,44216,Teruel,25935,440.41
1981,44217,Toril y Masegoso,61,30.67
1981,44218,Tormón,61,29.34
1981,44219,Tornos,364,48.95
1981,44220,Torralba de los Sisones,282,40.39
1981,44221,Torrecilla de Alcañiz,533,26.76
1981,44222,Torrecilla del Rebollar,236,26.76
1981,44223,Torre de Arcas,171,34.28
1981,44224,Torre de las Arcas,61,37.17
1981,44225,Torre del Compte,236,19.46
1981,44226,Torrelacárcel,433,35.54
1981,44227,Torre los Negros,127,29.15
1981,44228,Torremocha de Jiloca,258,33.94
1981,44229,Torres de Albarracín,243,28.31
1981,44230,Torrevelilla,232,33.44
1981,44231,Torrijas,93,57.34
1981,44232,Torrijo del Campo,728,44.04
1981,44234,Tramacastiel,154,47.29
1981,44235,Tramacastilla,165,24.81
1981,44236,Tronchón,161,57.11
1981,44237,Urrea de Gaén,757,41.12
1981,44238,Utrillas,4556,39.82
1981,44239,Valacloche,46,15.02
1981,44240,Valbona,215,40.72
1981,44241,Valdealgorfa,870,46.93
1981,44243,Valdecuenca,60,18.64
1981,44244,Valdelinares,164,55.09
1981,44245,Valdeltormo,500,16
1981,44246,Valderrobres,1877,124.04
1981,44247,Valjunquera,618,41.84
1981,44249,El Vallecillo,17,21.59
1981,44250,Veguillas de la Sierra,51,13.67
1981,44251,Villafranca del Campo,553,63.64
1981,44252,Villahermosa del Campo,114,19
1981,44256,Villanueva del Rebollar de la Sierra,64,75.99
1981,44257,Villar del Cobo,285,54.13
1981,44258,Villar del Salz,184,38.69
1981,44260,Villarluengo,289,157.89
1981,44261,Villarquemado,1176,56.43
1981,44262,Villarroya de los Pinares,249,91
1981,44263,Villastar,425,39.05
1981,44264,Villel,462,85.38
1981,44265,Vinaceite,422,50.07
1981,44266,Visiedo,328,55.53
1981,44267,Vivel del Río Martín,191,51.16
1981,44268,La Zoma,49,14
1991,44001,Ababuj,83,54
1991,44002,Abejuela,65,86.67
1991,44003,Aguatón,32,21.64
1991,44004,Aguaviva,618,42.15
1991,44005,Aguilar del Alfambra,101,39.04
1991,44006,Alacón,527,47
1991,44007,Alba,323,69.53
1991,44008,Albalate del Arzobispo,2449,205.69
1991,44009,Albarracín,1065,452.72
1991,44010,Albentosa,288,68
1991,44011,Alcaine,49,57.38
1991,44012,Alcalá de la Selva,462,104.95
1991,44013,Alcañiz,12642,472.12
1991,44014,Alcorisa,3234,121
1991,44016,Alfambra,777,122.44
1991,44017,Aliaga,442,193.08
1991,44018,Almohaja,40,25.55
1991,44019,Alobras,111,30.72
1991,44020,Alpeñés,35,28.62
1991,44021,Allepuz,147,67.26
1991,44022,Alloza,913,81
1991,44023,Allueva,12,18.65
1991,44024,Anadón,28,24.62
1991,44025,Andorra,8680,141.36
1991,44026,Arcos de las Salinas,186,112.99
1991,44027,Arens de Lledó,272,34.27
1991,44028,Argente,299,62.58
1991,44029,Ariño,956,81.93
1991,44031,Azaila,243,81.44
1991,44032,Bádenas,29,31.31
